FoodCode,Description,Method,METHOD_DESCRIPTION,NHANES,price_100gm,F_CITMLB,F_OTHER,F_JUICE,fruit,veg_dg,V_REDOR_TOMATO,V_REDOR_OTHER,veg_ro,V_STARCHY_POTATO,V_STARCHY_OTHER,veg_sta,veg_oth,V_TOTAL,veg_leg,gr_whole,gr_refined,G_TOTAL,pf_redm,pf_pm,PF_ORGAN,pf_POULTRY,PF_SEAFD_HI,PF_SEAFD_LOW,PF_MPS_TOTAL,pf_EGG,PF_SOY,pf_ns,pf_leg,PF_TOTAL,D_MILK,D_YOGURT,D_CHEESE,dairy,oil,SOLID_FATS,ADD_SUGARS,A_DRINKS,pf_seafood,FCgrm
53521130,"DOUGHNUT, RAISED OR YEAST, CHOCOLATE COVERED",2,Links to altEC,Base,0.481436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,0,0,0,0,0,0,0,0.03,0,0,0,0.03,0.09,0,0,0.12,0.43,17.91,7.37,0,0,1182.5
53521140,"DOUGHNUT, JELLY",1,Links to FNDDS,Base,0.846053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.38,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0.08,0,0,0.08,0,16.1,4.57,0,0,1462.5
53521210,"Doughnut, custard-filled",1,Links to FNDDS,Extra,0.849321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,1.63,0,0,0,0,0,0,0,0.03,0,0,0,0.03,0.08,0,0,0.12,0,23.44,2.92,0,0,552.5
53521230,"DOUGHNUT, CUSTARD-FILLED, WITH ICING",2,Links to altEC,Base,0.849321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.32,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0.09,0,0,0.11,0,12.94,9.06,0,0,1767.5
53530000,BREAKFAST TART,2,Links to altEC,Base,0.464063,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,7.17,0,0,16883.26
53530010,"BREAKFAST TART, LOWFAT",2,Links to altEC,Base,0.464063,0.07,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0,4.88,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72,0.69,0,0,1456
53610100,"COFFEE CAKE, CRUMB OR QUICK-BREAD TYPE",1,Links to FNDDS,Base,1.053738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,0,0,0,0,0,0,0,0.15,0,0.63,0,0.78,0.1,0,0,0.1,4.19,11.01,5.93,0,0,1439.99
53610170,"Coffee cake, crumb or quick-bread type, with fruit",1,Links to FNDDS,Extra,0.904989,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1.21,1.21,0,0,0,0,0,0,0,0.1,0,0.4,0,0.5,0.06,0,0,0.06,2.67,7,7.17,0,0,543.55
53610200,"Coffee cake, crumb or quick-bread type, cheese-filled",1,Links to FNDDS,Extra,1.038334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,1.63,0,0,0,0,0,0,0,0.13,0,0.54,0,0.67,0.09,0,0.11,0.2,3.6,11.33,5.09,0,0,197.9
53710400,CEREAL OR GRANOLA BAR (GENERAL MILLS FIBER ONE CHEWY BAR),1,Links to FNDDS,Base,1.555139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.63,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.6,5.6,0,0,1583.69
53710500,CEREAL OR GRANOLA BAR (KELLOGG'S NUTRI-GRAIN CEREAL BAR),1,Links to FNDDS,Base,0.882853,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0.9,1.08,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,6.9,0,0,3115.17
53710504,Kellogg's Nutri-Grain Fruit and Nut Bar,1,Links to FNDDS,Extra,1.073664,0.03,0.23,0,0.26,0,0,0,0,0,0,0,0,0,0,1.12,0.24,1.36,0,0,0,0,0,0,0,0,0.03,1.09,0,1.12,0.08,0,0,0.08,5.3,0.66,4.61,0,0,296
53710600,Milk 'n Cereal bar,1,Links to FNDDS,Extra,1.481141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.53,0,10.52,9.24,0,0,122.02
53710700,CEREAL OR GRANOLA BAR (KELLOGG'S SPECIAL K BAR),1,Links to FNDDS,Base,2.006902,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.11,3.02,3,6.72,0,0,849.17
53710800,CEREAL OR GRANOLA BAR (KASHI CHEWY),1,Links to FNDDS,Base,1.431873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.07,1.03,0,0,0,0,0,0,0,0,0.54,0.15,0,0.69,0.16,0,0,0.21,2.52,3.53,8.76,0,0,756.21
53710900,CEREAL OR GRANOLA BAR (GENERAL MILLS NATURE VALLEY CHEWY TRA,1,Links to FNDDS,Base,1.087853,0,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,1.02,0.34,1.36,0,0,0,0,0,0,0,0,0,0.58,0,0.58,0,0,0,0,5.35,0,8.05,0,0,1015
53710902,"CEREAL OR GRANOLA BAR, WITH YOGURT COATING (GENERAL MILLS NA",1,Links to FNDDS,Base,1.349141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.28,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.04,7,0.21,9.15,0,0,805
53710904,CEREAL OR GRANOLA BAR (GENERAL MILLS NATURE VALLEY SWEET AND,1,Links to FNDDS,Base,1.165216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.28,1.02,0,0,0,0,0,0,0,0,0,1.62,0,1.62,0.2,0,0,0.29,12.83,4,6.31,0,0,629.87
53710906,CEREAL OR GRANOLA BAR (GENERAL MILLS NATURE VALLEY CRUNCHY G,1,Links to FNDDS,Base,1.007338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.35,1.51,0,0,0,0,0,0,0,0,0.7,0,0,0.7,0,0,0,0,13.21,0,6.52,0,0,3726.01
53711000,CEREAL OR GRANOLA BAR (QUAKER CHEWY GRANOLA BAR),1,Links to FNDDS,Base,1.003051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,13.1,0.53,6.6,0,0,1517.81
53711002,CEREAL OR GRANOLA BAR (QUAKER CHEWY 90 CALORIE GRANOLA BAR),2,Links to altEC,Base,1.003051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,4.5,0.82,6.53,0,0,421.61
53711006,Quaker Chewy Dipps Granola Bar,1,Links to FNDDS,Extra,0.967869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.37,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.06,7.44,11.22,8.43,0,0,248
53712000,"Snack bar, oatmeal",1,Links to FNDDS,Extra,1.216754,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0.92,0.66,1.58,0,0,0,0,0,0,0,0.15,0,0,0,0.15,0,0,0,0,0,0.51,7.18,0,0,468.9
53712100,"CEREAL OR GRANOLA BAR, NFS",2,Links to altEC,Base,1.264002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.35,1.51,0,0,0,0,0,0,0,0,0.7,0,0,0.7,0,0,0,0,13.21,0,6.52,0,0,6355.3
53712200,"CEREAL OR GRANOLA BAR, LOWFAT, NFS",2,Links to altEC,Base,1.223751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,4.5,0.82,6.53,0,0,941.94
53714200,"Granola bar, chocolate-coated, NFS",1,Links to FNDDS,Extra,1.166781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.37,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.06,7.44,11.22,8.43,0,0,333.5
53714250,"Granola bar, coated with non-chocolate coating",1,Links to FNDDS,Extra,1.543384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.59,1.18,0,0,0,0,0,0,0,0,0,1.04,0,1.04,0.08,0,0,0.08,21.84,4.43,5.02,0,0,76
53714300,"Granola bar, high fiber, coated with non-chocolate yogurt coating",1,Links to FNDDS,Extra,2.140304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.63,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.6,5.6,0,0,72
53714500,"BREAKFAST BAR, NFS",2,Links to altEC,Base,0.852425,0.02,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.26,0,6.12,8.13,0,0,731
53714520,"BREAKFAST BAR, CEREAL CRUST WITH FRUIT FILLING, LOWFAT",2,Links to altEC,Base,0.876445,0.02,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.26,0,6.12,8.13,0,0,499.5
53720100,Balance Original Bar,2,Links to altEC,Extra,2.016774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.35,0,1.34,0.12,0,0,1.03,5,6.83,3.33,0,0,83.34
53720200,NUTRITION BAR (CLIF BAR),2,Links to altEC,Base,1.667785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.74,1.09,1.83,0,0,0,0,0,0,0,0,0.87,0,0.32,0.87,0,0,0,0,2.18,0.19,7.18,0,0,2634.64
53720210,NUTRITION BAR (CLIF KIDS ORGANIC ZBAR),2,Links to altEC,Base,1.667785,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,1.06,1.06,2.12,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0,1.49,3.96,5.61,0,0,639
53720300,PowerBar,2,Links to altEC,Extra,1.960021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.82,1.64,0,0,0,0,0,0,0,0,0.76,0.27,0,1.03,0.04,0,0,0.22,0.78,0.9,5.48,0,0,272
53720500,NUTRITION BAR (SNICKERS MARATHON PROTEIN BAR),2,Links to altEC,Base,2.003555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1.19,1.33,0.93,2.52,0.12,0,0,0.16,1.74,4.81,5.52,0,0,816.27
53720610,NUTRITION BAR (SOUTH BEACH LIVING HIGH PROTEIN BAR),2,Links to altEC,Base,1.899362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.21,0,0,0,0,0,0,0,0,1.86,1.13,0,2.99,0.03,0,0,0.03,3.07,8.77,3.09,0,0,671.26
53720800,NUTRITION BAR (ZONE PERFECT CLASSIC CRUNCH),1,Links to FNDDS,Base,1.920752,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,2.94,0.63,0,3.57,0,0,0,0.25,5.06,4.96,3.78,0,0,819.9
53729000,"NUTRITION BAR OR MEAL REPLACEMENT BAR, NFS",2,Links to altEC,Base,1.875326,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,2.94,0.63,0,3.57,0,0,0,0.25,5.06,4.96,3.78,0,0,3971.12
53803250,"COOKIE, TEETHING, BABY",2,Links to altEC,Base,1.673719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0.72,0,3.43,0.49,0,0,394.17
54001000,"CRACKERS, NFS",2,Links to altEC,Base,0.839918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0,0,656.13
54102010,GRAHAM CRACKERS,1,Links to FNDDS,Base,0.755412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.23,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,2,5.79,0,0,5321.3
54102015,GRAHAM CRACKERS (TEDDY GRAHAMS),1,Links to FNDDS,Base,1.132899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.23,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,2,5.79,0,0,938.26
54102020,"Crackers, graham, chocolate covered",1,Links to FNDDS,Extra,0.39147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,1.18,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,20.42,7.97,0,0,408
54102200,"Crackers, graham, sandwich-type, with filling",1,Links to FNDDS,Extra,1.253848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39,9.27,0,0,100
54103000,"CRACKERS, BREAKFAST BISCUIT",1,Links to FNDDS,Base,1.110153,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0.98,2.16,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,10.98,5.44,0,0,1720.45
54200100,"CRACKERS, BUTTER, REDUCED SODIUM",1,Links to FNDDS,Base,0.650888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,557
54202020,"CRACKERS, SALTINE, REDUCED SODIUM",2,Links to altEC,Base,5.857896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93,1.98,0.47,0,0,1150
54204020,"Crackers, wheat, reduced sodium",1,Links to FNDDS,Extra,0.940769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,102.5
54204030,"Crackers, woven wheat, reduced sodium",1,Links to FNDDS,Extra,0.973276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,55
54301010,"CRACKERS, BUTTER, PLAIN",1,Links to FNDDS,Base,0.767174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0,0,2608.76
54301020,"CRACKERS, BUTTER, FLAVORED",1,Links to FNDDS,Base,1.591751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0,0,249.13
54301030,"CRACKERS, BUTTER (RITZ)",1,Links to FNDDS,Base,0.662995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0,0,5759.43
54301100,"CRACKERS, BUTTER, REDUCED FAT",2,Links to altEC,Base,0.767174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,2.81,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3.33,0,0,318.5
54304000,"CRACKERS, CHEESE",1,Links to FNDDS,Base,0.970052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,10,11.79,0,0,0,1218.66
54304005,"CRACKERS, CHEESE (CHEEZ-IT)",1,Links to FNDDS,Base,0.861919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,10,11.79,0,0,0,5662.55
54304020,"CRACKERS, CHEESE (GOLDFISH)",1,Links to FNDDS,Base,0.984827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,10,11.79,0,0,0,6460.73
54304100,"CRACKERS, CHEESE, REDUCED FAT",2,Links to altEC,Base,0.970052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0,10.79,0,0,0,704.99
54304150,"CRACKERS, CHEESE, WHOLE GRAIN",1,Links to FNDDS,Base,0.947646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,3.25,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,11,3.79,0,0,0,1029.5
54305010,"CRACKERS, CRISPBREAD",1,Links to FNDDS,Base,1.501105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
54305020,"Crackers, flatbread",1,Links to FNDDS,Extra,1.024663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,2.33,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0,0.54,0,0,203
54313000,"Crackers, oyster",1,Links to FNDDS,Extra,0.746971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.24,0,0,189.28
54318000,"Chips, brown rice",1,Links to FNDDS,Extra,1.602978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,2.38,6.13,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0,1.81,0,0,0,0,100.25
54318500,RICE CAKE,1,Links to FNDDS,Base,1.538171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,656.14
54319000,"CRACKERS, RICE",1,Links to FNDDS,Base,2.297371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,331.58
54319005,"Crackers, rice and nuts",1,Links to FNDDS,Extra,2.468291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,5.45,0,0,0,0,0,0,0,0,0,0.56,0,0.56,0,0,0,0,6.45,0,0,0,0,125.13
54319020,Popcorn cake,1,Links to FNDDS,Extra,1.407735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,28
54319500,Rice paper,1,Links to FNDDS,Extra,1.058517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
54325000,"CRACKERS, SALTINE",2,Links to altEC,Base,0.521945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.24,0,0,6564.01
54325010,"CRACKERS, SALTINE, REDUCED FAT",2,Links to altEC,Base,0.521945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
54325060,"CRACKERS, SALTINE, MULTIGRAIN",1,Links to FNDDS,Base,0.414999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.69,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,2.25,0,0,0,356.5
54326000,"CRACKERS, MULTIGRAIN",1,Links to FNDDS,Base,1.057817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,3.72,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,2.61,0,0,693.89
54328000,"CRACKERS, SANDWICH",2,Links to altEC,Base,0.78349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.44,0,0,0,0,0,0,0,0,0,1.44,0,1.44,0,0,0,0,18.03,3.35,1.98,0,0,350
54328100,"CRACKERS, SANDWICH, PEANUT BUTTER FILLED",1,Links to FNDDS,Base,0.666375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.44,0,0,0,0,0,0,0,0,0,1.44,0,1.44,0,0,0,0,18.03,3.35,1.98,0,0,4570.12
54328105,"CRACKERS, SANDWICH, PEANUT BUTTER FILLED (RITZ)",1,Links to FNDDS,Base,0.897606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,1.29,0,1.29,0,0,0,0,9.04,12.11,2.04,0,0,787.4
54328120,"Cracker, sandwich-type, peanut butter filled, whole grain",1,Links to FNDDS,Extra,0.741179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1.91,3.6,0,0,0,0,0,0,0,0,0,1.44,0,1.44,0,0,0,0,17.87,3.31,1.86,0,0,165
54328200,"CRACKERS, SANDWICH, CHEESE FILLED",1,Links to FNDDS,Base,0.838951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.15,13,7.38,0.24,0,0,1244.74
54328210,"CRACKERS, SANDWICH, CHEESE FILLED (RITZ)",1,Links to FNDDS,Base,1.077541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,3.16,0,0,0,0,0,0,0,0,0,1.27,0,1.27,0,0,0.04,0.04,8.83,12.44,2,0,0,780.11
54336000,"CRACKERS, WATER",1,Links to FNDDS,Base,2.200205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1,0,0,0,186
54336100,"Crackers, wonton",1,Links to FNDDS,Extra,1.959498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,39.91
54337010,"Crackers, woven wheat",1,Links to FNDDS,Extra,1.228353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,2.66,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,5.23,1.99,0,0,157
54337020,"CRACKERS, WOVEN WHEAT, PLAIN (TRISCUIT)",1,Links to FNDDS,Base,1.025745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,2.66,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,5.23,1.99,0,0,736.5
54337030,"CRACKERS, WOVEN WHEAT, FLAVORED (TRISCUIT)",1,Links to FNDDS,Base,0.96658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,2.66,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,5.23,1.99,0,0,1396.01
54338000,"CRACKERS, WHEAT",1,Links to FNDDS,Base,0.785243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,2.66,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,5.23,1.99,0,0,1359.18
54338010,"CRACKERS, WHEAT, PLAIN (WHEAT THINS)",1,Links to FNDDS,Base,0.954554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,2.66,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,5.23,1.99,0,0,939.24
54338020,"Crackers, wheat, flavored (Wheat Thins)",1,Links to FNDDS,Extra,1.040558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,2.66,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47,5.23,1.99,0,0,420
54340100,"CRACKERS, GLUTEN FREE, PLAIN",1,Links to FNDDS,Base,2.572731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,1.41,5.04,0,0,0,0,0,0,0,0,0,0.49,0,0.49,0,0,0,0,12.5,0,0,0,0,235.25
54340110,"Crackers, gluten free, flavored",1,Links to FNDDS,Extra,2.521136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,1.41,5.04,0,0,0,0,0,0,0,0,0,0.49,0,0.49,0,0,0,0,12.5,0,0,0,0,54.35
54350010,"GERBER FINGER FOODS, PUFFS, BABY FOOD",1,Links to FNDDS,Base,4.543384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,1.34,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.09,0,0,389.28
54350020,"FINGER FOODS, PUFFS, BABY FOOD",1,Links to FNDDS,Base,5.094912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,2.38,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,132.2
54401011,Corn nuts,1,Links to FNDDS,Extra,1.091222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0,302.82
54401021,"CORN CHIPS, PLAIN",1,Links to FNDDS,Base,0.798068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.79,0,0,0,0,4058.47
54401026,"CORN CHIPS, FLAVORED",1,Links to FNDDS,Base,0.976569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.73,0,0,0,0,998.18
54401031,"CORN CHIPS, PLAIN (FRITOS)",1,Links to FNDDS,Base,0.8992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2339.06
54401035,"CORN CHIPS, FLAVORED (FRITOS)",1,Links to FNDDS,Base,0.977113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.87,0,0,0,0,1098.67
54401055,CHEESE FLAVORED CORN SNACKS,1,Links to FNDDS,Base,1.020161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.09,33.9,1.06,0,0,0,1761.47
54401065,"CHEESE FLAVORED CORN SNACKS, REDUCED FAT",1,Links to FNDDS,Base,1.182457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.74,4.7,5.77,0,0,0,2554.42
54401075,"TORTILLA CHIPS, PLAIN",1,Links to FNDDS,Base,0.763706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,12456.39
54401081,CHEESE FLAVORED CORN SNACKS (CHEETOS),1,Links to FNDDS,Base,1.070678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.09,33.9,1.06,0,0,0,15952.42
54401085,"TORTILLA CHIPS, FLAVORED",1,Links to FNDDS,Base,0.915796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,4401.6
