diet_pattern,outcome,food_group,perc_change,perc_change_LB,perc_change_UB,perc_change_UB_new,perc_change_LB_new
Med,FL (mrh-eq),fruit_juice,137.717937785751,149.6898725553211,127.22374742055638,127.22374742055638,149.6898725553211
Med,FL (mrh-eq),gr_refined,-43.48870567755814,-42.86151584800243,-44.089325215107934,-42.86151584800243,-44.089325215107934
Med,FL (mrh-eq),gr_whole,242.82998490938277,252.73193320380722,233.18301195971515,233.18301195971515,252.73193320380722
Med,FL (mrh-eq),leg_tot,78.6201505929214,85.05220987389433,72.69190779739547,72.69190779739547,85.05220987389433
Med,FL (mrh-eq),oil,-2.0686282374873475,-0.9797847562986968,-3.17232106919624,-0.9797847562986968,-3.17232106919624
Med,FL (mrh-eq),pf_egg,-25.450350545924028,-22.858540663005527,-27.64084827795678,-22.858540663005527,-27.64084827795678
Med,FL (mrh-eq),pf_ns,-7.9553352927232535,-4.115451502659935,-11.439665185280061,-4.115451502659935,-11.439665185280061
Med,FL (mrh-eq),pf_pm,NA,NA,NA,NA,NA
Med,FL (mrh-eq),pf_poultry,NA,NA,NA,NA,NA
Med,FL (mrh-eq),pf_poultry_tot,-17.416971014907727,-15.786604418769597,-18.939995334096952,-15.786604418769597,-18.939995334096952
Med,FL (mrh-eq),pf_redm,NA,NA,NA,NA,NA
Med,FL (mrh-eq),pf_redm_tot,-18.074450337735648,-16.58405596136025,-19.584717576771972,-16.58405596136025,-19.584717576771972
Med,FL (mrh-eq),pf_seafood,310.3687907462647,327.033919719247,295.8903345840937,295.8903345840937,327.033919719247
Med,FL (mrh-eq),sat_fat,-48.680007288311835,-48.313927104677376,-49.03047865549745,-48.313927104677376,-49.03047865549745
Med,FL (mrh-eq),veg_dg,50.53307168762855,56.87844121478957,45.266567502977075,45.266567502977075,56.87844121478957
Med,FL (mrh-eq),veg_oth,10.838368334737943,13.39025551421988,8.604519909220558,8.604519909220558,13.39025551421988
Med,FL (mrh-eq),veg_ro,115.09905169215457,119.6608543142258,110.90695801274246,110.90695801274246,119.6608543142258
Med,FL (mrh-eq),veg_sta,67.94611942172843,71.28678889635952,64.75502964228744,64.75502964228744,71.28678889635952
US,FL (mrh-eq),added_sugar,-89.07037522078721,-88.88158318150874,-89.24628218381191,-88.88158318150874,-89.24628218381191
US,FL (mrh-eq),dairy_cow,118.91974881961347,122.30109640607529,115.37620990082314,115.37620990082314,122.30109640607529
US,FL (mrh-eq),dairy_soy,-100,-100,-100,-100,-100
US,FL (mrh-eq),dairy_tot,NA,NA,NA,NA,NA
US,FL (mrh-eq),fruit_exc_juice,126.49728326659688,133.61689969353355,120.1152401105773,120.1152401105773,133.61689969353355
US,FL (mrh-eq),fruit_juice,88.89224883861556,97.2767786747135,79.99217928774381,79.99217928774381,97.2767786747135
US,FL (mrh-eq),gr_refined,-43.47906142500457,-42.87746017116024,-44.09914979898879,-42.87746017116024,-44.09914979898879
US,FL (mrh-eq),gr_whole,242.70478759706157,252.5732948558467,233.69080442811475,233.69080442811475,252.5732948558467
US,FL (mrh-eq),leg_tot,78.6579706063689,85.27497884298894,72.74672878155296,72.74672878155296,85.27497884298894
US,FL (mrh-eq),oil,-2.0059219344168606,-0.9603686086310758,-3.0707866500330896,-0.9603686086310758,-3.0707866500330896
US,FL (mrh-eq),pf_egg,-25.390021253860574,-22.72421799480625,-27.699589442836665,-22.72421799480625,-27.699589442836665
US,FL (mrh-eq),pf_ns,-8.068845880218396,-4.43058133034796,-11.500919822071465,-4.43058133034796,-11.500919822071465
US,FL (mrh-eq),pf_pm,NA,NA,NA,NA,NA
US,FL (mrh-eq),pf_poultry,NA,NA,NA,NA,NA
US,FL (mrh-eq),pf_poultry_tot,-17.42922649476727,-15.794726738836898,-18.763215229265988,-15.794726738836898,-18.763215229265988
US,FL (mrh-eq),pf_redm,NA,NA,NA,NA,NA
US,FL (mrh-eq),pf_redm_tot,-18.08848284776782,-16.597058128352458,-19.466724537756413,-16.597058128352458,-19.466724537756413
US,FL (mrh-eq),pf_seafood,118.4692504186273,127.3004173809072,109.58385714646495,109.58385714646495,127.3004173809072
US,FL (mrh-eq),sat_fat,-48.68784667672081,-48.32042430820964,-49.049105198113296,-48.32042430820964,-49.049105198113296
US,FL (mrh-eq),veg_dg,50.51964817108227,56.335435403124166,44.71934745298094,44.71934745298094,56.335435403124166
US,FL (mrh-eq),veg_oth,10.868595419413548,13.318398652338695,8.60508546535136,8.60508546535136,13.318398652338695
US,FL (mrh-eq),veg_ro,115.21017889050378,119.46878289842455,111.3114056537722,111.3114056537722,119.46878289842455
US,FL (mrh-eq),veg_sta,67.86025778166861,71.14957946741018,64.70900275509041,64.70900275509041,71.14957946741018
Veg,FL (mrh-eq),added_sugar,-88.61067594104405,-88.42612780469398,-88.7953246385541,-88.42612780469398,-88.7953246385541
Veg,FL (mrh-eq),dairy_cow,118.8826119496922,122.52956709512002,115.3366625883282,115.3366625883282,122.52956709512002
Veg,FL (mrh-eq),dairy_soy,-100,-100,-100,-100,-100
Veg,FL (mrh-eq),dairy_tot,NA,NA,NA,NA,NA
Veg,FL (mrh-eq),fruit_exc_juice,126.6873260894155,133.17505802548354,120.02299428782601,120.02299428782601,133.17505802548354
Veg,FL (mrh-eq),fruit_juice,88.44172027892256,97.81979984620736,80.46644263822749,80.46644263822749,97.81979984620736
Veg,FL (mrh-eq),gr_refined,-43.48106968103632,-42.89308849889709,-44.061419570923924,-42.89308849889709,-44.061419570923924
Veg,FL (mrh-eq),gr_whole,299.31724894705224,310.10695527182037,289.84142459798494,289.84142459798494,310.10695527182037
Veg,FL (mrh-eq),leg_tot,455.1092348714461,474.3693999967122,436.53634802735394,436.53634802735394,474.3693999967122
Veg,FL (mrh-eq),oil,-2.0151590635356347,-0.9398851617308218,-3.103179767347835,-0.9398851617308218,-3.103179767347835
Veg,FL (mrh-eq),pf_egg,-33.17312442520645,-30.993837453930734,-35.302945469558914,-30.993837453930734,-35.302945469558914
Veg,FL (mrh-eq),pf_ns,45.839966372104776,51.614029393620456,40.841464831357776,40.841464831357776,51.614029393620456
Veg,FL (mrh-eq),pf_pm,NA,NA,NA,NA,NA
Veg,FL (mrh-eq),pf_poultry,NA,NA,NA,NA,NA
Veg,FL (mrh-eq),pf_poultry_tot,-100,-100,-100,-100,-100
Veg,FL (mrh-eq),pf_redm,NA,NA,NA,NA,NA
Veg,FL (mrh-eq),pf_redm_tot,-100,-100,-100,-100,-100
Veg,FL (mrh-eq),pf_seafood,-100,-100,-100,-100,-100
Veg,FL (mrh-eq),sat_fat,-46.534164623503585,-46.17462406263076,-46.90751446584599,-46.17462406263076,-46.90751446584599
Veg,FL (mrh-eq),veg_dg,50.40509785537191,56.07779248182627,44.76272638545879,44.76272638545879,56.07779248182627
Veg,FL (mrh-eq),veg_oth,10.90706724477067,13.381728901531734,8.674051782774685,8.674051782774685,13.381728901531734
Veg,FL (mrh-eq),veg_ro,115.20687696800991,119.45312482226052,110.97964970378969,110.97964970378969,119.45312482226052
Veg,FL (mrh-eq),veg_sta,67.9983232272714,71.24148194253104,64.75950531531,64.75950531531,71.24148194253104
Vegan,FL (mrh-eq),added_sugar,-88.61103650707415,-88.41610476506038,-88.81452750093995,-88.41610476506038,-88.81452750093995
Vegan,FL (mrh-eq),dairy_cow,-100,-100,-100,-100,-100
Vegan,FL (mrh-eq),dairy_soy,6591.020919664364,8545.941984104782,5433.980326139653,5433.980326139653,8545.941984104782
Vegan,FL (mrh-eq),dairy_tot,NA,NA,NA,NA,NA
Vegan,FL (mrh-eq),fruit_exc_juice,126.44740626723083,133.29571577096831,119.70292706230983,119.70292706230983,133.29571577096831
Vegan,FL (mrh-eq),fruit_juice,88.67458151006458,97.97804420818265,80.02742319248965,80.02742319248965,97.97804420818265
Vegan,FL (mrh-eq),gr_refined,-43.482984420987044,-42.8600155204092,-44.123516391825895,-42.8600155204092,-44.123516391825895
Vegan,FL (mrh-eq),gr_whole,299.8029751813896,311.81738992322664,289.4342875487297,289.4342875487297,311.81738992322664
Vegan,FL (mrh-eq),leg_tot,507.3206714775289,528.6972309664803,487.0291272028982,487.0291272028982,528.6972309664803
Vegan,FL (mrh-eq),oil,-2.080233951568476,-0.8454033017905314,-3.169846141663736,-0.8454033017905314,-3.169846141663736
Vegan,FL (mrh-eq),pf_egg,-100,-100,-100,-100,-100
Vegan,FL (mrh-eq),pf_ns,66.38791320406142,72.72760692981862,60.3624083727824,60.3624083727824,72.72760692981862
Vegan,FL (mrh-eq),pf_pm,NA,NA,NA,NA,NA
Vegan,FL (mrh-eq),pf_poultry,NA,NA,NA,NA,NA
Vegan,FL (mrh-eq),pf_poultry_tot,-100,-100,-100,-100,-100
Vegan,FL (mrh-eq),pf_redm,NA,NA,NA,NA,NA
Vegan,FL (mrh-eq),pf_redm_tot,-100,-100,-100,-100,-100
Vegan,FL (mrh-eq),pf_seafood,-100,-100,-100,-100,-100
Vegan,FL (mrh-eq),sat_fat,-46.533190038397315,-46.15226367670503,-46.89613193038566,-46.15226367670503,-46.89613193038566
Vegan,FL (mrh-eq),veg_dg,50.4142273949021,57.08846795947375,44.68165297251965,44.68165297251965,57.08846795947375
Vegan,FL (mrh-eq),veg_oth,10.934333763456305,13.030593752018154,8.697221385101159,8.697221385101159,13.030593752018154
Vegan,FL (mrh-eq),veg_ro,115.2728908458182,119.55309458177305,111.08526234001988,111.08526234001988,119.55309458177305
Vegan,FL (mrh-eq),veg_sta,67.84620468870058,71.10093468604487,64.54204375173316,64.54204375173316,71.10093468604487
DGAplus,Food_price (USD),added_sugar,-88.62675373046251,-88.42263138223973,-88.81615362500239,-88.42263138223973,-88.81615362500239
DGAplus,Food_price (USD),dairy_cow,NA,NA,NA,NA,NA
DGAplus,Food_price (USD),dairy_soy,NA,NA,NA,NA,NA
DGAplus,Food_price (USD),dairy_tot,117.45347373170235,122.27449597370048,113.24170533924436,113.24170533924436,122.27449597370048
DGAplus,Food_price (USD),fruit_exc_juice,195.33776211000566,203.75610812725117,186.5697877726958,186.5697877726958,203.75610812725117
DGAplus,Food_price (USD),fruit_juice,-100,-100,-100,-100,-100
DGAplus,Food_price (USD),gr_refined,-52.39575834833941,-51.91105245260744,-52.9131832698021,-51.91105245260744,-52.9131832698021
DGAplus,Food_price (USD),gr_whole,305.0193134859365,316.42668041047403,295.161055444073,295.161055444073,316.42668041047403
DGAplus,Food_price (USD),leg_tot,245.75759860221234,258.7564587173808,233.87916666557604,233.87916666557604,258.7564587173808
DGAplus,Food_price (USD),oil,-2.2212384677251595,-0.8438834637473716,-3.614413502642229,-0.8438834637473716,-3.614413502642229
DGAplus,Food_price (USD),pf_egg,-60.20614188318854,-58.562560973507594,-61.86683777450618,-58.562560973507594,-61.86683777450618
DGAplus,Food_price (USD),pf_ns,50.16372739357686,56.60373283258807,44.56918161079159,44.56918161079159,56.60373283258807
DGAplus,Food_price (USD),pf_pm,-100,-100,-100,-100,-100
DGAplus,Food_price (USD),pf_poultry,-33.90156369435956,-32.262603292190335,-35.462637168919926,-32.262603292190335,-35.462637168919926
DGAplus,Food_price (USD),pf_poultry_tot,NA,NA,NA,NA,NA
DGAplus,Food_price (USD),pf_redm,-65.11810061236996,-64.2817710926952,-65.88427610707976,-64.2817710926952,-65.88427610707976
DGAplus,Food_price (USD),pf_redm_tot,NA,NA,NA,NA,NA
DGAplus,Food_price (USD),pf_seafood,93.06566898553965,103.28878615303093,84.03695730496817,84.03695730496817,103.28878615303093
DGAplus,Food_price (USD),sat_fat,-46.422921208728624,-46.012622870776376,-46.84157920173364,-46.012622870776376,-46.84157920173364
DGAplus,Food_price (USD),veg_dg,44.3844871287249,50.310136203491155,39.26747925984659,39.26747925984659,50.310136203491155
DGAplus,Food_price (USD),veg_oth,10.670661377282041,12.928361000336766,8.301339231305539,8.301339231305539,12.928361000336766
DGAplus,Food_price (USD),veg_ro,114.79505058455021,119.32953674860809,110.99531419916666,110.99531419916666,119.32953674860809
DGAplus,Food_price (USD),veg_sta,66.21511396321284,70.01880204838211,62.45878021581236,62.45878021581236,70.01880204838211
Med,Food_price (USD),added_sugar,-89.07127599971999,-88.89322586071205,-89.2468804046333,-88.89322586071205,-89.2468804046333
Med,Food_price (USD),dairy_cow,NA,NA,NA,NA,NA
Med,Food_price (USD),dairy_soy,NA,NA,NA,NA,NA
Med,Food_price (USD),dairy_tot,44.89515454730355,48.10511413665943,41.88690716522447,41.88690716522447,48.10511413665943
Med,Food_price (USD),fruit_exc_juice,183.23966820013374,191.38541473326188,174.93087048565235,174.93087048565235,191.38541473326188
Med,Food_price (USD),fruit_juice,136.10195604008243,147.88603269426739,125.54560833659363,125.54560833659363,147.88603269426739
Med,Food_price (USD),gr_refined,-42.86514159080959,-42.21787527891859,-43.499512175980954,-42.21787527891859,-43.499512175980954
Med,Food_price (USD),gr_whole,247.41075230070345,257.01577424459066,238.23937676491664,238.23937676491664,257.01577424459066
Med,Food_price (USD),leg_tot,81.69344451858358,88.55259596930432,75.80792269848978,75.80792269848978,88.55259596930432
Med,Food_price (USD),oil,-2.2380503924161377,-0.7593207727393912,-3.6438408542000227,-0.7593207727393912,-3.6438408542000227
Med,Food_price (USD),pf_egg,-23.53420366714158,-20.02881012325119,-26.643787988596358,-20.02881012325119,-26.643787988596358
Med,Food_price (USD),pf_ns,-5.269270618786033,-1.4221815924605576,-8.891203532544205,-1.4221815924605576,-8.891203532544205
Med,Food_price (USD),pf_pm,-20.140274770652056,-18.078913714145717,-22.346838730452497,-18.078913714145717,-22.346838730452497
Med,Food_price (USD),pf_poultry,-16.020517314063643,-14.044833101960947,-18.17652521225236,-14.044833101960947,-18.17652521225236
Med,Food_price (USD),pf_poultry_tot,NA,NA,NA,NA,NA
Med,Food_price (USD),pf_redm,-15.61943328465544,-13.664467463363614,-17.563483893352704,-13.664467463363614,-17.563483893352704
Med,Food_price (USD),pf_redm_tot,NA,NA,NA,NA,NA
Med,Food_price (USD),pf_seafood,313.5348963184329,332.90383349831006,294.63123097557144,294.63123097557144,332.90383349831006
Med,Food_price (USD),sat_fat,-48.58298948206909,-48.17043289532637,-48.985435915145246,-48.17043289532637,-48.985435915145246
Med,Food_price (USD),veg_dg,44.51611979142423,50.43025887224164,39.08100599009512,39.08100599009512,50.43025887224164
Med,Food_price (USD),veg_oth,10.623491638610691,13.20675089421319,8.406260551877555,8.406260551877555,13.20675089421319
Med,Food_price (USD),veg_ro,114.91906969104926,119.31892043402499,111.01108131511455,111.01108131511455,119.31892043402499
Med,Food_price (USD),veg_sta,66.28893984598997,70.03894652656157,62.883867126651836,62.883867126651836,70.03894652656157
US,Food_price (USD),added_sugar,-89.0755255148002,-88.88599506567395,-89.24535392808917,-88.88599506567395,-89.24535392808917
US,Food_price (USD),dairy_cow,NA,NA,NA,NA,NA
US,Food_price (USD),dairy_soy,NA,NA,NA,NA,NA
US,Food_price (USD),dairy_tot,117.56094109065793,121.85467592711441,112.98098291108138,112.98098291108138,121.85467592711441
US,Food_price (USD),fruit_exc_juice,127.23724219450803,134.13617439745425,120.83547735407072,120.83547735407072,134.13617439745425
US,Food_price (USD),fruit_juice,87.56365207274926,96.1812493894126,78.56738858569638,78.56738858569638,96.1812493894126
US,Food_price (USD),gr_refined,-42.86904343450636,-42.20951527291948,-43.452491728108136,-42.20951527291948,-43.452491728108136
US,Food_price (USD),gr_whole,247.26179029874862,256.6373106564369,238.37708909970766,238.37708909970766,256.6373106564369
US,Food_price (USD),leg_tot,81.67743628537984,88.44816259285813,75.40882466441236,75.40882466441236,88.44816259285813
US,Food_price (USD),oil,-2.2369273862604846,-0.8355739374781602,-3.6230005986737686,-0.8355739374781602,-3.6230005986737686
US,Food_price (USD),pf_egg,-23.53553023307824,-20.30768554481224,-26.559611470482785,-20.30768554481224,-26.559611470482785
US,Food_price (USD),pf_ns,-5.324452969710353,-1.5444877461871276,-8.800346056697473,-1.5444877461871276,-8.800346056697473
US,Food_price (USD),pf_pm,-20.154353618700995,-18.065747553775328,-22.152194061665792,-18.065747553775328,-22.152194061665792
US,Food_price (USD),pf_poultry,-16.029925042054003,-13.87049135306434,-18.15003539461313,-13.87049135306434,-18.15003539461313
US,Food_price (USD),pf_poultry_tot,NA,NA,NA,NA,NA
US,Food_price (USD),pf_redm,-15.565331877982869,-13.59625413905087,-17.453863241783107,-13.59625413905087,-17.453863241783107
US,Food_price (USD),pf_redm_tot,NA,NA,NA,NA,NA
US,Food_price (USD),pf_seafood,120.04701809624248,131.41977995667406,109.32180321867664,109.32180321867664,131.41977995667406
US,Food_price (USD),sat_fat,-48.60321067281023,-48.182885705753336,-49.014112770084886,-48.182885705753336,-49.014112770084886
US,Food_price (USD),veg_dg,44.436505376401996,49.96446622926324,38.75021030832485,38.75021030832485,49.96446622926324
US,Food_price (USD),veg_oth,10.666487527951157,13.2375428346547,8.362690628850219,8.362690628850219,13.2375428346547
US,Food_price (USD),veg_ro,114.98117166094481,119.17214624652517,111.1402901963609,111.1402901963609,119.17214624652517
US,Food_price (USD),veg_sta,66.2422612372314,69.71171673156145,62.76032622867186,62.76032622867186,69.71171673156145
Veg,Food_price (USD),added_sugar,-88.6152740742121,-88.42675958487118,-88.78795356753514,-88.42675958487118,-88.78795356753514
Veg,Food_price (USD),dairy_cow,NA,NA,NA,NA,NA
Veg,Food_price (USD),dairy_soy,NA,NA,NA,NA,NA
Veg,Food_price (USD),dairy_tot,117.3384285216422,122.46864900257812,112.60119609644454,112.60119609644454,122.46864900257812
Veg,Food_price (USD),fruit_exc_juice,127.350952645646,133.64381868016994,120.83187119104075,120.83187119104075,133.64381868016994
Veg,Food_price (USD),fruit_juice,87.10611697773088,96.81854062277766,78.971925688634,78.971925688634,96.81854062277766
Veg,Food_price (USD),gr_refined,-42.865009153669845,-42.24233691962146,-43.44128111489565,-42.24233691962146,-43.44128111489565
Veg,Food_price (USD),gr_whole,304.63161119490894,315.33707376847036,295.4023927455975,295.4023927455975,315.33707376847036
Veg,Food_price (USD),leg_tot,464.4902367868996,485.7615928759584,444.28439560378223,444.28439560378223,485.7615928759584
Veg,Food_price (USD),oil,-2.220477438459515,-0.732284944631098,-3.639622675301805,-0.732284944631098,-3.639622675301805
Veg,Food_price (USD),pf_egg,-31.650696852264044,-28.642029090612365,-34.42682347747335,-28.642029090612365,-34.42682347747335
Veg,Food_price (USD),pf_ns,50.27975779629492,56.059715553727585,44.866177649171135,44.866177649171135,56.059715553727585
Veg,Food_price (USD),pf_pm,-100,-100,-100,-100,-100
Veg,Food_price (USD),pf_poultry,-100,-100,-100,-100,-100
Veg,Food_price (USD),pf_poultry_tot,NA,NA,NA,NA,NA
Veg,Food_price (USD),pf_redm,-100,-100,-100,-100,-100
Veg,Food_price (USD),pf_redm_tot,NA,NA,NA,NA,NA
Veg,Food_price (USD),pf_seafood,-100,-100,-100,-100,-100
Veg,Food_price (USD),sat_fat,-46.4431665420476,-46.01836353537838,-46.87797428230521,-46.01836353537838,-46.87797428230521
Veg,Food_price (USD),veg_dg,44.388270437628094,50.122380469464765,38.898633382755335,38.898633382755335,50.122380469464765
Veg,Food_price (USD),veg_oth,10.709202857940808,13.13956451724206,8.457243959958516,8.457243959958516,13.13956451724206
Veg,Food_price (USD),veg_ro,114.94931894206614,119.21745074183103,110.93644421792635,110.93644421792635,119.21745074183103
Veg,Food_price (USD),veg_sta,66.42784669816407,70.07709849546467,62.81179002576103,62.81179002576103,70.07709849546467
Vegan,Food_price (USD),added_sugar,-88.61977612474374,-88.42132335348728,-88.80786063095785,-88.42132335348728,-88.80786063095785
Vegan,Food_price (USD),dairy_cow,NA,NA,NA,NA,NA
Vegan,Food_price (USD),dairy_soy,NA,NA,NA,NA,NA
Vegan,Food_price (USD),dairy_tot,-100,-100,-100,-100,-100
Vegan,Food_price (USD),fruit_exc_juice,127.13125023372753,133.55396045865,120.7255190206576,120.7255190206576,133.55396045865
Vegan,Food_price (USD),fruit_juice,87.39912121042333,96.89378433146881,78.44347321300245,78.44347321300245,96.89378433146881
Vegan,Food_price (USD),gr_refined,-42.869875182266966,-42.255762339694485,-43.49887401300992,-42.255762339694485,-43.49887401300992
Vegan,Food_price (USD),gr_whole,305.23437053118977,316.13880663769373,295.2241684145188,295.2241684145188,316.13880663769373
Vegan,Food_price (USD),leg_tot,518.0836500891971,539.9428464791207,495.7434378041839,495.7434378041839,539.9428464791207
Vegan,Food_price (USD),oil,-2.2876536979067117,-0.7888441737084846,-3.6953784689866516,-0.7888441737084846,-3.6953784689866516
Vegan,Food_price (USD),pf_egg,-100,-100,-100,-100,-100
Vegan,Food_price (USD),pf_ns,71.22981544573314,77.73303546343064,65.25931852217988,65.25931852217988,77.73303546343064
Vegan,Food_price (USD),pf_pm,-100,-100,-100,-100,-100
Vegan,Food_price (USD),pf_poultry,-100,-100,-100,-100,-100
Vegan,Food_price (USD),pf_poultry_tot,NA,NA,NA,NA,NA
Vegan,Food_price (USD),pf_redm,-100,-100,-100,-100,-100
Vegan,Food_price (USD),pf_redm_tot,NA,NA,NA,NA,NA
Vegan,Food_price (USD),pf_seafood,-100,-100,-100,-100,-100
Vegan,Food_price (USD),sat_fat,-46.43266698151546,-46.00099216529172,-46.831749092012295,-46.00099216529172,-46.831749092012295
Vegan,Food_price (USD),veg_dg,44.472095173923684,50.89469986946259,38.87033041446548,38.87033041446548,50.89469986946259
Vegan,Food_price (USD),veg_oth,10.719541350052081,13.041019398065012,8.299056853310207,8.299056853310207,13.041019398065012
Vegan,Food_price (USD),veg_ro,115.07588074340947,119.35533157514016,111.0962290522364,111.0962290522364,119.35533157514016
Vegan,Food_price (USD),veg_sta,66.18042440980942,69.92107996821154,62.700702422801754,62.700702422801754,69.92107996821154
DGAplus,GHG (kgCO2-eq),added_sugar,-88.62192138408892,-88.41722886429078,-88.8231323507854,-88.41722886429078,-88.8231323507854
DGAplus,GHG (kgCO2-eq),dairy_cow,119.0074973823388,122.45018066947966,115.57180331807868,115.57180331807868,122.45018066947966
DGAplus,GHG (kgCO2-eq),dairy_soy,-100,-100,-100,-100,-100
DGAplus,GHG (kgCO2-eq),dairy_tot,NA,NA,NA,NA,NA
DGAplus,GHG (kgCO2-eq),fruit_exc_juice,194.4899247503893,202.97155497089653,185.51523764649053,185.51523764649053,202.97155497089653
DGAplus,GHG (kgCO2-eq),fruit_juice,-100,-100,-100,-100,-100
DGAplus,GHG (kgCO2-eq),gr_refined,-53.09148610310047,-52.63643283257329,-53.56010854671379,-52.63643283257329,-53.56010854671379
DGAplus,GHG (kgCO2-eq),gr_whole,299.61014178285984,311.2234431489239,289.61201084482207,289.61201084482207,311.2234431489239
DGAplus,GHG (kgCO2-eq),leg_tot,244.18069960797365,256.57019110860955,232.3487096747324,232.3487096747324,256.57019110860955
DGAplus,GHG (kgCO2-eq),oil,-2.0511080090741984,-0.928480536167894,-3.1853601439302976,-0.928480536167894,-3.1853601439302976
DGAplus,GHG (kgCO2-eq),pf_egg,-61.144233948476376,-59.89257743425145,-62.40314962383348,-59.89257743425145,-62.40314962383348
DGAplus,GHG (kgCO2-eq),pf_ns,48.655106605408406,55.112278450912555,43.03996525295435,43.03996525295435,55.112278450912555
DGAplus,GHG (kgCO2-eq),pf_pm,NA,NA,NA,NA,NA
DGAplus,GHG (kgCO2-eq),pf_poultry,NA,NA,NA,NA,NA
DGAplus,GHG (kgCO2-eq),pf_poultry_tot,-43.44076987169759,-42.335307033845794,-44.48028201125485,-42.335307033845794,-44.48028201125485
DGAplus,GHG (kgCO2-eq),pf_redm,NA,NA,NA,NA,NA
DGAplus,GHG (kgCO2-eq),pf_redm_tot,-76.85301062368102,-76.42924058851283,-77.27117489297906,-76.42924058851283,-77.27117489297906
DGAplus,GHG (kgCO2-eq),pf_seafood,91.33003340381345,99.45709086120227,84.07032742453208,84.07032742453208,99.45709086120227
DGAplus,GHG (kgCO2-eq),sat_fat,-46.48192152709151,-46.12937415686665,-46.84286060636948,-46.12937415686665,-46.84286060636948
DGAplus,GHG (kgCO2-eq),veg_dg,46.37137695813945,52.66588457372161,41.114740620104904,41.114740620104904,52.66588457372161
DGAplus,GHG (kgCO2-eq),veg_oth,10.507152759431497,12.715437457934934,8.25165691830312,8.25165691830312,12.715437457934934
DGAplus,GHG (kgCO2-eq),veg_ro,115.67499319476747,120.30123357957372,111.6985245247457,111.6985245247457,120.30123357957372
DGAplus,GHG (kgCO2-eq),veg_sta,66.3764870865294,69.80375036898857,62.96894422754442,62.96894422754442,69.80375036898857
Med,GHG (kgCO2-eq),added_sugar,-89.06879377220658,-88.87854576815103,-89.2440639778333,-88.87854576815103,-89.2440639778333
Med,GHG (kgCO2-eq),dairy_cow,45.96122191139079,48.37685739978828,43.40372891784305,43.40372891784305,48.37685739978828
Med,GHG (kgCO2-eq),dairy_soy,-100,-100,-100,-100,-100
Med,GHG (kgCO2-eq),dairy_tot,NA,NA,NA,NA,NA
Med,GHG (kgCO2-eq),fruit_exc_juice,182.45000810791817,190.69354916923575,174.19497707716178,174.19497707716178,190.69354916923575
Med,GHG (kgCO2-eq),fruit_juice,135.14027136002508,146.834016785282,124.86720873515425,124.86720873515425,146.834016785282
Med,GHG (kgCO2-eq),gr_refined,-43.708764088323306,-43.100752195438325,-44.30294137730228,-43.100752195438325,-44.30294137730228
Med,GHG (kgCO2-eq),gr_whole,242.80134625625004,252.54257060240218,233.39659050282845,233.39659050282845,252.54257060240218
Med,GHG (kgCO2-eq),leg_tot,80.83804092404135,87.65825075917569,74.4928155281674,74.4928155281674,87.65825075917569
Med,GHG (kgCO2-eq),oil,-2.1105354219846255,-0.971158984314645,-3.216204138534401,-0.971158984314645,-3.216204138534401
Med,GHG (kgCO2-eq),pf_egg,-25.509185547661833,-22.984264552077143,-27.712730042908934,-22.984264552077143,-27.712730042908934
Med,GHG (kgCO2-eq),pf_ns,-6.2767716344213405,-2.3496300633740823,-9.85200190314673,-2.3496300633740823,-9.85200190314673
Med,GHG (kgCO2-eq),pf_pm,NA,NA,NA,NA,NA
Med,GHG (kgCO2-eq),pf_poultry,NA,NA,NA,NA,NA
Med,GHG (kgCO2-eq),pf_poultry_tot,-17.424657853663078,-15.798240587707948,-18.948431205933094,-15.798240587707948,-18.948431205933094
Med,GHG (kgCO2-eq),pf_redm,NA,NA,NA,NA,NA
Med,GHG (kgCO2-eq),pf_redm_tot,-18.112211235012072,-16.6229544614805,-19.61789885063288,-16.6229544614805,-19.61789885063288
Med,GHG (kgCO2-eq),pf_seafood,309.4521139841083,326.9927689365584,294.1206347857105,294.1206347857105,326.9927689365584
Med,GHG (kgCO2-eq),sat_fat,-48.63707284914802,-48.27259463354779,-48.98857633684876,-48.27259463354779,-48.98857633684876
Med,GHG (kgCO2-eq),veg_dg,46.51087532487846,52.685977176627695,41.07961658371572,41.07961658371572,52.685977176627695
Med,GHG (kgCO2-eq),veg_oth,10.408439725519766,13.065892849666728,8.187851793400197,8.187851793400197,13.065892849666728
Med,GHG (kgCO2-eq),veg_ro,115.74165331653386,120.34785260813352,111.48117329715,111.48117329715,120.34785260813352
Med,GHG (kgCO2-eq),veg_sta,66.42091530960816,69.86286091853174,63.17059657459543,63.17059657459543,69.86286091853174
US,GHG (kgCO2-eq),added_sugar,-89.07398848838886,-88.88634112292027,-89.2452138686112,-88.88634112292027,-89.2452138686112
US,GHG (kgCO2-eq),dairy_cow,118.91974881961424,122.3010964060748,115.37620990082438,115.37620990082438,122.3010964060748
US,GHG (kgCO2-eq),dairy_soy,-100,-100,-100,-100,-100
US,GHG (kgCO2-eq),dairy_tot,NA,NA,NA,NA,NA
US,GHG (kgCO2-eq),fruit_exc_juice,126.57210393713301,133.48131030075666,120.22142920903065,120.22142920903065,133.48131030075666
US,GHG (kgCO2-eq),fruit_juice,86.9324616840115,95.16515920995809,78.27931300734396,78.27931300734396,95.16515920995809
