subgroup,food,mean,SE,pro_gro,gro_mean_intake,gro_se_intake,oth_mean_intake,oth_se_intake,food_label,food_desc
29,added_sugar,15.348624430766192,1.1760870175408735,0.675257266049409,10.364270170738346,0.7941613041008536,4.984354260027846,0.38192571344001985,Added sugars,Foods defined as added sugars (tsp. eq.)
29,ssb,331.65621993364726,52.28090640652375,0.6609173334754429,219.19734450909118,34.55335725387887,112.45887542455608,17.727549152644873,Sugar sweetened beverages,Sugar sweetened beverages (gm)
29,oil,27.239409370258585,1.0197949200935763,0.6295432010946772,17.148384970880937,0.6420049584558006,10.09102439937765,0.37778996163777573,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
29,kcal,NA,NA,0.6543415277502699,NA,NA,NA,NA,NA,NA
29,sat_fat,25.94030605163103,0.5836159990577283,0.6562711990482778,17.02387575618319,0.3830103714853739,8.916430295447837,0.2006056275723544,Saturated fats,Total saturated fatty acids (gm)
29,sodium,3380.3418481528756,102.19917457679549,0.6141029106557053,2075.877767961967,62.76081057422067,1304.4640801909084,39.438364002574815,Sodium,Sodium (mg)
29,fiber,15.368766793919727,0.534720118175074,0.7054484696815727,10.841873015663642,0.3772174890745557,4.526893778256085,0.15750262910051835,Fiber,Dietary fiber (gm)
29,sea_omega3_fa,0.08874373641626111,0.01884169122826366,0.49472572504217255,0.04390380934148623,0.009321469353923481,0.044839927074774875,0.009520221874340177,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
29,pufa_energy,8.53826696392692,0.29463198029449406,0.9368114621077643,7.9987463583428005,0.27601461624339096,0.5395206055841202,0.01861736405110307,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
29,sfat_energy,11.673137723233946,0.26262719957597724,0.9793387432924855,11.431956028152038,0.2572009915871623,0.241181695081908,0.005426207988814912,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
29,pf_animal,5.464906351425131,0.3610295505197252,0.5975554295727666,3.265584462400785,0.21573516814927723,2.199321889024346,0.14529438237044795,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
29,pf_plant,1.5068814077015342,0.211830491963657,0.8517917270899011,1.2835491167857513,0.18043546060002683,0.22333229091578294,0.03139503136363018,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
30,gr_refined,4.752483275770632,0.17646891016853228,0.5788753796865678,2.751095560715788,0.10215350737668394,2.001387715054844,0.07431540279184834,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
30,gr_whole,0.6897878334250371,0.07387647091840778,0.7880315625810672,0.5435745842233409,0.058216990815807654,0.1462132492016962,0.015659480102600126,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
30,dairy_tot,0.8873035994542032,0.06302600739456152,0.5547963696908366,0.4922728157908041,0.03496660009861055,0.3950307836633991,0.028059407295950967,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
30,dairy_cow,0.8872747372995876,0.06301775188034792,0.5547963696908366,0.4922568031722019,0.03496201996929491,0.39501793412738573,0.028055731911053004,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
30,dairy_soy,0,0,NA,NA,NA,NA,NA,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
30,fruit_tot,0.8069835586066366,0.09538379269829796,0.7716629012260188,0.6227192740760942,0.07360413420350975,0.18426428453054244,0.02177965849478821,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
30,fruit_exc_juice,0.4922468543514998,0.07407713110863086,0.8326990336933097,0.4098934799570652,0.06168395549292952,0.08235337439443458,0.012393175615701333,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
30,fruit_juice,0.3156438109377651,0.0452582303307981,0.6780717093897775,0.21402913844087412,0.03068832560436054,0.10161467249689099,0.01456990472643756,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
30,veg_exc_sta,0.8646923056684394,0.0932019324606919,0.5976951506405652,0.5168223978942356,0.05570634306208503,0.34786990777420385,0.03749558939860687,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
30,veg_dg,0.12743200104038285,0.02402578535380116,0.622719990526041,0.07935445448058166,0.014961336827899753,0.0480775465598012,0.009064448525901407,Dark-green vegetables,Dark green vegetables (cup eq.)
30,veg_oth,0.437389030909986,0.05793959065447151,0.5581216393406736,0.24411628296110993,0.032337339318801214,0.19327274794887606,0.0256022513356703,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
30,veg_ro,0.3038613239726213,0.02879523129766598,0.6429873737784385,0.19537899469399503,0.018514970149428947,0.10848232927862625,0.010280261148237033,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
30,veg_sta,0.5170703711051234,0.038846312654393,0.6845350522734653,0.3539527935135058,0.02659166266350629,0.16311757759161766,0.012254649990886709,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
30,veg_leg,0.1031865307043292,0.01879610540582355,0.7758475496624667,0.0800570170051247,0.014582912322305646,0.023129513699204504,0.004213193083517904,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
30,pf_ns,0.5513439134619845,0.11782643162222949,0.7475238900925403,0.41214274696994757,0.08807807252197168,0.13920116649203695,0.0297483591002578,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
30,pf_soy,0.02532307219528189,0.01050190020710653,0.7150907425450885,0.018108294499647012,0.007509811617234227,0.007214777695634878,0.0029920885898723024,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
30,pf_leg,0.4153230115023654,0.07557509607524157,0.77605929669728,0.322315284208722,0.05865075590798134,0.09300772729364337,0.01692434016726023,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
30,pf_egg,0.7209402515727555,0.0914512135004314,0.7672503817899683,0.5531416832669525,0.0701659784733619,0.16779856830580306,0.021285235027069502,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
30,pf_poultry,2.374170927567782,0.22568622638364264,0.610014110808571,1.4482777672878209,0.13767178270915964,0.9258931602799612,0.08801444367448301,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
30,pf_poultry_tot,2.5834272746883857,0.21231191105340197,0.6304329979823338,1.6286778018511292,0.13384843459275478,0.9547494728372566,0.07846347646064718,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
30,pf_redm,1.6757893746948036,0.16486307815449883,0.7138793141581958,1.1963113694807181,0.11769234116294267,0.47947800521408535,0.04717073699155617,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
30,pf_redm_tot,2.3664584874423764,0.14557004324661266,0.7000894861102822,1.656732706374849,0.10191205676957261,0.7097257810675274,0.04365798647704004,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
30,pf_pm,0.9110825094765634,0.10940273339637546,0.7097245277202028,0.6466176037523912,0.07764580329104183,0.2644649057241723,0.03175693010533363,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
30,pf_seafood,0.9083075380389732,0.15280640158591627,0.5617790654861106,0.5102681598935243,0.08584343748323137,0.39803937814544904,0.0669629641026849,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
30,leg_tot,0.4434224578397336,0.07289831209927615,0.7727630070849695,0.34266047192924065,0.05633311886925525,0.10076198591049297,0.016565193230020897,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
30,added_sugar,15.613893891109123,0.6420783459975109,0.6370213621848391,9.94638395552387,0.4090176225967228,5.667509935585253,0.2330607234007881,Added sugars,Foods defined as added sugars (tsp. eq.)
30,ssb,342.84703031655823,26.90798960997796,0.6204964467108204,212.7353640767813,16.696311941123,130.11166623977692,10.211677668854962,Sugar sweetened beverages,Sugar sweetened beverages (gm)
30,oil,27.38507035815942,1.243569440426366,0.5713620989633884,15.646791280098038,0.7105284456887349,11.738279078061383,0.5330409947376311,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
30,kcal,NA,NA,0.6038106557686332,NA,NA,NA,NA,NA,NA
30,sat_fat,24.593454092042332,0.520037808848147,0.5983192763920994,14.714737656333083,0.3111486454865562,9.878716435709249,0.2088891633615908,Saturated fats,Total saturated fatty acids (gm)
30,sodium,3325.415697249255,98.29989460456608,0.6124054245852313,2036.502611996323,60.19938869199277,1288.9130852529322,38.100505912573304,Sodium,Sodium (mg)
30,fiber,13.854411044792233,0.4910450642588602,0.6709089068989889,9.295047769790836,0.32944650730005565,4.559363275001398,0.16159855695880457,Fiber,Dietary fiber (gm)
30,sea_omega3_fa,0.11475338479892364,0.01615551842765805,0.7006053844808231,0.08039683927752574,0.01131864319949639,0.0343565455213979,0.004836875228161659,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
30,pufa_energy,9.002702630572973,0.28537456949524337,0.9351701969297214,8.419059191932648,0.2668737923536012,0.5836434386403253,0.018500777141642173,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
30,sfat_energy,11.087684610055373,0.23424838244165289,0.9037478853604941,10.020471519881637,0.21170148028076008,1.067213090173735,0.022546902160892793,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
30,pf_animal,6.6431696228863295,0.2340405508005934,0.6617534612572601,4.396140491664116,0.1548771445668483,2.247029131222214,0.07916340623374511,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
30,pf_plant,0.9918110077896558,0.14940142506956258,0.758807055756921,0.7525931906881733,0.11336685548292302,0.23921781710148246,0.03603456958663956,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
31,gr_refined,6.322763893831812,0.274465859299896,0.5894617708093725,3.727027601267663,0.16178713144963275,2.5957362925641494,0.11267872785026323,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
31,gr_whole,0.7564581101337136,0.14110739376787082,0.8843048151302637,0.6689395492355822,0.12478194775941033,0.08751856089813133,0.01632544600846049,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
31,dairy_tot,1.0500099701391872,0.05800565513931709,0.7457419861961697,0.7830365206573783,0.04325725247420439,0.2669734494818089,0.014748402665112703,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
31,dairy_cow,1.0388103005940583,0.05978805627174788,0.7425828633896469,0.7714027275337956,0.044397586022775874,0.26740757306026275,0.015390470248972006,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
31,dairy_soy,0.01348501691293371,0.0118636168542013,1,0.01348501691293371,0.0118636168542013,0,0,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
31,fruit_tot,1.2224110124430223,0.10372060050542518,0.8133728006557335,0.9942758687431917,0.08436351531879217,0.2281351436998306,0.019357085186633018,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
31,fruit_exc_juice,0.8700471803233562,0.0816923488703822,0.835601866514857,0.7270130478341847,0.06826227919607424,0.14303413248917138,0.013430069674307961,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
31,fruit_juice,0.3545502516650879,0.05919995596415572,0.7607121227689502,0.26971067457241454,0.04503412416932127,0.08483957709267338,0.01416583179483445,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
31,veg_exc_sta,1.1581918953700718,0.0670746206064793,0.6459608026697539,0.7481465663788552,0.04332757576573058,0.41004532899121665,0.02374704484074872,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
31,veg_dg,0.17549913021472455,0.0435201837700403,0.7952590125608643,0.1395672649998524,0.0346098183714296,0.03593186521487216,0.008910365398610698,Dark-green vegetables,Dark green vegetables (cup eq.)
31,veg_oth,0.6328823271304926,0.060861380736001613,0.6445141558388667,0.40790161881584697,0.03922602142825195,0.22498070831464567,0.02163535930774967,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
31,veg_ro,0.36792435575791566,0.02471104501657278,0.580368515252718,0.21353171207653432,0.01434151250661142,0.15439264368138134,0.010369532509961359,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
31,veg_sta,0.397234722944811,0.0458603847066415,0.6556096980517807,0.2604309367655303,0.030066512970059734,0.13680378617928068,0.015793871736581765,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
31,veg_leg,0.3252412680660822,0.03860991336066442,0.7691824008308953,0.2501698594203539,0.029698065854628718,0.07507140864572831,0.0089118475060357,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
31,pf_ns,0.41616560663693936,0.06913733929434027,0.8691599319913474,0.36171447036170007,0.0600914051191315,0.054451136275239294,0.009045934175208768,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
31,pf_soy,0.01745539526403662,0.00636281843722584,0.8372498507980188,0.014614527080435105,0.0053272687872222176,0.0028408681836015154,0.001035549650003622,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
31,pf_leg,1.3036287278893892,0.1548331453046561,0.7693363017150949,1.0029289043239766,0.11911875939160005,0.3006998235654127,0.03571438591305606,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
31,pf_egg,0.7340929973508312,0.06909625853185465,0.6712832755414915,0.4927843518137374,0.046383162754925114,0.2413086455370938,0.022713095776929534,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
31,pf_poultry,1.9534367348506776,0.2047326037339535,0.5259891176037653,1.0274864644588884,0.10768712158274354,0.9259502703917892,0.09704548215120995,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
31,pf_poultry_tot,2.1539423309983614,0.2174964891409187,0.5400242268424242,1.163181041960559,0.11745337338926634,0.9907612890378023,0.10004311575165237,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
31,pf_redm,1.8206573736697191,0.1505462368645203,0.5645975276552103,1.0279386518811517,0.08499803313150384,0.7927187217885673,0.06554820373301645,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
31,pf_redm_tot,2.520090419567524,0.18637439487148388,0.5985867246480538,1.508492670065864,0.11156123858438459,1.01159774950166,0.0748131562870993,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
31,pf_pm,0.8718789978174203,0.10343224558606648,0.6810423442660856,0.5937865165899412,0.07044173900664019,0.2780924812274791,0.03299050657942628,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
31,pf_seafood,0.91541118108665,0.20005938288238956,0.7433576411366962,0.6804778962427293,0.14871567094671626,0.2349332848439208,0.05134371193567332,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
31,leg_tot,1.327292212468269,0.1513180226939746,0.7701913255104901,1.022268948460687,0.11654382847229872,0.30502326400758184,0.03477419422167588,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
31,added_sugar,12.483171496944076,0.7238626076982111,0.6305143880768265,7.870819237653776,0.45640578914453345,4.6123522592903,0.26745681855367764,Added sugars,Foods defined as added sugars (tsp. eq.)
31,ssb,254.82046698242127,26.989770523324868,0.5954914076804675,151.74339858915613,16.072176441907512,103.07706839326514,10.917594081417354,Sugar sweetened beverages,Sugar sweetened beverages (gm)
31,oil,24.170545065511156,0.9530411273915492,0.6040949630515077,14.601304528284762,0.5757273446381651,9.569240537226394,0.37731378275338406,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
31,kcal,NA,NA,0.6372718232536585,NA,NA,NA,NA,NA,NA
31,sat_fat,22.662127768575857,0.3950188233988687,0.6191173317893535,14.0305160767501,0.2445629999492774,8.631611691825757,0.15045582344959127,Saturated fats,Total saturated fatty acids (gm)
31,sodium,3247.8678324132643,68.25519081523422,0.6016526738264144,1954.0883656062413,41.06591805651779,1293.779466807023,27.189272758716427,Sodium,Sodium (mg)
31,fiber,20.31701879143844,0.6618379485931485,0.7160717905042168,14.548444023693142,0.4739234848727336,5.768574767745298,0.18791446372041487,Fiber,Dietary fiber (gm)
31,sea_omega3_fa,0.10609236543790142,0.01213887450619823,0.65776751012164425,0.069784111057004,0.007984557259621114,0.036308254380897416,0.004154317246577117,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
31,pufa_energy,7.778097988692068,0.23164576867885547,0.866297402897271,6.738146087084425,0.2006741277986345,1.0399519016076424,0.03097164088022098,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
31,sfat_energy,10.197957495859129,0.17775847052949018,0.8889464238651662,9.065437846672937,0.15801775668893184,1.1325196491861909,0.01974071384055835,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
31,pf_animal,6.15678139269851,0.24301696107369772,0.6067257571586264,3.735477852145146,0.14744464970982768,2.421303540553364,0.09557231136387002,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
31,pf_plant,1.7361148947754046,0.15483178732169395,0.7959642680310093,1.3818854214376377,0.12324057026344502,0.354229473337767,0.031591217058248924,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
32,gr_refined,5.450587325864328,0.524592906734482,0.7427930256478521,4.048658251336599,0.38966395242670737,1.4019290745277286,0.13492895430777463,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
32,gr_whole,1.4900193115785558,0.19603132529214376,0.8814154067400038,1.3133259775654733,0.17278503031615688,0.17669333401308251,0.023246294975986865,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
32,dairy_tot,1.0927630232815493,0.13955077843068373,0.8299544716344344,0.9069435576092854,0.11582079257861214,0.18581946567226396,0.023729985852071596,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
32,dairy_cow,1.084917273756267,0.13783333113185622,0.8290223787590032,0.8994206990461531,0.11426691604720882,0.18549657471011385,0.023566415084647407,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
32,dairy_soy,0.00679429339757967,0.00498811469737088,1,0.00679429339757967,0.00498811469737088,0,0,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
32,fruit_tot,1.5087957305811923,0.2078341716209564,0.8980269659317593,1.3549392521446204,0.18664069055770804,0.15385647843657196,0.02119348106324836,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
32,fruit_exc_juice,1.2925934231261318,0.22723512448486036,0.892291755391593,1.1533704545288443,0.2027600281132232,0.13922296859728753,0.024475096371637153,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
32,fruit_juice,0.2180932902379652,0.09869572695883974,0.9292826788647425,0.2026703169947621,0.09171622954081378,0.01542297324320311,0.006979497418025964,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
32,veg_exc_sta,1.2637476583470229,0.1370771746771746,0.8173921908419784,1.032977467127693,0.11204581212380431,0.23077019121932976,0.02503136255337028,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
32,veg_dg,0.22678643039907992,0.0543124162576201,0.8965370933806183,0.203322447128157,0.04869309580608496,0.02346398327092292,0.005619320451535139,Dark-green vegetables,Dark green vegetables (cup eq.)
32,veg_oth,0.678450670317771,0.09054654498979972,0.7983226093314059,0.5416225094307243,0.07228535406220045,0.13682816088704666,0.018261190927599272,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
32,veg_ro,0.3568866311726936,0.03949869156062959,0.8041100796474532,0.28697613741738587,0.031761296016788045,0.0699104937553077,0.007737395543841543,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
32,veg_sta,0.4416776960926304,0.07686961797090391,0.7891588426953294,0.34855385949279966,0.06066233875635063,0.09312383659983077,0.016207279214553283,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
32,veg_leg,0.2216990218377191,0.07157021397672518,0.6432228028751477,0.14260186622113627,0.04603559363648324,0.07909715561658286,0.025534620340241943,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
32,pf_ns,0.738437599745242,0.1544369241941991,0.9084201993656394,0.6708116315796571,0.14029362146591048,0.067625968165585,0.014143302728288608,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
32,pf_soy,0.10392392734571464,0.03542782508439645,0.9146388069895991,0.0950528569251582,0.03240366366942856,0.008871070420556428,0.003024161414967888,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
32,pf_leg,0.8929998435639607,0.2890068977058471,0.6457719482740149,0.5766742487866894,0.18663254739613377,0.3163255947772713,0.1023743503097133,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
32,pf_egg,0.5547328780184924,0.08743944912319718,0.7398297756560657,0.41040790069346483,0.06469030802830493,0.14432497732502753,0.02274914109489224,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
32,pf_poultry,1.6806737021360376,0.24045374544798673,0.728423451843398,1.2242421395323553,0.17515214726789624,0.45643156260368223,0.0653015981800905,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
32,pf_poultry_tot,1.9016976862723731,0.2795216563208666,0.738404883511536,1.4042228585061092,0.2064001560745611,0.49747482776626395,0.07312150024630551,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
32,pf_redm,1.607335577181219,0.2392574859454163,0.843137467975146,1.355204848730943,0.20172695089411738,0.2521307284502762,0.03753053505129892,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
32,pf_redm_tot,2.2329869554578408,0.24036192259576525,0.8196743944028876,1.8303222304244533,0.19701851334119763,0.4026647250333874,0.04334340925456763,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
32,pf_pm,0.8545807346753879,0.1914915950709289,0.7746727961439248,0.6620204472617123,0.1483433293916567,0.19256028741367562,0.0431482656792722,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
32,pf_seafood,1.0338970406604944,0.23192038331476447,0.8267188157052001,0.854742137015955,0.19173294463187815,0.17915490364453934,0.04018743868288634,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
32,leg_tot,1.0410152699643218,0.30501194782790997,0.6680987306829388,0.6955009804847203,0.2037780951869574,0.34551428947960156,0.10123385264095257,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
32,added_sugar,10.745419197914368,1.472640954284698,0.7676992226735759,8.24924996554058,1.1305453158816359,2.496169232373788,0.3420956384030623,Added sugars,Foods defined as added sugars (tsp. eq.)
32,ssb,225.6018455699969,68.43066396125896,0.8465180962871841,190.97604483078908,57.92779538415295,34.625800739207826,10.502868577106009,Sugar sweetened beverages,Sugar sweetened beverages (gm)
32,oil,27.13554794180597,2.2206830101086257,0.6754426793585958,18.328507207677056,1.4999440823538819,8.807040734128917,0.7207389277547438,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
32,kcal,NA,NA,0.7609688912296795,NA,NA,NA,NA,NA,NA
32,sat_fat,22.15568175260626,1.2227306560251006,0.7489003411404367,16.592397622725777,0.9157034054200678,5.563284129880484,0.30702725060503283,Saturated fats,Total saturated fatty acids (gm)
32,sodium,3632.877286663667,141.34467153432152,0.7498019972046589,2723.9386451398595,105.98051701067078,908.9386415238073,35.36415452365075,Sodium,Sodium (mg)
32,fiber,21.18903222603082,1.5507112430875625,0.816369840092773,17.298086850085397,1.2659538895494586,3.8909453759454253,0.28475735353810383,Fiber,Dietary fiber (gm)
32,sea_omega3_fa,0.16210398420301914,0.04104893350549801,0.8668905234799292,0.14052640772393743,0.03558493145487397,0.0215775764790817,0.0054640020506240335,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
32,pufa_energy,8.155819836685632,0.47954778802219833,0.9116910621274917,7.43558804942839,0.43719943220284724,0.720231787257242,0.04234835581935108,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
32,sfat_energy,9.970056788672814,0.550228795211295,0.9880321065270798,9.850736211107012,0.543643715604473,0.11932057756580064,0.006585079606821978,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
