food,subgroup,costperDGA_method1,costperDGA_method2,diff_cost,perc_diff_cost
veg_ro,18,0.6244762907790599,0.6890083531561888,0.06453206237712894,10.333789021296957
veg_sta,18,0.3372997859740074,0.6279813963825018,0.29068161040849444,86.1790082579224
added_sugar,18,0.03363670419072764,0.03774885082759131,0.00411214663686367,12.225177037401995
pf_seafood,18,0.5967359291658241,1.467943687436929,0.8712077582711049,145.99552594209712
leg_tot,18,0.14564230164372935,0.22937333828581216,0.08373103664208281,57.49087709895298
pf_egg,18,0.1683485669886463,1.2086563687854739,1.0403078017968275,617.9487122495004
pf_pm,18,0.33943556269774083,0.5570070767925339,0.21757151409479308,64.09803155732838
gr_whole,18,0.15201172517691935,0.27394948701257665,0.1219377618356573,80.21602392429902
fruit_juice,18,0.29907417235598327,0.42534444409669575,0.12627027174071248,42.22038658370505
pf_ns,18,0.11300874365418952,0.20559170756766693,0.09258296391347741,81.92548728511161
oil,18,0.0127911474540326,0.01036723,-0.002423917454032601,-18.949961000319988
dairy,19,0.3013115485743994,0.5750903588203404,0.27377881024594103,90.86236871479885
fruit_exc_juice,19,0.4848775567927822,0.6097137812071004,0.12483622441431819,25.745927536849955
gr_refined,19,0.1251363634560577,0.27407626722102574,0.14893990376496805,119.02208091357001
pf_poultry,19,0.2738857707323781,0.7692559928507645,0.49537022211838644,180.8674546303566
pf_redm,19,0.46101959795550934,0.9313556271103708,0.47033602915486145,102.02083192139074
ssb,19,NA,0.18645029253466897,NA,NA
veg_dg,19,0.7435568193934629,0.8851989170821996,0.1416420976887367,19.049263485240786
veg_oth,19,0.6160098953686602,0.9431957950959188,0.32718589972725853,53.113740897205766
veg_ro,19,0.6244762907790599,0.7190188561496978,0.09454256537063799,15.1394963694606
veg_sta,19,0.3372997859740074,0.5415764987149804,0.20427671274097298,60.56236061671106
added_sugar,19,0.03363670419072764,0.02985048159022496,-0.0037862226005026776,-11.256223496315062
pf_seafood,19,0.5967359291658241,1.0048137805721888,0.40807785140636477,68.38499769518084
leg_tot,19,0.14564230164372935,0.1344596601256653,-0.011182641518064057,-7.6781548985809565
pf_egg,19,0.1683485669886463,1.6444893106243623,1.4761407436357161,876.8359422597696
pf_pm,19,0.33943556269774083,0.564026954519099,0.22459139182135818,66.1661347551115
gr_whole,19,0.15201172517691935,0.29625889258611066,0.1442471674091913,94.89213232815347
fruit_juice,19,0.29907417235598327,0.5678337900857151,0.26875961772973184,89.86386741875909
pf_ns,19,0.11300874365418952,0.17599014021849818,0.06298139656430866,55.73143681433519
oil,19,0.0127911474540326,0.00646334228874446,-0.0063278051652881405,-49.47019169334339
dairy,20,0.3013115485743994,0.5776535764651398,0.2763420278907404,91.71305553942499
fruit_exc_juice,20,0.4848775567927822,0.6229464022347382,0.13806884544195597,28.474991986680305
gr_refined,20,0.1251363634560577,0.28125275825497414,0.15611639479891645,124.75701745459268
pf_poultry,20,0.2738857707323781,0.9120356734384784,0.6381499027061003,232.99856031208557
pf_redm,20,0.46101959795550934,0.8080543559732227,0.3470347580177134,75.27548927566501
ssb,20,NA,0.1752242084488104,NA,NA
veg_dg,20,0.7435568193934629,0.7514454217566929,0.00788860236323008,1.0609279825669546
veg_oth,20,0.6160098953686602,1.0808543233747216,0.4648444280060614,75.4605456017664
veg_ro,20,0.6244762907790599,0.6125067818243126,-0.011969508954747243,-1.9167275253660614
veg_sta,20,0.3372997859740074,0.5154880795956138,0.17818829362160643,52.82787034894169
added_sugar,20,0.03363670419072764,0.03368036387092447,4.3659680196830863e-5,0.12979773508507464
pf_seafood,20,0.5967359291658241,1.2961932321909782,0.6994573030251541,117.2138744859764
leg_tot,20,0.14564230164372935,0.26006895542254266,0.11442665377881331,78.56690843758028
pf_egg,20,0.1683485669886463,0.9752008503072788,0.8068522833186325,479.274815195218
pf_pm,20,0.33943556269774083,0.5030007273771862,0.16356516467944532,48.187397743322535
gr_whole,20,0.15201172517691935,0.3163165167194884,0.16430479154256905,108.08691984209926
fruit_juice,20,0.29907417235598327,0.5419259902225446,0.24285181786656135,81.20120034220095
pf_ns,20,0.11300874365418952,0.25187378957785606,0.13886504592366655,122.87991303451543
oil,20,0.0127911474540326,0.00753776479067069,-0.0052533826633619106,-41.07045659696232
dairy,21,0.3013115485743994,0.5981966800388959,0.2968851314644965,98.53095006452767
fruit_exc_juice,21,0.4848775567927822,0.7475620616204086,0.2626845048276264,54.175430713920946
gr_refined,21,0.1251363634560577,0.34971417276643213,0.22457780931037444,179.4664661077802
pf_poultry,21,0.2738857707323781,0.8288713363782095,0.5549855656458315,202.63395362299573
pf_redm,21,0.46101959795550934,1.1194493503743126,0.6584297524188032,142.82033894844204
ssb,21,NA,0.1617908801675914,NA,NA
veg_dg,21,0.7435568193934629,0.8206767283916802,0.0771199089982173,10.371757340767294
veg_oth,21,0.6160098953686602,1.032960903150684,0.41695100778202365,67.6857646146241
veg_ro,21,0.6244762907790599,0.6973497990810379,0.07287350830197803,11.66953964113919
veg_sta,21,0.3372997859740074,0.5798210620188206,0.24252127604481316,71.90080934812751
added_sugar,21,0.03363670419072764,0.03928913162215439,0.00565242743142675,16.804343848244528
pf_seafood,21,0.5967359291658241,1.8484759246353193,1.2517399954694952,209.7644760923479
leg_tot,21,0.14564230164372935,0.22197735731700635,0.076335055673277,52.412695220931106
pf_egg,21,0.1683485669886463,1.8775922692819929,1.7092437022933464,1015.3004167885911
pf_pm,21,0.33943556269774083,0.6481827382775232,0.3087471755797823,90.95899472817295
gr_whole,21,0.15201172517691935,0.3378962387844569,0.18588451360753755,122.28301033436418
fruit_juice,21,0.29907417235598327,0.4219271835829393,0.12285301122695602,41.07777353663493
pf_ns,21,0.11300874365418952,0.15980024459361944,0.04679150093942992,41.40520408103417
oil,21,0.0127911474540326,0.00427257373214244,-0.00851857372189016,-66.59741631861614
dairy,22,0.3013115485743994,0.6939867479205319,0.39267519934613254,130.3219877246669
fruit_exc_juice,22,0.4848775567927822,0.6441467108833547,0.15926915409057252,32.847293478390036
gr_refined,22,0.1251363634560577,0.29931820111227575,0.17418183765621806,139.19362273731323
pf_poultry,22,0.2738857707323781,0.8013177532199764,0.5274319824875984,192.57370730769648
pf_redm,22,0.46101959795550934,1.1130283990067829,0.6520088010512735,141.42756705848228
ssb,22,NA,0.1784441151457886,NA,NA
veg_dg,22,0.7435568193934629,0.8449895605164321,0.1014327411229693,13.641558852988586
veg_oth,22,0.6160098953686602,0.9532421035053508,0.3372322081366905,54.74460892139873
veg_ro,22,0.6244762907790599,0.6524062742401451,0.027929983461085217,4.472545054711591
veg_sta,22,0.3372997859740074,0.5627578959445462,0.22545810997053878,66.84205544912881
added_sugar,22,0.03363670419072764,0.04021861013912899,0.0065819059484013495,19.567630381028028
pf_seafood,22,0.5967359291658241,1.058896731988945,0.462160802823121,77.44812742701359
leg_tot,22,0.14564230164372935,0.15928542309173038,0.013643121448001033,9.367554133671192
pf_egg,22,0.1683485669886463,1.2077375094246507,1.0393889424360045,617.4029045974015
pf_pm,22,0.33943556269774083,0.4761265072995369,0.1366909446017961,40.27007173774425
gr_whole,22,0.15201172517691935,0.26803582024340544,0.11602409506648609,76.32575377422435
fruit_juice,22,0.29907417235598327,0.46577261660181457,0.1666984442458313,55.738161183444745
pf_ns,22,0.11300874365418952,0.2767847708394458,0.1637760271852563,144.92332353186436
oil,22,0.0127911474540326,0.01036723,-0.002423917454032601,-18.949961000319988
dairy,23,0.3013115485743994,0.5641885964835984,0.262877047909199,87.24426566222031
fruit_exc_juice,23,0.4848775567927822,0.669108542831375,0.18423098603859278,37.99536263488597
gr_refined,23,0.1251363634560577,0.3064446520400661,0.1813082885840084,144.88857081712766
pf_poultry,23,0.2738857707323781,0.5990146189251331,0.325128848192755,118.7096530511065
pf_redm,23,0.46101959795550934,0.9653049330186494,0.50428533506314,109.38479346637364
ssb,23,NA,0.25880134626780393,NA,NA
veg_dg,23,0.7435568193934629,0.9718426423661296,0.22828582297266675,30.701866625187428
veg_oth,23,0.6160098953686602,0.7845087261060986,0.16849883073743832,27.353266888123233
veg_ro,23,0.6244762907790599,0.676078674718028,0.0516023839389681,8.263305541126629
veg_sta,23,0.3372997859740074,0.5035366329835435,0.16623684700953606,49.284599019089335
added_sugar,23,0.03363670419072764,0.03829260999680794,0.004655905806080302,13.841741984233277
pf_seafood,23,0.5967359291658241,1.2184753396206234,0.6217394104547993,104.19004120028896
leg_tot,23,0.14564230164372935,0.14418000415189425,-0.0014622974918351017,-1.0040334953042547
pf_egg,23,0.1683485669886463,1.1785286561713884,1.0101800891827422,600.052680728117
pf_pm,23,0.33943556269774083,0.515617442038235,0.17618187934049417,51.90436674939093
gr_whole,23,0.15201172517691935,0.22558102654689233,0.07356930136997297,48.39712284322088
fruit_juice,23,0.29907417235598327,0.4647621410697492,0.16568796871376595,55.40029331471331
pf_ns,23,0.11300874365418952,0.12678410468840645,0.013775361034216935,12.18964178238278
oil,23,0.0127911474540326,0.00775704858673995,-0.005034098867292651,-39.35611629358221
dairy,24,0.3013115485743994,0.7313566043769294,0.43004505580253,142.7243853868893
fruit_exc_juice,24,0.4848775567927822,0.694114916277168,0.20923735948438582,43.152617924488865
gr_refined,24,0.1251363634560577,0.2585850171147481,0.13344865365869038,106.6425857145446
pf_poultry,24,0.2738857707323781,0.5095443093870354,0.23565853865465736,86.04263668919344
pf_redm,24,0.46101959795550934,0.7209696356252195,0.2599500376697102,56.38589743744401
ssb,24,NA,0.22810086716469455,NA,NA
veg_dg,24,0.7435568193934629,0.8187215417102438,0.07516472231678095,10.108806799471575
veg_oth,24,0.6160098953686602,0.93797256828873,0.32196267292006975,52.26582808826251
veg_ro,24,0.6244762907790599,0.5967289688767277,-0.0277473219023322,-4.443294695418505
veg_sta,24,0.3372997859740074,0.5297196253083843,0.19241983933437695,57.04712761045303
added_sugar,24,0.03363670419072764,0.03497062673944125,0.0013339225487136105,3.9656755345291006
pf_seafood,24,0.5967359291658241,0.7405512970241708,0.1438153678583467,24.100336652995892
leg_tot,24,0.14564230164372935,0.26958391641297424,0.1239416147692449,85.10001103417828
pf_egg,24,0.1683485669886463,0.5356722165903706,0.36732364960172426,218.19232332788263
pf_pm,24,0.33943556269774083,0.4508993569818608,0.11146379428411995,32.837983562546086
gr_whole,24,0.15201172517691935,0.29900775621970294,0.14699603104278358,96.7004557521479
fruit_juice,24,0.29907417235598327,0.5807044442914217,0.2816302719354384,94.1673664819904
pf_ns,24,0.11300874365418952,0.2329408070948603,0.1199320634406708,106.12635762739461
oil,24,0.0127911474540326,0.00487555198909026,-0.00791559546494234,-61.88338844023591
dairy,25,0.3013115485743994,0.605204746757689,0.3038931981832896,100.8568040691121
fruit_exc_juice,25,0.4848775567927822,0.641869561626587,0.15699200483380482,32.3776596038445
gr_refined,25,0.1251363634560577,0.3837260743746526,0.25858971091859495,206.64633666568082
pf_poultry,25,0.2738857707323781,0.8670074077728575,0.5931216370404794,216.55803273549256
pf_redm,25,0.46101959795550934,1.0203215390901397,0.5593019411346303,121.3184740117286
ssb,25,NA,0.1623646752291637,NA,NA
veg_dg,25,0.7435568193934629,0.8053571673249851,0.061800347931522226,8.311449282643155
veg_oth,25,0.6160098953686602,0.9663986339070408,0.3503887385383806,56.880375002529014
veg_ro,25,0.6244762907790599,0.6810896177650945,0.05661332698603461,9.065728806998766
veg_sta,25,0.3372997859740074,0.5445218012088732,0.20722201523486578,61.43556084285048
added_sugar,25,0.03363670419072764,0.03500602970002257,0.0013693255092949302,4.070926513877662
pf_seafood,25,0.5967359291658241,1.6219300347625567,1.0251941055967326,171.80029817038994
leg_tot,25,0.14564230164372935,0.18504228989704863,0.03939998825331928,27.052571820582493
pf_egg,25,0.1683485669886463,1.9976276819582135,1.8292791149695673,1086.6021301463984
pf_pm,25,0.33943556269774083,0.5394285118140557,0.19999294911631488,58.91926807162624
gr_whole,25,0.15201172517691935,0.2718496871780485,0.11983796200112917,78.83468322042616
fruit_juice,25,0.29907417235598327,0.4861461867041527,0.18707201434816945,62.550374335066486
pf_ns,25,0.11300874365418952,0.1616441916018885,0.04863544794769899,43.03688933709861
oil,25,0.0127911474540326,0.00878398997235,-0.004007157481682601,-31.32758414429258
dairy,26,0.3013115485743994,0.6150494182160275,0.31373786964162814,104.12407726355714
fruit_exc_juice,26,0.4848775567927822,0.6193879876779567,0.13451043088517445,27.74111298837842
gr_refined,26,0.1251363634560577,0.2626799470090408,0.1375435835529831,109.91495977209075
pf_poultry,26,0.2738857707323781,0.9304393711264396,0.6565536003940615,239.7180396186407
pf_redm,26,0.46101959795550934,0.9631048595234656,0.5020852615679563,108.9075743839441
ssb,26,NA,0.20581492947084515,NA,NA
veg_dg,26,0.7435568193934629,0.7425085170126211,-0.001048302380841748,-0.14098483848172805
veg_oth,26,0.6160098953686602,0.9253638977815282,0.3093540024128679,50.21899887301817
veg_ro,26,0.6244762907790599,0.6680695042357312,0.04359321345667133,6.980763577474976
veg_sta,26,0.3372997859740074,0.5959577433254694,0.25865795735146196,76.68488629619064
added_sugar,26,0.03363670419072764,0.03301218266031217,-6.245215304154714e-4,-1.8566668329759495
pf_seafood,26,0.5967359291658241,1.2299488238410845,0.6332128946752604,106.11274832410835
leg_tot,26,0.14564230164372935,0.2152001916680185,0.06955789002428914,47.75940042093118
pf_egg,26,0.1683485669886463,1.0375169232832393,0.869168356294593,516.2909146433133
pf_pm,26,0.33943556269774083,0.4946381964792188,0.15520263378147797,45.723739889824735
gr_whole,26,0.15201172517691935,0.3483315011762984,0.19631977599937905,129.14778499546114
fruit_juice,26,0.29907417235598327,0.44518677281703595,0.14611260046105268,48.85497109631291
pf_ns,26,0.11300874365418952,0.15816679262601638,0.04515804897182686,39.95978320935235
oil,26,0.0127911474540326,0.00407288,-0.008718267454032601,-68.15860332595913
dairy,27,0.3013115485743994,0.4705744128530463,0.1692628642786469,56.175365690257564
fruit_exc_juice,27,0.4848775567927822,0.5985214910708238,0.11364393427804154,23.437656102241196
gr_refined,27,0.1251363634560577,0.32825522400877116,0.20311886055271347,162.31801447869287
pf_poultry,27,0.2738857707323781,0.785241670057439,0.5113558993250609,186.70407665125543
pf_redm,27,0.46101959795550934,0.9946690032084788,0.5336494052529694,115.75416915453327
ssb,27,NA,0.2218547747701611,NA,NA
veg_dg,27,0.7435568193934629,0.9109731286380524,0.1674163092445895,22.515604036979315
veg_oth,27,0.6160098953686602,1.0031555756674635,0.38714568029880325,62.84731515020715
veg_ro,27,0.6244762907790599,0.6743266630416818,0.0498503722626219,7.982748584486932
veg_sta,27,0.3372997859740074,0.4934395008913289,0.15613971491732148,46.29108034161449
added_sugar,27,0.03363670419072764,0.02757496715644316,-0.006061737034284479,-18.021197914971317
pf_seafood,27,0.5967359291658241,0.8998475590150443,0.30311162984922024,50.79493542025186
leg_tot,27,0.14564230164372935,0.1376235464035714,-0.008018755240157938,-5.505787226415469
pf_egg,27,0.1683485669886463,1.698983132578901,1.5306345655902547,909.2055804035939
pf_pm,27,0.33943556269774083,0.6497817080664007,0.31034614536865984,91.43006198352163
gr_whole,27,0.15201172517691935,0.2037132930565815,0.05170156787966215,34.01156576539679
fruit_juice,27,0.29907417235598327,0.4974382632411999,0.19836409088521662,66.32605193640958
pf_ns,27,0.11300874365418952,0.15558853188545638,0.04257978823126686,37.67831307067922
oil,27,0.0127911474540326,0.00652966658228843,-0.006261480871744171,-48.951674540896214
dairy,28,0.3013115485743994,0.423475237701119,0.1221636891267196,40.54397838540036
fruit_exc_juice,28,0.4848775567927822,0.5806676292378963,0.09579007244511406,19.75551788346661
gr_refined,28,0.1251363634560577,0.25029467923311277,0.12515831577705508,100.01754271931125
pf_poultry,28,0.2738857707323781,0.5960178148942995,0.3221320441619214,117.61547279383353
pf_redm,28,0.46101959795550934,0.5577899379145018,0.09677033995899248,20.990504609379165
ssb,28,NA,0.2526897509743227,NA,NA
veg_dg,28,0.7435568193934629,0.7122631302618787,-0.031293689131584146,-4.208647989687077
veg_oth,28,0.6160098953686602,0.7664172741256762,0.15040737875701593,24.41639004305319
veg_ro,28,0.6244762907790599,0.648147747682204,0.023671456903144095,3.790609387846091
veg_sta,28,0.3372997859740074,0.5676808905753254,0.23038110460131805,68.30158635768343
added_sugar,28,0.03363670419072764,0.03837474753153635,0.004738043340808712,14.085932182722024
pf_seafood,28,0.5967359291658241,0.7511716760180954,0.15443574685227135,25.880081842592713
leg_tot,28,0.14564230164372935,0.15150231402923442,0.00586001238550507,4.023564801825126
pf_egg,28,0.1683485669886463,1.48385670834046,1.3155081413518137,781.4192688913911
pf_pm,28,0.33943556269774083,0.5151054399667245,0.1756698772689837,51.753527495117964
gr_whole,28,0.15201172517691935,0.1991299834833341,0.04711825830641475,30.996463102813948
fruit_juice,28,0.29907417235598327,0.4518738313078786,0.15279965895189535,51.09089084764575
pf_ns,28,0.11300874365418952,0.19857010291765348,0.08556135926346396,75.71215863197678
oil,28,0.0127911474540326,0.00985490245636521,-0.0029362449976673907,-22.955290041173715
dairy,29,0.3013115485743994,0.6122824182781126,0.3109708697037132,103.20575868233897
fruit_exc_juice,29,0.4848775567927822,0.7013175514843901,0.2164399946916079,44.638072366815265
gr_refined,29,0.1251363634560577,0.33100504590921026,0.20586868245315257,164.51547477280212
pf_poultry,29,0.2738857707323781,0.6511441947431269,0.3772584240107488,137.74298058710733
pf_redm,29,0.46101959795550934,0.8973634662907957,0.4363438683352863,94.6475746953811
ssb,29,NA,0.16107360550786523,NA,NA
veg_dg,29,0.7435568193934629,0.9733984798407004,0.22984166044723753,30.91110920544376
veg_oth,29,0.6160098953686602,0.96078186793468,0.34477197256601977,55.968576991719566
veg_ro,29,0.6244762907790599,0.670426261864904,0.04594997108584409,7.358161032586138
veg_sta,29,0.3372997859740074,0.5310437040541665,0.19374391808015906,57.43968011147482
added_sugar,29,0.03363670419072764,0.0409144083413448,0.0072777041506171605,21.636198687454485
pf_seafood,29,0.5967359291658241,1.322270180930673,0.7255342517648489,121.58380555014874
leg_tot,29,0.14564230164372935,0.2049640576976608,0.059321756053931446,40.73113057430561
pf_egg,29,0.1683485669886463,1.4569278809699002,1.2885793139812538,765.423393279111
pf_pm,29,0.33943556269774083,0.5408754924871444,0.20143992978940356,59.345558311101584
gr_whole,29,0.15201172517691935,0.3108472415349618,0.15883551635804244,104.48899002572414
fruit_juice,29,0.29907417235598327,0.4581964755795392,0.15912230322355592,53.20496316016053
pf_ns,29,0.11300874365418952,0.18953230041467772,0.0765235567604882,67.71472214101664
oil,29,0.0127911474540326,0.01016146495531181,-0.00262968249872079,-20.558612963935015
dairy,30,0.3013115485743994,0.7801461918475143,0.4788346432731149,158.9167907896772
fruit_exc_juice,30,0.4848775567927822,0.6142305622982454,0.12935300550546314,26.67745778152062
gr_refined,30,0.1251363634560577,0.2890832264571295,0.16394686300107184,131.01456560917455
pf_poultry,30,0.2738857707323781,0.9109158001827076,0.6370300294503295,232.58967698354454
pf_redm,30,0.46101959795550934,1.05518990644607,0.5941703084905605,128.88178965179281
ssb,30,NA,0.19380537991946464,NA,NA
veg_dg,30,0.7435568193934629,0.8020433175872034,0.05848649819374052,7.865773894918933
veg_oth,30,0.6160098953686602,0.8734242281818301,0.25741433281316983,41.787369772545034
veg_ro,30,0.6244762907790599,0.6699991527977539,0.045522862018694044,7.289766271494856
veg_sta,30,0.3372997859740074,0.6150454543048905,0.27774566833088316,82.3438614195523
added_sugar,30,0.03363670419072764,0.04065353348658121,0.007016829295853573,20.860632647201644
pf_seafood,30,0.5967359291658241,0.963929971965944,0.3671940428001199,61.53375804158796
leg_tot,30,0.14564230164372935,0.1955981404207852,0.04995583877705584,34.30036343373505
pf_egg,30,0.1683485669886463,1.6855016909827731,1.517153123994127,901.1975279221986
pf_pm,30,0.33943556269774083,0.47714575273073145,0.13771019003299062,40.57034829777639
gr_whole,30,0.15201172517691935,0.2291236956745487,0.07711197049762936,50.72764644166911
fruit_juice,30,0.29907417235598327,0.44291134846880553,0.14383717611282226,48.09414834444986
pf_ns,30,0.11300874365418952,0.14255536081914785,0.029546617164958336,26.145425751632068
oil,30,0.0127911474540326,0.00914025441189114,-0.003650893042141461,-28.542341922502523
dairy,31,0.3013115485743994,0.5158078477183575,0.21449629914395812,71.18754663032605
fruit_exc_juice,31,0.4848775567927822,0.6292206539357973,0.14434309714301508,29.768978811428404
gr_refined,31,0.1251363634560577,0.2828240443036707,0.157687680847613,126.01267648550925
pf_poultry,31,0.2738857707323781,0.5318785326140686,0.2579927618816905,94.1972126524904
pf_redm,31,0.46101959795550934,0.8403003484007481,0.37928075044523873,82.26998421048495
ssb,31,NA,0.24125373075419193,NA,NA
veg_dg,31,0.7435568193934629,0.917783266091852,0.17422644669838916,23.431490661400947
veg_oth,31,0.6160098953686602,0.8956657217621046,0.27965582639344433,45.39794384732735
veg_ro,31,0.6244762907790599,0.6745041659548761,0.050027875175816194,8.011172868293265
veg_sta,31,0.3372997859740074,0.480668827610676,0.14336904163666858,42.50493110236267
added_sugar,31,0.03363670419072764,0.03021335190281258,-0.0034233522879150574,-10.177430786630831
pf_seafood,31,0.5967359291658241,0.7653451471398828,0.1686092179740587,28.25524821502824
leg_tot,31,0.14564230164372935,0.13446980576281636,-0.011172495880912986,-7.671188765090503
pf_egg,31,0.1683485669886463,0.7762525784517353,0.607904011463089,361.09841760879794
pf_pm,31,0.33943556269774083,0.5819976128266362,0.24256205012889537,71.4604115729886
gr_whole,31,0.15201172517691935,0.23715969925604832,0.08514797407912897,56.0140831110424
fruit_juice,31,0.29907417235598327,0.6331501169800253,0.33407594462404205,111.70337511672412
pf_ns,31,0.11300874365418952,0.2192267487465818,0.10621800509239228,93.99096181214338
oil,31,0.0127911474540326,0.00925717013368906,-0.0035339773203435405,-27.628305693789816
dairy,32,0.3013115485743994,0.5230569509939462,0.22174540241954682,73.5933964259567
fruit_exc_juice,32,0.4848775567927822,0.6893386154009759,0.20446105860819364,42.167564933423456
gr_refined,32,0.1251363634560577,0.24112771067544475,0.11599134721938706,92.69195940804053
pf_poultry,32,0.2738857707323781,0.6735928641846788,0.3997070934523007,145.93934266226134
pf_redm,32,0.46101959795550934,0.9431605453797351,0.4821409474242258,104.58144286324999
ssb,32,NA,0.19536492347860757,NA,NA
veg_dg,32,0.7435568193934629,0.8859928834791686,0.14243606408570575,19.156043004473318
veg_oth,32,0.6160098953686602,0.9420699101483389,0.3260600147796786,52.93097030276489
veg_ro,32,0.6244762907790599,0.698470545925223,0.07399425514616309,11.84900952025772
veg_sta,32,0.3372997859740074,0.486957623664265,0.1496578376902576,44.36938412459899
added_sugar,32,0.03363670419072764,0.0490806717880482,0.015443967597320564,45.91403340157767
pf_seafood,32,0.5967359291658241,1.2288997338414689,0.6321638046756448,105.93694359234331
leg_tot,32,0.14564230164372935,0.1804449679017384,0.03480266625800904,23.89598754292103
pf_egg,32,0.1683485669886463,0.9525714574748708,0.7842228904862245,465.83282799141006
pf_pm,32,0.33943556269774083,0.8119866028018793,0.47255104010413845,139.21671505143195
gr_whole,32,0.15201172517691935,0.24412568910458507,0.09211396392766572,60.59661767568164
fruit_juice,32,0.29907417235598327,0.5913608552136371,0.29228668285765386,97.73049961323629
pf_ns,32,0.11300874365418952,0.189343268636333,0.07633452498214348,67.54745032448962
oil,32,0.0127911474540326,0.01015796544849071,-0.002633182005541891,-20.585971782474772
dairy,33,0.3013115485743994,0.4732326042010114,0.17192105562661197,57.05757261546233
fruit_exc_juice,33,0.4848775567927822,0.684195124502099,0.19931756770931675,41.106783540921306
gr_refined,33,0.1251363634560577,0.32371067394626174,0.19857431049020405,158.68633625423715
pf_poultry,33,0.2738857707323781,0.6712145314557872,0.39732876072340917,145.0709759988411
pf_redm,33,0.46101959795550934,1.0136434323575771,0.5526238344020677,119.86992241822195
ssb,33,NA,0.19652845387845191,NA,NA
veg_dg,33,0.7435568193934629,0.8857608682505163,0.1422040488570534,19.12483957487642
veg_oth,33,0.6160098953686602,0.9608185259152046,0.3448086305465443,55.97452786698962
veg_ro,33,0.6244762907790599,0.6081121202244835,-0.016364170554576396,-2.620463065805336
veg_sta,33,0.3372997859740074,0.5547040842742071,0.21740429830019975,64.45432441423283
added_sugar,33,0.03363670419072764,0.0351898100679451,0.0015531058772174644,4.617295048917416
pf_seafood,33,0.5967359291658241,1.060427089782258,0.463691160616434,77.70458220349275
leg_tot,33,0.14564230164372935,0.19684606116987,0.051203759526140646,35.15720291992875
pf_egg,33,0.1683485669886463,1.7532375261540891,1.584888959165443,941.4329967372579
pf_pm,33,0.33943556269774083,0.4701409304603094,0.13070536776256858,38.50668053864425
gr_whole,33,0.15201172517691935,0.23575553950136585,0.0837438143244465,55.09036505373581
fruit_juice,33,0.29907417235598327,0.4679831184757154,0.16890894611973212,56.47727611820738
pf_ns,33,0.11300874365418952,0.15565675399604986,0.042648010341860346,37.7386819486859
oil,33,0.0127911474540326,0.00523555490980027,-0.007555592544232331,-59.06891912070263
dairy,34,0.3013115485743994,0.5383910151964386,0.23707946662203921,78.68250246090382
fruit_exc_juice,34,0.4848775567927822,0.5928653619267628,0.10798780513398054,22.27114941105231
gr_refined,34,0.1251363634560577,0.2760710434161083,0.15093467996005058,120.61616287343375
pf_poultry,34,0.2738857707323781,0.8543907552966994,0.5805049845643213,211.9514946001156
pf_redm,34,0.46101959795550934,1.1268872395177951,0.6658676415622857,144.43369533859715
ssb,34,NA,0.1863090649776903,NA,NA
veg_dg,34,0.7435568193934629,0.8461750164513703,0.10261819705790742,13.80098929650266
veg_oth,34,0.6160098953686602,0.7747595815330557,0.15874968616439544,25.77063897153622
veg_ro,34,0.6244762907790599,0.6562118891273172,0.03173559834825734,5.081954081661912
veg_sta,34,0.3372997859740074,0.5382353248043459,0.2009355388303385,59.57179553200865
added_sugar,34,0.03363670419072764,0.03861525077894467,0.004978546588217031,14.800934598073457
pf_seafood,34,0.5967359291658241,1.2460946224436733,0.6493586932778492,108.81843400741538
leg_tot,34,0.14564230164372935,0.14977753387339612,0.004135232229666774,2.839307112697513
pf_egg,34,0.1683485669886463,1.5034222567219158,1.3350736897332696,793.0413151798964
pf_pm,34,0.33943556269774083,0.45034783693620384,0.110912274238463,32.67550204727008
gr_whole,34,0.15201172517691935,0.20922897578313743,0.05721725060621807,37.640024504442394
fruit_juice,34,0.29907417235598327,0.4793003399362936,0.18022616758031035,60.2613613073181
pf_ns,34,0.11300874365418952,0.1677560129459409,0.054747269291751374,48.445162313528435
oil,34,0.0127911474540326,0.00319923987555616,-0.00959190757847644,-74.98864048707723
dairy,35,0.3013115485743994,0.4228171372868452,0.12150558871244582,40.325566440226844
fruit_exc_juice,35,0.4848775567927822,0.56856108505621,0.08368352826342773,17.258692857832315
gr_refined,35,0.1251363634560577,0.25439584023111794,0.12925947677506025,103.29489622770636
pf_poultry,35,0.2738857707323781,0.5854772767871255,0.3115915060547474,113.76695664821985
pf_redm,35,0.46101959795550934,0.978436296140968,0.5174166981854587,112.23312424895913
ssb,35,NA,0.2914487423727661,NA,NA
veg_dg,35,0.7435568193934629,0.8707051224713187,0.12714830307785585,17.100011695350165
veg_oth,35,0.6160098953686602,0.9991710581771392,0.383161162808479,62.20048828585303
veg_ro,35,0.6244762907790599,0.6760426068949694,0.05156631611590956,8.257529849784763
veg_sta,35,0.3372997859740074,0.4654888421277108,0.1281890561537034,38.00448784262845
added_sugar,35,0.03363670419072764,0.029075277197007,-0.004561426993720637,-13.560861872365157
pf_seafood,35,0.5967359291658241,1.4122898122978709,0.8155538831320468,136.66914346386145
leg_tot,35,0.14564230164372935,0.13399169206301453,-0.011650609580714816,-7.999468182818598
pf_egg,35,0.1683485669886463,1.2901730164854657,1.1218244494968195,666.3700615714044
pf_pm,35,0.33943556269774083,0.49296389347504255,0.1535283307773017,45.230478962516656
