subgroup,food,ghg_impact_mean,ghg_impact_se,ced_impact_mean,ced_impact_se,fcid_purchased_mean,fcid_purchased_se,GHGper100gram,CEDper100gram,GHGperDGA,CEDperDGA
28,gr_whole,0.025099028360888804,0.00502653646026237,0.1364872141016884,0.032388468353459016,37.55578789123048,8.73256163784872,0.06683131887308796,0.3634252448570226,0.034083972625274864,0.18534687487708154
29,gr_whole,0.011734413244819508,0.001502542749201413,0.07536829176982895,0.00802087833025875,23.126183975190294,2.569652119887505,0.05074081075117344,0.32590025163980296,0.025877813483098457,0.16620912833629953
30,gr_whole,0.020359471563431944,0.004630177010054599,0.11179010710580695,0.016177486223006174,28.27921608847222,2.8377617540464177,0.07199446936483966,0.3953083662434943,0.03671717937606823,0.2016072667841821
31,gr_whole,0.02229933224114652,0.010315123689667898,0.10002359646529564,0.03300383758712619,23.55488670881562,4.9570223041274915,0.09466966458726717,0.42464053298910986,0.048281528939506255,0.21656667182444603
32,gr_whole,0.02073550523814303,0.004366643801174234,0.09553775057142568,0.01731275793872405,23.38160621645916,3.6814233010424164,0.08868298031444288,0.408602170813112,0.04522831996036587,0.20838710711468714
33,gr_whole,0.021606207063106748,0.0037949362667933475,0.1368060049980815,0.016134095797297448,41.61752189298034,4.234039863774665,0.05191613070731893,0.32872213138946327,0.026477226660732656,0.16764828700862627
34,gr_whole,0.01436712850427071,0.001729158499673536,0.09826318680629646,0.011453466554987485,29.846434205876538,3.9017113164454655,0.04813683405249774,0.32922923431486223,0.02454978536677385,0.16790690950057974
35,gr_whole,0.013928437224199544,0.002503847188362641,0.08731729426675598,0.013767111576996833,25.595312686178026,3.866805020138483,0.05441792173033766,0.34114564388154184,0.027753140082472205,0.17398427837958633
36,gr_whole,0.025059322859775218,0.004477593212562469,0.13532248010400677,0.0188950156776638,39.51270538264312,5.406381385935377,0.06342092402203144,0.3424783972485223,0.03234467125123603,0.17466398259674637
37,gr_whole,0.014848876152321415,0.001201011217894374,0.09552380214967011,0.007471118366933181,28.353809923694936,2.05527205617128,0.052369950254594844,0.33689935287970607,0.02670867462984337,0.1718186699686501
38,gr_whole,0.011505623816314153,9.305419695651171e-4,0.08146000602802757,0.006074539366339058,22.505457126458484,1.4866058433494411,0.051123706360034764,0.36195668264058195,0.02607309024361773,0.1845979081466968
39,gr_whole,0.011144368557671853,0.0013726012155036126,0.06778341373187918,0.007563272540932132,19.68942154019247,1.725533066431045,0.05660079213054887,0.3442631038881022,0.028866403986579924,0.17557418298293215
40,gr_whole,0.023600707488966827,0.006551257377155751,0.10139859063148919,0.02332929113068951,26.037852555150906,5.150663835659522,0.09063999206147301,0.38942762432776024,0.04622639595135124,0.1986080884071577
41,gr_whole,0.015701724983058326,0.0010745626359756713,0.0988127625492391,0.006235741438044831,32.673123775980685,2.05163428322876,0.04805700578467888,0.3024282686489876,0.024509072950186228,0.15423841701098367
42,gr_whole,0.018900109409509085,0.00314655816418552,0.12127072382443883,0.01764219087312299,30.521218762988507,3.615294348234573,0.0619244911426285,0.39733250748000115,0.03158149048274053,0.2026395788148006
43,gr_whole,0.010451838171794552,0.0019210791867523569,0.06734078778890912,0.012489543614270921,23.07241687069972,4.627435494118016,0.04530014445546717,0.2918670729915035,0.023103073672288258,0.14885220722566678
44,gr_whole,0.027764638287894387,0.009067666910013386,0.1428188903717726,0.03777955843114586,37.71824770043359,8.239963492551736,0.07361062610439142,0.3786466739019025,0.03754141931323963,0.19310980368997027
45,gr_whole,0.011530260979452766,0.0011139384184969264,0.07534313254915359,0.007609215676894836,24.21015861155837,1.8937159677592255,0.047625714331123836,0.31120462182012887,0.024289114308873157,0.15871435712826573
46,gr_whole,0.015499921521795062,0.0023745614939979665,0.10785855855401248,0.013759366219692778,29.27735557642348,3.8476552006374907,0.05294167187106497,0.36840266626016255,0.027000252654243138,0.1878853597926829
47,gr_whole,0.00633384220942776,0.0012206400023444808,0.041600878111523534,0.008257772025179707,13.918190030129303,2.4322014358301347,0.04550765721488656,0.2988957473742515,0.023208905179592145,0.15243683116086826
48,gr_whole,0.017901159258023616,0.0054286383505668155,0.08423203014139358,0.02107600356164516,21.521073297731622,4.360261670635473,0.08317967700946609,0.3913932589517822,0.04242163527482771,0.19961056206540892
1,leg_tot,0.013644318978167185,0.0016765742878068989,0.09180184973242303,0.011193254561015177,20.001706290186245,2.2494021685745067,0.0682157750954563,0.4589700918539396,0.025239836785318832,0.16981893398595765
2,leg_tot,0.01356891466255454,0.0034440722527376852,0.07407145434394788,0.014477416947308329,16.479198251517687,3.2949916713759273,0.08233965303078311,0.44948457572640776,0.030465671621389752,0.16630929301877087
3,leg_tot,0.013467724159607002,0.0017195637951799155,0.10844881211831814,0.014087831561837006,23.681679393034436,2.6527131595698945,0.056869801909269595,0.4579439249997469,0.02104182670642975,0.16943925224990636
4,leg_tot,0.02543898907639804,0.0036734536917030964,0.11268023118790818,0.010273354861558804,27.5568373638502,2.9008235788041437,0.09231461774989314,0.40890117287452277,0.03415640856746046,0.15129343396357342
5,leg_tot,0.01686545477279411,0.002160693948760766,0.0875012514367253,0.008242917732402546,20.582851991514687,1.9641140246323967,0.08193934824846877,0.4251172358077386,0.030317558851933445,0.15729337724886328
6,leg_tot,0.010576852721358766,0.001430360719340527,0.06668988830839179,0.009802201709774146,14.112300488466856,1.8554146951524029,0.07494775731286758,0.4725656767505303,0.027730670205761004,0.1748493003976962
7,leg_tot,0.010136897467274747,0.0014398800432183529,0.06814167661604313,0.004402062855784779,15.492241423208517,1.111466560899761,0.06543209075020565,0.4398438854300443,0.024209873577576087,0.1627422376091164
8,leg_tot,0.021811565509249255,0.002734549295973005,0.08764613036239866,0.009770151280662182,23.068328093592743,2.6071904790184197,0.09455199969740088,0.37994140713969854,0.034984239888038324,0.14057832064168846
9,leg_tot,0.015951505526961843,0.0025107691826945287,0.10359883417570194,0.018433026718949263,23.115401027465783,3.4322178727635957,0.06900812799227762,0.448180994362181,0.02553300735714272,0.16582696791400697
10,leg_tot,0.01822489134935018,0.0039008994999613976,0.10734017434171939,0.018391269443491415,22.716536061090856,3.9979535910038724,0.08022742243948885,0.4725199918378968,0.029684146302610875,0.17483239698002181
11,leg_tot,0.01657533192310188,0.002182652010248096,0.12601556604271338,0.015565557649077987,27.648581352570663,3.2625851503365677,0.059950026772569893,0.45577588388995927,0.02218150990585086,0.16863707703928493
12,leg_tot,0.030116853343071355,0.007631014706393762,0.11561454292479674,0.01963720541543965,32.26488306599161,6.623098732028755,0.0933425150851256,0.35832934118598675,0.03453673058149647,0.1325818562388151
13,leg_tot,0.012886996766529657,0.001725721938667663,0.07794020029562237,0.011370003090703993,16.818153011731475,2.0918970862470734,0.0766255174247752,0.4634290117425815,0.028351441447166826,0.17146873434475515
14,leg_tot,0.01619697558269127,0.002238766943407382,0.10313765715183286,0.014432784082542597,21.299419705990385,2.8096977268430754,0.07604421062295856,0.48422754504821447,0.028136357930494668,0.17916419166783934
15,leg_tot,0.016575792867850228,0.001631298737966152,0.11869913554035344,0.009111712464494872,25.73428053833329,1.8214905328215139,0.06441133197082874,0.46124909287260424,0.023832192829206632,0.17066216436286358
16,leg_tot,0.022937857901566407,0.004048845598647267,0.08638301651568289,0.012237009938177305,21.869308234034325,3.133294901629138,0.10488606981115726,0.394996565923601,0.03880784583012819,0.14614872939173237
17,leg_tot,0.016397508153987352,0.002348280321896966,0.11720217382802285,0.017365573912248775,25.268268643010693,3.1524580616990527,0.0648936750896978,0.4638314380927775,0.024010659783188188,0.17161763209432768
18,leg_tot,0.014761715373339349,0.0026558083870698913,0.09239237043967567,0.015779050095832123,19.69020396201883,3.180341406725995,0.07496984491279914,0.4692301340194076,0.027738842617735678,0.1736151495871808
19,leg_tot,0.019217744011439684,0.0031012703283729423,0.14244709902777034,0.012022213822256296,32.03863836001586,2.8968025716533528,0.05998302360884157,0.4446103402619755,0.02219371873527138,0.16450582589693094
20,leg_tot,0.03724710853366286,0.005244109272428556,0.1496800362377838,0.026635329453733578,36.18433889482963,5.1952969227550305,0.10293709840028357,0.4136597235418098,0.03808672640810492,0.15305409771046963
21,leg_tot,0.0163684347039381,0.0026830691334198066,0.1067422951825223,0.017794086519738822,22.447585934858733,3.4618828779515134,0.072918463265663,0.4755179264811847,0.026979831408295307,0.17594163279803834
22,leg_tot,0.016108165379116846,0.0023883940955493734,0.10311006208425604,0.016267621095536727,20.97466617299792,2.9785940782317284,0.07679819667334661,0.49159334043178454,0.028415332769138248,0.1818895359597603
23,leg_tot,0.014367180095409434,0.002240902336585554,0.10278616401573486,0.01447495935744675,21.7309189608202,2.685197380851884,0.06611400153538267,0.47299501784095443,0.024462180568091588,0.17500815660115313
24,leg_tot,0.023865026902523945,0.0052663114284338015,0.10227844388925114,0.021200318161107748,24.610856780050128,4.780228766026456,0.09696950868394487,0.4155826219433342,0.0358787182130596,0.15376557011903363
25,leg_tot,0.022706818254239793,0.0021021366584309162,0.1293623650463048,0.012319984203479474,28.311881217841176,2.433474068182079,0.08020243543523606,0.456919001782139,0.029674901111037343,0.16906003065939143
26,leg_tot,0.023252814974919406,0.002915078396306593,0.14999612771692003,0.021351494498677626,30.982976659110342,3.8626546936324684,0.075050293684684,0.48412432855386944,0.027768608663333076,0.1791260015649317
27,leg_tot,0.016832696662133415,0.0020531236451670856,0.1440717363159059,0.01542491500792985,31.012040437692093,3.041037350773826,0.05427793987291118,0.464567098077174,0.020082837752977135,0.17188982628855437
28,leg_tot,0.03657118806691569,0.006772603702563169,0.21179726701112186,0.04614805005910654,44.79502978863442,8.284641504909146,0.08164117367367993,0.47281421177860206,0.030207234259261573,0.17494125835808275
29,leg_tot,0.018873712523504744,0.002929477892516514,0.11521484177591111,0.022064372770995707,24.19770970654031,3.8092052214094716,0.07799792935941965,0.4761394494486812,0.02885923386298527,0.17617159629601203
30,leg_tot,0.021933775239932923,0.0036070203678975,0.13204267502525785,0.02329380274457482,27.393018920539163,4.398868157911327,0.08007067531898457,0.4820303866772889,0.02962614986802429,0.1783512430705969
31,leg_tot,0.01490192905562416,0.0022101400911151937,0.10976288122876315,0.013745646595760809,23.22911360635445,2.5634433342795346,0.06415194874912342,0.47252289987826707,0.023736221037175664,0.17483347295495882
32,leg_tot,0.02523290642372562,0.005652400809006686,0.1262365479532676,0.025677658687512005,29.947250878822864,5.84806785586912,0.08425783897769734,0.4215296704998572,0.031175400421748017,0.15596597808494717
33,leg_tot,0.024956754815628496,0.0026852467334251,0.13821629418670245,0.013923824649221319,30.2901528396534,2.7290224379480614,0.08239230401953321,0.4563076816362609,0.030485152487227288,0.16883384220541653
34,leg_tot,0.02214118623074722,0.003136210182788981,0.15338256120316932,0.021562197827171822,30.729762540360472,4.234943571921007,0.07205127667897526,0.4991335712461711,0.026658972371220845,0.18467942136108328
35,leg_tot,0.016542251680993686,0.0023459308242150543,0.13362941661165084,0.017297772143757648,28.508779437226302,3.640250024649183,0.05802511369319825,0.4687307532961573,0.021469292066483354,0.1734303787195782
36,leg_tot,0.02534477461663449,0.00610932732482496,0.14096337711710571,0.027675153769512916,32.726547984934804,6.621099323614722,0.07744408187597908,0.4307309685763258,0.028654310294112258,0.15937045837324054
37,leg_tot,0.019991693568911558,0.0018745758121728674,0.10866518008256675,0.009137975520770052,23.981348132579132,1.828107782519995,0.08336351008454129,0.4531237338360597,0.030844498731280277,0.16765578151934207
38,leg_tot,0.0205856914253057,0.0029861893092129467,0.14281289023513227,0.01997640587951979,28.595764134003296,3.7681275972510577,0.07198860407729829,0.4994197377132269,0.026635783508600366,0.18478530295389395
39,leg_tot,0.01908519733416802,0.00362797966312125,0.12605606144120537,0.020572660747147628,27.823883664159652,4.6381132928572075,0.06859285915845005,0.45304984366211976,0.025379357888626518,0.16762844215498432
40,leg_tot,0.027367505038497122,0.0062327018547151765,0.10882255954486518,0.022009296597907756,26.54288762562112,5.5657785810136176,0.10310673587782522,0.4099876436948847,0.03814949227479533,0.15169542816710735
41,leg_tot,0.021112926752241558,0.002747883653936562,0.1272824644032134,0.01909673774448122,26.213510359240445,3.4406186066429782,0.08054215731850314,0.48556054743864335,0.02980059820784616,0.17965740255229803
42,leg_tot,0.0283042795514838,0.0051805152084809,0.16228271138396372,0.026259541434923202,34.256287050247735,5.314229682701931,0.08262506532002893,0.4737311756698107,0.030571274168410704,0.17528053499782997
43,leg_tot,0.017466861076189926,0.004404414892056862,0.12432725514118412,0.025870723084328504,27.241543982103213,5.2790740907432445,0.06411846952458007,0.45638843093057785,0.023723833724094628,0.1688637194443138
44,leg_tot,0.03301657246986715,0.00530098620026547,0.14925360678717967,0.0360495228623634,34.78135688267017,6.3479210456442985,0.09492606220408176,0.4291195633645488,0.03512264301551025,0.15877423844488306
45,leg_tot,0.01759749102095754,0.0019002003165776923,0.10452554282805687,0.010780123125897057,21.966279457911625,2.1460744686062143,0.08011138643062027,0.47584545679814594,0.0296412129793295,0.17606281901531398
46,leg_tot,0.01738774110283447,0.0037192507829226446,0.11442929764182132,0.02707337155022065,23.078446451206815,4.760583142274275,0.07534190457575289,0.4958275587732969,0.02787650469302857,0.18345619674611985
47,leg_tot,0.013772762645787452,0.003565492901086635,0.09408341238406676,0.02388069747311405,20.067726783288954,4.933254811196319,0.06863140401760143,0.4688294464045278,0.025393619486512527,0.17346689516967528
48,leg_tot,0.02445298786875587,0.005888885866689369,0.07201852578426349,0.014056139460518825,20.711078727073115,4.537842907744118,0.11806718612291016,0.34772947721994935,0.04368485886547676,0.12865990657138127
1,oil,0.040095834772303954,0.0017989811073134568,0.33487114468050466,0.013814589557155935,35.26088273586142,1.411930136672023,0.1137119427005304,0.9496958632290003,0.001137119427005304,0.009496958632290003
2,oil,0.040412980416672704,0.002218778136320258,0.3525533392831682,0.018990210133280186,36.865738330794315,2.0617086093671353,0.1096220562682054,0.9563170446220981,0.001096220562682054,0.009563170446220981
3,oil,0.03755182933411124,0.001957223628283662,0.31359700722490425,0.012382449809432042,33.2456392809347,1.3142676446889063,0.1129526462607263,0.9432726035884712,0.001129526462607263,0.009432726035884713
4,oil,0.0380738874596033,0.0035098782176522817,0.30439726836400366,0.02112948040596069,32.64874638058919,2.309907938575398,0.11661669031874236,0.932339835703396,0.0011661669031874237,0.00932339835703396
5,oil,0.029867050086113733,0.0011568503630953355,0.24950091281588024,0.008362630306343842,26.38617632291777,0.9139083347629777,0.11319203555906145,0.9455743407549948,0.0011319203555906145,0.009455743407549948
6,oil,0.03561503992171719,0.0016522948840930651,0.305410274457434,0.011974361040609185,32.425489037113124,1.3085820076241663,0.10983655444935128,0.9418833255155279,0.0010983655444935128,0.009418833255155279
7,oil,0.03251072814330955,0.0018633552377362722,0.2587443648158561,0.010475803932045408,27.200440209222943,1.0395587736754033,0.11952280144453703,0.9512506519218861,0.0011952280144453702,0.009512506519218861
8,oil,0.029262929113135123,0.002142009731397356,0.24613296030851556,0.01775297833539983,25.66259830461586,1.68304835025521,0.11402948667076974,0.959111612109224,0.0011402948667076974,0.00959111612109224
9,oil,0.03843505826482723,0.0025718261738324685,0.3239454949048961,0.02109697799965577,33.99113376662527,2.0698832851411337,0.11307377544012757,0.9530293903375684,0.0011307377544012758,0.009530293903375684
10,oil,0.037371800639835896,0.0018253769420604417,0.3290995834032175,0.016300522038286434,34.824249700591054,1.7612016950487788,0.10731545104675036,0.9450299323968834,0.0010731545104675035,0.009450299323968833
11,oil,0.0354077149177003,0.002156025693569403,0.30009028118937925,0.016274029403679512,31.638242765574393,1.59307493862572,0.1119142904998108,0.9485048945762178,0.001119142904998108,0.009485048945762178
12,oil,0.033829956980631674,0.0024013388628584525,0.2744995628835657,0.016714472405887464,29.162516583248436,1.7325128821957803,0.11600493010971596,0.9412752911771819,0.0011600493010971596,0.00941275291177182
13,oil,0.028676652438780224,0.0015284820932264978,0.24370250780187555,0.011126297853168553,25.948849445118967,1.1592786320503274,0.1105122309928634,0.939164984240627,0.001105122309928634,0.00939164984240627
14,oil,0.034522200908694796,0.0016096890068002195,0.29966005065385454,0.01379345344799256,31.620109676177105,1.374800981471418,0.10917799230375268,0.947688207671276,0.0010917799230375268,0.00947688207671276
15,oil,0.029097729460365113,0.001737923660599646,0.24773611125345094,0.014419556427500818,26.40911110826353,1.5500261481960351,0.11018064690280432,0.938070616000147,0.0011018064690280433,0.00938070616000147
16,oil,0.0328630227765346,0.003141189758306979,0.2748692269193476,0.024247617739469974,28.132577463468255,2.2321937725242145,0.11681483084587288,0.9770495692272806,0.0011681483084587288,0.009770495692272806
17,oil,0.04093509548010184,0.0026765342345668967,0.31189750021941437,0.015304107442851333,33.24956276603642,1.7722515344507102,0.1231146880581419,0.9380499299016638,0.001231146880581419,0.009380499299016638
18,oil,0.03631845427403626,0.00234360680122645,0.31607727154405063,0.019485544892924502,33.451978050415036,2.0696036301734897,0.10856892892641863,0.9448687042293725,0.0010856892892641863,0.009448687042293725
19,oil,0.029662156928102437,0.0022642858329977975,0.2504491124038233,0.019047250256298685,26.72741973527635,2.058784729606599,0.11098024883020285,0.9370493481391564,0.0011098024883020286,0.009370493481391564
20,oil,0.038967195502146376,0.0057162267859741985,0.3210699625412099,0.05122382981257177,33.596599728919735,5.394536482135033,0.11598553370448281,0.9556620763167143,0.001159855337044828,0.009556620763167142
21,oil,0.033954218538544606,0.001999667698496031,0.2631116690820274,0.015359098787092792,27.81232138117801,1.620545895907053,0.12208336755925424,0.9460255599523175,0.0012208336755925424,0.009460255599523175
22,oil,0.033165412401544844,0.0013779820913056042,0.2819465659648836,0.010868814931125683,29.77949305951043,1.2427508946712615,0.11136996971462239,0.9467809455367497,0.0011136996971462239,0.009467809455367498
23,oil,0.02576860856519008,0.0013290117936362116,0.21873488807265226,0.012049324268401954,23.20588490154188,1.2940930567528255,0.11104342141883985,0.9425836980606533,0.0011104342141883986,0.009425836980606533
24,oil,0.026737898659734877,0.002546743843216225,0.21470429070761904,0.023701883449070732,22.50031944745439,2.587680163023506,0.11883341799736054,0.95422774422836,0.0011883341799736053,0.0095422774422836
25,oil,0.04073868064169227,0.0021360897537558753,0.3450873004519682,0.01579971542441672,36.62465392350407,1.714115060351953,0.11123294359799533,0.9422267884707753,0.0011123294359799533,0.009422267884707753
26,oil,0.03790806032278147,0.0018004860955522634,0.33964244346058264,0.015571278345900283,35.94376598579485,1.625345902753597,0.10546490965293653,0.9449272610855829,0.0010546490965293654,0.00944927261085583
27,oil,0.034480711809681285,0.0022194764774068816,0.29284927260761867,0.015178125793412694,31.2746475579314,1.6020255723127375,0.11025132016535487,0.9363791296613692,0.0011025132016535487,0.009363791296613692
28,oil,0.030218294005301034,0.0029561885651280127,0.269891301756693,0.029700338374001906,28.527764098921388,3.294500875252311,0.105925910984533,0.9460653867608831,0.00105925910984533,0.009460653867608831
29,oil,0.031235202596676587,0.0015176268088328145,0.24430556914152607,0.012228349670944081,25.90187410521622,1.2658433479304603,0.1205905119830164,0.9431964967057224,0.001205905119830164,0.009431964967057224
30,oil,0.031084254529953736,0.0014132431340058312,0.27521348494459874,0.013052905516346055,29.13055389063635,1.3295118109746749,0.106706706115689,0.9447588465973613,0.00106706706115689,0.009447588465973614
31,oil,0.02790521300524624,0.0023541869466550645,0.2356435593230536,0.01802772109674039,24.780694193736903,1.8385029355827822,0.1126086815287807,0.9509158923506282,0.001126086815287807,0.009509158923506282
32,oil,0.02667736316175407,0.003218285495394634,0.1997255243553841,0.021493152987424467,21.36939973084765,2.3131753957509975,0.12483908531714229,0.9346332927970442,0.0012483908531714229,0.009346332927970442
33,oil,0.03656480935167889,0.0016677751470124623,0.31068734733861536,0.0135485855830877,33.375469435752834,1.509362430338804,0.10955594024547124,0.9308853256331955,0.0010955594024547124,0.009308853256331955
34,oil,0.03600760907943117,0.001996089950533757,0.31488636588554425,0.01864261411854776,33.88765985502381,2.034503339517664,0.10625581475226323,0.9292065820793542,0.0010625581475226323,0.009292065820793543
35,oil,0.030245805014028914,0.00221413595818024,0.2579270875197002,0.019406099772217442,27.226999818732573,2.1616681947663614,0.11108754256948782,0.9473210020820679,0.001110875425694878,0.00947321002082068
36,oil,0.028795945013573163,0.004005748072419539,0.25683531736538323,0.03657888848796969,27.560923974026256,3.892529049456472,0.10448105818480834,0.9318821009318407,0.0010448105818480834,0.009318821009318407
37,oil,0.028482874847639627,0.0012990173500166827,0.2376500753417216,0.010741054866934814,25.450477783514327,1.1674162857040722,0.11191489248225253,0.9337745144244822,0.0011191489248225253,0.009337745144244822
38,oil,0.025896006880430648,0.0012402600494823314,0.22715665994387169,0.009720003626030994,24.40129900393952,1.0213740629612313,0.10612552584290619,0.9309203575891508,0.0010612552584290619,0.009309203575891508
39,oil,0.023488038881707324,0.001246760510481095,0.19593873069557444,0.010238421670069962,21.08662483401069,1.18509938821195,0.1113883282251192,0.9292085966244544,0.001113883282251192,0.009292085966244545
40,oil,0.026663947747823304,0.004214584778425831,0.20892734407617278,0.025933541850788635,21.746905203945545,2.525542937711558,0.12261030936478105,0.9607221906603384,0.0012261030936478105,0.009607221906603384
41,oil,0.03345398498530614,0.0020033255493801506,0.2854626612049236,0.012343241924306232,30.850900094134428,1.265259626673972,0.10843763029029622,0.9252976747320172,0.0010843763029029622,0.009252976747320172
42,oil,0.026495989659935784,0.0017767343524903983,0.2414819390468416,0.015827607908806524,26.3334302996101,1.7288614869249113,0.10061731175344858,0.9170166449997859,0.0010061731175344858,0.009170166449997859
43,oil,0.026704130723224015,0.0032562409957888182,0.23607454815072623,0.028171585658270305,25.288497433965247,3.0708239044373347,0.10559793357812321,0.9335254052447262,0.001055979335781232,0.009335254052447261
44,oil,0.025937313101856034,0.0044454384209225385,0.22641994578187447,0.036685302824173587,24.511716766024225,3.934226116744753,0.10581597914760435,0.9237212878361745,0.0010581597914760435,0.009237212878361744
45,oil,0.028388964234176063,0.0012831579697944145,0.24021088329637524,0.009700267707518093,25.84070586937749,1.0093549697430846,0.10986141159486817,0.9295832881292805,0.0010986141159486818,0.009295832881292805
46,oil,0.023703396661374984,0.0014048995249775179,0.2066074631550798,0.011812694278407069,22.317619353111407,1.2554638950724972,0.10620934198373798,0.925759418538858,0.0010620934198373798,0.00925759418538858
47,oil,0.02034732786980283,0.0013016832491898162,0.17509208530391052,0.011459826937126352,18.83109585527735,1.2826402554172747,0.10805174603845777,0.9298029527837678,0.0010805174603845777,0.009298029527837677
48,oil,0.022071515385974478,0.003126732841995825,0.1893931541943935,0.02574102912317796,20.470010815945287,2.791351494432845,0.10782366254922389,0.9252225409029298,0.001078236625492239,0.009252225409029298
1,pf_egg,0.1623325159689475,0.01642993039531756,0.9946381382265181,0.10066889730653814,43.24178990610806,4.376569870094322,0.37540656,2.3001779999999994,0.18770328,1.1500889999999997
2,pf_egg,0.13559722917440953,0.012655508159867563,0.8308266200993797,0.07754238883877748,36.12010114431926,3.371147312893936,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
3,pf_egg,0.19494765147215193,0.02108172369912628,1.1944764605815932,0.12917120322779893,51.92974024538942,5.615704664065083,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
4,pf_egg,0.1598395760183704,0.0172379948747179,0.9793634833839429,0.10562004184194031,42.57772587095186,4.591820365290873,0.37540656,2.3001779999999994,0.18770328,1.1500889999999997
5,pf_egg,0.13358940247516224,0.011718789487756086,0.8185243342751222,0.07180295881448587,35.58526054397191,3.1216261878205027,0.37540656,2.3001779999999994,0.18770328,1.1500889999999997
6,pf_egg,0.12080041937125365,0.013163880793798589,0.7401641224078009,0.08065727193610589,32.178558459727945,3.5065665325077413,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
7,pf_egg,0.16142824343816048,0.013819328073466797,0.9890975110693353,0.08467330568056858,43.00091171506446,3.6811631830479468,0.37540656,2.3001779999999994,0.18770328,1.1500889999999997
8,pf_egg,0.12657050483244653,0.011231002113776714,0.775518389088585,0.06881420500500231,33.71558153710648,2.9916904259149644,0.3754065599999999,2.3001779999999994,0.18770327999999994,1.1500889999999997
9,pf_egg,0.13050288077695904,0.0147327371745431,0.7996127060213974,0.0902699141130251,34.76307946695419,3.9244751542282854,0.37540655999999994,2.300178,0.18770327999999997,1.150089
10,pf_egg,0.1416796474208637,0.014870103991447234,0.8680946013442797,0.0911115832894319,37.74032276390261,3.961066634383597,0.37540655999999994,2.300178,0.18770327999999997,1.150089
11,pf_egg,0.1881168580959476,0.014848439014576857,1.1526230613056432,0.09097883839768639,50.11016805245695,3.955295563981849,0.37540656,2.300178,0.18770328,1.150089
12,pf_egg,0.1535783832781076,0.023301208327925056,0.9410001212868283,0.14277035214651018,40.90988268241973,6.206926252946956,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
13,pf_egg,0.12712127586719074,0.02219630015182651,0.77889305419075,0.136000397250991,33.86229475243873,5.9126031659719835,0.37540656,2.3001779999999994,0.18770328,1.1500889999999997
14,pf_egg,0.1310538200356212,0.01700138433453342,0.8029884018592938,0.10417028998065034,34.90983749341546,4.528792553474137,0.37540656,2.300178,0.18770328,1.150089
15,pf_egg,0.16986982006673487,0.01281468197541277,1.040820445389825,0.07851767309777698,45.24956092049508,3.4135476949078285,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
16,pf_egg,0.14111456126101746,0.01857982181503042,0.8646322251061479,0.1138416371382883,37.58979631603067,4.949253368143174,0.37540656,2.300178,0.18770328,1.150089
17,pf_egg,0.13155205036935838,0.012268373028510415,0.8060411414081043,0.07517034794483354,35.042555028702324,3.2680230810325788,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
18,pf_egg,0.17336970689830766,0.01751502033729715,1.0622648300923019,0.10731742260818108,46.18185332145173,4.665613818068911,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
19,pf_egg,0.17054996526007354,0.01902001652909054,1.0449878073307655,0.11653878285944289,45.430736548683,5.0665114986511,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
20,pf_egg,0.15688830271568746,0.028917048290746036,0.9612805443889008,0.17717953118163848,41.791571973512525,7.702861742945046,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
21,pf_egg,0.11962430674826666,0.017276208962363267,0.7329578861051722,0.10585418586886391,31.865268083825356,4.60199975257845,0.3754065599999999,2.3001779999999994,0.18770327999999994,1.1500889999999997
22,pf_egg,0.13138831523168362,0.015341841485632396,0.8050379091750116,0.09400199683441587,34.99893961141319,4.086727063488821,0.37540656,2.3001779999999994,0.18770328,1.1500889999999997
23,pf_egg,0.1384275889325723,0.011254483915271845,0.8481687018355414,0.06895808188131333,36.8740463492626,2.9979454581912073,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
24,pf_egg,0.09796412611097462,0.013061512054629864,0.6002423816719915,0.08003004176270764,26.095475292433527,3.4792977657688953,0.3754065599999999,2.3001779999999994,0.18770327999999994,1.1500889999999997
25,pf_egg,0.17311237974102403,0.013146446642960533,1.060688144096228,0.08055045001427698,46.11330706128952,3.5019224605346624,0.3754065599999999,2.300178,0.18770327999999994,1.150089
26,pf_egg,0.18524596365697035,0.019596418057715982,1.135032616884912,0.12007049023107381,49.345425305559495,5.2200521103616255,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
27,pf_egg,0.19228369276191987,0.019566431439903473,1.1781539455509977,0.11988675727076879,51.22012059723195,5.212064338967193,0.37540655999999994,2.3001779999999994,0.18770327999999997,1.1500889999999997
28,pf_egg,0.13900014488653117,0.021040637241403183,0.8516768467360066,0.12891945971497218,37.02656258498285,5.604760140953101,0.37540656,2.3001779999999994,0.18770328,1.1500889999999997
