subgroup,food_group,GHGper100gram,CEDper100gram
13,pf_redm,2.118351787202064,5.037473167704725
14,pf_redm,2.247875200296928,5.250511856481949
15,pf_redm,2.1794695275988833,5.162878267570294
16,pf_redm,2.200953721887953,5.109795815069705
17,pf_redm,2.4213660235279417,5.488354705940536
18,pf_redm,2.176242250642449,5.067437844418295
19,pf_redm,2.4039154377738474,5.491790676851144
20,pf_redm,2.2572314101166526,5.257811099269902
21,pf_redm,2.1678873950402187,5.094230286659021
22,pf_redm,2.1826040396221096,5.164464398296236
23,pf_redm,2.3857071552530056,5.457063942711122
24,pf_redm,2.1645067214688383,5.139100102453165
25,pf_redm,2.140436770613148,5.075141608613834
26,pf_redm,2.2152709496091423,5.205832610638014
27,pf_redm,2.2725031186181575,5.247353167666876
28,pf_redm,2.2395845363701308,5.250806783424091
29,pf_redm,2.25654993109893,5.245284837200527
30,pf_redm,2.0468049707719227,4.977244333342729
31,pf_redm,2.562265671983655,5.722615072472196
32,pf_redm,1.8429932446180588,4.643338305146491
33,pf_redm,2.076972252407082,5.002605346931463
34,pf_redm,2.2038596711485345,5.176064964951883
35,pf_redm,2.0487386211595338,4.968384225007737
36,pf_redm,1.9224377650572313,4.755800683286726
37,pf_redm,2.2526708407870237,5.2337318670715804
38,pf_redm,2.092375471804837,5.031328725006764
39,pf_redm,2.2885036001682404,5.323413933845031
40,pf_redm,2.1889128160590148,5.1367997921088335
41,pf_redm,2.0900675990311575,5.005132876989824
42,pf_redm,1.8924518509333208,4.7667269487527175
43,pf_redm,2.1678602454385283,5.150859039742126
44,pf_redm,1.5555486118419415,4.25680104827856
45,pf_redm,2.0799553674197733,4.961895260805934
46,pf_redm,1.8598240770624304,4.531243219506416
47,pf_redm,2.2935467511940777,5.338758857933273
48,pf_redm,2.1071919603081444,5.028983880205976
1,pf_seafood,0.7030652340902226,13.50619076367261
2,pf_seafood,0.9188612271887159,16.555541246805657
3,pf_seafood,0.660729764241226,13.00858271244832
4,pf_seafood,0.9705908767652425,14.575624491304593
5,pf_seafood,1.2996999613028637,17.35976328908674
6,pf_seafood,1.1820749647119275,17.593389253490262
7,pf_seafood,0.9735613446662633,16.66824856473028
8,pf_seafood,0.7966146570555006,13.89874621272465
9,pf_seafood,1.03156964113988,14.949309159528266
10,pf_seafood,0.9068267379303302,15.901151972454851
11,pf_seafood,1.0533948510603965,17.42729030134194
12,pf_seafood,0.6306364824621932,14.488683312610656
13,pf_seafood,0.9230012313030395,14.255390571339364
14,pf_seafood,0.8738818136301263,14.998596746666456
15,pf_seafood,1.0787288362097798,16.71225373270742
16,pf_seafood,0.5573349757910231,13.221680856588108
17,pf_seafood,1.1363987011211696,17.797385381094806
18,pf_seafood,1.3765126806930679,19.306783423817457
19,pf_seafood,0.8001372351118526,15.788510600393701
20,pf_seafood,1.1754067344723653,17.794378774818572
21,pf_seafood,0.9554091510565496,14.966455562097721
22,pf_seafood,0.873444587924803,15.017387001868174
23,pf_seafood,0.6691968318604196,13.136866980805816
24,pf_seafood,0.6507781278807947,14.88434538290903
25,pf_seafood,0.7939401901996349,13.594347989455482
26,pf_seafood,0.599678542282178,12.391906500731933
27,pf_seafood,0.8434718259789327,15.749979468231592
28,pf_seafood,0.7358603837042488,15.134931362279264
29,pf_seafood,0.742091946148665,12.994723813200906
30,pf_seafood,0.7045764993434028,14.1209186779885
31,pf_seafood,0.4758250694224389,12.611653471664678
32,pf_seafood,0.6908709527023786,14.11960759603904
33,pf_seafood,0.6732395709396799,12.38222738094671
34,pf_seafood,0.582982495924955,12.513123071396404
35,pf_seafood,0.7858625311032319,14.19498576064858
36,pf_seafood,0.6649591895291008,14.081688692004105
37,pf_seafood,0.4551845432738212,10.080046500656033
38,pf_seafood,0.526374784067151,12.194975821505205
39,pf_seafood,0.48858893966443606,11.402521874799803
40,pf_seafood,0.4471323269736852,11.64997831093015
41,pf_seafood,0.6395073601103947,12.921633737290739
42,pf_seafood,0.4788583834628913,12.800414838277488
43,pf_seafood,0.739189340965996,14.614244774210485
44,pf_seafood,0.625508421479562,14.455016262236144
45,pf_seafood,0.8000549792966861,13.58657497079169
46,pf_seafood,0.7103278169282284,14.509743656631896
47,pf_seafood,0.5481190118585162,13.724593657463613
48,pf_seafood,0.501627852833265,14.097191447513438
1,sat_fat,1.4792283026566306,5.11774818137309
2,sat_fat,1.4206017096291272,4.838773166747401
3,sat_fat,1.5751418221762903,5.156260318658168
4,sat_fat,1.4321698207001228,4.868502257721434
5,sat_fat,1.3515439574188608,5.115917437482766
6,sat_fat,1.3078022345442422,4.802965504428838
7,sat_fat,1.5102518741101487,5.192109706153331
8,sat_fat,1.4186133737801596,5.01785997286852
9,sat_fat,1.6035930538796004,5.281104919901311
10,sat_fat,1.4784047310391524,4.830950402197532
11,sat_fat,1.5784988599847585,5.117212604708874
12,sat_fat,1.462538103878983,4.962933698633528
13,sat_fat,1.40047108601232,5.166888544267338
14,sat_fat,1.3791909483685636,4.886519672526635
15,sat_fat,1.4091401299673199,5.044559985400697
16,sat_fat,1.499909143484689,5.234610534494205
17,sat_fat,1.580176141091516,5.293274922886507
18,sat_fat,1.4806016770083168,4.829808023895432
19,sat_fat,1.5707003726304398,5.089738092850818
20,sat_fat,1.5438826701621562,5.080544304156036
21,sat_fat,1.5201456350397142,5.273464849599378
22,sat_fat,1.2933550027296623,4.7234369109585925
23,sat_fat,1.4214890604561345,5.063970459094639
24,sat_fat,1.300173776582043,5.128621294323943
25,sat_fat,1.5725696992173184,5.1315689935756215
26,sat_fat,1.4570625495890654,4.819679135560772
27,sat_fat,1.5223615448842531,5.009236604672257
28,sat_fat,1.5542818859485348,5.0804637580982694
29,sat_fat,1.4926263217297302,5.307657998213846
30,sat_fat,1.3749053108930491,4.787266831309276
31,sat_fat,1.497207323460892,5.284063680593848
32,sat_fat,1.264975552324282,4.7593285658628375
33,sat_fat,1.4918491799769562,5.121800218062104
34,sat_fat,1.431621015242875,4.880157277026645
35,sat_fat,1.4212023972207142,4.935447024509893
36,sat_fat,1.3269803303346233,4.77249185674374
37,sat_fat,1.5581863719233535,5.364828857866434
38,sat_fat,1.2578506842655406,4.778214105520294
39,sat_fat,1.4002601602853988,5.0587825421037875
40,sat_fat,1.3365233504625085,5.07704701870029
41,sat_fat,1.4830048657684467,5.292671366542394
42,sat_fat,1.2806051390492204,4.684293645191576
43,sat_fat,1.5519023315087581,5.16067977952409
44,sat_fat,1.3002701744069505,4.751350489576922
45,sat_fat,1.4065019539474106,5.233277510073139
46,sat_fat,1.152044496927868,4.537562749020105
47,sat_fat,1.4278098581560659,5.224090074462389
48,sat_fat,1.39128476014278,5.216559685573106
1,veg_dg,0.06832320044037188,0.5988353407097288
2,veg_dg,0.060800096004984566,0.5125519151581821
3,veg_dg,0.07047389191134724,0.6122985441035692
4,veg_dg,0.06612391588143711,0.5696435780996789
5,veg_dg,0.05911473040671582,0.5139169679558814
6,veg_dg,0.054230319086554055,0.44102905276531257
7,veg_dg,0.08813114762711113,0.7857402920462004
8,veg_dg,0.06277209586361338,0.5366635568987371
9,veg_dg,0.06869197070768288,0.5961286248241178
10,veg_dg,0.04694836645433803,0.3671635898278312
11,veg_dg,0.0760244358797244,0.6694741616108896
12,veg_dg,0.0581199958106501,0.48898881354598456
13,veg_dg,0.05928868489554268,0.5166142631967596
14,veg_dg,0.05307371951095817,0.4348675542020895
15,veg_dg,0.07963799757233449,0.7018166997218972
16,veg_dg,0.051475657499563496,0.4099903887834033
17,veg_dg,0.0843967065230215,0.7511463343505659
18,veg_dg,0.042178835410716056,0.31617797712560936
19,veg_dg,0.05800418817384216,0.49611470236135397
20,veg_dg,0.04224146098097823,0.3391359486822391
21,veg_dg,0.07138297090976654,0.6319240602985693
22,veg_dg,0.041117614003639724,0.3199028261223507
23,veg_dg,0.07477584033553822,0.6581139881255668
24,veg_dg,0.054132056283216504,0.4579381936555484
25,veg_dg,0.05578912479765951,0.4742799936403865
26,veg_dg,0.052086983997538444,0.4186694344888934
27,veg_dg,0.09942040248600185,0.8965685493215467
28,veg_dg,0.0464648287136502,0.3841953462969407
29,veg_dg,0.07927353318822966,0.6994110565582035
30,veg_dg,0.05074424993675567,0.4027651077305035
31,veg_dg,0.05848689022918691,0.5060337561933644
32,veg_dg,0.04398092200813242,0.3592316008152761
33,veg_dg,0.07088293030868997,0.6257301954200681
34,veg_dg,0.034502212682563066,0.23718284769642925
35,veg_dg,0.08938359324085474,0.8072433549179893
36,veg_dg,0.05116678751497852,0.4290629428890373
37,veg_dg,0.08245437576518189,0.7613867897104164
38,veg_dg,0.05533499321940184,0.4500487961344904
39,veg_dg,0.06114935062718123,0.5249318396315404
40,veg_dg,0.04529771976891884,0.3624749705043091
41,veg_dg,0.0516619537182624,0.4325960663467834
42,veg_dg,0.03319741850348897,0.23336623443053867
43,veg_dg,0.06740035092954239,0.5797810402480296
44,veg_dg,0.029401426179077542,0.18779841240957754
45,veg_dg,0.0644890242996845,0.5518920930186151
46,veg_dg,0.03686610441726637,0.2687437892078821
47,veg_dg,0.057634156582004735,0.5001085941574409
48,veg_dg,0.06279377401553236,0.5352191549332564
1,veg_oth,0.052643367694565395,0.31364920500433147
2,veg_oth,0.04087717614952261,0.2990711098371432
3,veg_oth,0.04380132006757871,0.3276309877886244
4,veg_oth,0.049896395132002544,0.32443662631615117
5,veg_oth,0.04573472968560219,0.28204282768321925
6,veg_oth,0.04270748220533741,0.30123886095354124
7,veg_oth,0.04721427511232448,0.29692686628887005
8,veg_oth,0.05251399021996904,0.28007457608152647
9,veg_oth,0.04101780619578067,0.284103863503459
10,veg_oth,0.04205303500838713,0.3395549052539121
11,veg_oth,0.04575356520158555,0.3211243853391966
12,veg_oth,0.05244084051968026,0.3430640509558611
13,veg_oth,0.04892105630197047,0.2783033356359253
14,veg_oth,0.0423122790279594,0.2992099045240315
15,veg_oth,0.047680166325556134,0.2736500487521
16,veg_oth,0.048618389249502965,0.27097948243648223
17,veg_oth,0.04442390777210513,0.3002284241112438
18,veg_oth,0.04118079920491123,0.2709827606523295
19,veg_oth,0.04244804487218992,0.2989869026705258
20,veg_oth,0.05258215835967727,0.2833016711487686
21,veg_oth,0.044370017269112244,0.2650293142102842
22,veg_oth,0.03848508348408742,0.26487144505752014
23,veg_oth,0.04282727276612311,0.2638853961328463
24,veg_oth,0.05381671849409136,0.24798567989261694
25,veg_oth,0.045107121611196455,0.28597037694118277
26,veg_oth,0.03759323552380542,0.3068011048490321
27,veg_oth,0.05175849493283274,0.35637281345915195
28,veg_oth,0.04441342056836154,0.29465875419918314
29,veg_oth,0.046954266368387086,0.26574795767232895
30,veg_oth,0.044300555473169995,0.2675042996676279
31,veg_oth,0.04934969272348467,0.31234426548861255
32,veg_oth,0.043179887876663645,0.2840466961183036
33,veg_oth,0.05105729285271277,0.32209098428145333
34,veg_oth,0.0374436852868592,0.25178499418578587
35,veg_oth,0.04348003202992356,0.3187154314175386
36,veg_oth,0.04113503837546408,0.2620049028617866
37,veg_oth,0.04355245964345139,0.26230068453300875
38,veg_oth,0.039079499834693325,0.23301537005212153
39,veg_oth,0.04201660648164337,0.2598238081682996
40,veg_oth,0.05111850182337055,0.2404683819005813
41,veg_oth,0.04546918994992226,0.3020128032088012
42,veg_oth,0.04736770161933243,0.32322531730105236
43,veg_oth,0.04008848907175665,0.32189041672867535
44,veg_oth,0.0549439200384776,0.2656633509890543
45,veg_oth,0.047336015294306505,0.2864828929005212
46,veg_oth,0.035406398593829734,0.1989467180432471
47,veg_oth,0.04678753162563109,0.29734462761191316
48,veg_oth,0.047912874446649184,0.2742935903515112
1,veg_ro,0.06398396219207118,0.5570067190136003
2,veg_ro,0.06723390802842663,0.5844145017235639
3,veg_ro,0.05681896920453898,0.4832061230312072
4,veg_ro,0.05768624205740912,0.49629107405319467
5,veg_ro,0.049424945907186865,0.44091208693264355
6,veg_ro,0.06049966545104318,0.4979452168583604
7,veg_ro,0.03760236304069226,0.3616209014728395
8,veg_ro,0.05050432265230472,0.461615495884245
9,veg_ro,0.0532288110553132,0.49049976300066217
10,veg_ro,0.05730385035945097,0.48973417019096255
11,veg_ro,0.0416731975828204,0.3809834671142983
12,veg_ro,0.056869427916365435,0.5069886140914407
13,veg_ro,0.04736164865771048,0.406482435335389
14,veg_ro,0.06102490699834963,0.5351152909471664
15,veg_ro,0.04929146824950381,0.4231917881857429
16,veg_ro,0.04373439221809753,0.4245321879695384
17,veg_ro,0.057616581096672205,0.4967742605472787
18,veg_ro,0.06299579372673791,0.5434042516856746
19,veg_ro,0.04492557495533365,0.4012108836934875
20,veg_ro,0.05761948070072636,0.5500849576163749
21,veg_ro,0.04825273609031554,0.4411607795575299
22,veg_ro,0.05989044664815995,0.44940865838999694
23,veg_ro,0.042680561641500046,0.36173463892908214
24,veg_ro,0.041870415197191785,0.3801675843872926
25,veg_ro,0.049374080424695536,0.45210640864767765
26,veg_ro,0.05561133268793267,0.4731182314645325
27,veg_ro,0.053028712815951916,0.46884704516622294
28,veg_ro,0.04741816719239106,0.436955700495465
29,veg_ro,0.05574508920521264,0.4846891831087188
30,veg_ro,0.0535389894629613,0.46050774203463307
31,veg_ro,0.04473296689877949,0.3942457821886466
32,veg_ro,0.06084325946595764,0.5449753150735542
33,veg_ro,0.05412963259278041,0.484570824574114
34,veg_ro,0.060195233814717856,0.49229474840388304
35,veg_ro,0.03921816297328573,0.3589349546790392
36,veg_ro,0.04673124470262929,0.4006363154529391
37,veg_ro,0.04788481524036178,0.41300713238808673
38,veg_ro,0.04157881080182756,0.3696014826048684
39,veg_ro,0.04054456128032882,0.3722648933654858
40,veg_ro,0.033567458117264595,0.34081332072961035
41,veg_ro,0.046818632773170256,0.4042344856300304
42,veg_ro,0.0421024523916502,0.348919083594766
43,veg_ro,0.05789116121961929,0.4695831830403014
44,veg_ro,0.05547827405841646,0.5031427061752103
45,veg_ro,0.04625286064111007,0.39785563908662996
46,veg_ro,0.05082125302331839,0.4316216805318746
47,veg_ro,0.04798522290095853,0.41753199614942094
48,veg_ro,0.03403872343115079,0.3256332891840266
1,veg_sta,0.049012064961709345,0.45918045608951563
2,veg_sta,0.056763693645817785,0.4970313987364122
3,veg_sta,0.05621747021876777,0.502080178566892
4,veg_sta,0.05765614564280527,0.5224952291470807
5,veg_sta,0.05397607699998371,0.4850592286487845
6,veg_sta,0.05945392831502279,0.5124218340147675
7,veg_sta,0.059768852252702065,0.4633169587072095
8,veg_sta,0.05365241448693946,0.46413144523253763
9,veg_sta,0.04704408127842506,0.4284792929046513
10,veg_sta,0.06045573262281039,0.52547857168555
11,veg_sta,0.051952490508865946,0.42698730155208003
12,veg_sta,0.05059992374789274,0.45721742594486997
13,veg_sta,0.05420615506919012,0.4912680759026494
14,veg_sta,0.06121745545136156,0.5410194957135785
15,veg_sta,0.06351204790382642,0.4917241912348004
16,veg_sta,0.05957951068342233,0.5314159490063218
17,veg_sta,0.05501183731738825,0.5017824513830519
18,veg_sta,0.0634549795470301,0.5753258280937124
19,veg_sta,0.06264513924618043,0.49231205718537063
20,veg_sta,0.05103413166342547,0.4673452359441215
21,veg_sta,0.05978894350699729,0.5391456570293375
22,veg_sta,0.06755615758144051,0.5438622571980545
23,veg_sta,0.06580019408052118,0.49203713002771154
24,veg_sta,0.0631510898814048,0.5028665538295702
25,veg_sta,0.05619085380855996,0.5101027675359335
26,veg_sta,0.05865985763675146,0.5314510969306516
27,veg_sta,0.07075874565258149,0.4373057234542378
28,veg_sta,0.05951243833043296,0.5363532994055735
29,veg_sta,0.050744287498189294,0.46106980039672196
30,veg_sta,0.06081081501874768,0.5367350621298306
31,veg_sta,0.06697102945303061,0.5037997237418381
32,veg_sta,0.0564567443690165,0.47240324304920167
33,veg_sta,0.05933245383520605,0.5329981687959483
34,veg_sta,0.0619065519109844,0.5485589669210266
35,veg_sta,0.06959605784369652,0.45201312415373823
36,veg_sta,0.062153028845727404,0.53567288567776306
37,veg_sta,0.06067153914869732,0.5391884520376703
38,veg_sta,0.06238260004658397,0.5554329776553174
39,veg_sta,0.07558974744019994,0.4511178440892101
40,veg_sta,0.06435360081869881,0.4808873490498844
41,veg_sta,0.05472177959722834,0.4900301559059461
42,veg_sta,0.04507343265985604,0.3929622856565902
43,veg_sta,0.06577837056991638,0.5071069472257818
44,veg_sta,0.05490397756109077,0.4784677828578109
45,veg_sta,0.054838042728460074,0.48953135318821184
46,veg_sta,0.06238770715552884,0.4966085434452313
47,veg_sta,0.06574284789290838,0.5132590146780004
48,veg_sta,0.06798008111397087,0.5057627355216989
