subgroup,food,GHG_impact_mean,GHG_impact_se,CED_impact_mean,CED_impact_se
24,gr_whole,0.013433325270709397,0.002517278895391446,0.07180769576560153,0.008919686222085069
25,gr_whole,0.024788891804330825,0.002667276010741881,0.16180997903986705,0.013491251771023921
26,gr_whole,0.02164320722383469,0.0023703750476508603,0.15337199629774784,0.015243704381733354
27,gr_whole,0.024402966321573703,0.0036509286793483166,0.15153525546064378,0.01234633944022647
28,gr_whole,0.028044449904053054,0.005278830910450939,0.16025321310460713,0.03596078140040661
29,gr_whole,0.011381831143683302,0.0013601668782182027,0.0739480441143542,0.00687501195826694
30,gr_whole,0.02118588213518949,0.0043926465778413686,0.12030543675683858,0.0154933357826151
31,gr_whole,0.025588309219101477,0.013823188348292307,0.11332460604444436,0.04418343264855181
32,gr_whole,0.018414290674252345,0.003704679954507714,0.0896160269467863,0.01609643031999658
33,gr_whole,0.022295310006877928,0.0028270066996492894,0.1461723218577308,0.012958967135956602
34,gr_whole,0.020488216549691022,0.0025980426189047556,0.13792065859068198,0.016813094070737066
35,gr_whole,0.01755227455343414,0.0022584806564800034,0.11573927214480136,0.01580203414926082
36,gr_whole,0.025208939418713397,0.003920891635821812,0.1424127200650746,0.0188969315315828
37,gr_whole,0.014187961818343637,0.001151850675153428,0.09211706856520457,0.006869556606357365
38,gr_whole,0.012001757780928955,9.669496155457469e-4,0.08495507806169728,0.006321466553958813
39,gr_whole,0.01056876716747315,0.001197671994861587,0.0656371526322352,0.007149721449176343
40,gr_whole,0.01947204546356159,0.004270048063626966,0.08922866895902563,0.01545967182240436
41,gr_whole,0.01563112347585951,8.473633230844422e-4,0.10055593150222616,0.005130342245585791
42,gr_whole,0.018527520993553717,0.0026662353344322127,0.12263365601983164,0.01591650406217582
43,gr_whole,0.011734411406870572,0.0015794135607599975,0.0774027369153902,0.010164773356254559
44,gr_whole,0.023957324419786846,0.0060453447673531405,0.12936593262792095,0.02813995940521232
45,gr_whole,0.01098542362126897,0.0010361931796257066,0.07246976915552633,0.0072125713480087495
46,gr_whole,0.014185937411141124,0.0016908438046342605,0.10033069153106576,0.010463775052277312
47,gr_whole,0.006445733609730514,0.0010075482369825872,0.043144510030984753,0.007177930398380584
48,gr_whole,0.014225231447087604,0.003887602534593545,0.07142878643357906,0.01631598438103177
1,leg_tot,0.014056273943345786,0.0018339607210231955,0.09442797325798326,0.011172647202212223
2,leg_tot,0.013227690076844675,0.0029789998939878533,0.07547816510788283,0.013879618406674466
3,leg_tot,0.014164228376435762,0.001385468625438059,0.11578917450251941,0.012320510008354156
4,leg_tot,0.02494293770036278,0.0033938336101826706,0.11515838694202585,0.010694167936329388
5,leg_tot,0.01803888206166315,0.0020626841150984086,0.09361213827850869,0.007775989973366725
6,leg_tot,0.009933702597846593,0.0012192579754433004,0.06224859969588611,0.008067712991292818
7,leg_tot,0.01081715735465123,0.001337041033269927,0.07825067106507154,0.004999902728022147
8,leg_tot,0.02131939398012208,0.002988165474914843,0.08158200969355227,0.007939950319133447
9,leg_tot,0.017709205766730966,0.003033696277453393,0.1146295549371355,0.01882208722422677
10,leg_tot,0.015832560812499164,0.0032957040656390567,0.09727063288541704,0.01705780425103219
11,leg_tot,0.01803760586445991,0.002312863236120364,0.14722739677007812,0.017424258165881504
12,leg_tot,0.030283205332408428,0.006835390774158377,0.11738663660668636,0.018487821835589086
13,leg_tot,0.01318806193020211,0.0021461970340212228,0.08347021699555322,0.01580799460383862
14,leg_tot,0.01748489642593164,0.0020589152838336546,0.1169522967777145,0.013676193806616867
15,leg_tot,0.016639785748199118,0.0018672076044902225,0.1247837090214939,0.011135436686371047
16,leg_tot,0.022883338755467136,0.003865502285463735,0.08177928632551723,0.011327102390413887
17,leg_tot,0.01740118884604829,0.0028933261600547168,0.1282341216564195,0.021577523590672547
18,leg_tot,0.014692185858980012,0.0024592362489938976,0.0941349247933131,0.015750552819348455
19,leg_tot,0.01924118509938068,0.0027422272321379506,0.15368945822095526,0.012320200803007728
20,leg_tot,0.03796018567224167,0.005149340478423449,0.1444227653231153,0.0220366384609224
21,leg_tot,0.016419104187094757,0.002938468144105538,0.10992680325949698,0.02066771959447445
22,leg_tot,0.015505911817489452,0.0020682094609989388,0.10198237084451091,0.015280430247055606
23,leg_tot,0.015325329598754952,0.0024976091435296673,0.1099005594109428,0.01595379027103108
24,leg_tot,0.026775457991895193,0.006029549758528213,0.115689851596048,0.028734104125102196
25,leg_tot,0.021597425823811748,0.002262197119976966,0.12222926352751814,0.011062780295668343
26,leg_tot,0.021236440454638333,0.0024263806649034198,0.14227842966470916,0.017851982561242152
27,leg_tot,0.016793815601796228,0.0018156371946462828,0.14969853950180975,0.015001800327291228
28,leg_tot,0.034291569173529254,0.006062231257680636,0.19970664517555395,0.03934521037851611
29,leg_tot,0.017339637763939982,0.002396948489589165,0.10410680315530685,0.017788221877621607
30,leg_tot,0.0204437865246529,0.003344822919388683,0.12410395084188146,0.02209839604432652
31,leg_tot,0.013782239857971676,0.0016501789404320777,0.10467188987514106,0.010799526438963326
32,leg_tot,0.02363507767134614,0.005545840265697858,0.1188099398971577,0.024573973108255716
33,leg_tot,0.021358666582571503,0.0021416679119044863,0.12170361087575943,0.0115153588738611
34,leg_tot,0.020639897017299975,0.00339962164985791,0.14773843035428763,0.024890901122885986
35,leg_tot,0.015419236329569427,0.002008144952851415,0.13139653919070474,0.01628404682710689
36,leg_tot,0.02357600172530787,0.0055952204703126575,0.13393492363596562,0.022674427862390066
37,leg_tot,0.019440130811388418,0.001914871259768731,0.10807672711088155,0.008052175973946129
38,leg_tot,0.020011182376275197,0.002845924843017622,0.1359326662673352,0.01783231991088019
39,leg_tot,0.018038342148386774,0.0031341572861052266,0.12600324762481058,0.018355540143685956
40,leg_tot,0.028909566512901285,0.006723209023217055,0.11295617661818881,0.022063150239198175
41,leg_tot,0.01920584909903073,0.002265141643427186,0.11131662905536831,0.014670581758527316
42,leg_tot,0.02473749255188694,0.004060446537186755,0.15381961601118116,0.023605079941811158
43,leg_tot,0.01518328879615483,0.0033847058323656152,0.11826544862130062,0.02145230312425688
44,leg_tot,0.03253190695674471,0.007355471353025814,0.1382184659178326,0.03196069454271532
45,leg_tot,0.015918086802961254,0.0018829629050582596,0.09282181153816078,0.009923741042183047
46,leg_tot,0.01505822762885367,0.0028431767922590316,0.10033168479744543,0.020760002303549085
47,leg_tot,0.01416416881396855,0.0027468367597215954,0.09078217255792272,0.01822562621118735
48,leg_tot,0.02220026039156659,0.005059477090972339,0.06191443477128807,0.010325032496405831
1,oil,0.04135149615608465,0.0016218933831341716,0.3483643277406494,0.014619792026005158
2,oil,0.04295143494491548,0.003440248731494327,0.37030197298567674,0.02427533208304888
3,oil,0.03920833608813789,0.0018572415139051289,0.326250558515465,0.011139557608662988
4,oil,0.03706629949097081,0.0032299122438878398,0.29366741704626426,0.019228873702350054
5,oil,0.03269963723683116,9.848552341686515e-4,0.27059493385469,0.007259302297064654
6,oil,0.03804237980180858,0.0016576423136999692,0.3226641938278032,0.010975628296696537
7,oil,0.0338116356841651,0.001856604375899502,0.27342329818906924,0.012987606059347723
8,oil,0.03083881103592531,0.0022895735894848343,0.25607218317478203,0.018550948232684276
9,oil,0.04283872382225781,0.0029704454101989407,0.3573545450760791,0.023316249281840166
10,oil,0.03929264350679613,0.0018973605634880096,0.3413204580771734,0.015131331279513289
11,oil,0.036607628519947165,0.0018219179384116417,0.3125805048414577,0.015569482948358202
12,oil,0.03710323195729868,0.003764657388516194,0.2930221634024204,0.018848206385657016
13,oil,0.032506967772800134,0.0016487945168559245,0.27253832856767224,0.011640063697461662
14,oil,0.035452394356315815,0.0017610372914545938,0.3042028191819188,0.01410600652922901
15,oil,0.029049332736467454,0.0013196373276928937,0.2467027830807777,0.011086646931288411
16,oil,0.03110975652834146,0.0024131441553130305,0.260719313303781,0.01845813981041376
17,oil,0.0431933912715472,0.002229794756849703,0.3343368062403884,0.013913951443243637
18,oil,0.036211770610948366,0.0019274429304857058,0.31361247652120455,0.01514969681097361
19,oil,0.030895287343118437,0.0023390379519108813,0.26037268442257205,0.01898513686057065
20,oil,0.04308329671950534,0.0069783095288441675,0.35531716765022286,0.0622603253393647
21,oil,0.03412328193620708,0.001950978253398005,0.2673203179891437,0.014493802815008273
22,oil,0.03708236371868007,0.0015888377338583207,0.3101770828318679,0.011250504756007687
23,oil,0.025627438916692266,0.0010681430602594336,0.21749456780033594,0.009479390888351268
24,oil,0.025498635985396038,0.0018549875067246661,0.20803409639204223,0.01790447186452906
25,oil,0.04162586558383349,0.0018897961119380949,0.35242122738626736,0.013828970968099485
26,oil,0.03931196583731736,0.0017487177361603448,0.348257541341689,0.014455642467036149
27,oil,0.03436233307991761,0.0019909945575704666,0.2935733922702831,0.015050582366090578
28,oil,0.03351290351279725,0.004475621178590919,0.2919571464465562,0.03952414548481726
29,oil,0.03149699977560126,0.0015511257045396367,0.2502311775301126,0.011385466644546227
30,oil,0.030966644634493435,0.0011330990188285867,0.2705938336191302,0.009969368174230239
31,oil,0.02820865451428002,0.002131998689271745,0.23838224395054555,0.01567003707157031
32,oil,0.025344251665219825,0.003020687816615661,0.19262784504780175,0.019586929136289805
33,oil,0.03595674128275746,0.001756675527105538,0.3065708250137807,0.013879552009254517
34,oil,0.03627172081028718,0.0014872538722407894,0.31670984966968224,0.0139711424047555
35,oil,0.02941313131420134,0.0023480965348839037,0.250427607092078,0.019903418206280495
36,oil,0.028096450586884005,0.003308677047688367,0.2494144367371974,0.030074400032776605
37,oil,0.029568931507711702,0.0010565881335829511,0.24473564203098144,0.008429863403359229
38,oil,0.025701009381734616,0.0012648379665344243,0.22540008741045722,0.01080826113444223
39,oil,0.023740231001264878,0.0014710805266937516,0.19608834398108912,0.010070969179518153
40,oil,0.026002766779050092,0.0032471868179486684,0.20375833734419918,0.0218409982374012
41,oil,0.034490862423358776,0.0014001273836118035,0.2976601805576959,0.00872330382261888
42,oil,0.026447316516303405,0.00150938477527843,0.24392201487202578,0.014528471526171278
43,oil,0.02456071028088683,0.0025661628220520058,0.21960824338841275,0.022880861936110233
44,oil,0.024777007035124102,0.0036598955455064744,0.21824648774588556,0.030541081563340407
45,oil,0.02896333866322455,0.0010796832507939213,0.245856191018134,0.008630318635062712
46,oil,0.027007033065540764,0.002038921028671248,0.23459062581258994,0.01800004523325278
47,oil,0.02092058939735575,9.551221887431731e-4,0.17954092812451194,0.008496324156227707
48,oil,0.02255445554411367,0.0024883178117871075,0.19446082175726015,0.02069219817232607
1,other,0.05741102878318865,0.004372811678255365,0.27664514786866773,0.03351508818567587
2,other,0.04512121957745179,0.004929283004505981,0.23484239734760945,0.03207266245812324
3,other,0.05008398856286169,0.005132950697159876,0.21471677019821342,0.03084390173240206
4,other,0.06696805055462753,0.010674230783759326,0.3381754198248627,0.09215633715301529
5,other,0.07227955767224051,0.010155230001884421,0.4390739255976171,0.08373174873736998
6,other,0.04810654855125813,0.005708133176845397,0.2651002359861851,0.05095667416978049
7,other,0.05492536761519683,0.004830465753606291,0.2758299049886721,0.04121696872140624
8,other,0.05896540916514039,0.005358776236842624,0.34811813435835215,0.044014689145024724
9,other,0.07176303368119222,0.008590807029879428,0.3409652700861636,0.056289357047710056
10,other,0.05097907391349192,0.008474960971934455,0.26532155188305456,0.05344444743697353
11,other,0.049223675459232764,0.005005891527334941,0.20842065720851455,0.026050169056718045
12,other,0.0569459048356667,0.008237445148712698,0.31545850658374697,0.06668541295720397
13,other,0.06788540846737022,0.00607572617379514,0.41227316990516466,0.05414231731019137
14,other,0.06088992839475629,0.008130737788420517,0.39111999473554065,0.06914689806099132
15,other,0.04756547089228525,0.006909168106591315,0.2335789329773206,0.03522455644865206
16,other,0.05510032656219414,0.01281091493830035,0.28206629930948296,0.05112698853912303
17,other,0.07706533757296881,0.013057775114145229,0.33151254724844387,0.046263079576788296
18,other,0.048458755974986355,0.007810979055551281,0.24286136930093088,0.07004365780982871
19,other,0.056422793148758435,0.007969006962548887,0.24732304560973314,0.0443142884183865
20,other,0.05491945184012992,0.010274000242583393,0.32929511149319024,0.07189072347049391
21,other,0.08058633560140907,0.011160590198735804,0.4958832800948515,0.09800238625569674
22,other,0.04725869328075928,0.005462710515479993,0.31118896846295013,0.04007289849734166
23,other,0.05076577285932644,0.006476732236111498,0.2209288120749264,0.042360133811858075
24,other,0.06353748797066719,0.01975046985499816,0.36540900753105615,0.10350866837984145
25,other,0.07302555320175516,0.008053595332966974,0.37749813909806346,0.06240122413906067
26,other,0.04959637695347343,0.0053912184041869995,0.2494078280708463,0.03805452081644836
27,other,0.06556444346882818,0.008175639682423916,0.29918190321093097,0.05162373593780039
28,other,0.05278795354013819,0.00751009609402347,0.254107295886829,0.05579212760892281
29,other,0.07133675641134132,0.005669237131876486,0.42421544435933567,0.04903321904958292
30,other,0.05038466055234943,0.00886225289704441,0.31177403295990025,0.07633107194054181
31,other,0.04224182904707332,0.004275116842222002,0.2432059910326775,0.03413813079908978
32,other,0.04777634056962148,0.011467730552455065,0.3076254015370917,0.11218796804391275
33,other,0.07207220750665111,0.005634275184769161,0.37880496393801955,0.044171646332866445
34,other,0.04234633496546005,0.006132507742846353,0.1959409987450231,0.033520467513340924
35,other,0.04272274517787623,0.006213707509928718,0.192637974307322,0.03827481373290369
36,other,0.04819856294601434,0.008927236293874883,0.30930262332315217,0.07705774344361241
37,other,0.0693446543503283,0.007603255574507537,0.41036398765273735,0.06692948887315785
38,other,0.04058909074565179,0.005135634923821729,0.19414160770318445,0.029011157235682174
39,other,0.030006708609336033,0.0052922877008934775,0.17056775069133207,0.03800027214834893
40,other,0.0334946433508082,0.006468155132475369,0.16835520641636115,0.032090736229596226
41,other,0.07944349676645869,0.007683048073971517,0.38175308826090376,0.05895215523646425
42,other,0.034753334328114095,0.011099190355391215,0.15340245921288828,0.06744674709243811
43,other,0.04010722414423365,0.017069383258909554,0.21690044579392886,0.09084092006259867
44,other,0.03665511158763082,0.009437154220860285,0.19019000736818087,0.07619184516022973
45,other,0.05706293021519836,0.004224807121953222,0.2915493180844474,0.02980126647330586
46,other,0.022507266161960856,0.00361309334829576,0.1181462274662874,0.023343743617986818
47,other,0.03178983729367349,0.0053818494402281414,0.14404513789883125,0.044380781227555476
48,other,0.05413042146546122,0.015387619483982014,0.23494910099275323,0.12572200598626887
1,pf_egg,0.15322313507877774,0.014555513202263583,0.9388234568922632,0.08918403356232305
2,pf_egg,0.12594320074139478,0.013357065871661342,0.771674793309259,0.08184094881705381
3,pf_egg,0.18263410270488886,0.016136088101838978,1.1190293134236275,0.09886847703969737
4,pf_egg,0.1506189842561009,0.01676422091799344,0.9228673946673431,0.10271715055461024
5,pf_egg,0.12482675017288995,0.011222309915050025,0.7648341162689797,0.06876094646769075
6,pf_egg,0.10764873458695291,0.011492252133529548,0.659581577436335,0.07041492702737462
7,pf_egg,0.15283500197083913,0.013589704749429188,0.9364453012309663,0.0832663656467072
8,pf_egg,0.11294133986395155,0.007839097684362594,0.6920102441619144,0.048031446316286495
9,pf_egg,0.11787956133472964,0.011828670969087863,0.7222675427722833,0.07247622080001634
10,pf_egg,0.12043610850195405,0.011569890148739048,0.7379319295374264,0.07089062797023656
11,pf_egg,0.19956492576113422,0.016109553291067502,1.2227672627974167,0.0987058938712767
12,pf_egg,0.13452490052283742,0.01823629543370946,0.8242562853318789,0.11173679425878696
13,pf_egg,0.10298253190801746,0.016209214056914483,0.6309909828936388,0.0993165318448496
14,pf_egg,0.10685183804192576,0.013754439084810596,0.6546988606794744,0.08427572012918866
15,pf_egg,0.15106355120519593,0.010969223858941,0.9255913297947302,0.0672102463990272
16,pf_egg,0.12171644552823771,0.013779143601483952,0.7457767659740703,0.08442708878335572
17,pf_egg,0.11580155025182862,0.010953849942303103,0.7095352256368419,0.06711604787243693
18,pf_egg,0.14385109300625523,0.013832033072818429,0.8813994071093008,0.08475115131011388
19,pf_egg,0.16122250671947339,0.018900193526662612,0.9878369282118695,0.11580460753208936
20,pf_egg,0.129581848474185,0.021194860691342632,0.7939693889729948,0.1298644122662404
21,pf_egg,0.10476397745230812,0.014049968593641665,0.6419061939895114,0.08608647824317588
22,pf_egg,0.1184877285357429,0.013260101862778016,0.7259938836654533,0.08124683431882758
23,pf_egg,0.13364978566441918,0.009268153196714804,0.8188943120493484,0.056787505481292244
24,pf_egg,0.08776384655361896,0.011284400213864785,0.5377435840173123,0.06914138398414528
25,pf_egg,0.14550539879528254,0.011601353226507703,0.8915356119246702,0.07108340744456368
26,pf_egg,0.15608356520852895,0.016060241718908193,0.9563497847619491,0.09840375372373569
27,pf_egg,0.17106664882897143,0.013588821453714083,1.0481536128993747,0.08326095354796452
28,pf_egg,0.1398451357362529,0.020891723023194378,0.8568542452415929,0.12800703770345728
29,pf_egg,0.11846418575778334,0.010263722451907636,0.7258496331762732,0.06288752274862752
30,pf_egg,0.10840308009824819,0.01091034457244468,0.6642035769812555,0.06684948328541905
31,pf_egg,0.1454036909993897,0.0104431138539603,0.8909124314598931,0.06398668349954964
32,pf_egg,0.10723675608871178,0.019734740913287845,0.6570573171300492,0.1209180172143092
33,pf_egg,0.12231536253245216,0.00994910034924335,0.7494464293835748,0.060959781158650694
34,pf_egg,0.1448158789930513,0.012053368001007482,0.8873108102066163,0.07385297662838228
35,pf_egg,0.15664448379842139,0.015666371813534374,0.9597866256106055,0.09599044775699143
36,pf_egg,0.11939245273673398,0.021479930911120885,0.73153727828058,0.13161108458861298
37,pf_egg,0.12535726486182175,0.009469785775793708,0.7680846673945587,0.058022941597487325
38,pf_egg,0.10799901174040616,0.011011500410742196,0.66172778341173355,0.0674692818148414
39,pf_egg,0.14807098645258612,0.018891122045495885,0.9072553912657697,0.11574902506862061
40,pf_egg,0.12285801806944295,0.017446174589819893,0.7527713694905468,0.10689559334195636
41,pf_egg,0.16289630563865232,0.00895206034979853,0.9980925706554089,0.054850752398356815
42,pf_egg,0.1425843554551406,0.018871208179716832,0.8736378969032784,0.11562700952376727
43,pf_egg,0.18504168762694712,0.023369511272267135,1.1337809839081554,0.14318885556826944
44,pf_egg,0.13264643112732744,0.027665182202259605,0.812746593073903,0.1695091408834973
45,pf_egg,0.10959663821043385,0.0071336558445402026,0.6715167046777215,0.043709087644027304
46,pf_egg,0.11557809158511494,0.014045519740344525,0.7081660574766369,0.08605921938419561
47,pf_egg,0.13341641921011618,0.016428918129490253,0.8174644372380883,0.10066269498661565
48,pf_egg,0.16779551333494994,0.014944833010481738,1.0281108254255293,0.09156946033224317
1,pf_ns,0.020523913615183027,0.00338702976655827,0.11256934237267821,0.024493239680518898
2,pf_ns,0.013709538768610065,0.0029804116044830718,0.08030062521666816,0.019790824239296394
3,pf_ns,0.017695170865613143,0.0025878122847278885,0.11601869578582244,0.013823103547001052
4,pf_ns,0.017737260809644814,0.002896839542813562,0.1276030966380809,0.028278286475733563
5,pf_ns,0.017352216218471186,0.0023874313637634627,0.1012219881564179,0.016499133356884455
6,pf_ns,0.0069570672068305795,0.0017329564881818083,0.03354368681486001,0.00766489144083504
7,pf_ns,0.01025559051371193,0.0019480196257237348,0.0649462199283272,0.013411047337943073
8,pf_ns,0.02266986139870486,0.004218494225484448,0.12637170239231252,0.023772156435997893
9,pf_ns,0.03693115651246082,0.006946544864896529,0.17581939939723173,0.03179005187957845
10,pf_ns,0.020784980598371097,0.014634241347266094,0.0736769430000592,0.041158729972528105
11,pf_ns,0.016449579312895528,0.00394102578886738,0.09816820897375367,0.022060450043579212
12,pf_ns,0.032238655380756424,0.008114459557151822,0.15420023480855022,0.04176680882396011
13,pf_ns,0.02233659956643052,0.004310248412707818,0.14763992671594772,0.0308800947341677
14,pf_ns,0.015215076592961198,0.0021117132899907726,0.08310900023674463,0.013290984068702574
15,pf_ns,0.015672774557281832,0.002856522498624463,0.09914506467763126,0.01643055876158119
16,pf_ns,0.02789114508692672,0.007931406248153989,0.15201343071924556,0.030838767854972776
17,pf_ns,0.020086241117935635,0.004181050727525387,0.12362213546517856,0.03000224944391994
18,pf_ns,0.0347343139693299,0.013568493577061701,0.13601616852044032,0.04060082773509825
19,pf_ns,0.013035713047081997,0.004315852983367899,0.07566647925198638,0.023081706318632423
20,pf_ns,0.03553805679143154,0.009179470992743936,0.18338972680221255,0.04845609022977245
21,pf_ns,0.02391842117421026,0.005698974945800506,0.12475760663343448,0.026471597991867622
22,pf_ns,0.0264856050668201,0.008404089143030744,0.12702104500371003,0.030554152213829247
23,pf_ns,0.013239547393979053,0.0022794050523638736,0.09766153448571593,0.017074282747485858
24,pf_ns,0.03960731924576671,0.013259644346998658,0.26312195463972604,0.11651133770378806
25,pf_ns,0.03222790586288252,0.006650567653752643,0.17868724787801618,0.046402006331930416
26,pf_ns,0.015129080196838167,0.003386704053444086,0.07655202581986294,0.01957919228727116
27,pf_ns,0.016869245452456966,0.0035775271498193015,0.10460371832866744,0.022664929831019302
28,pf_ns,0.027096992656460206,0.008269458695498609,0.17337721609283874,0.07129970920513054
29,pf_ns,0.03094356274795925,0.002944055932140116,0.1736310181160407,0.0254570279029713
30,pf_ns,0.011903339266532219,0.002133260231260575,0.06424978659953422,0.012740198098208002
31,pf_ns,0.018927055331984674,0.00391721977063184,0.1072462829157442,0.02299054942214637
32,pf_ns,0.02601261305768803,0.005419493886800769,0.16521972772276566,0.03499575832927314
33,pf_ns,0.0320871115403403,0.004522325073304481,0.16962503936787265,0.022520372721171363
34,pf_ns,0.024246602587693063,0.007375247202966193,0.10932122586893232,0.028462972058261465
35,pf_ns,0.02217507121991395,0.005065746451500731,0.11286935411022395,0.022456689708591007
36,pf_ns,0.03103786109390576,0.009656144896535464,0.16211894084062659,0.049908587941274715
37,pf_ns,0.03029330687001685,0.005146059665790942,0.17843961644305184,0.04128493586472463
38,pf_ns,0.014629985347868057,0.005048800195607454,0.05246934482438512,0.014866731899924575
39,pf_ns,0.013909385259110268,0.004114265279747078,0.08344484071724342,0.02409659498728839
40,pf_ns,0.03895713149695276,0.00795805234904387,0.23351422967093852,0.052706039628041906
41,pf_ns,0.029861703016466616,0.005224540286292726,0.15668866726326164,0.027432736301905677
42,pf_ns,0.021461936666837787,0.00656348004012928,0.12547952109102817,0.044803539556410026
43,pf_ns,0.012135120550016398,0.006020220333826922,0.0744321032765041,0.03486252735041177
44,pf_ns,0.019949372737386374,0.00546410797498264,0.10576353679810638,0.02679563949702784
45,pf_ns,0.01938476890053109,0.002134748590022173,0.10706933342804174,0.012411440189815362
46,pf_ns,0.019128783358328048,0.005279636789191145,0.10289763538573991,0.029093095343533146
47,pf_ns,0.009705857961337695,0.0021407102709093593,0.069926926151742,0.019979762502923302
48,pf_ns,0.006782114167935812,0.0018821729244279906,0.0445726310873404,0.012901147795074421
1,pf_poultry,0.37837863875770694,0.025458447552864753,2.5783664737059504,0.16915944493742288
2,pf_poultry,0.436157605887048,0.026668292693371492,2.9669512915314167,0.18047194800650443
3,pf_poultry,0.3856383100872314,0.029020887677647073,2.6372690315375507,0.19772883352000076
4,pf_poultry,0.4299515020702017,0.029578051584293354,2.907248090397196,0.20097516084870837
5,pf_poultry,0.2703835537507748,0.016288453817545213,1.9087305282580405,0.11624280951945529
6,pf_poultry,0.3680616334689346,0.019416275416660224,2.507043065730192,0.1311468778772225
7,pf_poultry,0.25288662090744435,0.01982473963752163,1.7314230369546804,0.13410324073462718
8,pf_poultry,0.2678261568549366,0.020370775516178476,1.813237384041872,0.13584913417282482
9,pf_poultry,0.36375653337508584,0.028915887799544668,2.586273368168819,0.21136953557099974
10,pf_poultry,0.4356438921822541,0.03515241700901804,2.961445964355181,0.23095122047037364
11,pf_poultry,0.30222658456792834,0.033278830550453595,2.0717383241952914,0.22751498577370874
12,pf_poultry,0.3895839232424244,0.04223057429821594,2.678560395803837,0.2903233362495061
13,pf_poultry,0.25016409963402325,0.015830550425891328,1.7207947879410395,0.10637838963724951
14,pf_poultry,0.331070012669721,0.02425824054697988,2.247793246219547,0.16009171004381614
15,pf_poultry,0.2818886712610233,0.015420582486860722,1.924456634075073,0.10327229284048785
16,pf_poultry,0.2606357398315002,0.026394573211562026,1.7737862478587514,0.17866159608510898
17,pf_poultry,0.3183422504876335,0.023479567005183204,2.1808669476070075,0.15880925469035148
18,pf_poultry,0.3966003298278659,0.034535053890173605,2.681245116516952,0.22117332752387864
19,pf_poultry,0.2966221315808621,0.02411933091880962,1.990083706558514,0.16092085816688736
20,pf_poultry,0.3234850273537701,0.055258102717079295,2.203070609573781,0.3767204967411795
21,pf_poultry,0.24346628460241154,0.026169098595812023,1.681926110930441,0.18306301526215266
22,pf_poultry,0.38249732995922103,0.029843231024713694,2.635300954014627,0.20905430939416886
23,pf_poultry,0.25375171156055065,0.021433507157328998,1.7540181512440716,0.14914674643004244
24,pf_poultry,0.2305449566328766,0.03755600529061469,1.6440943031387687,0.28182592195727496
25,pf_poultry,0.2733318361240421,0.029070909446832993,1.881270802761483,0.19769005713087
26,pf_poultry,0.39457059428754976,0.028339627959288766,2.673037496526783,0.19234745526855926
27,pf_poultry,0.356473430470216,0.03427191528976281,2.493966601487019,0.2592261844670883
28,pf_poultry,0.3247165018491826,0.044768578577637184,2.2152623290835565,0.3068254650914945
29,pf_poultry,0.21624301586147873,0.021870706364566103,1.4956336930554466,0.14838968703197233
30,pf_poultry,0.2790597574357265,0.02031144242718682,1.9622932800437514,0.15399929350311925
31,pf_poultry,0.2315563168243607,0.01593737978577065,1.5827121385157703,0.11382790010409187
32,pf_poultry,0.2902083093136096,0.06682414222209813,1.981204689809922,0.42648030605565374
33,pf_poultry,0.2529574793677738,0.02429276592920107,1.7669029872345998,0.1702487532480826
34,pf_poultry,0.2841051606510287,0.023932714385022685,1.9709011413212625,0.16538748614754542
35,pf_poultry,0.3072113574449941,0.02526380425745026,2.0746587639831233,0.16789540159226135
36,pf_poultry,0.22150261104918187,0.04845910717194853,1.5137896708006087,0.31291051840547746
37,pf_poultry,0.22832303138415955,0.02768011663784097,1.6388802343404851,0.19405219146230987
38,pf_poultry,0.2823292729907432,0.022350793156184826,1.9905867202338072,0.15608900176423823
39,pf_poultry,0.1944895263906348,0.01941616948561548,1.3555050481838935,0.13945829457139558
40,pf_poultry,0.2209743337205392,0.03238042032326862,1.5052440166846837,0.22177322261252572
41,pf_poultry,0.18395486432439734,0.019800941689791636,1.2878269582220851,0.1409298490810735
42,pf_poultry,0.2985982669222903,0.03418376276703108,2.0571616953518133,0.23361860158588957
43,pf_poultry,0.19575427364804393,0.05623776079469247,1.3348225403450404,0.38648503289654995
44,pf_poultry,0.21036118561554182,0.03525290060171609,1.426472746953529,0.24133711556372273
45,pf_poultry,0.1853764674659061,0.014676654622850487,1.2761151910726536,0.09865308686184085
46,pf_poultry,0.25522454196303673,0.024803562104075794,1.7850095564231745,0.17739975266713737
47,pf_poultry,0.1298754580169756,0.013353762985529495,0.949899404882699,0.10593716188325111
48,pf_poultry,0.13555673257366765,0.026961625213071726,0.9222404416868131,0.1818551139109188
1,pf_redm,2.041858333868385,0.12755032392224194,4.67636159527891,0.2732602363816925
2,pf_redm,1.920659815706232,0.2064390990867281,4.475210910422116,0.46566754485390127
3,pf_redm,2.644149184575607,0.152561640835535,5.792896584119248,0.3431473658321633
4,pf_redm,2.0871640901337583,0.36935952974742187,4.757723561503027,0.7473658249986678
5,pf_redm,1.1405343806287156,0.07744793861714185,2.663976058963243,0.15702247876951422
6,pf_redm,1.2125147419207625,0.12247181773979729,2.8006791263925606,0.24109505630816572
7,pf_redm,1.6742265903124147,0.16703198340966852,3.7573359680854885,0.3545338711192921
8,pf_redm,1.204027574154354,0.12132636664280005,2.6457865192699663,0.2315668643380112
9,pf_redm,2.430308184861934,0.21315045345506684,5.438763874513286,0.44391665453835377
