subgroup,food,food_type,mixed_dish,costperDGA,costper100g
24,oil,Total,Non-Mixed,0.007537764790670692,0.7537764790670691
24,pf_egg,Grocery,Mixed,0.3972910086965261,0.7945820173930522
24,pf_egg,Grocery,Non-Mixed,0.21189745576060812,0.42379491152121623
24,pf_egg,Non-Grocery,Mixed,4.676487902548125,9.35297580509625
24,pf_egg,Non-Grocery,Non-Mixed,2.1699491976870067,4.339898395374013
24,pf_egg,Total,Mixed,1.7119285194254246,3.423857038850849
24,pf_egg,Total,Non-Mixed,0.6950608474375025,1.390121694875005
24,pf_ns,Grocery,Mixed,0.06454524983936637,0.43030166559577576
24,pf_ns,Grocery,Non-Mixed,0.16597372374641395,1.1064914916427597
24,pf_ns,Non-Grocery,Mixed,0,0
24,pf_ns,Non-Grocery,Non-Mixed,0.43681617124025135,2.9121078082683423
24,pf_ns,Total,Mixed,0.06454524983936637,0.43030166559577576
24,pf_ns,Total,Non-Mixed,0.2660080234246585,1.7733868228310568
24,pf_pm,Grocery,Non-Mixed,0.3735374350876188,1.2049594680245768
24,pf_pm,Non-Grocery,Non-Mixed,1.5800422367150786,5.096910441016383
24,pf_pm,Total,Non-Mixed,0.5099264338758026,1.6449239802445246
24,pf_poultry,Grocery,Mixed,0.25328247725042263,0.8733878525876643
24,pf_poultry,Grocery,Non-Mixed,0.23361540371076914,0.805570357623342
24,pf_poultry,Non-Grocery,Mixed,1.5820927194113628,5.455492135901252
24,pf_poultry,Non-Grocery,Non-Mixed,1.612475349583924,5.560259826151462
24,pf_poultry,Total,Mixed,1.0401626312638443,3.5867676940132562
24,pf_poultry,Total,Non-Mixed,0.6715125573725239,2.3155605426638757
24,pf_redm,Grocery,Mixed,0.26711885563802146,0.8616737278645854
24,pf_redm,Grocery,Non-Mixed,0.5619591986196745,1.812771608450563
24,pf_redm,Non-Grocery,Mixed,1.2250759079058575,3.9518577674382502
24,pf_redm,Non-Grocery,Non-Mixed,2.6252758600679584,8.468631806670833
24,pf_redm,Total,Mixed,0.688898106948915,2.2222519578997257
24,pf_redm,Total,Non-Mixed,1.1836885423305752,3.8183501365502424
24,pf_seafood,Grocery,Mixed,0.200821178496284,0.6924868224009794
24,pf_seafood,Grocery,Non-Mixed,0.6625329516282592,2.284596384925032
24,pf_seafood,Non-Grocery,Mixed,1.7582354681425827,6.062880924629596
24,pf_seafood,Non-Grocery,Non-Mixed,3.249107833595167,11.203820115845405
24,pf_seafood,Total,Mixed,0.7838193208122386,2.7028252441801333
24,pf_seafood,Total,Non-Mixed,1.751757174017257,6.040541979369852
24,sat_fat,Grocery,Non-Mixed,0.010275487230600837,1.0275487230600837
24,sat_fat,Non-Grocery,Non-Mixed,0.0027264925632101513,0.2726492563210151
24,sat_fat,Total,Non-Mixed,0.0077029164805811606,0.770291648058116
24,ssb,Grocery,Non-Mixed,0.25120190882614485,0.10466746201089369
24,ssb,Non-Grocery,Non-Mixed,0.0952848892916925,0.03970203720487188
24,ssb,Total,Non-Mixed,0.1717891279232267,0.07157880330134446
24,veg_dg,Grocery,Non-Mixed,0.70619731340940906,0.5984722994994992
24,veg_dg,Non-Grocery,Non-Mixed,0.9530989710716308,0.8077109924335855
24,veg_dg,Total,Non-Mixed,0.7464432429365937,0.6325790194377913
24,veg_oth,Grocery,Mixed,0,0
24,veg_oth,Grocery,Non-Mixed,0.8706420228569087,0.6218871591835062
24,veg_oth,Non-Grocery,Mixed,0,0
24,veg_oth,Non-Grocery,Non-Mixed,1.412631080947153,1.009022200676538
24,veg_oth,Total,Mixed,0,0
24,veg_oth,Total,Non-Mixed,1.0391141388169574,0.7422243848692553
24,veg_ro,Grocery,Non-Mixed,0.7345505484063375,0.510104547504401
24,veg_ro,Non-Grocery,Non-Mixed,0.7281684035087336,0.5056725024366205
24,veg_ro,Total,Non-Mixed,0.7335303953459348,0.5093961078791214
24,veg_sta,Grocery,Non-Mixed,0.5720733605529688,0.42692041832311095
24,veg_sta,Non-Grocery,Non-Mixed,0.4834297222106258,0.36076844941091474
24,veg_sta,Total,Non-Mixed,0.5220396117494488,0.38958179981302143
25,added_sugar,Grocery,Non-Mixed,0.034337169441815946,0.8175516533765701
25,added_sugar,Non-Grocery,Non-Mixed,0.06714937298211901,1.5987945948123572
25,added_sugar,Total,Non-Mixed,0.0422049880798356,1.0048806685675142
25,dairy_tot,Grocery,Non-Mixed,0.4729397026126448,0.31740919638432535
25,dairy_tot,Non-Grocery,Non-Mixed,0,0
25,dairy_tot,Total,Non-Mixed,0.41020471814887416,0.2753051799656874
25,fruit_exc_juice,Grocery,Mixed,0.5377315430415207,0.3537707520010005
25,fruit_exc_juice,Grocery,Non-Mixed,0.6864619872641923,0.45161972846328435
25,fruit_exc_juice,Non-Grocery,Mixed,0.617445786439376,0.40621433318379996
25,fruit_exc_juice,Non-Grocery,Non-Mixed,0.8599297498438432,0.5657432564762126
25,fruit_exc_juice,Total,Mixed,0.5409996140545812,0.3559207987201192
25,fruit_exc_juice,Total,Non-Mixed,0.7206618612888226,0.4741196455847517
25,fruit_juice,Grocery,Mixed,0.57003606,0.227106
25,fruit_juice,Grocery,Non-Mixed,0.4628811870942044,0.18441481557538025
25,fruit_juice,Non-Grocery,Mixed,0,0
25,fruit_juice,Non-Grocery,Non-Mixed,0.4224117341392752,0.16829152754552798
25,fruit_juice,Total,Mixed,0.57003606,0.227106
25,fruit_juice,Total,Non-Mixed,0.46064304932298167,0.18352312722031144
25,gr_refined,Grocery,Mixed,0.177640333010994,0.49344536947498335
25,gr_refined,Grocery,Non-Mixed,0.256977295398363,0.7138258205510084
25,gr_refined,Non-Grocery,Mixed,0.54673107193008,1.518697422028
25,gr_refined,Non-Grocery,Non-Mixed,0.5162127099229821,1.4339241942305059
25,gr_refined,Total,Mixed,0.33927729176453336,0.9424369215681483
25,gr_refined,Total,Non-Mixed,0.3242934015430102,0.9008150042861395
25,gr_whole,Grocery,Mixed,0.20866074363977083,0.4091387130191585
25,gr_whole,Grocery,Non-Mixed,0.2535835510300601,0.4972226490785492
25,gr_whole,Non-Grocery,Mixed,0,0
25,gr_whole,Non-Grocery,Non-Mixed,0.8274739759354547,1.6224979920303033
25,gr_whole,Total,Mixed,0.20866074363977083,0.4091387130191585
25,gr_whole,Total,Non-Mixed,0.3176873260794568,0.6229163256459938
25,leg_tot,Grocery,Mixed,0.20718759164075204,0.5599664638939245
25,leg_tot,Grocery,Non-Mixed,0.20739250725099576,0.5605202898675561
25,leg_tot,Non-Grocery,Mixed,0.31837064037968676,0.8604611902153697
25,leg_tot,Non-Grocery,Non-Mixed,0.23553184946705077,0.6365725661271643
25,leg_tot,Total,Mixed,0.2165940722249635,0.5853893843917932
25,leg_tot,Total,Non-Mixed,0.21768037316980388,0.5883253328913618
25,oil,Grocery,Non-Mixed,0.010501054377561275,1.0501054377561274
25,oil,Non-Grocery,Non-Mixed,0.00319923987555617,0.319923987555617
25,oil,Total,Non-Mixed,0.010161464955311813,1.0161464955311812
25,pf_egg,Grocery,Mixed,0.23706911679674536,0.4741382335934907
25,pf_egg,Grocery,Non-Mixed,0.2187296071504077,0.4374592143008154
25,pf_egg,Non-Grocery,Mixed,3.301512990831146,6.603025981662292
25,pf_egg,Non-Grocery,Non-Mixed,4.463975071035429,8.927950142070857
25,pf_egg,Total,Mixed,1.5522538333899896,3.104507666779979
25,pf_egg,Total,Non-Mixed,1.694737656425695,3.38947531285139
25,pf_ns,Grocery,Mixed,0.06304599560112015,0.42030663734080104
25,pf_ns,Grocery,Non-Mixed,0.19607166694792402,1.3071444463194934
25,pf_ns,Non-Grocery,Mixed,0,0
25,pf_ns,Non-Grocery,Non-Mixed,0.3480536633255072,2.320357755503381
25,pf_ns,Total,Mixed,0.06304599560112015,0.42030663734080104
25,pf_ns,Total,Non-Mixed,0.2178134119025579,1.4520894126837194
25,pf_pm,Grocery,Non-Mixed,0.3642100585297194,1.1748711565474819
25,pf_pm,Non-Grocery,Non-Mixed,1.1973367243050912,3.862376530016423
25,pf_pm,Total,Non-Mixed,0.5346589289480187,1.7247062224129635
25,pf_poultry,Grocery,Mixed,0.1697491705282799,0.5853419673388962
25,pf_poultry,Grocery,Non-Mixed,0.26589224780617843,0.916869820021305
25,pf_poultry,Non-Grocery,Mixed,1.178911345585402,4.065211536501386
25,pf_poultry,Non-Grocery,Non-Mixed,1.6611995427494628,5.728274285342976
25,pf_poultry,Total,Mixed,0.5856704776734069,2.01955337128761
25,pf_poultry,Total,Non-Mixed,0.8031026370525722,2.7693194381123183
25,pf_redm,Grocery,Mixed,0.21923346466093688,0.7072047247126996
25,pf_redm,Grocery,Non-Mixed,0.5399111418312477,1.741648844616928
25,pf_redm,Non-Grocery,Mixed,1.6448563191843546,5.305988126401144
25,pf_redm,Non-Grocery,Non-Mixed,2.873075288445446,9.267984801436922
25,pf_redm,Total,Mixed,0.7315636617588415,2.3598827798672306
25,pf_redm,Total,Non-Mixed,1.2226810221598678,3.944132329547961
25,pf_seafood,Grocery,Mixed,0.36729022319854543,1.2665180110294672
25,pf_seafood,Grocery,Non-Mixed,0.5779729857261647,1.993010295607465
25,pf_seafood,Non-Grocery,Mixed,2.4423242340004263,8.421807703449746
25,pf_seafood,Non-Grocery,Non-Mixed,3.801960228875127,13.1102076857763
25,pf_seafood,Total,Mixed,1.0712159528264817,3.693848113194765
25,pf_seafood,Total,Non-Mixed,1.9406812097403083,6.692004171518305
25,sat_fat,Grocery,Non-Mixed,0.006892739663080095,0.6892739663080095
25,sat_fat,Non-Grocery,Non-Mixed,0.0024045235451225114,0.24045235451225114
25,sat_fat,Total,Non-Mixed,0.00617131434285381,0.617131434285381
25,ssb,Grocery,Non-Mixed,0.2402533613762469,0.10010556724010287
25,ssb,Non-Grocery,Non-Mixed,0.0921998077285365,0.038416586553556877
25,ssb,Total,Non-Mixed,0.19551724625489864,0.08146551927287443
25,veg_dg,Grocery,Non-Mixed,0.9724779702400513,0.8241338730847894
25,veg_dg,Non-Grocery,Non-Mixed,0.9553604944594457,0.8096275376774964
25,veg_dg,Total,Non-Mixed,0.9676455178802599,0.8200385744747966
25,veg_oth,Grocery,Mixed,0,0
25,veg_oth,Grocery,Non-Mixed,0.716561228380272,0.5118294488430515
25,veg_oth,Non-Grocery,Mixed,0,0
25,veg_oth,Non-Grocery,Non-Mixed,1.5011984995123078,1.0722846425087913
25,veg_oth,Total,Mixed,0,0
25,veg_oth,Total,Non-Mixed,0.9622899025714167,0.6873499304081548
25,veg_ro,Grocery,Non-Mixed,0.6309185993055861,0.4381379161844348
25,veg_ro,Non-Grocery,Non-Mixed,0.7792970447619926,0.5411785033069393
25,veg_ro,Total,Non-Mixed,0.675463057650085,0.46907156781255904
25,veg_sta,Grocery,Non-Mixed,0.5954826953167816,0.4443900711319265
25,veg_sta,Non-Grocery,Non-Mixed,0.4176134566030577,0.31165183328586393
25,veg_sta,Total,Non-Mixed,0.5333359047861674,0.39801186924340853
26,added_sugar,Grocery,Non-Mixed,0.032265391508563376,0.768223607346747
26,added_sugar,Non-Grocery,Non-Mixed,0.06446587118011565,1.5349016947646583
26,added_sugar,Total,Non-Mixed,0.04136296061402169,0.984832395571945
26,dairy_tot,Grocery,Non-Mixed,0.5088589437666101,0.34151606964202025
26,dairy_tot,Non-Grocery,Non-Mixed,0,0
26,dairy_tot,Total,Non-Mixed,0.41724438221148985,0.2800297867191207
26,fruit_exc_juice,Grocery,Mixed,0.5120974848050082,0.33690624000329483
26,fruit_exc_juice,Grocery,Non-Mixed,0.6038213207513347,0.3972508689153518
26,fruit_exc_juice,Non-Grocery,Mixed,0,0
26,fruit_exc_juice,Non-Grocery,Non-Mixed,0.6862855212086127,0.45150363237408736
26,fruit_exc_juice,Total,Mixed,0.5120974848050082,0.33690624000329483
26,fruit_exc_juice,Total,Non-Mixed,0.6178282101249356,0.40646592771377343
26,fruit_juice,Grocery,Mixed,0,0
26,fruit_juice,Grocery,Non-Mixed,0.48885560393732846,0.1947631888196528
26,fruit_juice,Non-Grocery,Mixed,0,0
26,fruit_juice,Non-Grocery,Non-Mixed,0.378227267647859,0.15068815444137812
26,fruit_juice,Total,Mixed,0,0
26,fruit_juice,Total,Non-Mixed,0.4680746784318755,0.1864839356302293
26,gr_refined,Grocery,Mixed,0.143600707398923,0.39889085388589723
26,gr_refined,Grocery,Non-Mixed,0.1953375874083362,0.5426044094676006
26,gr_refined,Non-Grocery,Mixed,0.49494503035119103,1.3748473065310862
26,gr_refined,Non-Grocery,Non-Mixed,0.55340962490653,1.5372489580736945
26,gr_refined,Total,Mixed,0.27961201436315586,0.7767000398976551
26,gr_refined,Total,Non-Mixed,0.2965965704492176,0.8238793623589379
26,gr_whole,Grocery,Mixed,0.12823834198346212,0.2514477293793375
26,gr_whole,Grocery,Non-Mixed,0.19584714284377477,0.38401400557602894
26,gr_whole,Non-Grocery,Mixed,0.7388174901011599,1.448661745296392
26,gr_whole,Non-Grocery,Non-Mixed,0.7666148228754958,1.5031663193637173
26,gr_whole,Total,Mixed,0.16714319657835092,0.3277317579967665
26,gr_whole,Total,Non-Mixed,0.23030855599712954,0.45158540391594026
26,leg_tot,Grocery,Mixed,0.23766452945439281,0.6423365660929535
26,leg_tot,Grocery,Non-Mixed,0.14128418569439405,0.3818491505253893
26,leg_tot,Non-Grocery,Mixed,0.43528253654444565,1.1764392879579613
26,leg_tot,Non-Grocery,Non-Mixed,0.23748353923562723,0.641847403339533
26,leg_tot,Total,Mixed,0.28121343736876137,0.7600363172128686
26,leg_tot,Total,Non-Mixed,0.16184541352347648,0.43742003654993644
26,oil,Grocery,Non-Mixed,0.01131073055855743,1.131073055855743
26,oil,Non-Grocery,Non-Mixed,0.0013875849358663517,0.13875849358663517
26,oil,Total,Non-Mixed,0.009140254411891147,0.9140254411891147
26,pf_egg,Grocery,Mixed,0.22657975811076064,0.4531595162215213
26,pf_egg,Grocery,Non-Mixed,0.22876510796212404,0.4575302159242481
26,pf_egg,Non-Grocery,Mixed,4.600776575150264,9.201553150300528
26,pf_egg,Non-Grocery,Non-Mixed,4.231772353427859,8.463544706855718
26,pf_egg,Total,Mixed,2.2855676429411855,4.571135285882371
26,pf_egg,Total,Non-Mixed,0.9379711204494678,1.8759422408989357
26,pf_ns,Grocery,Mixed,0.06405747169385671,0.42704981129237807
26,pf_ns,Grocery,Non-Mixed,0.1486330124264298,0.9908867495095319
26,pf_ns,Non-Grocery,Mixed,0.1136895199236945,0.7579301328246301
26,pf_ns,Non-Grocery,Non-Mixed,0.30745187821185216,2.0496791880790144
26,pf_ns,Total,Mixed,0.06762725050654818,0.4508483367103212
26,pf_ns,Total,Non-Mixed,0.1707319699924539,1.138213133283026
26,pf_pm,Grocery,Non-Mixed,0.3465889893202397,1.1180289978072249
26,pf_pm,Non-Grocery,Non-Mixed,1.3983256081055728,4.510727768082493
26,pf_pm,Total,Non-Mixed,0.4745241333742017,1.5307230108845216
26,pf_poultry,Grocery,Mixed,0.19249683901132966,0.6637822034873437
26,pf_poultry,Grocery,Non-Mixed,0.28372999665504517,0.9783792988105006
26,pf_poultry,Non-Grocery,Mixed,1.6704934855711704,5.760322364038519
26,pf_poultry,Non-Grocery,Non-Mixed,1.7548614984890258,6.051246546513883
26,pf_poultry,Total,Mixed,0.8659734715005765,2.9861154189675054
26,pf_poultry,Total,Non-Mixed,0.9202534353378501,3.1732877080615522
26,pf_redm,Grocery,Mixed,0.21847064320530493,0.7047440103396934
26,pf_redm,Grocery,Non-Mixed,0.5451797922626281,1.7586444911697683
26,pf_redm,Non-Grocery,Mixed,1.7027307866210728,5.492679956842171
26,pf_redm,Non-Grocery,Non-Mixed,2.6379674161540803,8.509572310174452
26,pf_redm,Total,Mixed,1.1671555607051822,3.7650179377586523
26,pf_redm,Total,Non-Mixed,0.940972333416107,3.035394623922926
26,pf_seafood,Grocery,Mixed,0.2359876184077566,0.813750408302609
26,pf_seafood,Grocery,Non-Mixed,0.589524578602048,2.0328433744898207
26,pf_seafood,Non-Grocery,Mixed,1.1417917095204546,3.937212791449844
26,pf_seafood,Non-Grocery,Non-Mixed,2.6089673895361423,8.99643927426256
26,pf_seafood,Total,Mixed,0.5394095397077818,1.8600328955440752
26,pf_seafood,Total,Non-Mixed,1.1650080820095308,4.017269248308727
26,sat_fat,Grocery,Non-Mixed,0.007791483202971398,0.7791483202971398
26,sat_fat,Non-Grocery,Non-Mixed,0.0026553441162324937,0.26553441162324937
26,sat_fat,Total,Non-Mixed,0.006081454200984138,0.6081454200984138
26,ssb,Grocery,Non-Mixed,0.24592840607815014,0.10247016919922923
26,ssb,Non-Grocery,Non-Mixed,0.09921125315754614,0.04133802214897756
26,ssb,Total,Non-Mixed,0.1828286673055303,0.07617861137730429
26,veg_dg,Grocery,Non-Mixed,0.7761800901755822,0.6577797374369341
26,veg_dg,Non-Grocery,Non-Mixed,0.866252608073064,0.7341123797229356
26,veg_dg,Total,Non-Mixed,0.796348621571145,0.6748717131958857
26,veg_oth,Grocery,Mixed,0,0
26,veg_oth,Grocery,Non-Mixed,0.6617997378083306,0.47271409843452183
26,veg_oth,Non-Grocery,Mixed,0,0
26,veg_oth,Non-Grocery,Non-Mixed,1.4775043875394747,1.0553602768139105
26,veg_oth,Total,Mixed,0,0
26,veg_oth,Total,Non-Mixed,0.8668722164088007,0.6191944402920005
26,veg_ro,Grocery,Non-Mixed,0.6390393651073951,0.44377733688013554
26,veg_ro,Non-Grocery,Non-Mixed,0.711660487743374,0.49420867204400976
26,veg_ro,Total,Non-Mixed,0.658054754853321,0.45698246864813963
26,veg_sta,Grocery,Non-Mixed,0.678968382792363,0.5066928229793753
26,veg_sta,Non-Grocery,Non-Mixed,0.501561865809942,0.37429989985816564
26,veg_sta,Total,Non-Mixed,0.6120553761870154,0.45675774342314585
27,added_sugar,Grocery,Non-Mixed,0.023403919665611034,0.5572361825145484
27,added_sugar,Non-Grocery,Non-Mixed,0.0553089184972521,1.3168790118393356
27,added_sugar,Total,Non-Mixed,0.03263580832849536,0.7770430554403657
27,dairy_tot,Grocery,Non-Mixed,0.4368158237568137,0.2931649823871233
27,dairy_tot,Non-Grocery,Non-Mixed,0,0
27,dairy_tot,Total,Non-Mixed,0.39076006102441774,0.26225507451303204
27,fruit_exc_juice,Grocery,Mixed,0.5529114344086116,0.3637575226372444
27,fruit_exc_juice,Grocery,Non-Mixed,0.6190897266103099,0.4072958727699407
27,fruit_exc_juice,Non-Grocery,Mixed,0,0
27,fruit_exc_juice,Non-Grocery,Non-Mixed,0.7734108481532295,0.5088229264165983
27,fruit_exc_juice,Total,Mixed,0.5529114344086116,0.3637575226372444
27,fruit_exc_juice,Total,Non-Mixed,0.6385844086005334,0.42012132144771935
27,fruit_juice,Grocery,Mixed,0.57003606,0.227106
27,fruit_juice,Grocery,Non-Mixed,0.6785589784657907,0.270342222496331
27,fruit_juice,Non-Grocery,Mixed,0,0
27,fruit_juice,Non-Grocery,Non-Mixed,0.5200098298026177,0.20717523099705884
27,fruit_juice,Total,Mixed,0.57003606,0.227106
27,fruit_juice,Total,Non-Mixed,0.6588539527406158,0.26249161463769555
27,gr_refined,Grocery,Mixed,0.19730999902403185,0.5480833306223107
27,gr_refined,Grocery,Non-Mixed,0.1897746673723292,0.5271518538120256
27,gr_refined,Non-Grocery,Mixed,0.5168015458772869,1.4355598496591302
27,gr_refined,Non-Grocery,Non-Mixed,0.5007936056075036,1.3910933489097324
27,gr_refined,Total,Mixed,0.30755493191044225,0.8543192553067841
27,gr_refined,Total,Non-Mixed,0.2485196658337552,0.6903324050937645
27,gr_whole,Grocery,Mixed,0.21350887605142385,0.41864485500279186
27,gr_whole,Grocery,Non-Mixed,0.16697824845505554,0.3274083303040305
27,gr_whole,Non-Grocery,Mixed,0.5690728152768263,1.1158290495624046
27,gr_whole,Non-Grocery,Non-Mixed,0.4840802562983189,0.9491769731339587
27,gr_whole,Total,Mixed,0.24527056927945454,0.48092268486167555
27,gr_whole,Total,Non-Mixed,0.20977644889015346,0.4113263703728499
27,leg_tot,Grocery,Mixed,0.16613162594234904,0.4490043944387812
27,leg_tot,Grocery,Non-Mixed,0.11932256791061716,0.3224934267854518
27,leg_tot,Non-Grocery,Mixed,0.3109021755762911,0.8402761502061922
27,leg_tot,Non-Grocery,Non-Mixed,0.20726699353244243,0.5601810636011958
27,leg_tot,Total,Mixed,0.17150020282464712,0.46351406168823545
27,leg_tot,Total,Non-Mixed,0.13080345698402404,0.3535228567135785
27,oil,Grocery,Non-Mixed,0.010342116995686839,1.0342116995686839
27,oil,Non-Grocery,Non-Mixed,0.0029775094732162723,0.2977509473216272
27,oil,Total,Non-Mixed,0.009243077156570677,0.9243077156570677
27,pf_egg,Grocery,Mixed,0.2260310947602074,0.4520621895204148
27,pf_egg,Grocery,Non-Mixed,0.21468205015122943,0.42936410030245886
27,pf_egg,Non-Grocery,Mixed,4.367165468185743,8.734330936371485
27,pf_egg,Non-Grocery,Non-Mixed,3.124430893525701,6.248861787051402
27,pf_egg,Total,Mixed,0.9206324669083584,1.8412649338167169
27,pf_egg,Total,Non-Mixed,0.5777082421118681,1.1554164842237362
27,pf_ns,Grocery,Mixed,0.0657631501866339,0.43842100124422595
27,pf_ns,Grocery,Non-Mixed,0.21119609551706045,1.4079739701137364
27,pf_ns,Non-Grocery,Mixed,0,0
27,pf_ns,Non-Grocery,Non-Mixed,0.312312375241336,2.0820825016089066
27,pf_ns,Total,Mixed,0.0657631501866339,0.43842100124422595
27,pf_ns,Total,Non-Mixed,0.2355939869060998,1.5706265793739989
27,pf_pm,Grocery,Non-Mixed,0.36426513728876164,1.1750488299637472
27,pf_pm,Non-Grocery,Non-Mixed,1.4381749809448616,4.639274132080199
27,pf_pm,Total,Non-Mixed,0.5614444219009174,1.811111038390056
27,pf_poultry,Grocery,Mixed,0.1588072316684839,0.5476111436844273
27,pf_poultry,Grocery,Non-Mixed,0.2452575655805862,0.8457157433813318
27,pf_poultry,Non-Grocery,Mixed,1.390026340030505,4.7931942759672594
27,pf_poultry,Non-Grocery,Non-Mixed,1.5486796316600049,5.340274591931052
27,pf_poultry,Total,Mixed,0.42141902067399784,1.4531690368068892
27,pf_poultry,Total,Non-Mixed,0.6230435063284743,2.148425883891291
27,pf_redm,Grocery,Mixed,0.1875106350096647,0.6048730161602087
27,pf_redm,Grocery,Non-Mixed,0.5446106461244974,1.7568085358854755
27,pf_redm,Non-Grocery,Mixed,1.4219547151754148,4.5869506941142415
27,pf_redm,Non-Grocery,Non-Mixed,2.8269746941765503,9.11927320702113
27,pf_redm,Total,Mixed,0.6711242920803464,2.164917071226924
27,pf_redm,Total,Non-Mixed,1.0756375089173622,3.4697984158624586
27,pf_seafood,Grocery,Mixed,0.23180117048181637,0.7993143809717806
27,pf_seafood,Grocery,Non-Mixed,0.491469127394288,1.6947211289458208
27,pf_seafood,Non-Grocery,Mixed,1.7278391786740883,5.958066133358925
27,pf_seafood,Non-Grocery,Non-Mixed,2.4411475417659974,8.417750144020681
27,pf_seafood,Total,Mixed,0.43395377367431276,1.4963923230148717
27,pf_seafood,Total,Non-Mixed,1.0862819081647537,3.7457996833267373
27,sat_fat,Grocery,Non-Mixed,0.006697372270832525,0.6697372270832525
27,sat_fat,Non-Grocery,Non-Mixed,0.002270879143826534,0.2270879143826534
27,sat_fat,Total,Non-Mixed,0.005773204491017964,0.5773204491017964
27,ssb,Grocery,Non-Mixed,0.24135058630303574,0.10056274429293156
27,ssb,Non-Grocery,Non-Mixed,0.09613955898750297,0.040058149578126236
27,ssb,Total,Non-Mixed,0.17641096958044394,0.07350457065851831
27,veg_dg,Grocery,Non-Mixed,0.9376944054574099,0.7946562758113643
27,veg_dg,Non-Grocery,Non-Mixed,0.9556653801457975,0.8098859153777945
27,veg_dg,Total,Non-Mixed,0.9395385577867302,0.7962191167684155
27,veg_oth,Grocery,Mixed,0.6861270390964093,0.49009074221172094
27,veg_oth,Grocery,Non-Mixed,0.7332004280948553,0.5237145914963253
27,veg_oth,Non-Grocery,Mixed,0,0
27,veg_oth,Non-Grocery,Non-Mixed,1.5245139025163805,1.0889385017974147
27,veg_oth,Total,Mixed,0.6861270390964093,0.49009074221172094
27,veg_oth,Total,Non-Mixed,0.8929395537560726,0.6378139669686234
27,veg_ro,Grocery,Non-Mixed,0.6851432047730593,0.4757938922035135
27,veg_ro,Non-Grocery,Non-Mixed,0.6339447060076284,0.4402393791719642
27,veg_ro,Total,Non-Mixed,0.6692264391778517,0.46474058276239705
27,veg_sta,Grocery,Non-Mixed,0.5144689975173293,0.3839320876994995
27,veg_sta,Non-Grocery,Non-Mixed,0.426365377755674,0.3181831177281149
27,veg_sta,Total,Non-Mixed,0.4786261662351577,0.35718370614564005
28,added_sugar,Grocery,Non-Mixed,0.035413195442181154,0.8431713200519322
28,added_sugar,Non-Grocery,Non-Mixed,0.09088903614172161,2.1640246700409906
28,added_sugar,Total,Non-Mixed,0.05361074965549157,1.2764464203688468
28,dairy_tot,Grocery,Non-Mixed,0.4188710827560224,0.28112153205102175
28,dairy_tot,Non-Grocery,Non-Mixed,0,0
28,dairy_tot,Total,Non-Mixed,0.3682034270567215,0.24711639399779967
28,fruit_exc_juice,Grocery,Mixed,0.5983027483984197,0.39362022920948664
28,fruit_exc_juice,Grocery,Non-Mixed,0.6815000010519285,0.44835526384995295
28,fruit_exc_juice,Non-Grocery,Mixed,0,0
28,fruit_exc_juice,Non-Grocery,Non-Mixed,0.763135429214467,0.5020627823779388
28,fruit_exc_juice,Total,Mixed,0.5983027483984197,0.39362022920948664
28,fruit_exc_juice,Total,Non-Mixed,0.6915160992639965,0.4549448021473661
28,fruit_juice,Grocery,Mixed,0,0
28,fruit_juice,Grocery,Non-Mixed,0.621564660826822,0.24763532303857452
28,fruit_juice,Non-Grocery,Mixed,0,0
28,fruit_juice,Non-Grocery,Non-Mixed,0.47525250513046174,0.18934362754201664
28,fruit_juice,Total,Mixed,0,0
28,fruit_juice,Total,Non-Mixed,0.6020568988091245,0.239863306298456
28,gr_refined,Grocery,Mixed,0.16065594899655483,0.44626652499043007
28,gr_refined,Grocery,Non-Mixed,0.14222862544723885,0.39507951513121903
28,gr_refined,Non-Grocery,Mixed,0.4396942880755874,1.2213730224321873
28,gr_refined,Non-Grocery,Non-Mixed,0.49448449668328875,1.3735680463424689
28,gr_refined,Total,Mixed,0.2543318300117278,0.7064773055881328
28,gr_refined,Total,Non-Mixed,0.21452292399997566,0.5958970111110435
28,gr_whole,Grocery,Mixed,0.18276407859480992,0.35836093842119593
28,gr_whole,Grocery,Non-Mixed,0.20920472297034928,0.4102053391575476
28,gr_whole,Non-Grocery,Mixed,0,0
28,gr_whole,Non-Grocery,Non-Mixed,0.6042343262522408,1.184773188729884
28,gr_whole,Total,Mixed,0.18276407859480992,0.35836093842119593
28,gr_whole,Total,Non-Mixed,0.22704019374770512,0.44517685048569633
28,leg_tot,Grocery,Mixed,0.1878129842168842,0.5076026600456329
28,leg_tot,Grocery,Non-Mixed,0.19685898268283716,0.5320513045482086
28,leg_tot,Non-Grocery,Mixed,0.20963956960453464,0.5665934313636072
28,leg_tot,Non-Grocery,Non-Mixed,0.27564768811075663,0.7449937516506936
28,leg_tot,Total,Mixed,0.1906550611449187,0.5152839490403208
28,leg_tot,Total,Non-Mixed,0.2125540448774915,0.5744703915607878
28,oil,Grocery,Non-Mixed,0.010605410016452836,1.0605410016452836
28,oil,Non-Grocery,Non-Mixed,0.0012909712693359701,0.129097126933597
28,oil,Total,Non-Mixed,0.010157965448490711,1.0157965448490711
28,pf_egg,Grocery,Mixed,0.3592802923845202,0.7185605847690404
28,pf_egg,Grocery,Non-Mixed,0.2113829793272955,0.422765958654591
28,pf_egg,Non-Grocery,Mixed,3.632846347144735,7.26569269428947
