subgroup,food,GHGper100gram,CEDper100gram,costper100gram
20,pf_egg,0.37540655999999994,2.3001779999999994,1.9504017006145573
21,pf_egg,0.3754065599999999,2.3001779999999994,3.7551845385639853
22,pf_egg,0.37540656,2.3001779999999994,2.4154750188493015
23,pf_egg,0.37540655999999994,2.3001779999999994,2.3570573123427767
24,pf_egg,0.3754065599999999,2.3001779999999994,1.0713444331807411
25,pf_egg,0.3754065599999999,2.300178,3.995255363916427
26,pf_egg,0.37540655999999994,2.3001779999999994,2.0750338465664786
27,pf_egg,0.37540655999999994,2.3001779999999994,3.3979662651578026
28,pf_egg,0.37540656,2.3001779999999994,2.96771341668092
29,pf_egg,0.3754065599999999,2.3001779999999994,2.9138557619398004
30,pf_egg,0.3754065599999999,2.3001779999999994,3.3710033819655463
31,pf_egg,0.37540655999999994,2.3001779999999994,1.5525051569034707
32,pf_egg,0.37540655999999994,2.3001779999999994,1.9051429149497416
33,pf_egg,0.37540655999999994,2.3001779999999994,3.5064750523081787
34,pf_egg,0.37540655999999994,2.3001779999999994,3.0068445134438315
35,pf_egg,0.37540655999999994,2.3001779999999994,2.5803460329709313
36,pf_egg,0.37540655999999994,2.3001779999999994,1.1261386064954482
37,pf_egg,0.3754065599999999,2.3001779999999994,2.4061500681255548
38,pf_egg,0.37540656,2.3001779999999994,1.7405116085852843
39,pf_egg,0.37540655999999994,2.300178,1.51374745284868
40,pf_egg,0.3754065599999999,2.3001779999999994,1.550171352093915
41,pf_egg,0.37540655999999994,2.300178,2.7140061932729598
42,pf_egg,0.37540656,2.3001779999999994,1.5563663206069909
43,pf_egg,0.37540655999999994,2.3001779999999994,0.5364685466914397
44,pf_egg,0.37540655999999983,2.3001779999999994,2.5854032725169964
45,pf_egg,0.3754065599999999,2.3001779999999994,2.7570802493015423
46,pf_egg,0.3754065599999999,2.3001779999999994,0.513792481837804
47,pf_egg,0.37540655999999994,2.3001779999999994,0.8740566062890288
48,pf_egg,0.37540655999999994,2.3001779999999994,1.5237829041683797
1,pf_ns,0.14787211820355234,0.8964941894825776,1.2022915361956588
2,pf_ns,0.14049875606645068,0.873087065372765,1.4271235467832721
3,pf_ns,0.16644289668332504,1.114651606840848,0.9444701872366682
4,pf_ns,0.14846335795544882,1.0842550152336272,0.9884250926806768
5,pf_ns,0.15781297550060844,0.9724950092429834,1.1474249400442191
6,pf_ns,0.1339418205219604,0.6913291410832818,1.0754977711894247
7,pf_ns,0.16960590516359042,1.1009382764242732,1.013482747400563
8,pf_ns,0.19737338646298955,1.1135860235533857,1.2562348692731111
9,pf_ns,0.1844810084456534,0.8672346142368793,0.9210984253791463
10,pf_ns,0.2232412816453091,0.8561095145412095,1.4925221179475696
11,pf_ns,0.14044198820923828,0.8837095000717301,1.0354051025613542
12,pf_ns,0.1549753950366352,0.7547686155309566,1.1626184797012062
13,pf_ns,0.1753275607489161,1.184569734610195,1.2221549579893443
14,pf_ns,0.15162848967372322,0.8260646893429322,1.3592081810285082
15,pf_ns,0.16070565495331027,1.0376700552140043,1.2441570040604488
16,pf_ns,0.22602302778033354,1.2288753133533323,1.1063936951257842
17,pf_ns,0.15571353558305212,0.9638605109226582,1.109924550179361
18,pf_ns,0.2574487635036773,1.0833773283926655,1.3706113837844462
19,pf_ns,0.18504911999824675,1.0672958133568562,1.1732676014566545
20,pf_ns,0.20138808725835064,1.1060169347692412,1.6791585971857073
21,pf_ns,0.18255757344905385,1.0513783675723813,1.065334963957463
22,pf_ns,0.1933234719538058,0.9825063290613019,1.8452318055963055
23,pf_ns,0.16707297984775996,1.278905699543515,0.8452273645893763
24,pf_ns,0.20454244957914558,1.4104551756943675,1.5529387139657356
25,pf_ns,0.16320887379111418,0.9603444183107329,1.07762794401259
26,pf_ns,0.16104577895403172,0.8380372431083607,1.0544452841734426
27,pf_ns,0.15919800217265448,1.02317606080129,1.0372568792363759
28,pf_ns,0.1743598939592893,1.157572648995732,1.3238006861176899
29,pf_ns,0.18187277570975646,1.0422419163216057,1.2635486694311848
30,pf_ns,0.12311962042295614,0.7054997047697282,0.9503690721276523
31,pf_ns,0.17583452826703821,1.055067029572925,1.4615116583105454
32,pf_ns,0.19180727416938942,1.272269299476647,1.2622884575755533
33,pf_ns,0.1568413587729502,0.8529928040441828,1.0377116933069992
34,pf_ns,0.1900673131230062,0.8828947687995492,1.118373419639606
35,pf_ns,0.20483117557950356,1.0249908347044434,1.0520951915233527
36,pf_ns,0.19744731556195014,1.0048334436296933,0.8486689989698016
37,pf_ns,0.17520183358821667,1.1110487018376827,1.1642087967351205
38,pf_ns,0.21419701995200616,0.7557145222200147,1.0933584613653922
39,pf_ns,0.20777792187353078,1.2093478866097669,1.4062282759639655
40,pf_ns,0.21972607860936502,1.3014493815656125,1.4885575088737304
41,pf_ns,0.18274181954138932,0.9826250617756321,1.052571001345327
42,pf_ns,0.14813232745327914,0.8773492630052903,1.0470618920848644
43,pf_ns,0.19141531877363058,1.1932417167050415,1.4055574899326506
44,pf_ns,0.1298822785311219,0.7051083766101554,0.9971497648398093
45,pf_ns,0.16488734047504236,0.9490021446860586,1.0621744597768523
46,pf_ns,0.15004610327925633,0.8697105309838961,1.07300029865093
47,pf_ns,0.19130724774444338,1.3167275053525005,1.098155604276742
48,pf_ns,0.14046709137830046,0.9360111126069555,0.9967606400353851
1,pf_poultry,0.3971219969463656,2.7337965782405416,3.9242396106250985
2,pf_poultry,0.39609009899517894,2.733798457301872,4.400185589128107
3,pf_poultry,0.393437883539808,2.733798484848484,3.1824050564244395
4,pf_poultry,0.3989026794856551,2.7312836379884384,3.259742482882361
5,pf_poultry,0.37930574624100927,2.7337983409762816,2.8751095230795687
6,pf_poultry,0.3971347725974153,2.7337621400673373,4.182786329906722
7,pf_poultry,0.39408381988619523,2.7337842470347833,3.7485682242807896
8,pf_poultry,0.3974490845589202,2.733798484848484,3.4211238881177817
9,pf_poultry,0.3748663055852791,2.7331770374833426,3.780693102773505
10,pf_poultry,0.39689672920594404,2.733798443064382,3.5096343052549375
11,pf_poultry,0.390211926509938,2.733798357305466,2.908550183924057
12,pf_poultry,0.3906766734837555,2.7324294755075074,3.5480944825995064
13,pf_poultry,0.3890224959569025,2.733798484848484,3.4386435942273508
14,pf_poultry,0.3993881010574947,2.7337982696955816,3.232202445526338
15,pf_poultry,0.39559217136386343,2.733798484848484,2.4749157302182923
16,pf_poultry,0.3974658994469078,2.7329135277020624,3.423625766376942
17,pf_poultry,0.39233171638632136,2.733533684118137,3.7611618409307503
18,pf_poultry,0.39917723714224096,2.733798433735505,3.4438342522582275
19,pf_poultry,0.40393367007655245,2.7324229029372864,2.652606871899188
20,pf_poultry,0.397040073746113,2.733786185501334,3.144950598063719
21,pf_poultry,0.38726880878257863,2.733798484848484,2.8581770219938263
22,pf_poultry,0.3901198259774686,2.7337983978180347,2.763164666275781
23,pf_poultry,0.3887027061743523,2.7337984528662864,2.0655676514659764
24,pf_poultry,0.37135295818216696,2.72673454184243,1.7570493427139153
25,pf_poultry,0.39004415392471203,2.7337976426674127,2.989680716458129
26,pf_poultry,0.39859687397669424,2.733791429382438,3.20841162457393
27,pf_poultry,0.3890886008983381,2.7337983519234,2.7077298967497896
28,pf_poultry,0.39815268424997785,2.7319126337659454,2.055233844463102
29,pf_poultry,0.38965924214991654,2.7318969220692915,2.2453248094590585
30,pf_poultry,0.38217020040877375,2.7337974147807578,3.141088966147268
31,pf_poultry,0.3964942542294187,2.7337984848484846,1.8340639055657537
32,pf_poultry,0.39431019604593326,2.7307790924113835,2.322734014429927
33,pf_poultry,0.3823844275099486,2.733797988374259,2.314532867088922
34,pf_poultry,0.38647671775364123,2.7337885271426265,2.946175018264481
35,pf_poultry,0.39928203092557113,2.733798484848484,2.0188871613349155
36,pf_poultry,0.39333594950191886,2.728335635423311,2.386556369655014
37,pf_poultry,0.37246125646391837,2.7337820275997347,2.394210984798973
38,pf_poultry,0.37597839451103915,2.732843760610397,2.8011962235933217
39,pf_poultry,0.3858212070951776,2.733798321668647,1.737935189101722
40,pf_poultry,0.39231562527941083,2.733798484848484,2.1929765206118756
41,pf_poultry,0.3851500744822811,2.733728877936259,1.9765771761342255
42,pf_poultry,0.38798803512627694,2.733798484848484,3.0748800298826
43,pf_poultry,0.39301033078335623,2.733798484848484,1.4480477450916582
44,pf_poultry,0.3961161346295523,2.7210829028902106,1.988316194611323
45,pf_poultry,0.3907700716023014,2.7337892491440297,2.7549724883856546
46,pf_poultry,0.3843124805321971,2.733798484848484,2.588168655245851
47,pf_poultry,0.3728177267240397,2.7337984848484846,2.4340349467608124
48,pf_poultry,0.39610387920397766,2.733798484848484,1.7726967663796038
1,pf_redm,2.261670971033494,5.267512875602163,3.6153577250179425
2,pf_redm,2.2310562024025646,5.213917540553695,4.408760013583768
3,pf_redm,2.5086142870342885,5.580500324477825,4.807475206012526
4,pf_redm,2.203982381209036,5.163401328612624,4.19416992283781
5,pf_redm,2.152288867138695,5.119051639155724,3.325317376097333
6,pf_redm,2.1407353421999042,5.069852283313294,3.6112474736425195
7,pf_redm,2.425772946320745,5.513954493152825,3.5773464503061425
8,pf_redm,2.278096377458969,5.163773926231325,2.580233083855639
9,pf_redm,2.3786091894787775,5.432300487746058,3.9336927047090278
10,pf_redm,2.3342635655192026,5.2979439977398,3.8609522993301177
11,pf_redm,2.2228787422775818,5.183873080104766,2.7221154776859584
12,pf_redm,2.286757874808653,5.17295698692738,2.875261293139908
13,pf_redm,2.118351787202064,5.037473167704725,3.7866243550489815
14,pf_redm,2.247875200296928,5.250511856481949,3.263909032229606
15,pf_redm,2.1794695275988833,5.162878267570294,3.1920503089825933
16,pf_redm,2.200953721887953,5.109795815069705,2.2428091795661134
17,pf_redm,2.4213660235279417,5.488354705940536,3.803053572537389
18,pf_redm,2.176242250642449,5.067437844418295,3.6654797984804937
19,pf_redm,2.4039154377738474,5.491790676851144,3.004372990678615
20,pf_redm,2.257231410116652,5.257811099269901,2.6066269547523313
21,pf_redm,2.1678873950402187,5.094230286659021,3.6111269366913312
22,pf_redm,2.18260403962211,5.164464398296236,3.590414190344461
23,pf_redm,2.385707155253006,5.457063942711122,3.1138868807053206
24,pf_redm,2.1645067214688387,5.139100102453165,2.325708502016837
25,pf_redm,2.140436770613148,5.0751416086138335,3.2913598035165794
26,pf_redm,2.2152709496091423,5.205832610638014,3.1067898694305343
27,pf_redm,2.2725031186181575,5.247353167666877,3.2086096877692865
28,pf_redm,2.2395845363701308,5.250806783424091,1.7993223803693608
29,pf_redm,2.2565499310989305,5.245284837200527,2.894720859002567
30,pf_redm,2.0468049707719227,4.977244333342729,3.4038384078905484
31,pf_redm,2.562265671983655,5.722615072472194,2.7106462851637034
32,pf_redm,1.8429932446180588,4.643338305146492,3.0424533721926945
33,pf_redm,2.0769722524070815,5.002605346931461,3.26981752373412
34,pf_redm,2.203859671148534,5.176064964951883,3.635120127476758
35,pf_redm,2.0487386211595338,4.968384225007737,3.156246116583768
36,pf_redm,1.9224377650572313,4.755800683286726,2.0882589070912405
37,pf_redm,2.2526708407870233,5.2337318670715804,2.296207590741636
38,pf_redm,2.0923754718048366,5.031328725006764,2.661543956733962
39,pf_redm,2.2885036001682404,5.323413933845031,3.242232800523967
40,pf_redm,2.1889128160590143,5.1367997921088335,1.6487840907068945
41,pf_redm,2.0900675990311575,5.0051328769898245,2.651780109199567
42,pf_redm,1.8924518509333208,4.7667269487527175,2.6633811191100554
43,pf_redm,2.1678602454385283,5.150859039742126,2.8312765929952204
44,pf_redm,1.5555486118419415,4.256801048278559,2.4544401418660393
45,pf_redm,2.0799553674197733,4.961895260805934,3.2372290088596394
46,pf_redm,1.8598240770624304,4.531243219506416,2.455098780411558
47,pf_redm,2.2935467511940777,5.338758857933273,2.526287727222662
48,pf_redm,2.1071919603081444,5.028983880205976,1.5505375818335414
1,pf_seafood,0.7030652340902226,13.50619076367261,4.440984867264684
2,pf_seafood,0.9188612271887158,16.555541246805657,3.40405718211798
3,pf_seafood,0.6607297642412259,13.00858271244832,4.436252702179217
4,pf_seafood,0.9705908767652425,14.575624491304593,4.409678275544458
5,pf_seafood,1.2996999613028637,17.35976328908674,5.594135894757394
6,pf_seafood,1.1820749647119275,17.593389253490262,6.045428214796424
7,pf_seafood,0.9735613446662633,16.66824856473028,5.009418265026251
8,pf_seafood,0.7966146570555006,13.898746212724655,4.905705735392146
9,pf_seafood,1.03156964113988,14.949309159528266,4.49979821700558
10,pf_seafood,0.9068267379303304,15.901151972454855,5.43627256233587
11,pf_seafood,1.0533948510603968,17.427290301341937,5.618148100214969
12,pf_seafood,0.6306364824621931,14.488683312610656,4.993171909992713
13,pf_seafood,0.9230012313030395,14.255390571339364,3.8994368571073523
14,pf_seafood,0.8738818136301263,14.998596746666463,3.3762594503317187
15,pf_seafood,1.07872883620978,16.71225373270742,6.254274746526082
16,pf_seafood,0.557334975791023,13.221680856588106,3.109426141685437
17,pf_seafood,1.1363987011211696,17.797385381094806,5.289195301392238
18,pf_seafood,1.376512680693068,19.306783423817457,5.061874784265273
19,pf_seafood,0.8001372351118526,15.788510600393701,3.464875105421341
20,pf_seafood,1.175406734472365,17.794378774818572,4.469631835141304
21,pf_seafood,0.9554091510565497,14.966455562097721,6.374054912535584
22,pf_seafood,0.873444587924803,15.017387001868174,3.65136804134119
23,pf_seafood,0.6691968318604194,13.136866980805816,4.2016391021400805
24,pf_seafood,0.6507781278807947,14.88434538290903,2.553625162152313
25,pf_seafood,0.7939401901996348,13.59434798945548,5.592862188836403
26,pf_seafood,0.599678542282178,12.391906500731933,4.241202840831326
27,pf_seafood,0.8434718259789327,15.749979468231595,3.1029226172932565
28,pf_seafood,0.7358603837042487,15.134931362279264,2.5902471586830877
29,pf_seafood,0.7420919461486651,12.99472381320091,4.559552348036804
30,pf_seafood,0.7045764993434028,14.1209186779885,3.3238964550549794
31,pf_seafood,0.4758250694224389,12.611653471664678,2.6391211970340787
32,pf_seafood,0.6908709527023786,14.11960759603904,4.237585289108513
33,pf_seafood,0.6732395709396799,12.38222738094671,3.6566451371802
34,pf_seafood,0.582982495924955,12.513123071396407,4.29687800842646
35,pf_seafood,0.7858625311032319,14.19498576064858,4.869964869992658
36,pf_seafood,0.6649591895291008,14.081688692004105,4.0763405130150785
37,pf_seafood,0.4551845432738212,10.080046500656033,3.9666123368357695
38,pf_seafood,0.526374784067151,12.194975821505205,3.3865163597026244
39,pf_seafood,0.48858893966443606,11.402521874799804,3.6022710627384122
40,pf_seafood,0.4471323269736852,11.64997831093015,2.089298502514824
41,pf_seafood,0.6395073601103947,12.921633737290739,4.253898096925229
42,pf_seafood,0.4788583834628913,12.800414838277488,4.683125364652879
43,pf_seafood,0.739189340965996,14.614244774210484,7.8288389333475985
44,pf_seafood,0.6255084214795619,14.455016262236144,3.737933670624633
45,pf_seafood,0.8000549792966861,13.58657497079169,4.3465408427723515
46,pf_seafood,0.7103278169282287,14.509743656631896,3.002106193548004
47,pf_seafood,0.5481190118585164,13.724593657463613,2.122660296233171
48,pf_seafood,0.501627852833265,14.097191447513438,4.027866332274371
1,sat_fat,1.4792283026566306,5.11774818137309,0.7186384583481259
2,sat_fat,1.4206017096291272,4.838773166747401,0.538739234391833
3,sat_fat,1.5751418221762903,5.156260318658168,0.5014637786562187
4,sat_fat,1.4321698207001228,4.868502257721434,0.6758340365138314
5,sat_fat,1.351543957418861,5.115917437482767,0.6938304687304493
6,sat_fat,1.3078022345442422,4.802965504428838,0.42959150783017436
7,sat_fat,1.5102518741101485,5.192109706153331,0.7548498152451177
8,sat_fat,1.4186133737801594,5.01785997286852,0.694255102556358
9,sat_fat,1.6035930538796008,5.281104919901311,0.5864141633797166
10,sat_fat,1.4784047310391524,4.830950402197532,0.5198940829386426
11,sat_fat,1.578498859984758,5.117212604708874,0.5612905149542432
12,sat_fat,1.4625381038789829,4.962933698633528,0.6803219912201599
13,sat_fat,1.4004710860123197,5.166888544267338,0.6600202178563718
14,sat_fat,1.3791909483685638,4.886519672526635,0.599023307430355
15,sat_fat,1.4091401299673199,5.044559985400697,0.6625301878280503
16,sat_fat,1.499909143484689,5.234610534494204,0.6553017136295692
17,sat_fat,1.5801761410915165,5.293274922886507,0.579058608917081
18,sat_fat,1.4806016770083168,4.829808023895433,0.5408489716643055
19,sat_fat,1.5707003726304398,5.089738092850818,0.6105435857914979
20,sat_fat,1.5438826701621562,5.080544304156036,0.683471760194937
21,sat_fat,1.5201456350397138,5.273464849599378,0.6690361038808048
22,sat_fat,1.2933550027296623,4.7234369109585925,0.5739043731828944
23,sat_fat,1.4214890604561345,5.063970459094639,0.4958278708413719
24,sat_fat,1.3001737765820431,5.128621294323944,1.0188877758836987
25,sat_fat,1.5725696992173188,5.1315689935756215,0.5919791109022012
26,sat_fat,1.4570625495890652,4.819679135560772,0.5287897407766249
27,sat_fat,1.5223615448842531,5.009236604672257,0.6244870218070496
28,sat_fat,1.5542818859485348,5.080463758098268,0.6235760396161951
29,sat_fat,1.4926263217297298,5.307657998213844,0.6213903396193101
30,sat_fat,1.3749053108930491,4.787266831309276,0.6232819004746817
31,sat_fat,1.497207323460892,5.284063680593848,0.5737314870026766
32,sat_fat,1.2649755523242818,4.7593285658628375,0.6253868393316738
33,sat_fat,1.491849179976956,5.121800218062103,0.6532016154899779
34,sat_fat,1.4316210152428746,4.880157277026645,0.4970004462853501
35,sat_fat,1.4212023972207142,4.935447024509893,0.5947015700046234
36,sat_fat,1.326980330334623,4.77249185674374,0.5444907382489669
37,sat_fat,1.558186371923353,5.364828857866434,0.643283225063049
38,sat_fat,1.2578506842655406,4.778214105520293,0.6147637497814629
39,sat_fat,1.4002601602853988,5.0587825421037875,0.6811231716775206
40,sat_fat,1.3365233504625085,5.07704701870029,0.8157098182539645
41,sat_fat,1.4830048657684467,5.292671366542394,0.6728056868763231
42,sat_fat,1.2806051390492204,4.684293645191576,0.7419198143611192
43,sat_fat,1.5519023315087581,5.160679779524089,0.4693680642733872
44,sat_fat,1.3002701744069505,4.751350489576922,0.8578242250359686
45,sat_fat,1.4065019539474106,5.233277510073139,0.6513112466847247
46,sat_fat,1.152044496927868,4.537562749020105,0.5934387477990578
47,sat_fat,1.4278098581560659,5.224090074462389,0.568897789871911
48,sat_fat,1.3912847601427798,5.216559685573106,0.5916970429149491
1,veg_dg,0.06832320044037188,0.5988353407097288,0.7700376540788749
2,veg_dg,0.060800096004984566,0.5125519151581822,0.6708256704848229
3,veg_dg,0.07047389191134724,0.6122985441035694,0.7475696620111002
4,veg_dg,0.06612391588143711,0.569643578099679,0.7871082308576289
5,veg_dg,0.059114730406715825,0.5139169679558815,0.8521729709256345
6,veg_dg,0.05423031908655407,0.4410290527653127,0.768773673360954
7,veg_dg,0.08813114762711113,0.7857402920462004,0.708766534773519
8,veg_dg,0.06293190299952844,0.5377950379102838,0.7157124186145702
9,veg_dg,0.06869197070768288,0.5961286248241177,0.759312453039917
10,veg_dg,0.04694836645433803,0.3671635898278312,0.6716361219193923
11,veg_dg,0.0760244358797244,0.6694741616108896,0.8127507240981168
12,veg_dg,0.0581199958106501,0.48898881354598456,0.7334840948193677
13,veg_dg,0.0592886848955427,0.5166142631967596,0.8173616543381033
14,veg_dg,0.05307371951095817,0.4348675542020895,0.7001683583021531
15,veg_dg,0.0796379975723345,0.7018166997218972,0.7472782699943424
16,veg_dg,0.05147565749956351,0.4099903887834034,0.6627473995745783
17,veg_dg,0.08439670652302149,0.7511463343505659,0.7761119181204112
18,veg_dg,0.042178835410716056,0.3161779771256093,0.6700259579947643
19,veg_dg,0.058004188173842175,0.49611470236135397,0.7501685737984742
20,veg_dg,0.04228115753127607,0.339283638915833,0.6368181540310958
21,veg_dg,0.07138297090976654,0.6319240602985693,0.6954887528743052
22,veg_dg,0.041117614003639724,0.3199028261223507,0.7160928478952815
23,veg_dg,0.07477584033553822,0.6581139881255668,0.8235954596323132
24,veg_dg,0.054132056283216504,0.4579381936555484,0.6938318150086812
25,veg_dg,0.05578912479765951,0.4742799936403865,0.6825060740042247
26,veg_dg,0.052086983997538444,0.41866943448889327,0.6292445059428993
27,veg_dg,0.09942040248600188,0.8965685493215467,0.7720111259644513
28,veg_dg,0.0464648287136502,0.3841953462969407,0.6036128222558295
29,veg_dg,0.07927353318822965,0.6994110565582033,0.8249139659666954
30,veg_dg,0.050744249936755685,0.4027651077305035,0.6796977267688165
31,veg_dg,0.05848689022918691,0.5060337561933644,0.7777824288914001
32,veg_dg,0.04400512271116995,0.3593407355079336,0.7508414266772616
33,veg_dg,0.07088293030868997,0.6257301954200681,0.7506448036021325
34,veg_dg,0.034502212682563066,0.23718284769642925,0.7170974715689579
35,veg_dg,0.08938359324085472,0.8072433549179893,0.7378856970095922
36,veg_dg,0.05116678751497852,0.4290629428890373,0.6466768813228084
37,veg_dg,0.08245437576518189,0.7613867897104164,0.7420883588251688
38,veg_dg,0.05533499321940184,0.4500487961344905,0.6643301449327536
39,veg_dg,0.06114935062718123,0.5249318396315404,0.664883782860237
40,veg_dg,0.04557213766199848,0.3636726802315264,0.7253192350293018
41,veg_dg,0.0516619537182624,0.4325960663467834,0.7077156733988366
42,veg_dg,0.03319741850348897,0.23336623443053867,0.6227609271912421
43,veg_dg,0.06740035092954239,0.5797810402480296,0.6039432955048649
44,veg_dg,0.029401426179077535,0.1877984124095775,0.6062187744818135
45,veg_dg,0.0644890242996845,0.5518920930186151,0.7547570184962054
46,veg_dg,0.03686610441726637,0.2687437892078821,0.7187001915011515
47,veg_dg,0.057634156582004735,0.5001085941574409,0.6897079097344254
48,veg_dg,0.06279377401553236,0.5352191549332566,0.5032405269687175
1,veg_oth,0.052643367694565395,0.31364920500433147,0.7566748010945015
2,veg_oth,0.04087717614952262,0.29907110983714325,0.6846919533833271
3,veg_oth,0.04380132006757871,0.3276309877886244,0.759727917049095
4,veg_oth,0.049896395132002544,0.32443662631615117,0.772790873577624
5,veg_oth,0.04573472968560219,0.28204282768321925,0.7808961204164822
6,veg_oth,0.04270748220533741,0.30123886095354124,0.707381637477212
7,veg_oth,0.047214275112324476,0.29692686628887005,0.7489093434218252
8,veg_oth,0.05246727169745325,0.28007692451792204,0.6716682790060398
9,veg_oth,0.04101780619578067,0.284103863503459,0.740748756113363
10,veg_oth,0.042053035008387134,0.3395549052539121,0.6888891670836271
11,veg_oth,0.04575356520158555,0.3211243853391967,0.6405964382505016
12,veg_oth,0.05244084051968026,0.3430640509558611,0.7380512244277667
13,veg_oth,0.048921056301970474,0.2783033356359253,0.7252018288590315
14,veg_oth,0.0423122790279594,0.2992099045240315,0.7962335240649485
15,veg_oth,0.047680166325556134,0.2736500487521,0.6636458000785376
16,veg_oth,0.048618389249502965,0.27097948243648223,0.6740749258198618
17,veg_oth,0.04442390777210513,0.3002284241112438,0.8285352418302167
18,veg_oth,0.04118079920491123,0.2709827606523295,0.5842439473844367
19,veg_oth,0.04244804487218993,0.2989869026705258,0.6737112822113706
20,veg_oth,0.05255906011478198,0.2832999474904199,0.7720388024105155
21,veg_oth,0.04437001726911225,0.2650293142102842,0.7378292165362028
22,veg_oth,0.03848508348408742,0.26487144505752014,0.6808872167895363
23,veg_oth,0.04282727276612311,0.26388539613284634,0.5603633757900705
24,veg_oth,0.05381671849409135,0.24798567989261694,0.6699804059205215
25,veg_oth,0.045107121611196455,0.28597037694118277,0.6902847385050292
26,veg_oth,0.03759323552380543,0.3068011048490322,0.6609742127010916
27,veg_oth,0.05175849493283274,0.35637281345915195,0.716539696905331
28,veg_oth,0.04441342056836154,0.29465875419918314,0.5474409100897687
29,veg_oth,0.04695426636838709,0.26574795767232895,0.6862727628104857
30,veg_oth,0.044300555473169995,0.2675042996676279,0.6238744487013073
31,veg_oth,0.04934969272348467,0.31234426548861255,0.6397612298300748
32,veg_oth,0.04317174539702906,0.28404537306647976,0.6729070786773849
33,veg_oth,0.05105729285271277,0.32209098428145333,0.686298947082289
34,veg_oth,0.0374436852868592,0.25178499418578587,0.5533997010950398
35,veg_oth,0.04348003202992356,0.3187154314175386,0.7136936129836708
36,veg_oth,0.04113503837546408,0.2620049028617866,0.6469518455231754
37,veg_oth,0.04355245964345139,0.26230068453300875,0.7117241256884049
38,veg_oth,0.039079499834693325,0.23301537005212153,0.5378555648384828
39,veg_oth,0.04201660648164337,0.2598238081682996,0.5790684413123068
40,veg_oth,0.05097529894094509,0.2407084097487681,0.5841908474589299
41,veg_oth,0.04546918994992226,0.30201280320880125,0.5968321588927804
42,veg_oth,0.04736770161933243,0.32322531730105236,0.617774613818768
43,veg_oth,0.04008848907175665,0.32189041672867535,0.5371744219986313
44,veg_oth,0.0549439200384776,0.2656633509890543,0.4776727942651675
45,veg_oth,0.047336015294306505,0.2864828929005212,0.6531121885183839
46,veg_oth,0.035406398593829734,0.1989467180432471,0.5632201302919481
47,veg_oth,0.04678753162563109,0.29734462761191316,0.6085631639049777
48,veg_oth,0.047912874446649184,0.2742935903515112,0.6039541392997787
1,veg_ro,0.06398396219207118,0.5570067190136004,0.43438383329703006
2,veg_ro,0.06723390802842662,0.5844145017235639,0.4177029295775192
3,veg_ro,0.05681896920453898,0.4832061230312072,0.44994554050888713
4,veg_ro,0.05768624205740912,0.49629107405319456,0.48128432203931454
5,veg_ro,0.049424945907186865,0.44091208693264355,0.4617594168024891
6,veg_ro,0.0604996654510432,0.4979452168583604,0.5065213949936228
7,veg_ro,0.03760236304069226,0.3616209014728395,0.45443052019726127
8,veg_ro,0.05050432265230472,0.461615495884245,0.4364182798740778
9,veg_ro,0.0532288110553132,0.49049976300066217,0.44471449308910693
10,veg_ro,0.05730385035945097,0.48973417019096255,0.44710131678215964
11,veg_ro,0.04167319758282039,0.38098346711429826,0.47567568154420653
12,veg_ro,0.05686942791636544,0.5069886140914406,0.4354052479614771
13,veg_ro,0.04736164865771048,0.40648243533538914,0.4566384414912727
14,veg_ro,0.06102490699834964,0.5351152909471665,0.473264140829554
15,veg_ro,0.04929146824950381,0.423191788185743,0.47131644721835714
16,veg_ro,0.04373439221809752,0.4245321879695384,0.44791541935912454
17,veg_ro,0.057616581096672205,0.4967742605472787,0.4497679318082984
18,veg_ro,0.06299579372673791,0.5434042516856746,0.4784780230251311
19,veg_ro,0.04492557495533364,0.4012108836934875,0.4993186501039569
20,veg_ro,0.05761948070072636,0.5500849576163749,0.42535193182243936
21,veg_ro,0.04825273609031554,0.4411607795575299,0.48427069380627635
22,veg_ro,0.05989044664815995,0.44940865838999694,0.45305991266676743
23,veg_ro,0.04268056164150005,0.3617346389290822,0.46949907966529725
24,veg_ro,0.041870415197191785,0.3801675843872926,0.4143951172755053
25,veg_ro,0.049374080424695536,0.45210640864767765,0.47297890122576003
26,veg_ro,0.055611332687932655,0.4731182314645325,0.46393715571925775
27,veg_ro,0.053028712815951916,0.46884704516622294,0.4682824048900568
28,veg_ro,0.047418167192391066,0.43695570049546506,0.45010260255708606
29,veg_ro,0.05574508920521264,0.48468918310871867,0.46557379296173884
30,veg_ro,0.0535389894629613,0.46050774203463296,0.4652771894428847
31,veg_ro,0.04473296689877949,0.3942457821886466,0.46840567080199724
32,veg_ro,0.06084325946595764,0.5449753150735542,0.4850489902258493
33,veg_ro,0.05412963259278041,0.4845708245741141,0.42230008348922465
34,veg_ro,0.060195233814717856,0.49229474840388304,0.4557027007828592
35,veg_ro,0.039218162973285724,0.35893495467903913,0.469474032565951
36,veg_ro,0.046731244702629286,0.4006363154529391,0.43275444584227807
37,veg_ro,0.04788481524036178,0.41300713238808673,0.45429619078480554
38,veg_ro,0.04157881080182756,0.3696014826048684,0.49207301273442183
39,veg_ro,0.04054456128032882,0.3722648933654858,0.4638035755795208
40,veg_ro,0.033567458117264595,0.3408133207296103,0.4208048937341169
41,veg_ro,0.04681863277317025,0.4042344856300304,0.4223102489859181
