subgroup,food,food_type,ghg_mean_Consumed,ghg_mean_Inedible,ghg_mean_Wasted,ghg_se_Consumed,ghg_se_Inedible,ghg_se_Wasted,ced_mean_Consumed,ced_mean_Inedible,ced_mean_Wasted,ced_se_Consumed,ced_se_Inedible,ced_se_Wasted,fcid_consumed_mean,fcid_consumed_se,fcid_wasted_mean,fcid_wasted_se,fcid_inedible_mean,fcid_inedible_se,GHGper100gram_consumed,GHGperDGA_consumed,GHGper100gram_inedible,GHGperDGA_inedible,GHGper100gram_wasted,GHGperDGA_wasted,CEDper100gram_consumed,CEDperDGA_consumed,CEDper100gram_inedible,CEDperDGA_inedible,CEDper100gram_wasted,CEDperDGA_wasted,price_mean_Consumed,price_mean_Inedible,price_mean_Wasted,price_se_Consumed,price_se_Inedible,price_se_Wasted,fndds_consumed_mean,fndds_consumed_se,fndds_wasted_mean,fndds_wasted_se,fndds_inedible_mean,fndds_inedible_se,Conversion_to_grams,costper100gram_consumed,costperDGA_consumed,costper100gram_wasted,costperDGA_wasted,costper100gram_inedible,costperDGA_inedible
1,leg_tot,Non-Grocery,0.011377004749196855,6.038828318146014e-4,0.002812104978792768,0.0012747286263395101,1.3698706095846704e-4,3.848374187451022e-4,0.07828378002444095,0.004632574461392662,0.017455501903682103,0.008896584456712186,0.001050870676734629,0.0024347035598325036,17.663102996694704,1.8281697693421173,3.66793325328624,0.45927784664449917,0.8007215385692963,0.18163869617744863,0.06441113292112849,0.02383211918081754,0.07541733333333332,0.02790441333333333,0.07666728875922965,0.028366896840914972,0.44320513807279605,0.16398590108693453,0.5785499999999998,0.2140634999999999,0.47589475321130936,0.17608105868818447,0.03557305690222091,7.208965293764663e-4,0.0059104858137996544,0.011845880167866186,3.3504370946032153e-4,0.002333017305824193,6.279308098674462,2.445137852149574,1.0772707599269307,0.5052175494957869,0.13723178740357728,0.07445303398510864,37,0.566512366382058,0.20960957556136148,0.5486536935431676,0.20300186661097203,0.5253130801659109,0.19436583966138704
1,leg_tot,Total,0.011377004749196855,6.038828318146014e-4,0.002812104978792768,0.0012747286263395101,1.3698706095846704e-4,3.848374187451022e-4,0.07828378002444095,0.004632574461392662,0.017455501903682103,0.008896584456712186,0.001050870676734629,0.0024347035598325036,17.663102996694704,1.8281697693421173,3.66793325328624,0.45927784664449917,0.8007215385692963,0.18163869617744863,0.06441113292112849,0.02383211918081754,0.07541733333333332,0.02790441333333333,0.07666728875922965,0.028366896840914972,0.44320513807279605,0.16398590108693453,0.5785499999999998,0.2140634999999999,0.47589475321130936,0.17608105868818447,0.08468740956169446,0.0024216128429463157,0.014601013652842674,0.013071174993644203,7.490900773324116e-4,0.0023937824792836307,15.056567026255795,2.383707152123926,2.327038081385558,0.4666588530673733,0.2969394746891102,0.06346763797655072,37,0.562461611694191,0.20811079632685064,0.6274505677255175,0.2321567100584415,0.815524054348684,0.3017439001090131
1,oil,Grocery,0.03729358901277109,0,0.0083093039013633,0.001664888603512156,0,4.076119437061616e-4,0.3138544234651307,0,0.0672526026853085,0.015159199739485183,0,0.0032791583343319717,33.47683986426954,1.4762765663972606,6.579513423657866,0.2954886719799943,0,0,0.1114011632041029,0.001114011632041029,0,0,0.12629055321151336,0.0012629055321151336,0.9375270328311764,0.009375270328311765,0,0,1.0221516144870113,0.010221516144870114,7.124267594507856e-4,0,1.257223848206034e-4,4.496713836072131e-4,0,7.93537833647089e-5,0.06904857934546826,0.043488845732545224,0.012185044916728185,0.007674503134618152,0,0,1,1.0317761295077867,0.010317761295077868,1.0317761295077867,0.010317761295077868,0,0
1,oil,Non-Grocery,0.03729358901277109,0,0.0083093039013633,0.001664888603512156,0,4.076119437061616e-4,0.3138544234651307,0,0.0672526026853085,0.015159199739485183,0,0.0032791583343319717,33.47683986426954,1.4762765663972606,6.579513423657866,0.2954886719799943,0,0,0.1114011632041029,0.001114011632041029,0,0,0.12629055321151336,0.0012629055321151336,0.9375270328311764,0.009375270328311765,0,0,1.0221516144870113,0.010221516144870114,1.7950275168137638e-4,0,3.167696008589102e-5,1.0640059346349589e-4,0,1.877657763286513e-5,0.05640099203865093,0.03339058822924694,0.009953117469665873,0.005892457473074026,0,0,1,0.318261692202799,0.00318261692202799,0.318261692202799,0.00318261692202799,0,0
1,oil,Total,0.03729358901277109,0,0.0083093039013633,0.001664888603512156,0,4.076119437061616e-4,0.3138544234651307,0,0.0672526026853085,0.015159199739485183,0,0.0032791583343319717,33.47683986426954,1.4762765663972606,6.579513423657866,0.2954886719799943,0,0,0.1114011632041029,0.001114011632041029,0,0,0.12629055321151336,0.0012629055321151336,0.9375270328311764,0.009375270328311765,0,0,1.0221516144870113,0.010221516144870114,8.919295111321621e-4,0,1.5739934490649444e-4,4.6361601139900514e-4,0,8.181460033734941e-5,0.1254495713841192,0.05522079862938561,0.02213816238639406,0.009744848018814844,0,0,1,0.7109864954429589,0.007109864954429589,0.710986495442959,0.0071098649544295905,0,0
1,pf_egg,Grocery,0.12095583306431623,0.022330308293943633,0.04279975705940933,0.012131944134440678,0.002239743597837978,0.004292841845306357,0.7411163677752801,0.13682148727221677,0.26224118085043063,0.07433442557655223,0.013723278968241163,0.026302951046068793,32.21995722832234,3.231681442764527,11.400908140606104,1.1435180688654876,5.948299969490048,0.5966181299117359,0.37540655999999994,0.18770327999999997,0.37540655999999994,0.18770327999999997,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,2.3001779999999994,1.1500889999999997,2.3001779999999994,1.1500889999999997,0.09036923255647372,0.013384488408087099,0.03294681822171225,0.015923925221687434,0.002251778996148433,0.005821784059280122,19.782083431936943,3.3831023642542135,7.196182489557926,1.224152542287274,2.984571637584798,0.48715617235722536,50,0.4568236347167468,0.2284118173583734,0.4578374474177104,0.2289187237088552,0.4484559271265546,0.2242279635632773
1,pf_egg,Non-Grocery,0.12095583306431623,0.022330308293943633,0.04279975705940933,0.012131944134440678,0.002239743597837978,0.004292841845306357,0.7411163677752801,0.13682148727221677,0.26224118085043063,0.07433442557655223,0.013723278968241163,0.026302951046068793,32.21995722832234,3.231681442764527,11.400908140606104,1.1435180688654876,5.948299969490048,0.5966181299117359,0.37540655999999994,0.18770327999999997,0.37540655999999994,0.18770327999999997,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,2.3001779999999994,1.1500889999999997,2.3001779999999994,1.1500889999999997,0.7098405331312846,0.0921489549104919,0.24515324549216866,0.12817984581319414,0.016261597517414156,0.0406577266107805,10.829521190347315,2.238602896736106,3.790023457111511,0.7544230148346461,1.5257010773757527,0.34330487089812395,50,6.55468067936362,3.27734033968181,6.468383329717099,3.2341916648585496,6.03977779638136,3.01988889819068
1,pf_egg,Total,0.12095583306431623,0.022330308293943633,0.04279975705940933,0.012131944134440678,0.002239743597837978,0.004292841845306357,0.7411163677752801,0.13682148727221677,0.26224118085043063,0.07433442557655223,0.013723278968241163,0.026302951046068793,32.21995722832234,3.231681442764527,11.400908140606104,1.1435180688654876,5.948299969490048,0.5966181299117359,0.37540655999999994,0.18770327999999997,0.37540655999999994,0.18770327999999997,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,2.3001779999999994,1.1500889999999997,2.3001779999999994,1.1500889999999997,0.8002097656877584,0.10553344331857899,0.2781000637138809,0.12536088492969727,0.016225441690952205,0.03980875958163545,30.611604622284258,3.6423795271157555,10.986205946669438,1.3055855749570573,4.510272714960551,0.5577620257439345,50,2.6140732430120033,1.3070366215060016,2.531356731012214,1.265678365506107,2.3398461686923078,1.1699230843461539
1,pf_ns,Grocery,0.014561534479284849,3.067821131684828e-4,0.0024467133738653576,0.002855875438127345,2.194797637843229e-4,6.573905123434851e-4,0.08504940568321785,0.0021652599366299135,0.01797180873661852,0.022899273366946367,0.0016566563474832807,0.005585940504795126,10.227253286271443,1.8000052848513524,1.2816720441453198,0.3669595176884139,0.3552874194020432,0.2589248465373938,0.14237971889120543,0.021356957833680815,0.08634758688748508,0.012952138033122762,0.19090011247744296,0.02863501687161644,0.8315957696812296,0.12473936545218443,0.6094389551631451,0.09141584327447176,1.4022158647146727,0.2103323797072009,0.07818007830252813,6.475331496575648e-4,0.01677423478959135,0.017184839868565144,3.0351426940959534e-4,0.004238933150297441,9.925104901665383,1.8272771389515496,2.023551789592265,0.3584314258468108,0.041273908527161556,0.02117412896529145,15,0.7877002719579307,0.1181550407936896,0.8289501101907192,0.12434251652860787,1.5688680155683241,0.2353302023352486
1,pf_ns,Non-Grocery,0.014561534479284849,3.067821131684828e-4,0.0024467133738653576,0.002855875438127345,2.194797637843229e-4,6.573905123434851e-4,0.08504940568321785,0.0021652599366299135,0.01797180873661852,0.022899273366946367,0.0016566563474832807,0.005585940504795126,10.227253286271443,1.8000052848513524,1.2816720441453198,0.3669595176884139,0.3552874194020432,0.2589248465373938,0.14237971889120543,0.021356957833680815,0.08634758688748508,0.012952138033122762,0.19090011247744296,0.02863501687161644,0.8315957696812296,0.12473936545218443,0.6094389551631451,0.09141584327447176,1.4022158647146727,0.2103323797072009,0.08217004339964508,0.007042617653664976,0.015913641740005733,0.04143178032230456,0.006306866333466503,0.008369430651966606,3.413339566429135,1.5323181519634756,0.6224586773779693,0.30101392029715446,0.270103857780784,0.23766648207031071,15,2.4073210942094247,0.3610981641314137,2.5565780216993668,0.383486703254905,2.6073739603455635,0.3911060940518345
1,pf_ns,Total,0.014561534479284849,3.067821131684828e-4,0.0024467133738653576,0.002855875438127345,2.194797637843229e-4,6.573905123434851e-4,0.08504940568321785,0.0021652599366299135,0.01797180873661852,0.022899273366946367,0.0016566563474832807,0.005585940504795126,10.227253286271443,1.8000052848513524,1.2816720441453198,0.3669595176884139,0.3552874194020432,0.2589248465373938,0.14237971889120543,0.021356957833680815,0.08634758688748508,0.012952138033122762,0.19090011247744296,0.02863501687161644,0.8315957696812296,0.12473936545218443,0.6094389551631451,0.09141584327447176,1.4022158647146727,0.2103323797072009,0.1603501217021732,0.00769015080332254,0.032687876529597086,0.04651849171840385,0.006526091212818573,0.00998850359890062,13.338444468094519,2.2065927791639517,2.6460104669702345,0.4357394914671258,0.31137776630794556,0.2549786706095362,15,1.2021650806863555,0.1803247621029533,1.2353645965363749,0.18530468948045623,2.4697173772250505,0.37045760658375754
1,pf_pm,Grocery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22711176080951592,2.975281765398772e-4,0.08213022866292523,0.03128481255028924,1.2345716645909105e-4,0.011160435076318769,17.216368561367254,2.3138758922999547,6.370428202249959,0.8575941192899859,0.029753611640300406,0.012899046252313175,31,1.3191618197530015,0.4089401641234305,1.2892418854028966,0.39966498447489796,0.9999733146240435,0.3099917275334535
1,pf_pm,Non-Grocery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3111759873495777,1.7784548555690763e-4,0.11811485808341952,0.08563301711569861,5.181636221591599e-5,0.03218498009471558,7.280878227610337,1.8566171267898417,2.8274354243625823,0.7260892376590677,0.004834576643904563,0.001449903237627311,31,4.273879848306556,1.3249027529750323,4.177455550909615,1.2950112207819806,3.678615495343017,1.1403708035563354
