subgroup,food,ghg_impact_mean,ghg_impact_se,ced_impact_mean,ced_impact_se,fcid_intake_mean,fcid_intake_se,GHGper100gram,CEDper100gram,price_mean,price_se,fndds_intake_mean,fndds_intake_se,costper100gram
18,gr_refined,0.06426174110084747,0.0051263263055864195,0.37157127602899415,0.023482454142139553,118.69432914079749,5.510557063855121,0.05414053187378392,0.3130488867654571,2.17658698814193,0.1946245010577088,267.16078749092,21.98941171418987,0.8147105002136236
19,gr_refined,0.09760609549586194,0.008954252966910362,0.5763547381107175,0.042910035506592725,160.59610642812035,11.772181585956575,0.060777373540838925,0.35888462736092697,2.650519147805496,0.2794285947881986,348.1464859708138,34.27371787084643,0.7613229645028493
20,gr_refined,0.14501173402904058,0.017581495388461373,0.674404313416536,0.07922810241979285,168.73569082050042,18.52457466680556,0.08594016673289519,0.3996808915393967,2.416793247666694,0.25357202456713224,309.3465019003498,27.16036616728878,0.7812576618193727
21,gr_refined,0.04954397348778112,0.0039703806692108915,0.30382479485857644,0.02045445760846019,97.67762215969658,5.948754078743185,0.050721928311051566,0.31104851668260575,1.816417790243423,0.15055672962817385,186.98424468040287,13.185927172083716,0.9714282576845338
22,gr_refined,0.051292112372834146,0.0033863448139254074,0.29767575303222515,0.016492964847734038,96.98410377074299,4.812249313606812,0.05288713343588926,0.3069325193084111,1.6421290579840713,0.1485039316033766,197.50434777353087,15.125225838469403,0.8314394475340994
23,gr_refined,0.06619044837420836,0.0041020298056746625,0.39324830475079176,0.021426133182973015,108.21813630938357,5.4858701355280415,0.061163914507802335,0.36338484302348245,2.013680193471986,0.2031316263424388,236.55980446189497,15.023949408391083,0.8512351445557392
24,gr_refined,0.09327316810694765,0.00972677191287695,0.44460219235480813,0.04130938154041275,113.59552494002824,8.362246644310183,0.0821098966320992,0.39139058742809807,1.6719497287497795,0.17404579381496743,232.7675087543159,23.26315891940057,0.7182917142076336
25,gr_refined,0.06582041422743651,0.0036388088521034996,0.4004434998685908,0.01883720558501568,136.45552246629228,5.459582152530654,0.04823580096855054,0.29346082344707575,2.926244633798238,0.37420234702350247,274.53127074675336,18.484233202874538,1.0659057621518129
26,gr_refined,0.06733653016763887,0.0080985262009359,0.37875101500486913,0.038599785169543856,121.48545172298161,7.915631633859003,0.05542764932971864,0.3117665610434736,1.885414165126206,0.17479030470787996,258.3939532400139,19.075317582515037,0.7296665194695577
27,gr_refined,0.09803806713996122,0.007921427152243815,0.5643003086746551,0.025070155523012713,154.0359165104545,5.409185799875982,0.06364623872206279,0.36634333177506406,3.0527407823243267,0.3300732863907536,334.7964026940793,19.790115128066837,0.911820066691031
28,gr_refined,0.09690296264737747,0.02104581668475183,0.47934768696144414,0.08450617932058199,136.40881338381874,17.508333112406536,0.07103863763899028,0.35140521720739926,2.2406730105273764,0.2571928517696756,322.2770401118222,47.50201759377023,0.6952629978697576
29,gr_refined,0.04394173675324433,0.0031975243769421925,0.2706731463670113,0.016306415035612785,94.11582822619805,4.363315348118298,0.046688997569712426,0.28759577583111234,1.7323667969799668,0.11212504228219299,188.41164345387244,9.64194511496768,0.9194584608589175
30,gr_refined,0.04912087178706812,0.004180502457209657,0.28144848656246085,0.016987527047952523,92.59611213374082,3.8111524325504256,0.05304852510019059,0.30395281192362794,1.538964829039177,0.09196962641072493,191.64976994480338,11.492066283895591,0.8030089623809155
31,gr_refined,0.06662413545307684,0.004126092575442975,0.4040253219263024,0.01915740879191354,112.34541303359207,4.648463866615568,0.05930294228670979,0.3596277863213659,1.8114732726450165,0.11464499314225919,230.57812491076874,13.059632930165767,0.7856223452879743
32,gr_refined,0.07753378609575776,0.007701131962523792,0.38333006476914055,0.031066582660809836,105.01800030173251,6.916784970936111,0.073829044423805,0.36501367733890916,1.6747439286013674,0.18595671230339397,250.03671813896148,14.19030353595011,0.6697991963206799
33,gr_refined,0.05514645947411067,0.0028976770483882894,0.3575221587219973,0.024216861112586554,120.81291964082416,5.739535476732075,0.04564616072358871,0.2959304019676934,2.1677673134280435,0.17921282341098235,241.07831333471782,14.119323352218704,0.8991963165173937
34,gr_refined,0.058730482494814426,0.004951793899385614,0.34024624467173,0.022031485753836014,109.29720215652851,6.100001006805811,0.053734662311578994,0.3113037094805509,1.717808433154574,0.16878909917722834,224.00431000782146,17.875416482976416,0.7668640094891898
35,gr_refined,0.07652061764076219,0.005579159657561568,0.4517373703729898,0.027816520450164278,131.95740063926442,8.248036806736422,0.057988879191360185,0.34233576001388255,1.973782916389929,0.17724342704817567,279.3134703990564,20.143017352006797,0.7066551117531054
36,gr_refined,0.1031131773535273,0.012472075303745079,0.49241104838619404,0.05388541209617981,136.5352165601693,14.884938522145918,0.07552130501663407,0.3606476488570954,2.1636298654016737,0.35317241634078045,285.75742288201803,38.46925779038975,0.757156137391042
37,gr_refined,0.0449060863607311,0.0026512120231263056,0.2961105721388473,0.022727856395751797,94.2710228770865,4.262117618773438,0.047635089755291044,0.3141056107187099,1.7018281613758552,0.12371207726708268,198.63799892916396,11.050414648647212,0.8567485428519354
38,gr_refined,0.04094663996964526,0.004268728348133072,0.23217177677793194,0.017783242175493423,75.43996660067755,3.973646661118036,0.05427711836934655,0.3077569983651699,1.2801931659504369,0.12428013874708771,183.54436206339767,12.974948880659248,0.6974843310677383
39,gr_refined,0.06344038550491517,0.005576502557412593,0.36232314103610447,0.025961395047866404,98.3488714286269,5.984913518802404,0.06450545347737388,0.3684059977231638,1.5054905120998199,0.12405597541867468,224.4299462736057,13.750854556037623,0.6708064307356093
40,gr_refined,0.08120643216709313,0.010275898566874494,0.38838021531626415,0.039867550145706906,103.7869879153766,8.063969164279518,0.07824336537573026,0.3742089669592613,1.6028217318759732,0.17835164195892203,235.23589946146038,21.649760612236353,0.6813678250409095
41,gr_refined,0.04965582156671319,0.0030768064826205564,0.315345623370745,0.01756497698889035,109.21280637713988,5.161944747649944,0.045467031947919075,0.2887441810457425,1.7384615680647926,0.12993359949871194,208.40339008929317,12.03196925205179,0.8341810405866843
42,gr_refined,0.0498723185620393,0.005324578821677945,0.2879802312905044,0.02420131269641039,90.84564203385865,6.719833095996464,0.05489786570439078,0.31699950029872936,1.4010278343315063,0.1725661274830365,182.39587763919448,15.679824922436344,0.7681247254408582
43,gr_refined,0.08183014138637973,0.010647150412409183,0.45786013031072675,0.04029942851424006,121.28708807355301,7.530131369550171,0.06746813917797655,0.3775011318872321,1.6076717013411446,0.1497544793127617,230.52561728322266,21.96734419626377,0.6973939470536009
44,gr_refined,0.0848170849129389,0.011055051235490384,0.41357537816586804,0.04063741641616898,115.88296476135973,8.066178953641453,0.07319202187103561,0.3568905740524957,1.8279416906760095,0.319979882175927,273.63041084979085,24.190755962574613,0.6680330906930723
45,gr_refined,0.040873316310621736,0.002126766202463521,0.26176551014871735,0.01615548832759511,89.06792277056503,3.5407312284349124,0.04589005226484238,0.29389425733326413,1.5922379229940349,0.12444140298733657,180.546432582563,11.961237053239717,0.8818994095969812
46,gr_refined,0.039680367509147635,0.004002967350561394,0.23892537312352724,0.0202383889048104,75.75192666560507,5.397333217496322,0.05238199113312373,0.31540501164838436,1.2651410968993368,0.1457654921866134,169.6957707412582,19.32694947272843,0.7455348423670187
47,gr_refined,0.05624055877150075,0.005110320277513538,0.33112339370699473,0.026502356174240516,96.67840396028853,5.493940647783859,0.05817282502367543,0.3424998553379165,1.5038588278664438,0.17866820666205066,198.79557073675127,14.838335210811517,0.7564850777575327
48,gr_refined,0.09336050860892221,0.015381836020709954,0.41634163346606695,0.05886896752233885,99.86703901957777,12.356832448812854,0.09348480692475519,0.41689594239842037,1.1800932922609575,0.18221050696265265,213.6307187310427,27.59806513753655,0.5523986902589014
1,gr_whole,0.01780401031143939,0.0020193941884712376,0.11144761424305484,0.01059863765515957,28.72702340220633,2.4564011907675463,0.06197652315788479,0.387953922975867,0.23539525143025483,0.031382692641498885,39.161641375936796,5.728854072098891,0.6010862751398757
2,gr_whole,0.014566137088818841,0.0015316854928254145,0.09794965335415731,0.006443506093886339,23.07789389637393,1.8933939484893285,0.06311727211427867,0.42443064256200375,0.30585264829789915,0.03463684975530576,33.4093814419897,5.5038577049833775,0.9154693535076838
3,gr_whole,0.01488031910582365,0.0026138661104841026,0.09392444620331386,0.011470212949684162,21.42465095499345,1.9110320043978102,0.0694541961830911,0.43839428889936183,0.17977506289479678,0.03354298163585146,33.57500302978196,5.455828816453964,0.5354431769829814
4,gr_whole,0.020190376102503686,0.003338329255983286,0.11527217118158437,0.018633716616648487,28.784594852543655,3.8971980217315325,0.07014299213149942,0.40046480338561347,0.22910055403319193,0.030904804704323142,49.24692052080611,8.07499542265051,0.4652078781990039
5,gr_whole,0.016363114179671144,0.0019317613021604494,0.09620477769872385,0.008967318473492825,25.45367270482566,2.100101117253683,0.06428586699226681,0.377960299931431,0.26141596382150895,0.027045484037597038,43.153056753931644,5.591880028777542,0.605787824747065
6,gr_whole,0.012819472329295369,0.0017137038293041122,0.08318024416500713,0.0084168346483145,19.783012876814134,1.7085768658907403,0.0648004043121253,0.4204629733749763,0.167584565191896,0.02407953223714561,35.683446242420104,6.312989495131052,0.4696423211294912
7,gr_whole,0.012225496271742442,0.001810338521742064,0.07949684961254264,0.00988188809065835,18.79713117545079,2.2883515565762482,0.06503916027201556,0.4229201194082541,0.18536019548814522,0.035621910106812316,31.601090299482077,5.69254725995052,0.5865626588560559
8,gr_whole,0.018164101556353437,0.0038639734214104523,0.09163560506359328,0.01491489515933475,23.511136557388156,3.524065777580982,0.07725743718095814,0.38975404204692793,0.21256042565812197,0.034349487075071294,41.46527439007778,7.712126583022044,0.5126227398340466
9,gr_whole,0.012188906211865224,0.0012935984794077038,0.0785868025871287,0.007429910259468149,24.010132156339093,2.575833934542635,0.05076567730864047,0.32730683061392657,0.22523464856244255,0.0388532521650013,31.959793950185965,4.477578058058659,0.7047437443229573
10,gr_whole,0.015418216370232475,0.0026434017323448103,0.09408243313583264,0.011999850386165722,21.965347561352537,2.607075392280475,0.0701933640119605,0.42832207809617484,0.21274681286997837,0.03658946022998272,35.88142622896819,6.513497629554183,0.5929162667960541
11,gr_whole,0.011238274336919889,0.002206747520403455,0.07031460564176961,0.013724886989523328,18.270891677701435,3.438396028866314,0.06150917281522473,0.3848449593053223,0.1206854267939387,0.017566632837084352,24.84405366303934,4.566889901272007,0.48577188099333085
12,gr_whole,0.02088181030986909,0.004357126059846037,0.10810530849528263,0.015577345031805337,28.903239315714707,5.106181085622185,0.07224730100932195,0.3740248880564253,0.3812543429419287,0.16966429313299192,71.25738973783243,28.03840465378822,0.5350383228246582
13,gr_whole,0.019095673639012357,0.0043083228793363414,0.10623408664668699,0.015297366210450117,26.201940000418006,2.6419322407474137,0.07287885415624842,0.4054435917531,0.23710685391384592,0.0295684508772637,39.98068588278119,4.619586431980082,0.5930534924013464
14,gr_whole,0.01507949107560694,0.002384062087161669,0.09244894050543523,0.01033795166686829,22.987535918378654,2.2588036782421845,0.06559855362118568,0.40216985775983854,0.25092351830040216,0.05901980545859857,39.935122788191734,6.310594679953341,0.628327899807026
15,gr_whole,0.01129714855813251,0.0015928576619817555,0.07512886874480057,0.009118529863078232,20.247260981496236,2.0657667268546387,0.05579593490920504,0.3710569484606341,0.1432516080867292,0.01653758187588907,36.75689592696524,4.319581732664114,0.3897271640438994
16,gr_whole,0.017374870167860507,0.0026276710781935925,0.09559287771887111,0.013300593467722074,23.28267391607553,3.1951415304190767,0.07462575059243527,0.41057516874326433,0.19317705382120737,0.02866623581110655,45.150425393894416,7.220475895601992,0.42785212350918456
17,gr_whole,0.018189116215634727,0.0016962743386404998,0.11193383015858839,0.01268442899899399,29.81428633428392,3.4021173767730493,0.06100805503675187,0.375436892580836,0.3001918797933509,0.04823659800261073,46.23768402880978,7.240095967905254,0.6492364098649649
18,gr_whole,0.01804768109092008,0.0019889974725207965,0.11421638933844835,0.00972497031187849,27.093364556167607,2.0303505548588814,0.06661291938660921,0.42156591183669667,0.18204016542857612,0.01863782922964296,33.88963614460488,5.165562983261038,0.5371558568874052
19,gr_whole,0.011154363081087611,0.0017716517339002845,0.0669402239837893,0.009454686449932121,17.62858630144885,2.3788707666820517,0.06327429148513662,0.3797254234634098,0.18687674626100073,0.032895409078062675,32.17022103915696,5.655587472568855,0.5808997893845307
20,gr_whole,0.023694140171632853,0.005539013163731451,0.1438015876986839,0.055290435273560555,31.803598388319003,9.093743481430351,0.07450144440364762,0.4521550861725764,0.3105865875002215,0.09206501037172747,50.07615829482037,9.786855615143198,0.6202284641558596
21,gr_whole,0.011892039524013678,0.0015177213404464105,0.07695838643350765,0.008184125725893993,20.688193557665585,2.0480140787314247,0.05748225184990754,0.3719918136834731,0.16317691172407206,0.022932202319682415,24.628929069661147,3.371375408556862,0.6625416446754057
22,gr_whole,0.01427567469667077,0.0019807148916863113,0.09527598630260982,0.010050199588290391,22.803764705210614,2.246962551084327,0.06260227151619753,0.41780814498949576,0.23189063307362878,0.053005291051634394,44.12254405405741,7.29207018049512,0.5255604318498146
23,gr_whole,0.011795996186596042,0.0014226298365085533,0.07163972853966763,0.006402889933827683,19.50617433687313,1.714423916767693,0.060473140365087906,0.36726693457386367,0.17847436243968196,0.028571712046324277,40.34999141442277,6.129160010238592,0.44231573832723986
24,gr_whole,0.01581378636417614,0.0035588411093462327,0.07964275414136558,0.012064223217504855,21.034146346648598,2.140494230537905,0.0751814982341595,0.37863554255461945,0.2137373987219523,0.03599633333427856,36.45593503203339,4.670580776341631,0.5862897180778489
25,gr_whole,0.014571344242770299,0.0014638876841051262,0.09464456003047442,0.006656788223690074,27.56130924044,1.6421520179550964,0.05286883912390541,0.34339645916241485,0.26340040484477384,0.03493437588633862,49.4148835944226,7.951976184734551,0.5330386023098991
26,gr_whole,0.013772868266378057,0.0014798413706411052,0.09947698237491794,0.010833085771233323,25.2624678757272,2.4714725018581074,0.054519092648154806,0.3937738104775499,0.2069581572936182,0.05802547231479194,30.30121015851642,4.514189618249472,0.683002943482938
27,gr_whole,0.018638238077913264,0.006700358148843412,0.10299402537345742,0.022170109401566652,26.885599822009997,4.074612827273561,0.06932424123435402,0.38308249046071485,0.18738400110645814,0.028736074497844055,46.911931533967284,9.72781001916235,0.39943782952270884
28,gr_whole,0.025099028360888804,0.00502653646026237,0.1364872141016884,0.032388468353459016,37.55578789123048,8.73256163784872,0.06683131887308796,0.3634252448570226,0.3104431995910086,0.04319140893850582,79.50888611642216,12.167500958456413,0.39045094800653746
29,gr_whole,0.011734413244819508,0.001502542749201413,0.07536829176982895,0.00802087833025875,23.126183975190294,2.569652119887505,0.05074081075117344,0.32590025163980296,0.21402531891768378,0.02768433663681542,35.1146473454364,5.409045066126834,0.6095043951665917
30,gr_whole,0.020359471563431944,0.004630177010054599,0.11179010710580695,0.016177486223006174,28.27921608847222,2.8377617540464177,0.07199446936483966,0.3953083662434943,0.2509915577601006,0.03943372695402079,55.8675060127665,7.43585322511837,0.44926214838146805
31,gr_whole,0.02229933224114652,0.010315123689667898,0.10002359646529564,0.03300383758712619,23.55488670881562,4.9570223041274915,0.09466966458726717,0.42464053298910986,0.23174098498416934,0.05200536622791523,49.834732761372486,9.234522750587699,0.46501901814911434
32,gr_whole,0.02073550523814303,0.004366643801174234,0.09553775057142568,0.01731275793872405,23.38160621645916,3.6814233010424164,0.08868298031444288,0.408602170813112,0.23299476495654114,0.04401642527913151,48.67465221037412,9.232596601121779,0.4786778217736962
33,gr_whole,0.021606207063106748,0.0037949362667933475,0.1368060049980815,0.016134095797297448,41.61752189298034,4.234039863774665,0.05191613070731893,0.32872213138946327,0.33430384410100844,0.04187883590400362,72.31853845390833,10.614875656000857,0.46226576372816836
34,gr_whole,0.01436712850427071,0.001729158499673536,0.09826318680629646,0.011453466554987485,29.846434205876538,3.9017113164454655,0.04813683405249774,0.32922923431486223,0.2252358997710537,0.04125152800956505,54.90172116614415,9.0569645937283,0.4102528936924264
35,gr_whole,0.013928437224199544,0.002503847188362641,0.08731729426675598,0.013767111576996833,25.595312686178026,3.866805020138483,0.05441792173033766,0.34114564388154184,0.20298080556075968,0.04109786167863268,52.93359355148791,10.907234579458166,0.38346311282139295
36,gr_whole,0.025059322859775218,0.004477593212562469,0.13532248010400677,0.0188950156776638,39.51270538264312,5.406381385935377,0.06342092402203144,0.3424783972485223,0.33995874688559813,0.08342009482816878,87.48790749274069,18.02775786852667,0.38857798366454954
37,gr_whole,0.014848876152321415,0.001201011217894374,0.09552380214967011,0.007471118366933181,28.353809923694936,2.05527205617128,0.052369950254594844,0.33689935287970607,0.25056598616111575,0.032175416983367865,45.681879137508275,4.847724795109196,0.5485019243776733
38,gr_whole,0.011505623816314153,9.305419695651171e-4,0.08146000602802757,0.006074539366339058,22.505457126458484,1.4866058433494411,0.051123706360034764,0.36195668264058195,0.11928318327731914,0.016272238521829525,43.063439591422586,4.1308118937226705,0.2769940915288106
39,gr_whole,0.011144368557671853,0.0013726012155036126,0.06778341373187918,0.007563272540932132,19.68942154019247,1.725533066431045,0.05660079213054887,0.3442631038881022,0.1646294173001545,0.019553618166880796,45.77738211562867,6.5286474378550565,0.3596304762127257
40,gr_whole,0.023600707488966827,0.006551257377155751,0.10139859063148919,0.02332929113068951,26.037852555150906,5.150663835659522,0.09063999206147301,0.38942762432776024,0.24665639566754693,0.05414092654295247,51.61460055864948,10.744968958919753,0.47788105109381246
41,gr_whole,0.015701724983058326,0.0010745626359756713,0.0988127625492391,0.006235741438044831,32.673123775980685,2.05163428322876,0.04805700578467888,0.3024282686489876,0.25790100385671977,0.01934566766412479,58.00423417096672,7.0810354929672,0.44462444430618625
42,gr_whole,0.018900109409509085,0.00314655816418552,0.12127072382443883,0.01764219087312299,30.521218762988507,3.615294348234573,0.0619244911426285,0.39733250748000115,0.2006186173048192,0.038163958794410605,50.500567016593834,11.048142604451483,0.3972601282652896
43,gr_whole,0.010451838171794552,0.0019210791867523569,0.06734078778890912,0.012489543614270921,23.07241687069972,4.627435494118016,0.04530014445546717,0.2918670729915035,0.14884867523353632,0.04124467020658036,49.74015261941138,20.792333936235465,0.29925255029363795
44,gr_whole,0.027764638287894387,0.009067666910013386,0.1428188903717726,0.03777955843114586,37.71824770043359,8.239963492551736,0.07361062610439142,0.3786466739019025,0.3101532202315559,0.08755424173818048,78.09398402861255,25.441122918151695,0.3971537937133801
45,gr_whole,0.011530260979452766,0.0011139384184969264,0.07534313254915359,0.007609215676894836,24.21015861155837,1.8937159677592255,0.047625714331123836,0.31120462182012887,0.20663111958445582,0.017321913343339455,44.33514814097345,4.058974702676494,0.46606615348938557
46,gr_whole,0.015499921521795062,0.0023745614939979665,0.10785855855401248,0.013759366219692778,29.27735557642348,3.8476552006374907,0.05294167187106497,0.36840266626016255,0.19854755240752842,0.05623072692825662,59.6911924005578,16.036231095977882,0.3326245370928007
47,gr_whole,0.00633384220942776,0.0012206400023444808,0.041600878111523534,0.008257772025179707,13.918190030129303,2.4322014358301347,0.04550765721488656,0.2988957473742515,0.08371820295958411,0.014596486558313804,33.546903593434735,6.466284159237033,0.2495556787421898
48,gr_whole,0.017901159258023616,0.0054286383505668155,0.08423203014139358,0.02107600356164516,21.521073297731622,4.360261670635473,0.08317967700946609,0.3913932589517822,0.1903096444748145,0.042511963657239686,55.01276509301044,14.450149478811484,0.34593724593384234
1,leg_tot,0.013644318978167185,0.0016765742878068989,0.09180184973242303,0.011193254561015177,20.001706290186245,2.2494021685745067,0.0682157750954563,0.4589700918539396,0.08468740956169446,0.013071174993644203,15.056567026255795,2.383707152123926,0.562461611694191
2,leg_tot,0.01356891466255454,0.0034440722527376852,0.07407145434394788,0.014477416947308329,16.479198251517687,3.2949916713759273,0.08233965303078311,0.44948457572640776,0.03975066696065042,0.00878096440006763,6.931244748212527,1.966264670308937,0.5734996873527164
3,leg_tot,0.013467724159607002,0.0017195637951799155,0.10844881211831814,0.014087831561837006,23.681679393034436,2.6527131595698945,0.056869801909269595,0.4579439249997469,0.13426952854094096,0.020650870269251154,31.979992656426255,4.2536725194261935,0.4198547822804456
4,leg_tot,0.02543898907639804,0.0036734536917030964,0.11268023118790818,0.010273354861558804,27.5568373638502,2.9008235788041437,0.09231461774989314,0.40890117287452277,0.29563741289951506,0.0910975731286368,36.291897262756194,7.899784973306832,0.814609968608356
5,leg_tot,0.01686545477279411,0.002160693948760766,0.0875012514367253,0.008242917732402546,20.582851991514687,1.9641140246323967,0.08193934824846877,0.4251172358077386,0.09739960017618926,0.01829639688406208,13.9744692970689,2.3872089565555705,0.6969824621291236
6,leg_tot,0.010576852721358766,0.001430360719340527,0.06668988830839179,0.009802201709774146,14.112300488466856,1.8554146951524029,0.07494775731286758,0.4725656767505303,0.049176785551507,0.009265792197016407,9.658643566989056,2.1275012275371696,0.5091479482645114
7,leg_tot,0.010136897467274747,0.0014398800432183529,0.06814167661604313,0.004402062855784779,15.492241423208517,1.111466560899761,0.06543209075020565,0.4398438854300443,0.09548991944067985,0.012888523380499098,22.30423053430753,2.7262428819855695,0.4281246972129384
8,leg_tot,0.021811565509249255,0.002734549295973005,0.08764613036239866,0.009770151280662182,23.068328093592743,2.6071904790184197,0.09455199969740088,0.37994140713969854,0.3886304005662985,0.18796573300678907,38.32282308488151,11.277506948527874,1.014096481633198
9,leg_tot,0.015951505526961843,0.0025107691826945287,0.10359883417570194,0.018433026718949263,23.115401027465783,3.4322178727635957,0.06900812799227762,0.448180994362181,0.1529640572163921,0.0470390849792497,23.9167134032055,7.099281853359627,0.6395697211302064
10,leg_tot,0.01822489134935018,0.0039008994999613976,0.10734017434171939,0.018391269443491415,22.716536061090856,3.9979535910038724,0.08022742243948885,0.4725199918378968,0.04557693743455163,0.011038303134657267,9.87216030370586,2.5281069371185754,0.4616713670810505
11,leg_tot,0.01657533192310188,0.002182652010248096,0.12601556604271338,0.015565557649077987,27.648581352570663,3.2625851503365677,0.059950026772569893,0.45577588388995927,0.11675106667554862,0.019021605798719688,33.3411492140239,5.811294725110583,0.3501710931620826
12,leg_tot,0.030116853343071355,0.007631014706393762,0.11561454292479674,0.01963720541543965,32.26488306599161,6.623098732028755,0.0933425150851256,0.35832934118598675,0.24020092165922044,0.05603870826720584,40.02315020280805,10.884154100040439,0.6001549614212222
13,leg_tot,0.012886996766529657,0.001725721938667663,0.07794020029562237,0.011370003090703993,16.818153011731475,2.0918970862470734,0.0766255174247752,0.4634290117425815,0.07955226610560627,0.014342753656305647,12.466662243487338,2.6888381330395745,0.638120008001058
14,leg_tot,0.01619697558269127,0.002238766943407382,0.10313765715183286,0.014432784082542597,21.299419705990385,2.8096977268430754,0.07604421062295856,0.48422754504821447,0.04765148565807786,0.012188857529845389,10.90332919432379,3.1819140551250684,0.4370361089609672
15,leg_tot,0.016575792867850228,0.001631298737966152,0.11869913554035344,0.009111712464494872,25.73428053833329,1.8214905328215139,0.06441133197082874,0.46124909287260424,0.12863381013090439,0.019655481996498126,30.982612920455345,4.586894879911535,0.41518063844762987
16,leg_tot,0.022937857901566407,0.004048845598647267,0.08638301651568289,0.012237009938177305,21.869308234034325,3.133294901629138,0.10488606981115726,0.394996565923601,0.24254023782716702,0.05540389235681295,29.709952806166395,6.6122582357357595,0.8163602258460236
17,leg_tot,0.016397508153987352,0.002348280321896966,0.11720217382802285,0.017365573912248775,25.268268643010693,3.1524580616990527,0.0648936750896978,0.4638314380927775,0.15339744900061403,0.07039775512949124,22.194906560765155,7.372151030015429,0.691138070712949
18,leg_tot,0.014761715373339349,0.0026558083870698913,0.09239237043967567,0.015779050095832123,19.69020396201883,3.180341406725995,0.07496984491279914,0.4692301340194076,0.06310636080154153,0.02164634461360322,10.179628404533986,3.3946443438282112,0.6199279413130059
19,leg_tot,0.019217744011439684,0.0031012703283729423,0.14244709902777034,0.012022213822256296,32.03863836001586,2.8968025716533528,0.05998302360884157,0.4446103402619755,0.1518956585483533,0.01846927281649694,41.79795903869249,5.317361756290372,0.3634044868261224
20,leg_tot,0.03724710853366286,0.005244109272428556,0.1496800362377838,0.026635329453733578,36.18433889482963,5.1952969227550305,0.10293709840028357,0.4136597235418098,0.2959015012041863,0.08117312168201607,42.097894870868906,10.371706831513908,0.7028890687095748
21,leg_tot,0.0163684347039381,0.0026830691334198066,0.1067422951825223,0.017794086519738822,22.447585934858733,3.4618828779515134,0.072918463265663,0.4755179264811847,0.09321612541544318,0.02693792069746387,15.537605646173533,4.375190326297566,0.5999388035594766
22,leg_tot,0.016108165379116846,0.0023883940955493734,0.10311006208425604,0.016267621095536727,20.97466617299792,2.9785940782317284,0.07679819667334661,0.49159334043178454,0.03905208438977763,0.009244765582722247,9.071307934999536,2.0310177993048404,0.4305011434911632
23,leg_tot,0.014367180095409434,0.002240902336585554,0.10278616401573486,0.01447495935744675,21.7309189608202,2.685197380851884,0.06611400153538267,0.47299501784095443,0.11047940117135817,0.016800472927953367,28.351628004073316,3.4041453586720247,0.3896756868970115
24,leg_tot,0.023865026902523945,0.0052663114284338015,0.10227844388925114,0.021200318161107748,24.610856780050128,4.780228766026456,0.09696950868394487,0.4155826219433342,0.2535333300133343,0.08289249169185181,34.79708038710689,10.38224376877207,0.728605179494525
25,leg_tot,0.022706818254239793,0.0021021366584309162,0.1293623650463048,0.012319984203479474,28.311881217841176,2.433474068182079,0.08020243543523606,0.456919001782139,0.10988263578481527,0.031546998008082215,21.97150460200293,5.0470241836947896,0.5001142970190504
26,leg_tot,0.023252814974919406,0.002915078396306593,0.14999612771692003,0.021351494498677626,30.982976659110342,3.8626546936324684,0.075050293684684,0.48412432855386944,0.09331791649307257,0.026798770627847347,16.044423025283066,3.988053737873212,0.5816221396432932
27,leg_tot,0.016832696662133415,0.0020531236451670856,0.1440717363159059,0.01542491500792985,31.012040437692093,3.041037350773826,0.05427793987291118,0.464567098077174,0.1769667453611403,0.03223042526219305,47.57739318213262,8.093700502919985,0.3719555308204633
28,leg_tot,0.03657118806691569,0.006772603702563169,0.21179726701112186,0.04614805005910654,44.79502978863442,8.284641504909146,0.08164117367367993,0.47281421177860206,0.14856353674768003,0.03529020032647125,36.282289778118304,9.199799380526114,0.4094657135925254
29,leg_tot,0.018873712523504744,0.002929477892516514,0.11521484177591111,0.022064372770995707,24.19770970654031,3.8092052214094716,0.07799792935941965,0.4761394494486812,0.06712921388215122,0.012152143081058364,12.118129107803771,2.4900970300910084,0.5539569126963806
30,leg_tot,0.021933775239932923,0.0036070203678975,0.13204267502525785,0.02329380274457482,27.393018920539163,4.398868157911327,0.08007067531898457,0.4820303866772889,0.08448467662001825,0.0144740803507538,15.981404670902986,2.722800389513483,0.528643622758879
31,leg_tot,0.01490192905562416,0.0022101400911151937,0.10976288122876315,0.013745646595760809,23.22911360635445,2.5634433342795346,0.06415194874912342,0.47252289987826707,0.09669970721592434,0.016796175615526415,26.60737960237732,5.081213142258029,0.36343190746707127
32,leg_tot,0.02523290642372562,0.005652400809006686,0.1262365479532676,0.025677658687512005,29.947250878822864,5.84806785586912,0.08425783897769734,0.4215296704998572,0.277680507295169,0.1045725229515486,56.938017664843244,24.708311022774936,0.4876891024371308
33,leg_tot,0.024956754815628496,0.0026852467334251,0.13821629418670245,0.013923824649221319,30.2901528396534,2.7290224379480614,0.08239230401953321,0.4563076816362609,0.09687439512045735,0.020137548805474907,18.208912071467736,3.231018609736993,0.5320163815401892
34,leg_tot,0.02214118623074722,0.003136210182788981,0.15338256120316932,0.021562197827171822,30.729762540360472,4.234943571921007,0.07205127667897526,0.4991335712461711,0.07149909825909809,0.015724873837053833,17.66263983103626,5.021585139532702,0.4048041456037733
35,leg_tot,0.016542251680993686,0.0023459308242150543,0.13362941661165084,0.017297772143757648,28.508779437226302,3.640250024649183,0.05802511369319825,0.4687307532961573,0.1247884402695945,0.027567417987250667,34.458646046529516,7.237347689014352,0.3621397082784177
