subgroup,food,cost_mean,cost_se,ghg_impact_mean,ghg_impact_se,ced_impact_mean,ced_impact_se,intake_mean,intake_se,ghg_impact_per_fpe,ced_impact_per_fpe,cost_impact_per_fpe,race,Race_label,age,Age_label,sex,Sex_label
11,pf_ns,0.18198186019421683,0.06509763769592247,0.01971355248997089,0.00459803291469937,0.12619275775062588,0.028271449700720156,0.4363013911048565,0.1309471669802227,0.045183336317241134,0.2892329942635868,0.41710126051484686,3,HIS,2,35-44,1,Female
11,oil,7.586173760892665e-4,5.314176500953307e-4,0.04108958973757844,0.002434748586006166,0.3488780709737934,0.02007184788876877,21.936738780437285,0.937342199056153,0.0018730947270166364,0.015903825744823814,3.458204903117984e-5,3,HIS,2,35-44,1,Female
12,dairy,0.6503674728652021,0.06887658361698458,0.5232568228673382,0.05238188246138885,2.8227038051136315,0.2821391851937784,1.0906950841850278,0.09077114541502047,0.4797462007984734,2.5879861805948896,0.5962871587994362,4,OTH,2,35-44,1,Female
12,fruit_exc_juice,0.6278205737163753,0.07038617277260985,0.16890197173939134,0.032056211071159385,1.2066204287249882,0.15081859540357903,0.8404623651455558,0.10671898492049452,0.20096315878479576,1.4356626528018528,0.7469942733338761,4,OTH,2,35-44,1,Female
12,gr_refined,3.4548549023241626,0.4296420275603869,0.14448252253203353,0.01320654814337777,0.693982973539107,0.060952512304537666,5.736213250712807,0.3466363060633131,0.025187787869302015,0.12098277089905428,0.6022884351265788,4,OTH,2,35-44,1,Female
12,pf_poultry,5.224323213731948,0.9947820853337402,0.46993332899277357,0.050931448346512455,3.2745647824813213,0.35825143983760926,1.949255518722267,0.28137103508008326,0.24108349289210368,1.6799053541363278,2.6801633564985266,4,OTH,2,35-44,1,Female
12,pf_redm,4.3668280357551135,0.6203738246393788,2.55965233480442,0.3672564293377451,5.669728704894398,0.7408996700203874,1.647964800585494,0.17018639866628166,1.5532202713886964,3.4404428437306667,2.6498308909290134,4,OTH,2,35-44,1,Female
12,sat_fat,0.028922449512561732,0.006585096670660174,0.8019366963763629,0.08773569003353088,2.6633633629114,0.19862659123170132,22.98502097005935,0.7514016527743086,0.03488953512032807,0.11587387135216187,0.001258317299350589,4,OTH,2,35-44,1,Female
12,ssb,0.4070171251325355,0.07838474319711992,NA,NA,NA,NA,206.4572718241203,43.59521204045444,NA,NA,0.001971435162038133,4,OTH,2,35-44,1,Female
12,veg_dg,0.20227078053085615,0.04638185970418635,0.024739386752628195,0.003387997510685057,0.20885240049232154,0.02849836784665979,0.21121319675200065,0.02941933115441941,0.11712992906251185,0.9888226858170653,0.9576616595995923,4,OTH,2,35-44,1,Female
12,veg_oth,0.8084083532048981,0.08072519587280211,0.0645926670262343,0.006073585225793871,0.42969359388987227,0.042365355633724094,0.6345216789432375,0.06365973505661571,0.10179741554900061,0.6771929283889943,1.274043708878883,4,OTH,2,35-44,1,Female
12,veg_ro,0.1485236044861385,0.0204403421232021,0.07749091693443307,0.029120075823498886,0.6963221697130922,0.27098999489823133,0.4033033071741678,0.07728295032381692,0.1921405442404874,1.726547135435176,0.36826775740273837,4,OTH,2,35-44,1,Female
12,veg_sta,0.2540407342172882,0.03970974340232835,0.053729560577045685,0.009541878850548217,0.4850807850730866,0.08486050308982183,0.3840172530443922,0.04896858430379736,0.13991444434095407,1.2631744569481922,0.6615346894008463,4,OTH,2,35-44,1,Female
12,added_sugar,0.1938377741682617,0.028976477147807836,0.07532123954282416,0.008460365598686799,0.7337752597242552,0.08376351957446644,10.671040635007078,0.9969252968371812,0.0070584718134919,0.06876323357977433,0.01816484266139552,4,OTH,2,35-44,1,Female
12,pf_seafood,2.731345157255159,0.8108532992929917,0.3744937097181388,0.10679462220155342,8.512715638883325,2.499043897136412,0.6676230216472108,0.2015744982665879,0.5609358838377969,12.750782047449622,4.09114885001445,4,OTH,2,35-44,1,Female
12,leg_tot,0.34423695789810654,0.07937317580499421,0.03548854308009131,0.007783392526486004,0.14049172174450364,0.023269133233864835,0.7402137045070077,0.18252455224155656,0.047943645009554586,0.18979886604243976,0.4650507762854417,4,OTH,2,35-44,1,Female
12,pf_egg,1.1136012062799112,0.28548445647368303,0.18120426498828046,0.024363901358277998,1.1102684615639453,0.14928164787126036,0.5331616465395952,0.08977404758458953,0.3398674044998534,2.082423724155656,2.088674632745193,4,OTH,2,35-44,1,Female
12,pf_pm,0.6756766566701293,0.20456724893154393,NA,NA,NA,NA,0.8795779282584719,0.16651965449634157,NA,NA,0.768182823786792,4,OTH,2,35-44,1,Female
12,gr_whole,0.494707251160612,0.17760487675973166,0.027748917259796585,0.004748339875957213,0.14692781607040198,0.01860126443713842,1.040050235831458,0.17092794095965472,0.02668036245154349,0.14126992236383848,0.4756570732038949,4,OTH,2,35-44,1,Female
12,fruit_juice,0.23175281324554559,0.0632326699300016,0.08232253688715901,0.01614651382861296,0.6442800717219126,0.11702016632070228,0.2766199531299693,0.05436137985877733,0.2976015864209186,2.3291164083857647,0.8378022287374802,4,OTH,2,35-44,1,Female
12,pf_ns,0.34978786211052937,0.08616999535652864,0.03927644829705338,0.009853459332660823,0.19803626417550294,0.051410936373839144,0.8592808286804297,0.1356216456693557,0.04570851226527302,0.23046745320691137,0.4070704831710112,4,OTH,2,35-44,1,Female
12,oil,0.0012580111502622409,5.892267090687409e-4,0.040058552086473694,0.004922314114565185,0.3143873963510073,0.02130702348403782,25.927432244797124,1.4647345296758083,0.0015450258131332027,0.012125666490328816,4.85204681429526e-5,4,OTH,2,35-44,1,Female
13,dairy,0.8286962343599299,0.059367952702746536,0.5049555443547646,0.030539275880576557,2.7236193545922838,0.16413209328542586,1.475249241888026,0.07802769369290746,0.34228490347063106,1.8462096283517433,0.5617330352255346,1,NHW,2,35-44,2,Male
13,fruit_exc_juice,0.5089673211525598,0.058344114895110134,0.08735034725923782,0.010574782237459224,0.7399840921198463,0.06038619723124118,0.5854901413031957,0.06042805748112857,0.14919183278613654,1.2638711396109503,0.8693012661488888,1,NHW,2,35-44,2,Male
13,gr_refined,2.09930843661979,0.15173130835278806,0.056541029055251824,0.005410245186738646,0.38132439934517093,0.05212084855158551,5.1191557003942245,0.18132436167834137,0.011044991081419465,0.07448970526835222,0.41008880360058647,1,NHW,2,35-44,2,Male
13,pf_poultry,3.190188000694322,0.3997471524992857,0.3020507648857591,0.01885782918575665,2.1067524202316505,0.12923022900763384,1.4855909348505103,0.12778922429988748,0.20332028003129501,1.4181241759149839,2.147420212291036,1,NHW,2,35-44,2,Male
13,pf_redm,3.366151606452274,0.5664550739727786,1.494336619934248,0.12869815139873433,3.5284340727103602,0.2781770859416751,1.2244725738013424,0.15726523211376156,1.2203920707632674,2.8815950215662496,2.7490624767544984,1,NHW,2,35-44,2,Male
13,sat_fat,0.02310186163517349,0.00519686230156721,0.5409637027997173,0.028279747112439742,1.9837655591552519,0.09489863824065424,26.997350186903184,0.6939563319846298,0.020037659216723677,0.07348000990547605,8.55708485286106e-4,1,NHW,2,35-44,2,Male
13,ssb,0.2729312471859961,0.03641423718873722,NA,NA,NA,NA,235.9758450657476,29.241426451878308,NA,NA,0.0011566067158693806,1,NHW,2,35-44,2,Male
13,veg_dg,0.19962599347573576,0.03234259907619738,0.01935442470395582,0.0032613465301916805,0.16862866769588775,0.028710182252251807,0.2534256672511168,0.04046804106085742,0.07637120941178276,0.6653969565316183,0.7877102411963997,1,NHW,2,35-44,2,Male
13,veg_oth,0.5421120228161544,0.05366617243822642,0.043496927654597756,0.0044289913239250025,0.24359138202495897,0.016844069706368644,0.5875310257452033,0.04282852395246076,0.07403341397916444,0.4146017339526817,0.9226951412966813,1,NHW,2,35-44,2,Male
13,veg_ro,0.23217422895490064,0.03437617784360798,0.05135323380497593,0.0041131075306737605,0.4476204583431531,0.040354615339916314,0.3972507687706942,0.05755284901662418,0.1292715781618,1.126795700681284,0.58445256046545,1,NHW,2,35-44,2,Male
13,veg_sta,0.24279226606830057,0.03199024936677348,0.04592209122656782,0.007715884752750666,0.414674933494051,0.06754385076288805,0.36016993140135567,0.03324310104377208,0.12750117992330265,1.151331350400702,0.6741047625037438,1,NHW,2,35-44,2,Male
13,added_sugar,0.1939688009924951,0.02120310511176233,0.06849876215913786,0.0052930861398890324,0.6931238977933926,0.05591553980026854,16.177416055540355,1.1053615301775304,0.0042342214556371485,0.04284515496255752,0.011990097820724943,1,NHW,2,35-44,2,Male
13,pf_seafood,1.1028238800704007,0.2384830941342727,0.29195418289666253,0.09133159794115872,4.70098214079893,1.1207041854505584,0.41307635528834175,0.06613712534562693,0.7067801852102338,11.380419335591068,2.669782150325673,1,NHW,2,35-44,2,Male
13,leg_tot,0.1316380640725255,0.0226407513352924,0.01677452197914105,0.00286348162115541,0.10523229570645101,0.020956306453789986,0.5126278355497896,0.06758553891349983,0.03272261242144703,0.20528010460764415,0.2567907065197594,1,NHW,2,35-44,2,Male
13,pf_egg,1.2526513795262517,0.3104536793141009,0.14166050099143598,0.022833586049750644,0.8679772880087104,0.13990515320974503,0.5645475201552377,0.1087221812561233,0.2509275055401582,1.5374742727946737,2.218859059343315,1,NHW,2,35-44,2,Male
13,pf_pm,0.5184863933984113,0.08968234594118529,NA,NA,NA,NA,0.8568719347623239,0.07847354458740602,NA,NA,0.6050920474390694,1,NHW,2,35-44,2,Male
13,gr_whole,0.3580596782412355,0.04607744597946969,0.026686105292962958,0.004417230020891943,0.15715604971439018,0.01675063155638488,0.8358481888195414,0.08646980864284463,0.03192697627382723,0.1880198483606692,0.42837884083582095,1,NHW,2,35-44,2,Male
13,fruit_juice,0.08207806648234006,0.025366259808115157,0.034999209224244196,0.0059660294711123595,0.27965775632338524,0.041678118240732774,0.10031962146033777,0.01477703152819127,0.34887700645961306,2.787667579407189,0.8181656318827951,1,NHW,2,35-44,2,Male
13,pf_ns,0.195969645019793,0.0358345281418807,0.026753398715044265,0.005315435421315361,0.1830580344704257,0.038944265027026505,0.869982778933723,0.14538871753547228,0.030751641713913043,0.21041569891163492,0.22525692434967423,1,NHW,2,35-44,2,Male
13,oil,6.310383264409809e-4,2.681848772276102e-4,0.0306688858077376,0.0016069102175244974,0.26130202595999835,0.011837180912508113,31.717805963542748,1.6355910768641275,9.669296118082441e-4,0.008238338624693824,1.989539652163559e-5,1,NHW,2,35-44,2,Male
14,dairy,0.5639083978609074,0.044175395719647355,0.36543834063368746,0.022987210391773982,1.9730601459161414,0.12468304912695984,1.089074668250097,0.06450230369403717,0.33554939003481404,1.8116849132910366,0.5177867177527726,2,NHB,2,35-44,2,Male
14,fruit_exc_juice,0.37044244731358944,0.03136932754601617,0.08040945471720778,0.01131571798082104,0.6765037878783793,0.076577113367824,0.4726273301615502,0.04374706572148482,0.17013289242017127,1.431368320674857,0.7837939612738167,2,NHB,2,35-44,2,Male
14,gr_refined,2.67594476173693,0.23827370632984513,0.06621474039343202,0.0039860796529546634,0.41057538517722597,0.03379124936402422,5.133396488166003,0.15627799130080633,0.012898816708601522,0.07998123389138627,0.521281527329084,2,NHB,2,35-44,2,Male
14,pf_poultry,4.578411184817505,0.430159585377894,0.3971327184649104,0.028656446143687068,2.725671868930848,0.19128515210875593,2.060146344574691,0.19130833666465005,0.19276917851527525,1.3230476932421769,2.2223718217274024,2,NHB,2,35-44,2,Male
14,pf_redm,2.6555856974801135,0.3729943737980037,1.4136581232066332,0.12883736022575612,3.311264750900955,0.27843183008766775,0.93049202610099,0.10900238280034728,1.5192587185623052,3.558617009085009,2.8539585756663888,2,NHB,2,35-44,2,Male
14,sat_fat,0.012429543137609812,0.0029175098488560514,0.5362012160361503,0.03311783772655993,1.9020837036036364,0.08083282045221006,24.16769717517374,0.5041622282255438,0.02218669044674074,0.07870355581737226,5.143039921229258e-4,2,NHB,2,35-44,2,Male
14,ssb,0.33465452912634686,0.03377372860290853,NA,NA,NA,NA,318.6707057017599,30.764829628109503,NA,NA,0.0010501578059689805,2,NHB,2,35-44,2,Male
14,veg_dg,0.19071727731671667,0.04845266810880587,0.021240076171791654,0.006521766328586167,0.171138406711282,0.05656440091515923,0.19380875355205776,0.05028670037075766,0.1095929661716053,0.8830272295482958,0.9840488307226499,2,NHB,2,35-44,2,Male
14,veg_oth,0.5407988334247087,0.1290642921146557,0.037713719230083306,0.00713328713599854,0.2681530505076375,0.057039987840074635,0.5069706528933436,0.07709825725565346,0.07439033998288952,0.5289320969118334,1.0667261119323248,2,NHB,2,35-44,2,Male
14,veg_ro,0.16673152631550672,0.028842468750576094,0.06392584891123969,0.0063520596090772315,0.5594951000797839,0.05904350460574209,0.31914418643228937,0.03672396361589218,0.20030397428155064,1.7531107376085264,0.5224332242407336,2,NHB,2,35-44,2,Male
14,veg_sta,0.25210384407599296,0.02792264256984405,0.07964056107753796,0.015561402440123006,0.703973534461543,0.136218364784351,0.39035558687446315,0.04213477461029871,0.20402054884166435,1.8034160599523792,0.6458312691117409,2,NHB,2,35-44,2,Male
14,added_sugar,0.27332064274662005,0.04979655319220859,0.0878785365504309,0.005442439071282949,0.9196165934321346,0.06018708223240793,18.993092738251885,0.9358854854923458,0.004626868186319359,0.04841847539553348,0.014390528520726654,2,NHB,2,35-44,2,Male
14,pf_seafood,1.9318842799991633,0.3465588582723507,0.5789982768985198,0.07619393702411566,9.66613514207057,1.4035303054284556,0.9237380901588856,0.15521248846993294,0.626799179406936,10.464151305493926,2.0913766581465465,2,NHB,2,35-44,2,Male
14,leg_tot,0.09219085474600275,0.02394696102193813,0.02140735961141296,0.0027001030887640835,0.14075524598750275,0.01749244707144575,0.335792207071965,0.05492290919592153,0.06375180591021,0.4191736527028363,0.2745473325598797,2,NHB,2,35-44,2,Male
14,pf_egg,1.2806505107587929,0.2966649523558174,0.14456685562117255,0.01846267828805618,0.885785002875276,0.11312387939961542,0.5001923106555126,0.07137328751310557,0.28902254701139773,1.7708888841462516,2.5603162693174415,2,NHB,2,35-44,2,Male
14,pf_pm,0.2617675798069115,0.06626592120624712,NA,NA,NA,NA,0.7594695563509637,0.08928483459452154,NA,NA,0.3446715903460708,2,NHB,2,35-44,2,Male
14,gr_whole,0.4275040065209205,0.11676321644723195,0.02629754050414607,0.0035970640819714054,0.1655956034210702,0.021662996438537307,0.6835167729929192,0.08037243232045904,0.038473877369529445,0.24226999243336145,0.625447718933079,2,NHB,2,35-44,2,Male
14,fruit_juice,0.25222818801859304,0.06091104410648896,0.15142847434788168,0.029762895303447192,1.1109004015866848,0.20182838387152185,0.3967241757021655,0.07165364177780466,0.38169711760032554,2.8001832749932434,0.6357772060958277,2,NHB,2,35-44,2,Male
14,pf_ns,0.1980685330746185,0.0409005729387367,0.017977990670047864,0.0025210449978033266,0.10042299281484353,0.016440005147851558,0.6260249254428787,0.10898430731083296,0.028717691483816574,0.16041372912396373,0.3163908097341264,2,NHB,2,35-44,2,Male
14,oil,0,0,0.03730720503924276,0.0019814006951127234,0.3229313053934164,0.016564989899663374,31.411356225680716,1.2141088171758962,0.0011876980023149024,0.010280718319618437,0,2,NHB,2,35-44,2,Male
15,dairy,0.7365301650670347,0.07760770926877868,0.47053388162683424,0.02606533115036675,2.5369245389491586,0.14052863221289588,1.382541560950748,0.05826598148162965,0.3403397734410652,1.83497162805331,0.5327363645838875,3,HIS,2,35-44,2,Male
15,fruit_exc_juice,0.6098994137274679,0.04827231636901949,0.1069526385688798,0.008733038023757382,1.0022707300702447,0.08223961216070941,0.795272166773629,0.06822373322144096,0.13448557995281057,1.2602864427361973,0.7669065248464471,3,HIS,2,35-44,2,Male
15,gr_refined,2.972691651988157,0.19967665905215135,0.0828180648115016,0.004458699891817525,0.5006445109735242,0.028734109939738184,6.795020830127833,0.31149901667764157,0.012188051645743603,0.07367814219991224,0.43748087405527974,3,HIS,2,35-44,2,Male
15,pf_poultry,2.855919109821657,0.35617603609411286,0.3390851080737934,0.018325304503922477,2.3435181822290434,0.1247404044584294,1.8313717075577296,0.13081538961192096,0.18515362374249442,1.2796518437834223,1.5594426287333214,3,HIS,2,35-44,2,Male
15,pf_redm,2.8011844606801306,0.4705785910376713,1.6451575335559472,0.1487651821731644,3.8542850874143353,0.3055605759626479,1.3916265161053214,0.1430196029999278,1.182183232725524,2.7696260762558182,2.0128852305284264,3,HIS,2,35-44,2,Male
15,sat_fat,0.006582211161455617,0.0013203681626667355,0.5637327401489675,0.03299416026955731,2.0223694797172245,0.09229698573131391,24.129664494441975,0.49118773160576334,0.02336264311834164,0.08381258181948849,2.7278502620588707e-4,3,HIS,2,35-44,2,Male
15,ssb,0.3276401344930997,0.03422353625266255,NA,NA,NA,NA,212.42265347408576,19.96109070870543,NA,NA,0.0015423973344399907,3,HIS,2,35-44,2,Male
15,veg_dg,0.083974726648077,0.023963487817867626,0.020751536799158397,0.0059379653744291785,0.1827978002620217,0.05505938538978542,0.1396547618004059,0.02262457711406097,0.14859168804294995,1.3089263688929968,0.6013022797467757,3,HIS,2,35-44,2,Male
15,veg_oth,0.6633913178582529,0.07110640484475664,0.053715535570918925,0.004963184523222112,0.29746144384432543,0.015127230480754327,0.7441056403227642,0.04260232646107205,0.072188050540269,0.39975700723797525,0.8915284092867506,3,HIS,2,35-44,2,Male
15,veg_ro,0.20849376153947607,0.02172609300518251,0.05670766361957534,0.005175189128046145,0.48770229425922706,0.044464138400229766,0.423661056132544,0.03166695977675365,0.1338514900029757,1.1511614938396593,0.4921239715605297,3,HIS,2,35-44,2,Male
15,veg_sta,0.17269979768809088,0.021511108289167157,0.07070762901873087,0.008259582248828081,0.5559195398072475,0.06359541782901759,0.3460731477424566,0.03734453160296388,0.20431411532497928,1.606364271350391,0.49902686416055586,3,HIS,2,35-44,2,Male
15,added_sugar,0.17133675326582545,0.025066604300227485,0.06407001359473488,0.00372287965998746,0.6265069915696933,0.03785038523151819,13.895446189345469,0.6598843789026995,0.004610864071702964,0.04508721656236389,0.012330424725562275,3,HIS,2,35-44,2,Male
15,pf_seafood,2.631363776280165,0.6409033344056045,0.5205568513652052,0.12092182051049268,7.994186476267026,1.3016549152450423,0.6326612089796821,0.13551955587729503,0.8228050716191814,12.635809439240898,4.159198855456729,3,HIS,2,35-44,2,Male
15,leg_tot,0.2230751741695865,0.03705940752236344,0.020488743638764528,0.0024462991430732146,0.14924439263358577,0.014350323052639159,0.9319151218397624,0.08528008045797518,0.021985632766980095,0.16014805333231572,0.23937284516769866,3,HIS,2,35-44,2,Male
15,pf_egg,1.5426778698382944,0.40766094401774805,0.20769211769096674,0.014859727659405226,1.272563910140975,0.09104800578912471,0.7569788805720228,0.07349435840295895,0.2743697651564876,1.681108869483046,2.037940435897691,3,HIS,2,35-44,2,Male
15,pf_pm,0.24944482489716555,0.05027737022730201,NA,NA,NA,NA,0.5351469201893893,0.05721225037355428,NA,NA,0.46612400349587485,3,HIS,2,35-44,2,Male
15,gr_whole,0.21039858455483684,0.023384200126115542,0.018598244870847474,0.002937749057222593,0.12486122128472177,0.017097740865447773,0.7220016612266672,0.05478789022010946,0.0257592826576734,0.17293758171218734,0.2914101114357183,3,HIS,2,35-44,2,Male
15,fruit_juice,0.24316380104394344,0.04547293268449612,0.08861989306094173,0.012328274913257022,0.6833154367802965,0.08227898579065251,0.27907733044127503,0.03995229788323693,0.31754601106731456,2.44848062613987,0.8713133404976127,3,HIS,2,35-44,2,Male
15,pf_ns,0.13174672952271876,0.029057421578847616,0.018266205146983797,0.003386083642683208,0.11890291014455617,0.01975891957237349,0.5127264569912627,0.10301222926111955,0.03562563409380505,0.2319032078865054,0.2569532500737793,3,HIS,2,35-44,2,Male
15,oil,0.0017442571846241941,7.746043435063483e-4,0.031694333186062226,0.0017594745841208498,0.2700150138772571,0.014546162499225574,27.148785201372423,1.1487478699710738,0.0011674309900414999,0.009945749390790692,6.424807488388167e-5,3,HIS,2,35-44,2,Male
16,dairy,0.5830430568621925,0.0620839507748252,0.46817940120595075,0.042643232562829474,2.524712561999195,0.2296860899817578,1.3113309269621505,0.07771036672665857,0.3570261263421449,1.9253054359420798,0.4446193137630629,4,OTH,2,35-44,2,Male
16,fruit_exc_juice,0.5698672514975247,0.0890278246173267,0.14505595417832798,0.027340507942442683,1.0375728551074497,0.15815496064640255,0.6523729518537963,0.0905777304391545,0.22235126972406508,1.5904596475973773,0.8735298572360769,4,OTH,2,35-44,2,Male
16,gr_refined,2.717467708612427,0.2090967534701825,0.11337215669482457,0.012392302545274257,0.5397325198591184,0.04784748353426599,5.963597710481093,0.32076521679403536,0.01901069827288512,0.09050451523759429,0.4556758923957003,4,OTH,2,35-44,2,Male
16,pf_poultry,3.5409504967049314,0.7285385346185953,0.31294154825026305,0.03157666395944941,2.1539051855070017,0.2172453988368707,1.411627618511558,0.14458271035614237,0.22168845674770338,1.5258310033478324,2.508416844690645,4,OTH,2,35-44,2,Male
16,pf_redm,2.7140033842619453,0.32053828684959074,1.8933910191404844,0.22712024149152915,4.331940827011365,0.3824971757314903,1.707160226291505,0.14168639437170022,1.1090880574540631,2.5375127420943477,1.5897766023741216,4,OTH,2,35-44,2,Male
16,sat_fat,0.018760109403476288,0.0038485653174753372,0.562143012442738,0.06114350253267054,1.9646222918017138,0.1612977970511642,24.370346103739102,0.8423880435239391,0.02306668153377146,0.08061528069559443,7.697924897586069e-4,4,OTH,2,35-44,2,Male
16,ssb,0.4236630226618186,0.04660078778029392,NA,NA,NA,NA,284.21642765083845,35.28513967564339,NA,NA,0.0014906352393616428,4,OTH,2,35-44,2,Male
16,veg_dg,0.29198452557914484,0.051593380720951106,0.040428470322708396,0.011551857299723668,0.3213554015304615,0.1032118435575886,0.271649358812103,0.03206450235516579,0.14882593686029033,1.1829786859638407,1.0748581438070224,4,OTH,2,35-44,2,Male
16,veg_oth,0.6564794180938888,0.0781857572616061,0.04246675713068001,0.0064290282100349355,0.22894681908067072,0.021150600090619042,0.573232314176214,0.06167594928725352,0.0740829783675202,0.39939621933157715,1.1452240249876846,4,OTH,2,35-44,2,Male
16,veg_ro,0.1403199251083229,0.01962192923782074,0.055732620419629855,0.010102331235363029,0.5367287415151949,0.11426128580298876,0.29107202402219706,0.02464142124452729,0.19147364164197278,1.8439722722176286,0.48207973809816274,4,OTH,2,35-44,2,Male
16,veg_sta,0.24531155060255777,0.04060617638016047,0.07956640304401072,0.015978745218858205,0.705889041817658,0.14173126796248875,0.4304614837371118,0.05376263694617667,0.18483977324345915,1.639842514339223,0.5698803722759377,4,OTH,2,35-44,2,Male
16,added_sugar,0.16706669972227756,0.02790763399732697,0.06690996050735439,0.0060909199405339565,0.6532179718279307,0.06323296881430272,16.6306516277143,1.1924509196716198,0.004023291570599175,0.039277954132559044,0.01004570978108084,4,OTH,2,35-44,2,Male
16,pf_seafood,2.0278628445105986,0.4467958682875248,0.38519978255861154,0.09620222945952935,9.317245835192303,1.57805467945481,0.9020035574085518,0.1841497028005147,0.42704907247293694,10.329500098603456,2.248176105132701,4,OTH,2,35-44,2,Male
16,leg_tot,0.39408889930016167,0.08767488450112597,0.028131027490644625,0.004627059653369098,0.10344255446872945,0.01467708715185302,0.4013085234531327,0.10343455954381904,0.07009825569760154,0.25776316331046006,0.9820097911431124,4,OTH,2,35-44,2,Male
16,pf_egg,0.9728683398230856,0.38358552112246636,0.1644457621739892,0.018487091000158863,1.0075863467751924,0.11327346011897983,0.6106113926605319,0.07888465621941272,0.26931328853441894,1.650127002028208,1.593269224120012,4,OTH,2,35-44,2,Male
16,pf_pm,0.24625328005597788,0.0596682749599813,NA,NA,NA,NA,0.6303565259553567,0.1325937484341338,NA,NA,0.3906571438802207,4,OTH,2,35-44,2,Male
16,gr_whole,0.2717099188833447,0.04058327242271874,0.026935669985004605,0.004778331334532917,0.16257085439436553,0.03282179980130828,0.8634585337195668,0.11487587251862272,0.031195093838464215,0.1882787048198485,0.3146762794883563,4,OTH,2,35-44,2,Male
16,fruit_juice,0.12132325966938151,0.03298871347805147,0.0727989938300961,0.02517711450321428,0.5547608925334475,0.17117858524551796,0.15574852673158093,0.03409154674163831,0.467413691530828,3.561901381510528,0.7789689072210078,4,OTH,2,35-44,2,Male
16,pf_ns,0.25217825947257383,0.04762190045184381,0.03743296143835318,0.008710348160241367,0.23921757016158973,0.04685680872925388,0.6249416859697768,0.10418015922696965,0.059898326961923126,0.3827838269267873,0.4035228648273746,4,OTH,2,35-44,2,Male
16,oil,2.988489056731676e-4,2.71256854135134e-4,0.03432372900581382,0.0029739309271957976,0.2877194400822544,0.022776199227307222,28.90720930955833,1.2060372709848226,0.001187376084569481,0.009953207070290192,1.033821364327796e-5,4,OTH,2,35-44,2,Male
17,dairy,1.1637865374017644,0.12485999807539472,0.7119535316297861,0.035560697751356334,3.8388118938748077,0.19188159382674314,1.586050256055355,0.08729310813089015,0.4488845980205422,2.420359556211205,0.7337639730888494,1,NHW,3,45-54,1,Female
17,fruit_exc_juice,0.468509131731221,0.040608145010858646,0.08980938875182515,0.01174097489471321,0.7516955539321347,0.06736388491703672,0.5403749639401881,0.05295332025965659,0.1661982785008629,1.3910628805803387,0.8670074725798702,1,NHW,3,45-54,1,Female
17,gr_refined,3.5890366725334184,0.2606450743913479,0.0709408429826476,0.004356329674999509,0.42208610906749333,0.020409700353465742,4.887541065116646,0.1550329582782618,0.014514628529459636,0.08635960362154417,0.7343235841329473,1,NHW,3,45-54,1,Female
17,pf_poultry,3.6730873952548144,0.5981998185391297,0.38351900067419226,0.028092259222531352,2.6614514823144115,0.19293251633826777,1.3478451398018438,0.08546127355155325,0.2845423330536148,1.9745973804569938,2.7251553511517064,1,NHW,3,45-54,1,Female
17,pf_redm,5.686865791391472,0.4375376841154632,2.9039419840144425,0.18308723987878642,6.609676345388493,0.39700411454257023,1.8650534414309443,0.22129271074529624,1.557028833332744,3.5439608316624334,3.0491704232497914,1,NHW,3,45-54,1,Female
17,sat_fat,0.022384277523714625,0.004483363348436056,0.9830627741967236,0.047664078171490994,3.2917254773991913,0.1261096972692268,26.887772337104884,0.633697653269819,0.036561704029310964,0.12242462618804012,8.325077006407303e-4,1,NHW,3,45-54,1,Female
17,ssb,0.3203077061632522,0.026594637114472817,NA,NA,NA,NA,315.45586839188644,42.27148103725738,NA,NA,0.0010153804010560946,1,NHW,3,45-54,1,Female
17,veg_dg,0.14918733707801005,0.04017165513984245,0.02328819730709455,0.003866224490524966,0.20728851328139808,0.03451917981162092,0.1142185976278723,0.02098334872583993,0.20389146593244134,1.814840293843831,1.3061562668110054,1,NHW,3,45-54,1,Female
17,veg_oth,0.835822978780351,0.17175273399488364,0.05650192500386264,0.006980111933136296,0.3841016861003091,0.04465963871085423,0.5906008302791416,0.07499015491207243,0.09566854990223697,0.6503575112123823,1.4152079305159588,1,NHW,3,45-54,1,Female
17,veg_ro,0.19882213632090326,0.02596794277967794,0.08508880590805717,0.0081352387842576,0.7365263766763298,0.07327203834194068,0.3926994456437251,0.03460245157354384,0.21667666418162868,1.8755472788330345,0.5062959434408874,1,NHW,3,45-54,1,Female
17,veg_sta,0.33309763350050836,0.030494892363474,0.05700380541680139,0.01176700579597709,0.5229357257816535,0.10361022979674757,0.3969462568797267,0.03042465706395114,0.14360585199843148,1.3173967929368866,0.8391504586008371,1,NHW,3,45-54,1,Female
17,added_sugar,0.2951028085006346,0.04506620010310334,0.09260277540661531,0.004797553284526254,0.9348766943086584,0.05368865214964043,14.722851769244144,0.904754147214966,0.006289730879452401,0.06349834318522478,0.020043861958666236,1,NHW,3,45-54,1,Female
17,pf_seafood,2.1366098188424574,0.2983799560150939,0.5312754455270399,0.09907303609006919,8.64487211503589,1.6160254828165967,0.4930520763343899,0.07341392838370646,1.0775240000545636,17.533385477871718,4.333436408436094,1,NHW,3,45-54,1,Female
