subgroup,food,GHGperDGA,CEDperDGA,costperDGA
17,pf_egg,0.18770327999999997,1.1500889999999997,1.4855946998757652
18,pf_egg,0.18770327999999997,1.1500889999999997,1.2086563687854739
19,pf_egg,0.18770327999999997,1.1500889999999997,1.6444893106243623
20,pf_egg,0.18770327999999997,1.1500889999999997,0.9752008503072787
21,pf_egg,0.18770327999999994,1.1500889999999997,1.8775922692819926
22,pf_egg,0.18770328,1.1500889999999997,1.2077375094246507
23,pf_egg,0.18770327999999997,1.1500889999999997,1.1785286561713884
24,pf_egg,0.18770327999999994,1.1500889999999997,0.5356722165903706
25,pf_egg,0.18770327999999994,1.150089,1.9976276819582135
26,pf_egg,0.18770327999999997,1.1500889999999997,1.0375169232832393
27,pf_egg,0.18770327999999997,1.1500889999999997,1.6989831325789013
28,pf_egg,0.18770328,1.1500889999999997,1.48385670834046
29,pf_egg,0.18770327999999994,1.1500889999999997,1.4569278809699002
30,pf_egg,0.18770327999999994,1.1500889999999997,1.6855016909827731
31,pf_egg,0.18770327999999997,1.1500889999999997,0.7762525784517353
32,pf_egg,0.18770327999999997,1.1500889999999997,0.9525714574748708
33,pf_egg,0.18770327999999997,1.1500889999999997,1.7532375261540893
34,pf_egg,0.18770327999999997,1.1500889999999997,1.5034222567219158
35,pf_egg,0.18770327999999997,1.1500889999999997,1.2901730164854657
36,pf_egg,0.18770327999999997,1.1500889999999997,0.5630693032477241
37,pf_egg,0.18770327999999994,1.1500889999999997,1.2030750340627774
38,pf_egg,0.18770328,1.1500889999999997,0.8702558042926422
39,pf_egg,0.18770327999999997,1.150089,0.75687372642434
40,pf_egg,0.18770327999999994,1.1500889999999997,0.7750856760469576
41,pf_egg,0.18770327999999997,1.150089,1.3570030966364799
42,pf_egg,0.18770328,1.1500889999999997,0.7781831603034954
43,pf_egg,0.18770327999999997,1.1500889999999997,0.26823427334571986
44,pf_egg,0.18770327999999992,1.1500889999999997,1.2927016362584982
45,pf_egg,0.18770327999999994,1.1500889999999997,1.3785401246507711
46,pf_egg,0.18770327999999994,1.1500889999999997,0.256896240918902
47,pf_egg,0.18770327999999997,1.1500889999999997,0.4370283031445144
48,pf_egg,0.18770327999999997,1.1500889999999997,0.7618914520841898
1,pf_ns,0.02218081773053285,0.13447412842238665,0.18034373042934881
2,pf_ns,0.021074813409967603,0.13096305980591474,0.21406853201749082
3,pf_ns,0.024966434502498757,0.1671977410261272,0.14167052808550024
4,pf_ns,0.022269503693317323,0.16263825228504408,0.14826376390210153
5,pf_ns,0.023671946325091266,0.1458742513864475,0.17211374100663288
6,pf_ns,0.020091273078294062,0.10369937116249227,0.1613246656784137
7,pf_ns,0.02544088577453856,0.16514074146364097,0.15202241211008444
8,pf_ns,0.02960600796944843,0.16703790353300785,0.18843523039096666
9,pf_ns,0.02767215126684801,0.13008519213553188,0.13816476380687195
10,pf_ns,0.033486192246796366,0.12841642718118143,0.22387831769213543
11,pf_ns,0.02106629823138574,0.1325564250107595,0.15531076538420313
12,pf_ns,0.02324630925549528,0.11321529232964349,0.17439277195518094
13,pf_ns,0.026299134112337412,0.17768546019152925,0.18332324369840164
14,pf_ns,0.02274427345105848,0.12390970340143982,0.20388122715427623
15,pf_ns,0.02410584824299654,0.15565050828210064,0.18662355060906732
16,pf_ns,0.033903454167050026,0.18433129700299986,0.16595905426886762
17,pf_ns,0.023357030337457816,0.14457907663839872,0.16648868252690416
18,pf_ns,0.038617314525551595,0.16250659925889982,0.20559170756766693
19,pf_ns,0.02775736799973701,0.1600943720035284,0.17599014021849818
20,pf_ns,0.030208213088752593,0.16590254021538617,0.25187378957785606
21,pf_ns,0.027383636017358076,0.1577067551358572,0.15980024459361944
22,pf_ns,0.02899852079307087,0.14737594935919526,0.2767847708394458
23,pf_ns,0.025060946977163993,0.19183585493152724,0.12678410468840645
24,pf_ns,0.030681367436871835,0.21156827635415512,0.2329408070948603
25,pf_ns,0.024481331068667126,0.14405166274660994,0.1616441916018885
26,pf_ns,0.024156866843104755,0.1257055864662541,0.15816679262601638
27,pf_ns,0.02387970032589817,0.1534764091201935,0.15558853188545638
28,pf_ns,0.026153984093893395,0.1736358973493598,0.19857010291765348
29,pf_ns,0.02728091635646347,0.15633628744824085,0.18953230041467772
30,pf_ns,0.01846794306344342,0.10582495571545923,0.14255536081914785
31,pf_ns,0.02637517924005573,0.15826005443593874,0.2192267487465818
32,pf_ns,0.02877109112540841,0.19084039492149704,0.189343268636333
33,pf_ns,0.023526203815942528,0.1279489206066274,0.15565675399604986
34,pf_ns,0.02851009696845093,0.13243421531993238,0.1677560129459409
35,pf_ns,0.030724676336925532,0.1537486252056665,0.1578142787285029
36,pf_ns,0.02961709733429252,0.150725016544454,0.12730034984547023
37,pf_ns,0.0262802750382325,0.1666573052756524,0.17463131951026806
38,pf_ns,0.032129552992800924,0.1133571783330022,0.16400376920480883
39,pf_ns,0.031166688281029614,0.18140218299146502,0.21093424139459482
40,pf_ns,0.032958911791404755,0.19521740723484188,0.22328362633105955
41,pf_ns,0.0274112729312084,0.14739375926634482,0.15788565020179907
42,pf_ns,0.02221984911799187,0.13160238945079353,0.15705928381272966
43,pf_ns,0.028712297816044584,0.17898625750575622,0.2108336234898976
44,pf_ns,0.01948234177966828,0.1057662564915233,0.14957246472597138
45,pf_ns,0.024733101071256352,0.1423503217029088,0.15932616896652785
46,pf_ns,0.02250691549188845,0.1304565796475844,0.1609500447976395
47,pf_ns,0.028696087161666505,0.19750912580287508,0.16472334064151128
48,pf_ns,0.02107006370674507,0.1404016668910433,0.14951409600530777
1,pf_poultry,0.115165379114446,0.792801007689757,1.1380294870812786
2,pf_poultry,0.11486612870860188,0.7928015526175428,1.2760538208471508
3,pf_poultry,0.11409698622654432,0.7928015606060603,0.9228974663630873
4,pf_poultry,0.11568177705083997,0.7920722550166471,0.9453253200358845
5,pf_poultry,0.10999866640989268,0.7928015188831216,0.8337817616930748
6,pf_poultry,0.11516908405325044,0.7927910206195278,1.2130080356729491
7,pf_poultry,0.1142843077669966,0.7927974316400871,1.087084785041429
8,pf_poultry,0.11526023452208685,0.7928015606060603,0.9921259275541566
9,pf_poultry,0.10871122861973094,0.7926213408701693,1.0964009998043165
10,pf_poultry,0.11510005146972377,0.7928015484886707,1.0177939485239318
11,pf_poultry,0.11316145868788202,0.792801523618585,0.8434795533379764
12,pf_poultry,0.1132962353102891,0.7924045478971771,1.0289473999538568
13,pf_poultry,0.11281652382750172,0.7928015606060603,0.9972066423259317
14,pf_poultry,0.11582254930667346,0.7928014982117186,0.937338709202638
15,pf_poultry,0.11472172969552039,0.7928015606060603,0.7177255617633047
16,pf_poultry,0.11526511083960325,0.792544923033598,0.992851472249313
17,pf_poultry,0.11377619775203318,0.7927247683942596,1.0907369338699175
18,pf_poultry,0.11576139877124987,0.7928015457832964,0.9987119331548859
19,pf_poultry,0.1171407643222002,0.792402641851813,0.7692559928507645
20,pf_poultry,0.11514162138637277,0.7927979937953868,0.9120356734384785
21,pf_poultry,0.1123079545469478,0.7928015606060603,0.8288713363782095
22,pf_poultry,0.11313474953346588,0.79280153536723,0.8013177532199764
23,pf_poultry,0.11272378479056216,0.792801551331223,0.5990146189251331
24,pf_poultry,0.10769235787282841,0.7907530171343047,0.5095443093870354
25,pf_poultry,0.11311280463816648,0.7928013163735497,0.8670074077728575
26,pf_poultry,0.11559309345324133,0.792799514520907,0.9304393711264396
27,pf_poultry,0.11283569426051804,0.792801522057786,0.785241670057439
28,pf_poultry,0.11546427843249357,0.7922546637921241,0.5960178148942995
29,pf_poultry,0.11300118022347579,0.7922501074000945,0.6511441947431269
30,pf_poultry,0.11082935811854439,0.7928012502864197,0.9109158001827076
31,pf_poultry,0.11498333372653141,0.7928015606060604,0.5318785326140686
32,pf_poultry,0.11434995685332064,0.7919259367993011,0.6735928641846788
33,pf_poultry,0.11089148397788509,0.792801416628535,0.6712145314557872
34,pf_poultry,0.11207824814855595,0.7927986728713616,0.8543907552966994
35,pf_poultry,0.11579178896841562,0.7928015606060603,0.5854772767871255
36,pf_poultry,0.11406742535555646,0.7912173342727601,0.692101347199954
37,pf_poultry,0.10801376437453632,0.792796788003923,0.6943211855917022
38,pf_poultry,0.10903373440820134,0.792524690577015,0.8123469048420632
39,pf_poultry,0.1118881500576015,0.7928015132839076,0.5040012048394994
40,pf_poultry,0.11377153133102913,0.7928015606060603,0.6359631909774439
41,pf_poultry,0.11169352159986151,0.7927813746015151,0.5732073810789253
42,pf_poultry,0.1125165301866203,0.7928015606060603,0.8917152086659539
43,pf_poultry,0.1139729959271733,0.7928015606060603,0.41993384607658085
44,pf_poultry,0.11487367904257016,0.789114041838161,0.5766116964372836
45,pf_poultry,0.1133233207646674,0.7927988822517685,0.7989420216318398
46,pf_poultry,0.11145061935433714,0.7928015606060603,0.7505689100212967
47,pf_poultry,0.1081171407499715,0.7928015606060604,0.7058701345606355
48,pf_poultry,0.11487012496915351,0.7928015606060603,0.5140820622500851
1,pf_redm,0.7011180010203831,1.6329289914366705,1.120760894755562
2,pf_redm,0.691627422744795,1.6163144375716454,1.366715604210968
3,pf_redm,0.7776704289806294,1.7299551005881257,1.4903173138638832
4,pf_redm,0.6832345381748011,1.6006544118699133,1.300192676079721
5,pf_redm,0.6672095488129954,1.5869060081382744,1.0308483865901732
6,pf_redm,0.6636279560819703,1.571654207827121,1.119486716829181
7,pf_redm,0.751989613359431,1.7093258928773758,1.1089773995949042
8,pf_redm,0.7062098770122804,1.600769917131711,0.7998722559952481
9,pf_redm,0.737368848738421,1.6840131512012781,1.2194447384597986
10,pf_redm,0.7236217053109528,1.642362639299338,1.1968952127923365
11,pf_redm,0.6890924101060504,1.6070006548324773,0.8438557980826471
12,pf_redm,0.7088949411906823,1.6036166659474878,0.8913310008733715
13,pf_redm,0.6566890540326399,1.5616166819884647,1.1738535500651843
14,pf_redm,0.6968413120920477,1.6276586755094042,1.0118117999911778
15,pf_redm,0.6756355535556539,1.600492262946791,0.9895355957846039
16,pf_redm,0.6822956537852655,1.5840367026716087,0.6952708456654951
17,pf_redm,0.7506234672936619,1.7013899588415662,1.1789466074865906
18,pf_redm,0.6746350976991591,1.5709057317696715,1.136298737528953
19,pf_redm,0.7452137857098927,1.7024551098238547,0.9313556271103707
20,pf_redm,0.6997417371361622,1.6299214407736693,0.8080543559732227
21,pf_redm,0.6720450924624678,1.5792113888642965,1.1194493503743126
22,pf_redm,0.6766072522828541,1.600983963471833,1.1130283990067829
23,pf_redm,0.7395692181284319,1.691689822240448,0.9653049330186494
24,pf_redm,0.6709970836553399,1.5931210317604811,0.7209696356252195
25,pf_redm,0.663535398890076,1.5732938986702885,1.0203215390901397
26,pf_redm,0.6867339943788341,1.6138081092977843,0.9631048595234656
27,pf_redm,0.7044759667716288,1.6266794819767318,0.9946690032084788
28,pf_redm,0.6942712062747405,1.627750102861468,0.5577899379145018
29,pf_redm,0.6995304786406684,1.6260382995321634,0.8973634662907957
30,pf_redm,0.634509540939296,1.5429457433362461,1.05518990644607
31,pf_redm,0.794302358314933,1.77401067246638,0.8403003484007481
32,pf_redm,0.5713279058315982,1.4394348745954124,0.9431605453797353
33,pf_redm,0.6438613982461953,1.550807657548753,1.0136434323575771
34,pf_redm,0.6831964980560455,1.6045801391350838,1.1268872395177951
35,pf_redm,0.6351089725594554,1.5401991097523986,0.978436296140968
36,pf_redm,0.5959557071677417,1.474298211818885,0.6473602611982846
37,pf_redm,0.6983279606439772,1.62245687879219,0.7118243531299071
38,pf_redm,0.6486363962594993,1.5597119047520969,0.8250786265875282
39,pf_redm,0.7094361160521545,1.6502583194919596,1.0050921681624299
40,pf_redm,0.6785629729782945,1.5924079355537384,0.5111230681191373
41,pf_redm,0.6479209556996588,1.5515911918668455,0.8220518338518659
42,pf_redm,0.5866600737893295,1.4776853541133423,0.8256481469241171
43,pf_redm,0.6720366760859438,1.596766302320059,0.8776957438285183
44,pf_redm,0.48222006967100184,1.3196083249663533,0.7608764439784722
45,pf_redm,0.6447861639001297,1.5381875308498396,1.0035409927464882
46,pf_redm,0.5765454638893535,1.4046853980469889,0.761080621927583
47,pf_redm,0.7109994928701641,1.6550152459593146,0.7831491954390253
48,pf_redm,0.6532295076955248,1.5589850028638526,0.48066665036839784
1,pf_seafood,0.20388891788616453,3.9167953214650564,1.2878856115067583
2,pf_seafood,0.26646975588472754,4.80110696157364,0.9871765828142142
3,pf_seafood,0.19161163162995548,3.7724889866100124,1.2865132836319728
4,pf_seafood,0.28147135426192027,4.226931102478332,1.2788066999078926
5,pf_seafood,0.37691298877783047,5.034331353835154,1.6222994094796441
6,pf_seafood,0.34280173976645895,5.102082883512176,1.7531741822909628
7,pf_seafood,0.28233278995321637,4.833792083771781,1.4527312968576127
8,pf_seafood,0.23101825054609515,4.03063640169015,1.422654663263722
9,pf_seafood,0.29915519593056517,4.335299656263197,1.3049414829316182
10,pf_seafood,0.2629797539997958,4.611334072011908,1.5765190430774023
11,pf_seafood,0.30548450680751504,5.053914187389162,1.629262949062341
12,pf_seafood,0.18288457991403598,4.20171816065709,1.4480198538978868
13,pf_seafood,0.26767035707788145,4.1340632656884155,1.130836688561132
14,pf_seafood,0.2534257259527366,4.349593056533274,0.9791152405961984
15,pf_seafood,0.31283136250083615,4.846553582485152,1.8137396764925637
16,pf_seafood,0.16162714297939665,3.8342874484105507,0.9017335810887768
17,pf_seafood,0.32955562332513916,5.161241760517493,1.5338666374037488
18,pf_seafood,0.39918867740098973,5.598967192907062,1.467943687436929
19,pf_seafood,0.23203979818243725,4.578668074114173,1.0048137805721888
20,pf_seafood,0.34086795299698586,5.160369844697385,1.2961932321909782
21,pf_seafood,0.2770686538063994,4.340272113008339,1.8484759246353193
22,pf_seafood,0.25329893049819285,4.355042230541771,1.058896731988945
23,pf_seafood,0.19406708123952163,3.8096914244336864,1.2184753396206234
24,pf_seafood,0.18872565708543046,4.316460161043619,0.7405512970241708
25,pf_seafood,0.23024265515789408,3.942360916942089,1.6219300347625567
26,pf_seafood,0.1739067772618316,3.5936528852122605,1.2299488238410845
27,pf_seafood,0.24460682953389046,4.5674940457871624,0.8998475590150443
28,pf_seafood,0.2133995112742321,4.389130095060986,0.7511716760180954
29,pf_seafood,0.21520666438311287,3.7684699058282636,1.322270180930673
30,pf_seafood,0.2043271848095868,4.095066416616665,0.963929971965944
31,pf_seafood,0.13798927013250728,3.6573795067827564,0.7653451471398828
32,pf_seafood,0.2003525762836898,4.094686202851322,1.2288997338414687
33,pf_seafood,0.19523947557250715,3.590845940474545,1.0604270897822579
34,pf_seafood,0.16906492381823693,3.628805690704958,1.2460946224436733
35,pf_seafood,0.22790013401993722,4.116545870588088,1.4122898122978707
36,pf_seafood,0.19283816496343922,4.08368972068119,1.1821387487743726
37,pf_seafood,0.13200351754940814,2.9232134851902494,1.150317577682373
38,pf_seafood,0.1526486873794738,3.536542988236509,0.9820897443137611
39,pf_seafood,0.14169079250268646,3.306731343691943,1.0446586081941396
40,pf_seafood,0.1296683748223687,3.378493710169743,0.6058965657292988
41,pf_seafood,0.18545713443201445,3.7472737838143138,1.2336304481083165
42,pf_seafood,0.13886893120423846,3.7121203031004715,1.358106355749335
43,pf_seafood,0.21436490888013882,4.23813098452104,2.2703632906708036
44,pf_seafood,0.18139744222907292,4.191954716048482,1.0840007644811436
45,pf_seafood,0.23201594399603895,3.94010674152959,1.260496844403982
46,pf_seafood,0.2059950669091863,4.207825660423249,0.870610796128921
47,pf_seafood,0.15895451343896974,3.9801321606644473,0.6155714859076196
48,pf_seafood,0.14547207732164685,4.0881855197788965,1.1680812363595676
1,sat_fat,0.014792283026566306,0.0511774818137309,0.0071863845834812595
2,sat_fat,0.014206017096291273,0.04838773166747402,0.00538739234391833
3,sat_fat,0.015751418221762903,0.05156260318658168,0.0050146377865621875
4,sat_fat,0.014321698207001228,0.04868502257721434,0.006758340365138314
5,sat_fat,0.01351543957418861,0.05115917437482767,0.006938304687304493
6,sat_fat,0.013078022345442421,0.048029655044288376,0.0042959150783017435
7,sat_fat,0.015102518741101485,0.051921097061533306,0.007548498152451177
8,sat_fat,0.014186133737801594,0.0501785997286852,0.006942551025563581
9,sat_fat,0.016035930538796008,0.05281104919901311,0.0058641416337971665
10,sat_fat,0.014784047310391525,0.04830950402197532,0.005198940829386426
11,sat_fat,0.01578498859984758,0.05117212604708875,0.005612905149542432
12,sat_fat,0.014625381038789829,0.04962933698633529,0.006803219912201599
13,sat_fat,0.014004710860123198,0.05166888544267338,0.006600202178563718
14,sat_fat,0.013791909483685638,0.048865196725266354,0.0059902330743035505
15,sat_fat,0.0140914012996732,0.05044559985400697,0.006625301878280503
16,sat_fat,0.01499909143484689,0.052346105344942044,0.006553017136295692
17,sat_fat,0.015801761410915164,0.052932749228865074,0.005790586089170811
18,sat_fat,0.014806016770083169,0.04829808023895433,0.005408489716643055
19,sat_fat,0.0157070037263044,0.050897380928508186,0.00610543585791498
20,sat_fat,0.015438826701621562,0.050805443041560365,0.00683471760194937
21,sat_fat,0.015201456350397139,0.05273464849599378,0.0066903610388080485
22,sat_fat,0.012933550027296624,0.04723436910958593,0.005739043731828945
23,sat_fat,0.014214890604561346,0.05063970459094639,0.004958278708413719
24,sat_fat,0.013001737765820432,0.051286212943239436,0.010188877758836987
25,sat_fat,0.015725696992173188,0.05131568993575621,0.0059197911090220125
26,sat_fat,0.014570625495890652,0.04819679135560773,0.005287897407766249
27,sat_fat,0.015223615448842532,0.05009236604672257,0.006244870218070496
28,sat_fat,0.015542818859485347,0.05080463758098268,0.006235760396161951
29,sat_fat,0.014926263217297299,0.05307657998213844,0.0062139033961931016
30,sat_fat,0.013749053108930492,0.04787266831309277,0.006232819004746817
31,sat_fat,0.01497207323460892,0.05284063680593848,0.005737314870026766
32,sat_fat,0.01264975552324282,0.04759328565862837,0.006253868393316739
33,sat_fat,0.01491849179976956,0.05121800218062103,0.0065320161548997795
34,sat_fat,0.014316210152428746,0.04880157277026645,0.004970004462853501
35,sat_fat,0.014212023972207142,0.049354470245098925,0.0059470157000462345
36,sat_fat,0.01326980330334623,0.04772491856743741,0.005444907382489669
37,sat_fat,0.015581863719233532,0.05364828857866434,0.006432832250630491
38,sat_fat,0.012578506842655407,0.04778214105520293,0.006147637497814629
39,sat_fat,0.014002601602853989,0.050587825421037874,0.006811231716775206
40,sat_fat,0.013365233504625085,0.0507704701870029,0.008157098182539645
41,sat_fat,0.014830048657684468,0.052926713665423945,0.006728056868763231
42,sat_fat,0.012806051390492203,0.04684293645191576,0.0074191981436111925
43,sat_fat,0.015519023315087581,0.05160679779524089,0.004693680642733872
44,sat_fat,0.013002701744069506,0.04751350489576922,0.008578242250359686
45,sat_fat,0.014065019539474106,0.05233277510073139,0.006513112466847247
46,sat_fat,0.011520444969278681,0.04537562749020105,0.005934387477990578
47,sat_fat,0.014278098581560658,0.05224090074462389,0.00568897789871911
48,sat_fat,0.013912847601427799,0.052165596855731064,0.005916970429149491
1,veg_dg,0.08062137651963881,0.7066257020374799,0.9086444318130723
2,veg_dg,0.07174411328588179,0.604811259886655,0.791574291172091
3,veg_dg,0.08315919245538975,0.7225122820422119,0.8821322011730982
4,veg_dg,0.07802622074009578,0.6721794221576212,0.9287877124120021
5,veg_dg,0.06975538187992467,0.6064220221879402,1.0055641056922486
6,veg_dg,0.0639917765221338,0.520414282263069,0.9071529345659257
7,veg_dg,0.10399475419999113,0.9271735446145165,0.8363445110327524
8,veg_dg,0.07425964553944356,0.6345981447341349,0.8445406539651928
9,veg_dg,0.0810565254350658,0.7034317772924588,0.8959886945871021
10,veg_dg,0.055399072416118876,0.4332530359968408,0.7925306238648828
11,veg_dg,0.08970883433807479,0.7899795107008497,0.9590458544357777
12,veg_dg,0.06858159505656712,0.5770067999842617,0.8655112318868539
13,veg_dg,0.06996064817674037,0.6096048305721763,0.9644867521189618
14,veg_dg,0.06262698902293064,0.5131437139584656,0.8261986627965405
15,veg_dg,0.0939728371353547,0.8281437056718387,0.881788358593324
16,veg_dg,0.06074127584948494,0.48378865876441596,0.7820419314980024
17,veg_dg,0.09958811369716535,0.8863526745336677,0.9158120633820852
18,veg_dg,0.04977102578464494,0.373090013008219,0.7906306304338218
19,veg_dg,0.06844494204513377,0.5854153487863977,0.8851989170821996
20,veg_dg,0.04989176588690576,0.40035469392068296,0.7514454217566929
21,veg_dg,0.08423190567352452,0.7456703911523117,0.8206767283916802
22,veg_dg,0.048518784524294874,0.3774853348243738,0.8449895605164321
23,veg_dg,0.08823549159593509,0.7765745059881687,0.9718426423661295
24,veg_dg,0.06387582641419547,0.5403670685135471,0.8187215417102438
25,veg_dg,0.06583116726123822,0.5596503924956561,0.8053571673249851
26,veg_dg,0.06146264111709536,0.49402993269689405,0.7425085170126211
27,veg_dg,0.11731607493348221,1.057950888199425,0.9109731286380525
28,veg_dg,0.05482849788210723,0.45335050863039,0.7122631302618787
29,veg_dg,0.09354276916211098,0.8253050467386799,0.9733984798407005
30,veg_dg,0.0598782149253717,0.4752628271219941,0.8020433175872034
31,veg_dg,0.06901453047044055,0.59711983230817,0.9177832660918521
32,veg_dg,0.05192604479918054,0.42402206789936164,0.8859928834791686
33,veg_dg,0.08364185776425416,0.7383616305956804,0.8857608682505163
34,veg_dg,0.04071261096542442,0.2798757602817865,0.8461750164513703
35,veg_dg,0.10547264002420857,0.9525471588032273,0.8707051224713187
36,veg_dg,0.06037680926767466,0.506294272609064,0.7630787199609139
37,veg_dg,0.09729616340291462,0.8984364118582913,0.8756642634136991
38,veg_dg,0.06529529199889417,0.5310575794386988,0.7839095710206492
39,veg_dg,0.07215623374007385,0.6194195707652177,0.7845628637750796
40,veg_dg,0.05377512244115821,0.4291337626732011,0.8558766973345762
41,veg_dg,0.060961105387549626,0.5104633582892044,0.8351044946106271
42,veg_dg,0.03917295383411699,0.2753721566280356,0.7348578940856656
43,veg_dg,0.07953241409686002,0.6841416274926748,0.7126530886957406
44,veg_dg,0.03469368289131149,0.22160212664330145,0.7153381538885399
45,veg_dg,0.07609704867362771,0.6512326697619658,0.8906132818255222
46,veg_dg,0.04350200321237432,0.3171176712653009,0.8480662259713587
47,veg_dg,0.06800830476676559,0.5901281411057803,0.813855333486622
48,veg_dg,0.07409665333832818,0.6315586028212427,0.5938238218230866
1,veg_oth,0.07370071477239155,0.43910888700606404,1.059344721532302
2,veg_oth,0.05722804660933166,0.4186995537720005,0.9585687347366579
3,veg_oth,0.06132184809461019,0.45868338290407407,1.063619083868733
4,veg_oth,0.06985495318480356,0.4542112768426116,1.0819072230086735
5,veg_oth,0.06402862155984305,0.3948599587565069,1.093254568583075
6,veg_oth,0.05979047508747237,0.4217344053349577,0.9903342924680968
7,veg_oth,0.06609998515725427,0.415697612804418,1.0484730807905553
8,veg_oth,0.07345418037643454,0.39210769432509085,0.9403355906084556
9,veg_oth,0.05742492867409294,0.3977454089048426,1.0370482585587082
10,veg_oth,0.058874249011741986,0.47537686735547685,0.9644448339170779
11,veg_oth,0.06405499128221977,0.44957413947487535,0.8968350135507022
12,veg_oth,0.07341717672755235,0.48028967133820555,1.0332717141988734
13,veg_oth,0.06848947882275866,0.38962466989029537,1.015282560402644
14,veg_oth,0.05923719063914316,0.4188938663336441,1.1147269336909278
15,veg_oth,0.06675223285577858,0.3831100682529399,0.9291041201099526
16,veg_oth,0.06806574494930415,0.3793712754110751,0.9437048961478065
17,veg_oth,0.06219347088094718,0.4203197937557413,1.1599493385623032
18,veg_oth,0.05765311888687572,0.3793758649132613,0.8179415263382114
19,veg_oth,0.0594272628210659,0.4185816637387361,0.9431957950959187
20,veg_oth,0.07358268416069477,0.3966199264865879,1.0808543233747216
21,veg_oth,0.062118024176757144,0.37104103989439785,1.032960903150684
22,veg_oth,0.053879116877722386,0.3708200230805282,0.9532421035053508
23,veg_oth,0.05995818187257235,0.3694395545859849,0.7845087261060986
24,veg_oth,0.07534340589172789,0.3471799518496637,0.9379725682887301
25,veg_oth,0.06314997025567504,0.40035852771765584,0.9663986339070408
26,veg_oth,0.0526305297333276,0.42952154678864507,0.9253638977815282
27,veg_oth,0.07246189290596583,0.4989219388428127,1.0031555756674635
28,veg_oth,0.06217878879570615,0.4125222558788564,0.7664172741256762
29,veg_oth,0.06573597291574193,0.3720471407412605,0.9607818679346799
30,veg_oth,0.062020777662437986,0.37450601953467905,0.8734242281818301
31,veg_oth,0.06908956981287853,0.4372819716840575,0.8956657217621046
32,veg_oth,0.06044044355584068,0.3976635222930716,0.9420699101483387
33,veg_oth,0.07148020999379788,0.45092737799403465,0.9608185259152046
34,veg_oth,0.05242115940160288,0.3524989918601002,0.7747595815330557
35,veg_oth,0.06087204484189298,0.446201603984554,0.9991710581771391
36,veg_oth,0.05758905372564971,0.36680686400650125,0.9057325837324455
37,veg_oth,0.06097344350083194,0.3672209583462122,0.9964137759637668
38,veg_oth,0.05471129976857065,0.3262215180729701,0.752997790773876
39,veg_oth,0.05882324907430071,0.3637533314356194,0.8106958178372295
40,veg_oth,0.07136541851732311,0.3369917736482753,0.8178671864425018
41,veg_oth,0.06365686592989116,0.42281792449232175,0.8355650224498925
42,veg_oth,0.0663147822670654,0.4525154442214733,0.8648844593462751
43,veg_oth,0.0561238847004593,0.45064658342014546,0.7520441907980838
44,veg_oth,0.07692148805386864,0.371928691384676,0.6687419119712344
45,veg_oth,0.0662704214120291,0.40107605006072966,0.9143570639257375
46,veg_oth,0.049568958031361625,0.2785254052605459,0.7885081824087272
47,veg_oth,0.06550254427588352,0.4162824786566784,0.8519884294669687
48,veg_oth,0.06707802422530885,0.38401102649211566,0.8455357950196901
1,veg_ro,0.09213690555658251,0.8020896753795846,0.6255127199477233
2,veg_ro,0.09681682756093432,0.841556882481932,0.6014922185916276
3,veg_ro,0.08181931565453612,0.6958168171649384,0.6479215783327974
4,veg_ro,0.08306818856266912,0.7146591466366001,0.6930494237366129
5,veg_ro,0.07117192210634908,0.6349134051830067,0.66493356019558425
6,veg_ro,0.0871195182495022,0.717041112276039,0.7293908087908169
7,veg_ro,0.05414740277859686,0.5207340981208889,0.6543799490840562
8,veg_ro,0.0727262246193188,0.6647263140733127,0.628442323018672
9,veg_ro,0.07664948791965101,0.7063196587209535,0.6403888700483139
10,veg_ro,0.0825175445176094,0.7052172050749861,0.6438258961663098
11,veg_ro,0.06000940451926136,0.5486161926445895,0.6849729814236574
12,veg_ro,0.08189197619956623,0.7300636042916744,0.626983557064527
13,veg_ro,0.06820077406710309,0.5853347068829603,0.6575593557474326
14,veg_ro,0.08787586607762349,0.7705660189639197,0.6815003627945577
15,veg_ro,0.07097971427928548,0.6093961749874699,0.6786956839944343
16,veg_ro,0.06297752479406044,0.6113263506761353,0.6449982038771394
17,veg_ro,0.08296787677920797,0.7153549351880812,0.6476658218039496
18,veg_ro,0.09071394296650259,0.7825021224273715,0.6890083531561888
19,veg_ro,0.06469282793568044,0.577743672518622,0.7190188561496978
20,veg_ro,0.08297205220904595,0.7921223389675798,0.6125067818243126
21,veg_ro,0.06948393997005436,0.635271522562843,0.6973497990810379
22,veg_ro,0.08624224317335033,0.6471484680815955,0.6524062742401451
23,veg_ro,0.06146000876376007,0.5208978800578783,0.676078674718028
24,veg_ro,0.06029339788395617,0.5474413215177013,0.5967289688767277
25,veg_ro,0.07109867581156157,0.6510332284526558,0.6810896177650945
26,veg_ro,0.08008031907062302,0.6812902533089268,0.6680695042357312
27,veg_ro,0.07636134645497075,0.675139745039361,0.6743266630416818
28,veg_ro,0.06828216075704313,0.6292162087134696,0.648147747682204
29,veg_ro,0.08027292845550621,0.6979524236765549,0.670426261864904
30,veg_ro,0.07709614482666427,0.6631311485298714,0.6699991527977539
31,veg_ro,0.06441547233424245,0.5677139263516511,0.6745041659548761
32,veg_ro,0.087614293630979,0.7847644537059181,0.698470545925223
