subgroup,food,food_type,mixed_dish,ghg_mean_Consumed,ghg_se_Consumed,ced_mean_Consumed,ced_se_Consumed,water_mean_Consumed,water_se_Consumed,bluewater_mean_Consumed,bluewater_se_Consumed,fcid_consumed_mean,fcid_consumed_se,fcid_wasted_mean,fcid_wasted_se,fcid_inedible_mean,fcid_inedible_se,GHGper100gram_consumed,GHGperDGA_consumed,CEDper100gram_consumed,CEDperDGA_consumed,WATERper100gram_consumed,WATERperDGA_consumed,BLUEWATERper100gram_consumed,BLUEWATERperDGA_consumed,price_mean_Consumed,price_se_Consumed,fndds_consumed_mean,fndds_consumed_se,fndds_wasted_mean,fndds_wasted_se,fndds_inedible_mean,fndds_inedible_se,Conversion_to_grams,costper100gram_consumed,costperDGA_consumed
0,fruit_exc_juice,Total,Mixed,0.0577904821071265,0.00358012129640559,0.43997951167297417,0.02015308735796687,204.83276969951407,11.204549404610255,27.635960357230314,1.4981152717795911,100.45094830237437,3.9956863776367575,79.9296118095633,4.947155706959574,82.59001389542554,5.896555125587163,0.057531046828116904,0.0874471911787377,0.438004338543984,0.6657665945868557,203.91322646644682,309.94810422899917,27.511895929584846,41.81808181296896,0.01718924340276053,0.0020487191630685557,4.547170225901635,0.5074751504612166,1.4635488167653585,0.16459073819849876,0.8146646911530449,0.09092025975370806,152,0.3780206710724617,0.5745914200301417
0,fruit_exc_juice,Total,Non-Mixed,0.0577904821071265,0.00358012129640559,0.43997951167297417,0.02015308735796687,204.83276969951407,11.204549404610255,27.635960357230314,1.4981152717795911,100.45094830237437,3.9956863776367575,79.9296118095633,4.947155706959574,82.59001389542554,5.896555125587163,0.057531046828116904,0.0874471911787377,0.438004338543984,0.6657665945868557,203.91322646644682,309.94810422899917,27.511895929584846,41.81808181296896,0.39523362891865943,0.016778195272404296,88.55170427784941,3.4385078542885976,73.71282210752474,4.859408441155348,77.53174373276529,5.860232288559654,152,0.4463309115751535,0.6784229855942333
0,fruit_juice,Grocery,Mixed,0.050444212336605496,0.0017784939145112394,0.3957931104218427,0.01263804557473936,132.26597286595623,3.7731302877200217,15.908649900391243,0.46228700470829387,53.31671393274889,1.5887094332773013,7.586819500333902,0.29963492467093916,0,0,0.09461238065090316,0.23747707543376692,0.7423434064617652,1.8632819502190305,248.0760030199725,622.6707675801309,29.83801649977461,74.89342141443427,0.002773344128350043,9.756659376946253e-4,1.1924890357043594,0.4271824604271816,0.6128305351267566,0.21953279902965653,0.11480572160963458,0.041126575725162796,251,0.23256768366947128,0.5837448860103729
0,fruit_juice,Grocery,Non-Mixed,0.050444212336605496,0.0017784939145112394,0.3957931104218427,0.01263804557473936,132.26597286595623,3.7731302877200217,15.908649900391243,0.46228700470829387,53.31671393274889,1.5887094332773013,7.586819500333902,0.29963492467093916,0,0,0.09461238065090316,0.23747707543376692,0.7423434064617652,1.8632819502190305,248.0760030199725,622.6707675801309,29.83801649977461,74.89342141443427,0.07622373153816892,0.003733084640631638,37.428742194773804,1.7475177698833828,5.458494033772266,0.3024631975049368,0.7184101326413116,0.12395399620007538,251,0.2036502619871957,0.5111621575878612
0,fruit_juice,Non-Grocery,Mixed,0.050444212336605496,0.0017784939145112394,0.3957931104218427,0.01263804557473936,132.26597286595623,3.7731302877200217,15.908649900391243,0.46228700470829387,53.31671393274889,1.5887094332773013,7.586819500333902,0.29963492467093916,0,0,0.09461238065090316,0.23747707543376692,0.7423434064617652,1.8632819502190305,248.0760030199725,622.6707675801309,29.83801649977461,74.89342141443427,2.5582275345054042e-5,2.5826968499818988e-5,0.012659329773476082,0.012780415615048052,0.006505740184724675,0.006567967256727056,0.0012187646562970746,0.0012304220778767787,251,0.20208238352913602,0.5072267826581314
0,fruit_juice,Non-Grocery,Non-Mixed,0.050444212336605496,0.0017784939145112394,0.3957931104218427,0.01263804557473936,132.26597286595623,3.7731302877200217,15.908649900391243,0.46228700470829387,53.31671393274889,1.5887094332773013,7.586819500333902,0.29963492467093916,0,0,0.09461238065090316,0.23747707543376692,0.7423434064617652,1.8632819502190305,248.0760030199725,622.6707675801309,29.83801649977461,74.89342141443427,0.015423995432052359,0.0011467956513386746,8.548591374701621,0.6094679917150889,1.22105392665536,0.12542498398595434,0.18824257554920854,0.04282566426574061,251,0.18042733306562703,0.4528726059947238
0,fruit_juice,Total,Mixed,0.050444212336605496,0.0017784939145112394,0.3957931104218427,0.01263804557473936,132.26597286595623,3.7731302877200217,15.908649900391243,0.46228700470829387,53.31671393274889,1.5887094332773013,7.586819500333902,0.29963492467093916,0,0,0.09461238065090316,0.23747707543376692,0.7423434064617652,1.8632819502190305,248.0760030199725,622.6707675801309,29.83801649977461,74.89342141443427,0.002798926403695097,9.74125280691785e-4,1.2051483654778354,0.4264313815381802,0.6193362753114813,0.2191468130258549,0.11602448626593165,0.0410542663359309,251,0.23224745465968716,0.5829411111958147
0,fruit_juice,Total,Non-Mixed,0.050444212336605496,0.0017784939145112394,0.3957931104218427,0.01263804557473936,132.26597286595623,3.7731302877200217,15.908649900391243,0.46228700470829387,53.31671393274889,1.5887094332773013,7.586819500333902,0.29963492467093916,0,0,0.09461238065090316,0.23747707543376692,0.7423434064617652,1.8632819502190305,248.0760030199725,622.6707675801309,29.83801649977461,74.89342141443427,0.09164772697022128,0.003780688512300576,45.97733356947542,1.7876585472839055,6.679547960427626,0.35788395007127644,0.9066527081905201,0.13936598163623592,251,0.1993324098095733,0.500324348622029
0,gr_refined,Grocery,Mixed,0.05708348050265754,0.0010012048219738253,0.32754044421601136,0.005226400603053069,89.05160038488012,1.430019293266911,28.34500140584393,0.43792112518539067,99.84301523147082,1.2721451309588534,28.956904883712987,0.40513411644121394,0,0,0.05717323377135415,0.020582364157687494,0.3280554412911697,0.1180999588648211,89.19161763937873,32.10898235017634,28.38956870456122,10.220244733642039,0.41342599753067283,0.013774751527462483,82.77983409492391,2.7970542681146537,19.900500098335733,0.6794868138124772,3.9005161236720607,0.3022024692795577,36,0.49942839587790894,0.1797942225160472
0,gr_refined,Grocery,Non-Mixed,0.05708348050265754,0.0010012048219738253,0.32754044421601136,0.005226400603053069,89.05160038488012,1.430019293266911,28.34500140584393,0.43792112518539067,99.84301523147082,1.2721451309588534,28.956904883712987,0.40513411644121394,0,0,0.05717323377135415,0.020582364157687494,0.3280554412911697,0.1180999588648211,89.19161763937873,32.10898235017634,28.38956870456122,10.220244733642039,0.46150749610265385,0.007777606912453274,78.9198509477045,1.6811348964985928,27.384179159162606,2.7065721658492214,4.5955185978049835,1.1971474297369715,36,0.5847799895218598,0.21052079622786954
0,gr_refined,Non-Grocery,Mixed,0.05708348050265754,0.0010012048219738253,0.32754044421601136,0.005226400603053069,89.05160038488012,1.430019293266911,28.34500140584393,0.43792112518539067,99.84301523147082,1.2721451309588534,28.956904883712987,0.40513411644121394,0,0,0.05717323377135415,0.020582364157687494,0.3280554412911697,0.1180999588648211,89.19161763937873,32.10898235017634,28.38956870456122,10.220244733642039,1.017023480616457,0.04481917675201882,63.065291846214286,2.5778704640618866,17.112028372978664,0.7311426922713941,3.1292931403893585,0.23088649302336695,36,1.6126516675709437,0.5805546003255397
0,gr_refined,Non-Grocery,Non-Mixed,0.05708348050265754,0.0010012048219738253,0.32754044421601136,0.005226400603053069,89.05160038488012,1.430019293266911,28.34500140584393,0.43792112518539067,99.84301523147082,1.2721451309588534,28.956904883712987,0.40513411644121394,0,0,0.05717323377135415,0.020582364157687494,0.3280554412911697,0.1180999588648211,89.19161763937873,32.10898235017634,28.38956870456122,10.220244733642039,0.4537243290783114,0.0167505926438114,30.77600095085496,1.0445176365027433,9.148352723338363,0.8246105367597137,1.0817310073124224,0.33205150580800546,36,1.474279682415031,0.5307406856694111
0,gr_refined,Total,Mixed,0.05708348050265754,0.0010012048219738253,0.32754044421601136,0.005226400603053069,89.05160038488012,1.430019293266911,28.34500140584393,0.43792112518539067,99.84301523147082,1.2721451309588534,28.956904883712987,0.40513411644121394,0,0,0.05717323377135415,0.020582364157687494,0.3280554412911697,0.1180999588648211,89.19161763937873,32.10898235017634,28.38956870456122,10.220244733642039,1.4304494781471297,0.04747971013080911,145.8451259411382,3.8992024460459493,37.0125284713144,1.087805933403802,7.029809264061419,0.39496770226845923,36,0.9808003311159308,0.35308811920173505
0,gr_refined,Total,Non-Mixed,0.05708348050265754,0.0010012048219738253,0.32754044421601136,0.005226400603053069,89.05160038488012,1.430019293266911,28.34500140584393,0.43792112518539067,99.84301523147082,1.2721451309588534,28.956904883712987,0.40513411644121394,0,0,0.05717323377135415,0.020582364157687494,0.3280554412911697,0.1180999588648211,89.19161763937873,32.10898235017634,28.38956870456122,10.220244733642039,0.9152318251809652,0.019593326984026712,109.69585189855947,2.135088216092703,36.53253188250097,2.947058851866673,5.677249605117406,1.3232499779468776,36,0.834335856224828,0.3003609082409381
0,gr_whole,Grocery,Mixed,0.0157104646762189,4.37602470272846e-4,0.09986394941118154,0.002457684040320989,29.738549617944468,1.0892281403854445,6.170646257615545,0.17910703247376047,31.16581324200406,0.8497665687783782,7.619004229450815,0.19813773650290642,4.86386363964894,0.23049512304095932,0.05040928838989817,0.02570873707884807,0.32042786317088245,0.16341821021715006,95.42041912085907,48.66441375163812,19.799407157131363,10.097697650136995,0.014898881639396835,0.0024060099643023708,3.9977097628435834,0.6195432957582196,1.1461265609330493,0.18635652548117201,0.4182270663502852,0.11080616258518301,51,0.37268542548719735,0.19006956699847066
0,gr_whole,Grocery,Non-Mixed,0.0157104646762189,4.37602470272846e-4,0.09986394941118154,0.002457684040320989,29.738549617944468,1.0892281403854445,6.170646257615545,0.17910703247376047,31.16581324200406,0.8497665687783782,7.619004229450815,0.19813773650290642,4.86386363964894,0.23049512304095932,0.05040928838989817,0.02570873707884807,0.32042786317088245,0.16341821021715006,95.42041912085907,48.66441375163812,19.799407157131363,10.097697650136995,0.15608978739480603,0.006677349572502547,33.981601251958,1.6451977624647673,5.895558840577976,0.2530334953445011,1.3873493803127612,0.06895239321045843,51,0.4593361750009124,0.23426144925046533
0,gr_whole,Non-Grocery,Mixed,0.0157104646762189,4.37602470272846e-4,0.09986394941118154,0.002457684040320989,29.738549617944468,1.0892281403854445,6.170646257615545,0.17910703247376047,31.16581324200406,0.8497665687783782,7.619004229450815,0.19813773650290642,4.86386363964894,0.23049512304095932,0.05040928838989817,0.02570873707884807,0.32042786317088245,0.16341821021715006,95.42041912085907,48.66441375163812,19.799407157131363,10.097697650136995,0.0107459461067579,0.0019315227634776639,0.7018872304643285,0.09911901797406737,0.3688975208438351,0.09597047128426144,0.4959495161355053,0.17345813423499565,51,1.5310074952708566,0.7808138225881368
0,gr_whole,Non-Grocery,Non-Mixed,0.0157104646762189,4.37602470272846e-4,0.09986394941118154,0.002457684040320989,29.738549617944468,1.0892281403854445,6.170646257615545,0.17910703247376047,31.16581324200406,0.8497665687783782,7.619004229450815,0.19813773650290642,4.86386363964894,0.23049512304095932,0.05040928838989817,0.02570873707884807,0.32042786317088245,0.16341821021715006,95.42041912085907,48.66441375163812,19.799407157131363,10.097697650136995,0.04581569058321341,0.00314800167815381,4.146286650521948,0.29642812996261186,0.7169996230743245,0.054072752833119485,0.09779578040345856,0.010660560873457481,51,1.1049812626304063,0.5635404439415073
0,gr_whole,Total,Mixed,0.0157104646762189,4.37602470272846e-4,0.09986394941118154,0.002457684040320989,29.738549617944468,1.0892281403854445,6.170646257615545,0.17910703247376047,31.16581324200406,0.8497665687783782,7.619004229450815,0.19813773650290642,4.86386363964894,0.23049512304095932,0.05040928838989817,0.02570873707884807,0.32042786317088245,0.16341821021715006,95.42041912085907,48.66441375163812,19.799407157131363,10.097697650136995,0.025644827746154734,0.003215328678592929,4.699596993307912,0.6249889846058696,1.5150240817768843,0.20269330816168715,0.9141765824857905,0.17084651350682936,51,0.5456814229533343,0.27829752570620053
0,gr_whole,Total,Non-Mixed,0.0157104646762189,4.37602470272846e-4,0.09986394941118154,0.002457684040320989,29.738549617944468,1.0892281403854445,6.170646257615545,0.17910703247376047,31.16581324200406,0.8497665687783782,7.619004229450815,0.19813773650290642,4.86386363964894,0.23049512304095932,0.05040928838989817,0.02570873707884807,0.32042786317088245,0.16341821021715006,95.42041912085907,48.66441375163812,19.799407157131363,10.097697650136995,0.20190547797801944,0.008327220104378788,38.12788790247995,1.7443394434749981,6.612558463652301,0.2743302958014709,1.4851451607162198,0.07247528577641325,51,0.5295480266162,0.270069493574262
0,leg_tot,Grocery,Mixed,0.014746649061100795,4.991479824117016e-4,0.08926692126182424,0.0024405087143711114,22.96995345696735,0.9820497136223734,5.484349271401144,0.1970563611434243,20.118372804517755,0.5406913575379975,4.5925801953241825,0.14164776752805572,1.1109427055608805,0.06298182788346018,0.07329941245441732,0.027120782608134407,0.4437084555952685,0.16417212857024935,114.17401238239928,42.244384581487736,27.26040184606573,10.086348683044319,0.02807290526299131,0.005922374509177974,4.763608268131547,0.7330730199288895,0.6582503912661246,0.12155875803436438,0.15140975071215076,0.031236673184431782,37,0.5893201892942906,0.21804847003888753
0,leg_tot,Grocery,Non-Mixed,0.014746649061100795,4.991479824117016e-4,0.08926692126182424,0.0024405087143711114,22.96995345696735,0.9820497136223734,5.484349271401144,0.1970563611434243,20.118372804517755,0.5406913575379975,4.5925801953241825,0.14164776752805572,1.1109427055608805,0.06298182788346018,0.07329941245441732,0.027120782608134407,0.4437084555952685,0.16417212857024935,114.17401238239928,42.244384581487736,27.26040184606573,10.086348683044319,0.047378767472804784,0.003428395791918673,10.59086820941739,0.6609180025083218,1.1966136461947319,0.0966020063747329,0.12671484519660162,0.02336691176464189,37,0.4473548960856262,0.16552131155168168
0,leg_tot,Non-Grocery,Mixed,0.014746649061100795,4.991479824117016e-4,0.08926692126182424,0.0024405087143711114,22.96995345696735,0.9820497136223734,5.484349271401144,0.1970563611434243,20.118372804517755,0.5406913575379975,4.5925801953241825,0.14164776752805572,1.1109427055608805,0.06298182788346018,0.07329941245441732,0.027120782608134407,0.4437084555952685,0.16417212857024935,114.17401238239928,42.244384581487736,27.26040184606573,10.086348683044319,0.011045272246966688,0.00251087559967085,0.9564701265598663,0.14681153767614583,0.15520996743742937,0.03153094922982078,0.04018667799449192,0.007654537075379568,37,1.1547953187720763,0.42727426794566825
0,leg_tot,Non-Grocery,Non-Mixed,0.014746649061100795,4.991479824117016e-4,0.08926692126182424,0.0024405087143711114,22.96995345696735,0.9820497136223734,5.484349271401144,0.1970563611434243,20.118372804517755,0.5406913575379975,4.5925801953241825,0.14164776752805572,1.1109427055608805,0.06298182788346018,0.07329941245441732,0.027120782608134407,0.4437084555952685,0.16417212857024935,114.17401238239928,42.244384581487736,27.26040184606573,10.086348683044319,0.028690759808011085,0.003141094491230889,4.284754901589634,0.4015061758455743,0.657168717174302,0.07521788904252277,0.08980711318472887,0.02089275156993809,37,0.6696009565766966,0.24775235393337774
0,leg_tot,Total,Mixed,0.014746649061100795,4.991479824117016e-4,0.08926692126182424,0.0024405087143711114,22.96995345696735,0.9820497136223734,5.484349271401144,0.1970563611434243,20.118372804517755,0.5406913575379975,4.5925801953241825,0.14164776752805572,1.1109427055608805,0.06298182788346018,0.07329941245441732,0.027120782608134407,0.4437084555952685,0.16417212857024935,114.17401238239928,42.244384581487736,27.26040184606573,10.086348683044319,0.039118177509957996,0.007574620277579368,5.720078394691413,0.8134851368652958,0.8134603587035539,0.13429123962519832,0.19159642870664267,0.03588915423946942,37,0.683874849447205,0.25303369429546585
0,leg_tot,Total,Non-Mixed,0.014746649061100795,4.991479824117016e-4,0.08926692126182424,0.0024405087143711114,22.96995345696735,0.9820497136223734,5.484349271401144,0.1970563611434243,20.118372804517755,0.5406913575379975,4.5925801953241825,0.14164776752805572,1.1109427055608805,0.06298182788346018,0.07329941245441732,0.027120782608134407,0.4437084555952685,0.16417212857024935,114.17401238239928,42.244384581487736,27.26040184606573,10.086348683044319,0.07606952728081587,0.0051714041088424595,14.875623111007025,0.8538200997894209,1.8537823633690338,0.1518511980419381,0.21652195838133048,0.04217376691806019,37,0.5113703588290646,0.18920703276675388
0,oil,Grocery,Non-Mixed,0.032486649967013455,3.7546127842693033e-4,0.27015235865065723,0.0029579855414150246,22.560454869095505,0.2972550699354926,8.317468010394007,0.07573429766560774,29.180071983876037,0.3108048733855991,5.763741999339522,0.06222110100645807,0,0,0.11133163065863759,0.001113316306586376,0.9258111453595272,0.009258111453595272,77.31459635041915,0.7731459635041915,28.503932461132962,0.28503932461132964,0.0017706398447223483,2.7176032916899557e-4,0.17010191463802649,0.024849004868561703,0.03517189851930329,0.005581161488353056,0,0,1,1.04092881522835,0.010409288152283501
0,oil,Non-Grocery,Non-Mixed,0.032486649967013455,3.7546127842693033e-4,0.27015235865065723,0.0029579855414150246,22.560454869095505,0.2972550699354926,8.317468010394007,0.07573429766560774,29.180071983876037,0.3108048733855991,5.763741999339522,0.06222110100645807,0,0,0.11133163065863759,0.001113316306586376,0.9258111453595272,0.009258111453595272,77.31459635041915,0.7731459635041915,28.503932461132962,0.28503932461132964,1.4409278408042625e-4,3.921089602833477e-5,0.051994812546559674,0.014315369142526606,0.0093704350348237965,0.0025927768067917586,0,0,1,0.2771291538966427,0.0027712915389664274
0,oil,Total,Non-Mixed,0.032486649967013455,3.7546127842693033e-4,0.27015235865065723,0.0029579855414150246,22.560454869095505,0.2972550699354926,8.317468010394007,0.07573429766560774,29.180071983876037,0.3108048733855991,5.763741999339522,0.06222110100645807,0,0,0.11133163065863759,0.001113316306586376,0.9258111453595272,0.009258111453595272,77.31459635041915,0.7731459635041915,28.503932461132962,0.28503932461132964,0.0019147326288027748,2.837377644890969e-4,0.22209672718458617,0.03184887341954077,0.04454233355412708,0.006732498122487346,0,0,1,0.8621165440278762,0.008621165440278761
0,pf_egg,Grocery,Mixed,0.10975894552741743,0.0027541378370793865,0.6725111884176024,0.016875057435910522,30.188394176226517,0.7575054428765773,13.155597210403375,0.3301082009529442,29.237354170746894,0.7336413719247173,10.345525501878774,0.2595961822726931,5.397665542800564,0.13544148799801672,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,103.25282513569978,51.62641256784989,44.9958540488115,22.49792702440575,0.05264632461029452,0.003328435381882819,10.983112903113927,0.6769746506560252,3.907869984038182,0.2437845236373672,1.4646705565149722,0.09576765784200102,50,0.4793388274773016,0.2396694137386508
0,pf_egg,Grocery,Non-Mixed,0.10975894552741743,0.0027541378370793865,0.6725111884176024,0.016875057435910522,30.188394176226517,0.7575054428765773,13.155597210403375,0.3301082009529442,29.237354170746894,0.7336413719247173,10.345525501878774,0.2595961822726931,5.397665542800564,0.13544148799801672,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,103.25282513569978,51.62641256784989,44.9958540488115,22.49792702440575,0.033055334906730474,0.001720002760372801,7.5267440894302515,0.3865003229010104,2.8127175343005235,0.14372290521083844,1.4457422563656015,0.07371104800708007,50,0.4391717655599561,0.21958588277997804
0,pf_egg,Non-Grocery,Mixed,0.10975894552741743,0.0027541378370793865,0.6725111884176024,0.016875057435910522,30.188394176226517,0.7575054428765773,13.155597210403375,0.3301082009529442,29.237354170746894,0.7336413719247173,10.345525501878774,0.2595961822726931,5.397665542800564,0.13544148799801672,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,103.25282513569978,51.62641256784989,44.9958540488115,22.49792702440575,0.5000983677631735,0.031109873024008822,5.758941869625677,0.3423321198786196,1.8675752038433633,0.10624674791327961,0.6014530660519144,0.03719541914322758,50,8.683858581744621,4.341929290872311
0,pf_egg,Non-Grocery,Non-Mixed,0.10975894552741743,0.0027541378370793865,0.6725111884176024,0.016875057435910522,30.188394176226517,0.7575054428765773,13.155597210403375,0.3301082009529442,29.237354170746894,0.7336413719247173,10.345525501878774,0.2595961822726931,5.397665542800564,0.13544148799801672,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,103.25282513569978,51.62641256784989,44.9958540488115,22.49792702440575,0.18078286573561703,0.016749233370461004,2.3103337519361142,0.26741766894471986,0.8766178268156796,0.09955979120078581,0.4489382507373083,0.05128938157705606,50,7.824967521862012,3.912483760931006
0,pf_egg,Total,Mixed,0.10975894552741743,0.0027541378370793865,0.6725111884176024,0.016875057435910522,30.188394176226517,0.7575054428765773,13.155597210403375,0.3301082009529442,29.237354170746894,0.7336413719247173,10.345525501878774,0.2595961822726931,5.397665542800564,0.13544148799801672,0.37540655999999994,0.18770327999999997,2.3001779999999994,1.1500889999999997,103.25282513569978,51.62641256784989,44.9958540488115,22.49792702440575,0.552744692373468,0.031700330818451444,16.742054772739603,0.7709245218001651,5.775445187881545,0.26495824998709055,2.0661236225668866,0.10182003403705632,50,3.301534368848676,1.650767184424338
