subgroup,food,food_type,mixed_dish,wasted_coef_fndds,wasted_prop_fndds,inedible_coef_fndds,inedible_prop_fndds,costperDGA
4,pf_poultry,Non-Grocery,Non-Mixed,0.18180195362378557,0.15379608315843193,2.9546973194200465e-4,2.499537906979171e-4,1.6180440226163904
4,pf_poultry,Total,Mixed,0.3063583869280719,0.21508986538294114,0.11796900470722589,0.08282436004532875,1.0646439226166198
4,pf_poultry,Total,Non-Mixed,0.1887536936485297,0.15875742249600316,1.9036125562280586e-4,1.601095146887731e-4,0.9383840817834623
4,pf_redm,Grocery,Mixed,0.2519537558034872,0.1935966091961488,0.04948306609979278,0.038021873414820474,0.22408618479941525
4,pf_redm,Grocery,Non-Mixed,0.3285311177838201,0.24728895993637767,1.594246098199185e-7,1.2000064473823204e-7,0.5976913396187631
4,pf_redm,Non-Grocery,Mixed,0.3357830889514956,0.23093962951876054,0.11820334746572426,0.08129604548237061,1.4378982208229067
4,pf_redm,Non-Grocery,Non-Mixed,0.347018509321392,0.2576086125239463,5.799530880395621e-5,4.3052720914226983e-5,2.8561406391465236
4,pf_redm,Total,Mixed,0.2796924553094554,0.20688616870605525,0.07222225730163097,0.05342219936503316,0.6257304071688843
4,pf_redm,Total,Non-Mixed,0.33424592312815016,0.2505095940280471,1.8037599549480074e-5,1.3518763963048569e-5,1.295821094733735
4,pf_seafood,Grocery,Mixed,0.3448575284986466,0.2441223219577871,0.06778481298407257,0.047984412610006556,0.3038883246045683
4,pf_seafood,Grocery,Non-Mixed,0.6041338227520738,0.37639794701401397,9.063416396327794e-4,5.646847099158254e-4,0.5685525824095298
4,pf_seafood,Non-Grocery,Mixed,0.5045601660291794,0.2745719892287824,0.3330641577279075,0.18124714253180227,1.5534759748778264
4,pf_seafood,Non-Grocery,Non-Mixed,0.48109515801308755,0.324126373754921,0.0031875075402377417,0.002147507084878251,3.3012415023273394
4,pf_seafood,Total,Mixed,0.40130691657931744,0.2567774538329578,0.16155193488503583,0.10336949797716304,0.7455745691263775
4,pf_seafood,Total,Non-Mixed,0.5427649822226153,0.3513476042895933,0.002044134435681437,0.001323227843258248,1.931554618385916
4,sat_fat,Grocery,Non-Mixed,0.17595637110358472,0.1494270320381061,0.001584055843483692,0.001345224170002018,0.0092395291082326865
4,sat_fat,Non-Grocery,Non-Mixed,0.26385726189674574,0.20556210072788555,0.01973178959883545,0.015372357356776173,0.00277452748019557
4,sat_fat,Total,Non-Mixed,0.20638172972532462,0.1699668004840847,0.007865577028265482,0.006477738912425408,0.00700178167190676
4,ssb,Grocery,Non-Mixed,0.0957755583504422,0.08740230006170789,2.579107425954437e-5,2.3536268022561518e-5,0.27277152850621617
4,ssb,Non-Grocery,Non-Mixed,0.07533647327728826,0.07004065892553345,2.740996812738821e-4,2.5483170969577465e-4,0.12658924270912877
4,ssb,Total,Non-Mixed,0.08349256330327014,0.07704628714299885,1.7501367298209392e-4,1.615012543518493e-4,0.18492237645252085
4,veg_dg,Grocery,Non-Mixed,0.3919889325491516,0.18407811125964535,0.7374817028608589,0.3463216118586502,0.8422643984123095
4,veg_dg,Non-Grocery,Non-Mixed,0.3182604545865999,0.1909375461753319,0.3485696737023194,0.2091212942377894,0.8523662142729471
4,veg_dg,Total,Non-Mixed,0.379493294600831,0.1850228770727581,0.6715681773900064,0.3274246952423893,0.8439764727301766
4,veg_oth,Grocery,Mixed,NA,NA,NA,NA,0
4,veg_oth,Grocery,Non-Mixed,0.7168483529968988,0.2632329434843057,1.0063987585092575,0.3695583681176273,0.7107011339629301
4,veg_oth,Non-Grocery,Mixed,0.42107677196270005,0.1973067747195304,0.7130454474150001,0.3341165004237296,1.2250791913324774
4,veg_oth,Non-Grocery,Non-Mixed,0.586832238671331,0.2670021187320449,0.6110238737000386,0.27800904265783644,1.773818881944332
4,veg_oth,Total,Mixed,0.42107677196270005,0.1973067747195304,0.7130454474150001,0.3341165004237296,1.2250791913324774
4,veg_oth,Total,Non-Mixed,0.6848049313087462,0.26402009328724835,0.9089557282774643,0.35043932250189674,0.9727142734836528
4,veg_ro,Grocery,Non-Mixed,0.6692555120886019,0.3360357822270759,0.322364272129357,0.16186034838770114,0.6016278724581416
4,veg_ro,Non-Grocery,Non-Mixed,6.137734131280115,0.6257267475526038,2.6712346482814873,0.27232573661029374,0.7330975223098354
4,veg_ro,Total,Non-Mixed,2.097575053325335,0.5200456553644265,0.9358689946889516,0.23202726591675202,0.6359666132742277
4,veg_sta,Grocery,Non-Mixed,0.28450604018882836,0.19896571438737246,0.14541891479570143,0.10169688576228443,0.6017275843808547
4,veg_sta,Non-Grocery,Non-Mixed,0.22534010068692237,0.16891058312211402,0.10873912941088981,0.08150874922392522,0.4213009021997473
4,veg_sta,Total,Non-Mixed,0.24994523767933075,0.1819188272287638,0.12399302636314483,0.09024643217834681,0.49633432970086666
5,added_sugar,Grocery,Non-Mixed,0.3951788550710238,0.2821778914779289,0.005281163257284866,0.0037710203705699843,0.028683683100002726
5,added_sugar,Non-Grocery,Non-Mixed,0.39272984008031353,0.28002546787942917,0.009749166755634588,0.0069513815951007495,0.07222807687722614
5,added_sugar,Total,Non-Mixed,0.3941171145665032,0.2812439729616939,0.007218211542629055,0.005150952386728685,0.047561822594225804
5,dairy_tot,Grocery,Non-Mixed,0.2956242419225302,0.22488752415251867,0.018918407949135824,0.014391627347338452,0.4787906295032559
5,dairy_tot,Non-Grocery,Non-Mixed,0.2939698560682161,0.22581849734881518,0.007827204489358605,0.006012614966272947,0
5,dairy_tot,Total,Non-Mixed,0.2953277548466429,0.22505303636177812,0.01693072262573639,0.012901972375402507,0.35607524126593243
5,fruit_exc_juice,Grocery,Mixed,0.34451654334042997,0.22612281713368854,0.17906496739558997,0.11752897113400011,0.6383118399999999
5,fruit_exc_juice,Grocery,Non-Mixed,0.5423910333564028,0.26072402172479264,0.5379352433260121,0.25858215096137727,0.5900658183796531
5,fruit_exc_juice,Non-Grocery,Mixed,NA,NA,NA,NA,0
5,fruit_exc_juice,Non-Grocery,Non-Mixed,0.6647106128263968,0.2746511896539275,0.755488672179291,0.312159695633294,0.7780147105358556
5,fruit_exc_juice,Total,Mixed,0.34451654334042997,0.22612281713368854,0.17906496739558997,0.11752897113400011,0.6383118399999999
5,fruit_exc_juice,Total,Non-Mixed,0.5620279276213864,0.2632586573121458,0.5728607531903136,0.268332844864074,0.6202386863578129
5,fruit_juice,Grocery,Mixed,0.51390873775605,0.3191617430067609,0.09627402699080001,0.059790744938159876,0.6145759599701015
5,fruit_juice,Grocery,Non-Mixed,0.1485937950824875,0.126625622105912,0.02489536620432472,0.021214824154852204,0.540956121383263
5,fruit_juice,Non-Grocery,Mixed,NA,NA,NA,NA,0
5,fruit_juice,Non-Grocery,Non-Mixed,0.13306619969811823,0.11521258807163588,0.021896134933072086,0.018958310826702494,0.433441289464257
5,fruit_juice,Total,Mixed,0.51390873775605,0.3191617430067609,0.09627402699080001,0.059790744938159876,0.6145759599701015
5,fruit_juice,Total,Non-Mixed,0.14552951538313946,0.12440195760293382,0.02430348553828155,0.020775175190936544,0.5197387011277176
5,gr_refined,Grocery,Mixed,0.252981228419213,0.19600605225645643,0.03769946999212825,0.029208982545823575,0.17890384228212078
5,gr_refined,Grocery,Non-Mixed,0.2580528920166036,0.2018171381373302,0.020594176306239845,0.016106224161802917,0.219085779518643
5,gr_refined,Non-Grocery,Mixed,0.2702889306666726,0.20506044553592132,0.047805009684807304,0.03626828727553343,0.6019696781420971
5,gr_refined,Non-Grocery,Non-Mixed,0.2325102338321505,0.18749569689481557,0.007572806380702649,0.006106692967434519,0.5182078090836479
5,gr_refined,Total,Mixed,0.2613023641256952,0.2004067124207808,0.042557975527279086,0.0326399800906637,0.3823039344858048
5,gr_refined,Total,Non-Mixed,0.2490826718302974,0.19688712244666287,0.016021255409913213,0.012663983618217942,0.3241332044341142
5,gr_whole,Grocery,Mixed,0.25564633747392573,0.20159738268270644,0.012457117402206067,0.009823423597109335,0.20318270859120866
5,gr_whole,Grocery,Non-Mixed,0.18194127134525867,0.14995264186708862,0.03138360962965185,0.025865792519176742,0.27968181675378945
5,gr_whole,Non-Grocery,Mixed,NA,NA,NA,NA,0
5,gr_whole,Non-Grocery,Non-Mixed,0.1722953380684082,0.14293619619525821,0.03310499197146409,0.027463898214105387,0.5159605400029302
5,gr_whole,Total,Mixed,0.25564633747392573,0.20159738268270644,0.012457117402206067,0.009823423597109335,0.20318270859120866
5,gr_whole,Total,Non-Mixed,0.18089035554337352,0.1491926583352347,0.03157115269595505,0.026038890704085924,0.3054241722921282
5,leg_tot,Grocery,Mixed,0.2130799285754565,0.1676883944081471,0.057609848898518064,0.045337461526637646,0.46798185553156457
5,leg_tot,Grocery,Non-Mixed,0.12990686628754586,0.11415839133564311,0.008045979470413576,0.0070705737064652874,0.13727260997881563
5,leg_tot,Non-Grocery,Mixed,0.32674916389306585,0.22980674637442497,0.09509405458535163,0.06688083000256267,0.924406991024804
5,leg_tot,Non-Grocery,Non-Mixed,0.16274556258843986,0.13758923154012587,0.02009091935656997,0.016985373433471763,0.20287667032770787
5,leg_tot,Total,Mixed,0.21901545879535844,0.17129550463824145,0.05956718269249983,0.0465884493967342,0.4918152628495012
5,leg_tot,Total,Non-Mixed,0.145558040372695,0.12555199204697368,0.013786690041748224,0.01189179514950635,0.16854000743591838
5,oil,Grocery,Non-Mixed,0.17647061,0.1500000157249997,0,0,0.010286733226964476
5,oil,Non-Grocery,Non-Mixed,0.17647061,0.1500000157249997,0,0,0.0031868103109995052
5,oil,Total,Non-Mixed,0.17647061,0.1500000157249997,0,0,0.006945777417353295
5,pf_egg,Grocery,Mixed,0.35326967322523983,0.23884303905807347,0.12581749053900987,0.08506428398635188,0.23021701728400562
5,pf_egg,Grocery,Non-Mixed,0.37964663885104666,0.24110890010350333,0.19493911342965245,0.12380342775697932,0.2190213162536157
5,pf_egg,Non-Grocery,Mixed,0.3398082910564057,0.23324084335546644,0.11709045003812506,0.08036965558097607,3.803106045316414
5,pf_egg,Non-Grocery,Non-Mixed,0.37067798106023825,0.23747190024741335,0.19025609439897345,0.12188605360735812,2.4667820647201255
5,pf_egg,Total,Mixed,0.34822025589267785,0.23676144419928666,0.12254394336425088,0.08331991180242455,1.5704217272606684
5,pf_egg,Total,Non-Mixed,0.37633396626158716,0.23977290277545216,0.19320938874389773,0.12309910913115396,1.049256518976951
5,pf_ns,Grocery,Mixed,0.24749838714582623,0.19839575721783673,0,0,0.062398541482407144
5,pf_ns,Grocery,Non-Mixed,0.15192047177564383,0.13094253418802423,0.008286734520644708,0.007142460825681579,0.17561763528902238
5,pf_ns,Non-Grocery,Mixed,0.26346029221521994,0.20852281139227263,0,0,0.10907897165708987
5,pf_ns,Non-Grocery,Non-Mixed,0.17678049201219453,0.1405874073490308,0.0806613752619387,0.06414720024934067,0.38826184006796627
5,pf_ns,Total,Mixed,0.24816327745958316,0.1988227677749628,0,0,0.06434300649020037
5,pf_ns,Total,Non-Mixed,0.16219223241395997,0.1351170682758485,0.03819077236554078,0.0318154890676381,0.26347880160468784
5,pf_pm,Grocery,Non-Mixed,0.37505574555367494,0.272337525277424,0.0021167361732344764,0.0015370160247322026,0.397403706605729
5,pf_pm,Non-Grocery,Non-Mixed,0.38939814851846133,0.2801149601239445,7.387736443586646e-4,5.314394809464212e-4,1.2678820768226615
5,pf_pm,Total,Non-Mixed,0.37937004289239634,0.27469238859678274,0.0017022351941598545,0.0012325460594417707,0.6592498229965456
5,pf_poultry,Grocery,Mixed,0.4134492662494405,0.2330585547416265,0.3605652800425796,0.20324820943335548,0.17149762588256648
5,pf_poultry,Grocery,Non-Mixed,0.1873014257781513,0.15770462322522416,3.709578694654374e-4,3.123402333614426e-4,0.2691029805433805
5,pf_poultry,Non-Grocery,Mixed,0.2795581852960491,0.20338415506969465,0.09497458103597665,0.06909590179462848,1.8700197334456743
5,pf_poultry,Non-Grocery,Non-Mixed,0.18105566548391105,0.1532167924678305,6.402998713594758e-4,5.418482334980074e-4,1.7665753535506066
5,pf_poultry,Total,Mixed,0.3276634929877115,0.21584338357851923,0.19039783256834636,0.12542170027196012,1.2597630380511733
5,pf_poultry,Total,Non-Mixed,0.1841244162429063,0.1554274722239879,5.079631447156666e-4,4.287939056488146e-4,1.030817132813554
5,pf_redm,Grocery,Mixed,0.2860487478463848,0.21358377525173583,0.053232513144716734,0.03974707531211431,0.24813504926535981
5,pf_redm,Grocery,Non-Mixed,0.3397594831785863,0.2535880933739496,4.901752087440557e-5,3.6585467885011527e-5,0.5341910820221357
5,pf_redm,Non-Grocery,Mixed,0.29887758964846445,0.22178078397343312,0.0487485855943224,0.03617367077746164,1.7809849686060897
5,pf_redm,Non-Grocery,Non-Mixed,0.33669984645051765,0.2518822972906101,3.5009759123007005e-5,2.619050364428921e-5,3.0867704327843595
5,pf_redm,Total,Mixed,0.29259828000199034,0.21778133169055136,0.05094332538109862,0.03791719227524254,1.0307037324969206
5,pf_redm,Total,Non-Mixed,0.3386665933410921,0.2529796891745242,4.401400515513692e-5,3.287790872322044e-5,1.4459620796223904
5,pf_seafood,Grocery,Mixed,0.3728293283711104,0.26271264116887244,0.046323273925840555,0.03264150300035713,0.39453896710687575
5,pf_seafood,Grocery,Non-Mixed,0.5455978597671253,0.3524678898704588,0.002338492584423453,0.0015107162389919526,0.38548997499497045
5,pf_seafood,Non-Grocery,Mixed,0.3275308591876324,0.23811497732785863,0.047984712588677016,0.03488489230747905,2.274483950751008
5,pf_seafood,Non-Grocery,Non-Mixed,0.5675183254200392,0.359995298396687,0.008942056000492221,0.005672236426540977,2.757652147683349
5,pf_seafood,Total,Mixed,0.3423714041943844,0.2463437163639386,0.047440397169277025,0.034134403753608406,1.658582163275941
5,pf_seafood,Total,Non-Mixed,0.5540164204962413,0.35539137485480976,0.004874592890274122,0.0031269619546299247,1.296519495366239
5,sat_fat,Grocery,Non-Mixed,0.17798038427805657,0.15009971397316396,0.007767273508135819,0.006550528231814034,0.009039530165455095
5,sat_fat,Non-Grocery,Non-Mixed,0.2193339389856181,0.17722273279112258,0.018283467829389017,0.014773117870442118,0.002303374966898002
5,sat_fat,Total,Non-Mixed,0.18943818172723323,0.15784947579331507,0.010680987342924225,0.008899938954562127,0.0071731488495782
5,ssb,Grocery,Non-Mixed,0.05925810467655713,0.05594259622457185,8.155306725431553e-6,7.699014906375154e-6,0.2719384816352711
5,ssb,Non-Grocery,Non-Mixed,0.06227027472625215,0.05861808589720773,3.4537400313598654e-5,3.2511761143640365e-5,0.13076681260989417
5,ssb,Total,Non-Mixed,0.06116363220126101,0.05763691702534304,2.4844870947297543e-5,2.341230750624423e-5,0.18263193632137706
5,veg_dg,Grocery,Non-Mixed,0.3073766414685751,0.15295116034195114,0.7022625190410717,0.3494470713155177,0.9322319730294703
5,veg_dg,Non-Grocery,Non-Mixed,0.28743693791389535,0.16767879168320293,0.4267747106108185,0.24896267096196067,0.8407175038545489
5,veg_dg,Total,Non-Mixed,0.302534958809061,0.15611447636185993,0.6353696215951995,0.3278642447207885,0.9100107791544562
5,veg_oth,Grocery,Mixed,NA,NA,NA,NA,0
5,veg_oth,Grocery,Non-Mixed,0.9237794537507578,0.2852781731778335,1.31439135847925,0.40590550489647503,0.7876986512379638
5,veg_oth,Non-Grocery,Mixed,NA,NA,NA,NA,0
5,veg_oth,Non-Grocery,Non-Mixed,0.835182145217027,0.3037745761150969,0.9141662561468369,0.33250287802497064,1.5921160181965466
5,veg_oth,Total,Mixed,NA,NA,NA,NA,0
5,veg_oth,Total,Non-Mixed,0.8920517385484135,0.29122344361119373,1.1710661460796277,0.3823118110982633,1.075769762483568
5,veg_ro,Grocery,Non-Mixed,0.2935329953693988,0.20629018564420368,0.1293800455624953,0.0909261787900698,0.5503780969790469
5,veg_ro,Non-Grocery,Non-Mixed,0.30163373816346145,0.20838164516220137,0.14587253297992042,0.10077506114339391,0.7415081271820192
5,veg_ro,Total,Non-Mixed,0.29642708078853264,0.2070456337177511,0.13527218021896184,0.09448365582292056,0.6186615430322229
5,veg_sta,Grocery,Non-Mixed,0.2421671406019903,0.18085350719010929,0.09685660499465681,0.07233374711476763,0.6189672967657273
5,veg_sta,Non-Grocery,Non-Mixed,0.21079775258602085,0.16136131028248135,0.09557334849759924,0.07315941727302619,0.4913140687771975
5,veg_sta,Total,Non-Mixed,0.22607089414429044,0.17097193395387017,0.09619814099036805,0.07275232077152237,0.5534659290699883
6,added_sugar,Grocery,Non-Mixed,0.5373711053953033,0.3458842658367566,0.016244246535509228,0.010455771124635896,0.0245173684010801
6,added_sugar,Non-Grocery,Non-Mixed,0.45528580088966414,0.3112379498276878,0.007536458226636507,0.005151998597006121,0.0671190790671915
6,added_sugar,Total,Non-Mixed,0.48746139749523126,0.32531886154818984,0.010949715759642483,0.0073075510871361115,0.05042016486622488
6,dairy_tot,Grocery,Non-Mixed,0.2897861489376215,0.22437456227710917,0.0017423826243794269,0.0013490856622982645,0.3798446521713081
6,dairy_tot,Non-Grocery,Non-Mixed,0.27670497291341484,0.20971507435851208,0.04272794701289524,0.032383569007268354,0
6,dairy_tot,Total,Non-Mixed,0.2864251865647416,0.22054794708691403,0.012272853240029198,0.009450120708485967,0.27589972759714354
6,fruit_exc_juice,Grocery,Mixed,0.3254113134474138,0.21628405819422808,0.1791439282301163,0.11906769739499672,0.5565232649571111
6,fruit_exc_juice,Grocery,Non-Mixed,0.7146875753105855,0.2854114772026513,0.7893728160770195,0.3152371319765155,0.6260919692318222
6,fruit_exc_juice,Non-Grocery,Mixed,0.26225364425319997,0.18191106017308192,0.17940495530460002,0.12444343990985723,0.617445786439376
6,fruit_exc_juice,Non-Grocery,Non-Mixed,0.7132035599565749,0.3073646435359239,0.6071790050381451,0.2616719390147317,0.8368888687970744
6,fruit_exc_juice,Total,Mixed,0.3161015079136654,0.2113989892864411,0.1791824051298102,0.11983169454762967,0.5655035967974358
6,fruit_exc_juice,Total,Non-Mixed,0.7144525200000514,0.28867148735264336,0.7605148782427497,0.30728278634405715,0.6594803910921725
6,fruit_juice,Grocery,Mixed,NA,NA,NA,NA,0
6,fruit_juice,Grocery,Non-Mixed,0.1274195046756837,0.11212354927226749,0.00900103768757423,0.007920516527144086,0.45682838155510164
6,fruit_juice,Non-Grocery,Mixed,NA,NA,NA,NA,0
6,fruit_juice,Non-Grocery,Non-Mixed,0.12279923517393024,0.10846575558818523,0.009348275420706634,0.008257117851892504,0.4076325258172072
6,fruit_juice,Total,Mixed,NA,NA,NA,NA,0
6,fruit_juice,Total,Non-Mixed,0.1251414250404932,0.1103234740762462,0.009172247442355511,0.008086164933795418,0.4325717711885993
6,gr_refined,Grocery,Mixed,0.22697111804161696,0.18126448176091428,0.025183279977677116,0.02011196064759505,0.1619876935132845
6,gr_refined,Grocery,Non-Mixed,0.23100169656293185,0.18642651041454864,0.00810156213811504,0.006538246172161564,0.18453225358857933
6,gr_refined,Non-Grocery,Mixed,0.289023752334422,0.2153547802234774,0.05305814635618062,0.03953420905828967,0.4998037969929814
6,gr_refined,Non-Grocery,Non-Mixed,0.25217791196048267,0.1989715479281943,0.015228984082210375,0.01201586020224509,0.5128588057395409
6,gr_refined,Total,Mixed,0.253616118365481,0.1964845608166407,0.037152567537303095,0.02878328854973577,0.3070437461564302
6,gr_refined,Total,Non-Mixed,0.2384427275825753,0.19089945382833592,0.010606040241517534,0.0084912939468278735,0.2999016911043333
6,gr_whole,Grocery,Mixed,0.38848148655073317,0.22799033167791072,0.3154569379064644,0.1851340009583712,0.22186439709168587
6,gr_whole,Grocery,Non-Mixed,0.20363355155654678,0.16309042784648659,0.04495935634987253,0.03600801835824795,0.254118481578467
6,gr_whole,Non-Grocery,Mixed,0.8949732097638392,0.2710790957826175,1.4065473563278077,0.42603016645535663,1.255289039247342
6,gr_whole,Non-Grocery,Non-Mixed,0.21856387164108548,0.1765605985240636,0.019333334576740125,0.015617883681803989,0.7109027730626974
6,gr_whole,Total,Mixed,0.6163962382339547,0.25441169473401065,0.8064335726298962,0.33284780012772147,0.6868921752477528
6,gr_whole,Total,Non-Mixed,0.2067229898124123,0.16585875690538668,0.03965672307990371,0.031817529336928434,0.3486380134303804
6,leg_tot,Grocery,Mixed,0.20073766137119123,0.16170456697276678,0.04064757053136949,0.03274372006913002,0.32013768757045163
6,leg_tot,Grocery,Non-Mixed,0.1109216102921426,0.09911009984752975,0.008254038433704734,0.007375105456504298,0.15990924458730713
6,leg_tot,Non-Grocery,Mixed,NA,NA,NA,NA,0
6,leg_tot,Non-Grocery,Non-Mixed,0.1832529002046727,0.15336830679481595,0.011602177968928748,0.00971011311820617,0.24624969510587758
6,leg_tot,Total,Mixed,0.20073766137119123,0.16170456697276678,0.04064757053136949,0.03274372006913002,0.32013768757045163
6,leg_tot,Total,Non-Mixed,0.1586700712269016,0.1357158594733356,0.010464264602698737,0.008950438184910077,0.2169056514488594
6,oil,Grocery,Non-Mixed,0.18230182179906532,0.1541922869759799,0,0,0.008160230958621928
6,oil,Non-Grocery,Non-Mixed,NA,NA,NA,NA,0
6,oil,Total,Non-Mixed,0.18230182179906532,0.1541922869759799,0,0,0.008160230958621928
6,pf_egg,Grocery,Mixed,0.35859244061197987,0.24192761759109002,0.12363784042223684,0.08341338185047018,0.25191082233437917
6,pf_egg,Grocery,Non-Mixed,0.364315482233105,0.23490178859959038,0.18661133022344478,0.12032246056012577,0.21496673411901188
6,pf_egg,Non-Grocery,Mixed,0.33389370441204236,0.22881523367265047,0.1253347702520183,0.08589112152630692,4.228818085194144
6,pf_egg,Non-Grocery,Non-Mixed,0.39180970503759693,0.2461308231956729,0.20006611104460892,0.12567947136542043,5.950009530315717
6,pf_egg,Total,Mixed,0.34565988685959764,0.235112989594818,0.12452637318197071,0.08470108622729873,2.334267042054771
6,pf_egg,Total,Non-Mixed,0.37370643215535554,0.23880326851526848,0.19120695650482364,0.12218373099135404,2.1738327869629495
6,pf_ns,Grocery,Mixed,0.26346029221522,0.20852281139227263,0,0,0.0591973303907357
6,pf_ns,Grocery,Non-Mixed,0.1640483399839966,0.13652728653941984,0.037530803219955985,0.03123456613925731,0.1964150585128411
6,pf_ns,Non-Grocery,Mixed,0.15447698520182002,0.13380689886582287,0,0,0.3277147977625972
6,pf_ns,Non-Grocery,Non-Mixed,0.16838715049166714,0.1406398716447242,0.028905967899655317,0.024142766258018124,0.37109207301897923
6,pf_ns,Total,Mixed,0.23940309442899788,0.19315999411740428,0,0,0.1184704245796105
6,pf_ns,Total,Non-Mixed,0.16550495756436662,0.1379046807352461,0.0346352891768476,0.028859368120429336,0.2550573084489406
6,pf_pm,Grocery,Non-Mixed,0.37493552888724735,0.27260417985730234,4.488437350338835e-4,3.263405808356879e-4,0.3734428106873861
6,pf_pm,Non-Grocery,Non-Mixed,0.38515121913676376,0.27781665072196343,0.0011991602802712096,8.649763422544455e-4,1.4527947335068576
6,pf_pm,Total,Non-Mixed,0.3770424258464721,0.2736859988099616,6.035899742996369e-4,4.3813139759274884e-4,0.5960497250101171
6,pf_poultry,Grocery,Mixed,0.33774932856154927,0.2195450636252368,0.20065614949596267,0.13043124999094763,0.17064217641472745
6,pf_poultry,Grocery,Non-Mixed,0.21453303861764753,0.176579902003731,4.015954106044176e-4,3.305489853992251e-4,0.3064698377946713
6,pf_poultry,Non-Grocery,Mixed,0.23206447691808726,0.18305762534209713,0.03564822548590384,0.0281201138225588,1.9008720998000632
6,pf_poultry,Non-Grocery,Non-Mixed,0.1896973773372255,0.15930344289234502,0.0010953255262038666,9.198288867323435e-4,1.9450706794175692
6,pf_poultry,Total,Mixed,0.2558546982646349,0.19256783942027922,0.072792385458583,0.05478684772678659,1.511388155624003
6,pf_poultry,Total,Non-Mixed,0.20045692379883503,0.16687337299395658,7.947810258448569e-4,6.616273863776564e-4,1.2351801035877117
6,pf_redm,Grocery,Mixed,0.2857039634074138,0.2194908592054461,0.01596283238380176,0.012263378335696722,0.24200529606707186
6,pf_redm,Grocery,Non-Mixed,0.3606775634765756,0.265056729388798,7.854450178994309e-5,5.772121934961166e-5,0.5132189069148527
6,pf_redm,Non-Grocery,Mixed,0.3230403999228138,0.23493452846649102,0.05198268430164683,0.037804953893531223,1.9403743401291076
6,pf_redm,Non-Grocery,Non-Mixed,0.3490655762011092,0.2587445342639025,8.626251743961167e-6,6.394201096038402e-6,2.9825726163317725
6,pf_redm,Total,Mixed,0.31148743730740014,0.23033482441407163,0.04083711066212829,0.030197714537862894,1.414850323793713
6,pf_redm,Total,Non-Mixed,0.3568260040008516,0.2629750950912049,5.535344137088851e-5,4.079460674088119e-5,1.3322744615582052
6,pf_seafood,Grocery,Mixed,0.5490619921536868,0.2749826585481883,0.447652982719787,0.22419473402715054,0.26786122426243897
6,pf_seafood,Grocery,Non-Mixed,0.6105137158912733,0.37794762026075324,0.004825773401101149,0.002987466989502719,0.413051899455789
6,pf_seafood,Non-Grocery,Mixed,0.4708350949732094,0.31637523931915623,0.01738217508386841,0.011679863843537945,3.2194832416816785
6,pf_seafood,Non-Grocery,Non-Mixed,0.6299951068217178,0.38578968014445353,0.0030063425323058023,0.0018409919559440927,2.406569422401276
6,pf_seafood,Total,Mixed,0.5303210227606888,0.28285399106576026,0.34457217129502216,0.18378229351275965,0.9749870324167954
6,pf_seafood,Total,Non-Mixed,0.6160653955665386,0.38019981661455055,0.004307283863526282,0.0026582056820664782,0.9811515158505362
6,sat_fat,Grocery,Non-Mixed,0.12052967454207145,0.10715589447937336,0.004277085997568379,0.0038025073707028526,0.006568060584238991
6,sat_fat,Non-Grocery,Non-Mixed,0.19479417546012343,0.16132526716481646,0.01266810793478809,0.010491514400905616,0.002600643064458139
6,sat_fat,Total,Non-Mixed,0.14498062507041365,0.1258490103064469,0.0070397580647460585,0.006110792975370581,0.005261822364063199
6,ssb,Grocery,Non-Mixed,0.05543157113781816,0.052517333268913856,5.940084246150934e-5,5.6277925665307504e-5,0.23930316274416857
6,ssb,Non-Grocery,Non-Mixed,0.05515672810534406,0.05227126753284976,4.492872612528533e-5,4.257833167187784e-5,0.1012274079892734
6,ssb,Total,Non-Mixed,0.05526797495766284,0.052370882594372364,5.078653294070061e-5,4.8124353317632945e-5,0.1571156470315714
6,veg_dg,Grocery,Non-Mixed,0.39646795617582975,0.1849212452528373,0.7475147735194573,0.348657087189176,0.7608754220473366
6,veg_dg,Non-Grocery,Non-Mixed,0.4651186159720575,0.23466047277024538,0.5169732569419305,0.2608220456410521,0.8537180190804581
6,veg_dg,Total,Non-Mixed,0.4102217917997734,0.19427532001781428,0.7013268689470352,0.332138625069143,0.7794759980983734
6,veg_oth,Grocery,Mixed,NA,NA,NA,NA,0
6,veg_oth,Grocery,Non-Mixed,1.9320564118383132,0.3073449702968114,3.3542231715642514,0.5335784269634276,0.6500001797967915
6,veg_oth,Non-Grocery,Mixed,NA,NA,NA,NA,0
6,veg_oth,Non-Grocery,Non-Mixed,1.06481970386907,0.3039868480659639,1.4380282339404258,0.4105311619206901,1.4563073415908867
6,veg_oth,Total,Mixed,NA,NA,NA,NA,0
6,veg_oth,Total,Non-Mixed,1.5955057786987967,0.3064681360788112,2.610600797707232,0.5014497416434812,0.9629057375448768
6,veg_ro,Grocery,Non-Mixed,0.31875934406594375,0.2210295865100163,0.12339755944660336,0.08556458672842998,0.5292125706707518
6,veg_ro,Non-Grocery,Non-Mixed,0.275139207635517,0.19942479237094704,0.10452479684660743,0.07576105233378341,0.7047181356654943
6,veg_ro,Total,Non-Mixed,0.3000835323677907,0.21201311735306655,0.11531725091516068,0.08147321400210623,0.6043546759470081
6,veg_sta,Grocery,Non-Mixed,0.2924514930130811,0.20607576893772309,0.12669397236893143,0.08927483155141346,0.69208265709382
