diet_pattern,race_gp,food,BLUEWATER,CED,GHG,WATER,Food_price
Med,NHW,oil,-0.319471308182053,-0.0102299409355957,-0.00125905311035353,-0.887908598201777,-0.00772209119278939
Med,OTH,oil,-0.386717404319631,-0.0124228793313766,-0.0015528742436591,-1.14677000280751,-0.0112380006328717
US,HIS,oil,0.518740361410425,0.0169653607627087,0.00200041619218528,1.34950751034741,0.0105734953722219
US,NHB,oil,-1.06454472861369,-0.0353734640143355,-0.00412422949141183,-2.75935829680883,-0.0223894293502583
US,NHW,oil,-0.328470846742979,-0.0104716434911753,-0.00129197221819307,-0.911643288097046,-0.00811863466086821
US,OTH,oil,-0.382238978808934,-0.0123071616706726,-0.00154262895792954,-1.13654574427105,-0.0111740457949397
Veg,HIS,oil,0.518508121662449,0.0169693199503324,0.00200251685684798,1.34866001232426,0.0107211216177849
Veg,NHB,oil,-1.06218543808328,-0.0352860886546785,-0.00411121791529491,-2.7530925040266,-0.0223405458877909
Veg,NHW,oil,-0.318965308822612,-0.010213115196076,-0.0012542885025743,-0.886344924347632,-0.00777887240079378
Veg,OTH,oil,-0.379365564898657,-0.0121831904506815,-0.00152455791638711,-1.13380017419205,-0.0111703440667814
Vegan,HIS,oil,0.50994878286154,0.0166901959803757,0.00196686589988629,1.32741469355293,0.0104351511824887
Vegan,NHB,oil,-1.0610487001742,-0.0352160060372301,-0.00410734577307375,-2.74856309555837,-0.0223540944894211
Vegan,NHW,oil,-0.317941185990047,-0.0101552663445807,-0.00124733964417911,-0.885714564680433,-0.00768617006257821
Vegan,OTH,oil,-0.38940847497659,-0.0124744973797561,-0.00156607718153374,-1.15739631896293,-0.0111744390146393
Med,HIS,pf_egg,-8.68583104055199,-0.444017741046133,-0.0724670754807235,-19.9315384171942,-0.47735951420745
Med,NHB,pf_egg,-3.13205065441951,-0.160109729273416,-0.0261311266732681,-7.18717502697281,-0.12888273014722
Med,NHW,pf_egg,-3.27873145778665,-0.167608019150555,-0.0273549046629104,-7.52376620100413,-0.23056543327360501
Med,OTH,pf_egg,-2.7215420336165,-0.139124620348556,-0.0227061971448981,-6.24517324177523,-0.163976051108092
US,HIS,pf_egg,-8.67378817679228,-0.44340211254296,-0.0723666002224547,-19.9039034332117,-0.477886010352202
US,NHB,pf_egg,-3.10160834353597,-0.158553525146531,-0.0258771423129569,-7.11731848865763,-0.129485453202718
US,NHW,pf_egg,-3.2758732553411,-0.1674619084805,-0.0273310582892712,-7.51720743056736,-0.231059577370198
US,OTH,pf_egg,-2.72478571067114,-0.139290436394454,-0.0227332595858846,-6.25261656798382,-0.164615602060464
Veg,HIS,pf_egg,-9.86879628840279,-0.504490660060387,-0.0823367162217008,-22.6461108252531,-0.548837431916555
Veg,NHB,pf_egg,-4.35998582697763,-0.22288150078553,-0.0363759576422055,-10.0049407596241,-0.21131550238587
Veg,NHW,pf_egg,-4.52824487429127,-0.231482865669324,-0.037779765870234,-10.3910479323189,-0.322369325263839
Veg,OTH,pf_egg,-3.9403292671542,-0.201428751262998,-0.0328747056083215,-9.0419470282129,-0.239345126066719
Vegan,HIS,pf_egg,-23.015691666089,-1.17655701273481,-0.192023061169462,-52.8145367437166,-1.30842525794629
Vegan,NHB,pf_egg,-17.455272743949,-0.892309640485456,-0.145631726148795,-40.0549397811578,-1.02750402210956
Vegan,NHW,pf_egg,-17.6402939356333,-0.901767882442248,-0.147175383238223,-40.4795113590339,-1.27030741962162
Vegan,OTH,pf_egg,-17.0419667515176,-0.871181530548319,-0.142183457766607,-39.1065188151338,-1.05205440588876
Med,HIS,pf_ns,12.1348726308342,0.0345685045708547,0.0054694541004546,73.1843247321399,0.0474162000154103
Med,NHB,pf_ns,5.57413737480487,0.0140095171179227,0.00290451319687546,30.4478441839534,0.0347107871600641
Med,NHW,pf_ns,-15.371028896871,-0.0387931896141747,-0.00687764977751007,-89.4350991574514,-0.0577168973754058
Med,OTH,pf_ns,-16.6583691835364,-0.041014176156447,-0.00684889143695913,-96.3301923332963,-0.055692060181316
US,HIS,pf_ns,12.1999752339628,0.0347903773079702,0.00551346911160128,73.6555056804696,0.0476117845702292
US,NHB,pf_ns,5.77113924147244,0.0144176915289221,0.00298198011167393,31.478058087759,0.0356371456239729
US,NHW,pf_ns,-15.3858188981013,-0.0388156028142116,-0.0068823962020345,-89.4946834141937,-0.0583067919930355
US,OTH,pf_ns,-16.8448302038114,-0.0417143515418672,-0.00695290956434412,-97.2435537012488,-0.0565938353911437
Veg,HIS,pf_ns,35.0161516733537,0.0989822309536229,0.0157698597479261,211.127514956259,0.137141443367199
Veg,NHB,pf_ns,27.2686497170921,0.0633229102260087,0.0130038101844339,146.704432268017,0.138984060690656
Veg,NHW,pf_ns,6.27928764920336,0.0191190367156416,0.00321996180545068,37.3284834465415,0.0354542452968483
Veg,OTH,pf_ns,10.8111310401992,0.0257700249281252,0.00443589873484029,63.2396011737504,0.032277496874993
Vegan,HIS,pf_ns,43.79618888184,0.123511066755185,0.0196930837862448,264.004496384959,0.171353795557024
Vegan,NHB,pf_ns,35.3491466667016,0.0817349816308771,0.0167733168059423,189.862489595566,0.178089238747052
Vegan,NHW,pf_ns,14.455847209053,0.0407012121790791,0.00704322847848545,84.8932741434415,0.0706329240781197
Vegan,OTH,pf_ns,21.2455896762493,0.0511108458573176,0.0087448137808136,123.716229235368,0.0657742784058571
Med,HIS,pf_poultry,-14.9098667001133,-0.465824397497668,-0.0679193379316909,-32.0119352540163,-0.495715128982791
Med,NHB,pf_poultry,-29.302821743676,-0.915500898557972,-0.133616570279927,-62.9144803375663,-1.12349836058059
Med,NHW,pf_poultry,-5.12604337636939,-0.160165689901653,-0.0231090921669309,-11.0048555115778,-0.193908475651396
Med,OTH,pf_poultry,-13.0812891122718,-0.408339232948541,-0.0597370738046464,-28.0869005934428,-0.445726113185469
US,HIS,pf_poultry,-14.7967172487446,-0.46229771062685,-0.0674132163768807,-31.7688681272671,-0.492004224177435
US,NHB,pf_poultry,-29.4913017419021,-0.921395984218436,-0.134446897927821,-63.3189903925247,-1.12812484133394
US,NHW,pf_poultry,-5.1405726238177,-0.160619615414458,-0.0231476209514306,-11.0361304614087,-0.193151047596043
US,OTH,pf_poultry,-13.020457000509,-0.406489205526296,-0.0594737408683932,-27.9564151133851,-0.4429097095369
Veg,HIS,pf_poultry,-53.7814169425196,-1.68027629135191,-0.244956302605707,-115.470056280935,-1.7602216762889
Veg,NHB,pf_poultry,-68.4818817491828,-2.13960311355521,-0.311859543507675,-147.032271326825,-2.61253657495516
Veg,NHW,pf_poultry,-44.5439122667322,-1.39190358036127,-0.200032805572117,-95.6248854579984,-1.4534869715506
Veg,OTH,pf_poultry,-51.9607074982367,-1.62207442143333,-0.237104521740597,-111.56311299207,-1.67540302883551
Vegan,HIS,pf_poultry,-53.8723214003375,-1.68313342291152,-0.245381111866012,-115.664934314227,-1.76261240852123
Vegan,NHB,pf_poultry,-68.4743232284998,-2.13938064670462,-0.311818740708364,-147.015294182613,-2.61257469713621
Vegan,NHW,pf_poultry,-44.5518126533963,-1.39216972744791,-0.200025970849389,-95.6416068485101,-1.45085128984696
Vegan,OTH,pf_poultry,-52.0423665954974,-1.62464747937928,-0.237395850845036,-111.738731513606,-1.66807340458183
Med,HIS,pf_redm,-22.5031787784412,-0.996893413863923,-0.441591289516953,-130.524379589916,-0.952114256185345
Med,NHB,pf_redm,-1.39687688826333,-0.064105502816837,-0.0310479439473732,-9.08828926766527,-0.103647350767186
Med,NHW,pf_redm,-12.1431117940692,-0.537258282777768,-0.232820263199477,-68.9273792982815,-0.492008044258049
Med,OTH,pf_redm,-18.0564110756731,-0.787261162081062,-0.34242387904813,-101.447886271744,-0.621465943789326
US,HIS,pf_redm,-22.4173314497908,-0.992737135032599,-0.439776732659321,-129.962786805773,-0.945625732998805
US,NHB,pf_redm,-1.32042390080438,-0.0610387988679397,-0.0294707824165374,-8.6200818913621209,-0.0981414305926987
US,NHW,pf_redm,-12.099738134871,-0.534856388710782,-0.2318197994228,-68.6499835409361,-0.487976892573815
US,OTH,pf_redm,-17.8953220680644,-0.781877702910668,-0.339230267817045,-100.524908871088,-0.623533782371853
Veg,HIS,pf_redm,-84.918007014282,-3.76773917073438,-1.66464527342952,-492.094924276913,-3.49648093388337
Veg,NHB,pf_redm,-62.0920894658958,-2.71437474204073,-1.17043790511931,-346.951431608977,-2.5863192432455002
Veg,NHW,pf_redm,-72.7096294373893,-3.20622563830848,-1.38588309068023,-410.46648749145,-2.99909004502118
Veg,OTH,pf_redm,-78.8325067485443,-3.42456342457955,-1.47966461952983,-438.622392469424,-2.77043668822848
Vegan,HIS,pf_redm,-84.952493331411,-3.76946738892677,-1.6657262032534,-492.409835298353,-3.50361988694352
Vegan,NHB,pf_redm,-62.1397460781111,-2.71563741159443,-1.17100941380436,-347.101675861715,-2.58769372949253
Vegan,NHW,pf_redm,-72.6109158520026,-3.20222739010249,-1.3843454750131,-410.000007910034,-2.99870124987949
Vegan,OTH,pf_redm,-78.6808177321635,-3.41792202449657,-1.4775309580028,-437.963306107011,-2.76558623092182
Med,HIS,pf_seafood,2.94202874925151,10.1175193507633,0.554781969448697,20.2845010251035,3.12908570653045
Med,NHB,pf_seafood,3.58282883779044,9.39083636526003,0.541463494002871,25.4206502071644,2.84634605005894
Med,NHW,pf_seafood,3.43026003870554,10.1945939228849,0.620921743447072,23.639349000323,4.14320764175747
Med,OTH,pf_seafood,2.49439996371177,8.47914361540875,0.454369287859178,17.3591549777936,3.05816729427861
US,HIS,pf_seafood,0.964153252376122,3.2708655961295,0.180746819769833,6.64185734514791,1.00799084256813
US,NHB,pf_seafood,0.861967634607472,2.23733039353468,0.128740350171681,6.1256074248123,0.667227837396282
US,NHW,pf_seafood,1.31936844170788,3.93582713162823,0.239551075805747,9.08799022504156,1.59563629926112
US,OTH,pf_seafood,0.562217141745998,1.74024053024759,0.100747955543119,3.88787772916223,0.671271551126276
Veg,HIS,pf_seafood,-1.29653022208235,-4.57123151757931,-0.246746123246858,-8.95261981837891,-1.41221032244121
Veg,NHB,pf_seafood,-2.24588330536785,-5.93160866834423,-0.341881218501871,-15.9219665035995,-1.82023916724283
Veg,NHW,pf_seafood,-1.09312056687282,-3.2135109107172,-0.196375031180814,-7.54340593231182,-1.31629362562604
Veg,OTH,pf_seafood,-1.65575075979966,-5.9724112867454,-0.304395006962011,-11.5749126613645,-2.05467882697287
Vegan,HIS,pf_seafood,-1.29369406296986,-4.55919215371297,-0.246263010059235,-8.93133908603888,-1.40870620648477
Vegan,NHB,pf_seafood,-2.25285857449191,-5.94833423588017,-0.34324692611049,-15.972206352702,-1.82206938449013
Vegan,NHW,pf_seafood,-1.09082466277765,-3.20673926119816,-0.196013772710509,-7.52739335285663,-1.3151264804146101
Vegan,OTH,pf_seafood,-1.64466668498496,-5.93077675025141,-0.302677703411684,-11.5031278777675,-2.04544765255352
Med,HIS,sat_fat,-13.2016474453943,-0.726680833913278,-0.201589853035505,-60.1259160183819,-0.075940378557723
Med,NHB,sat_fat,-13.9082708576516,-0.722421193213092,-0.194870161894437,-59.3169485628232,-0.0719702399737454
Med,NHW,sat_fat,-16.3832825734975,-0.937998570831683,-0.252768317335368,-74.8572645886172,-0.0934069675090277
Med,OTH,sat_fat,-11.9983864212825,-0.656229887728047,-0.175756141479794,-52.730787693964,-0.0826992005193421
US,HIS,sat_fat,-13.2141607241158,-0.727480143758985,-0.201776156530179,-60.182778536366,-0.076050092978914
US,NHB,sat_fat,-13.9049338818103,-0.722143441660164,-0.194770304810825,-59.2869441323719,-0.0719852387645149
US,NHW,sat_fat,-16.3830013057873,-0.937865286512243,-0.252765898042994,-74.8553237612546,-0.0933811095757171
US,OTH,sat_fat,-11.9957758234883,-0.656095410161178,-0.175747775188126,-52.725340437375,-0.0826875227776694
Veg,HIS,sat_fat,-12.5296019131085,-0.689772903030732,-0.19136357157784,-57.0759364649459,-0.0720847039496653
Veg,NHB,sat_fat,-13.2270420387862,-0.687021502940045,-0.18529886480647,-56.4070049118801,-0.0684596961133189
Veg,NHW,sat_fat,-15.718982119513,-0.900087470146928,-0.242522801950407,-71.8219521468674,-0.0896438413197809
Veg,OTH,sat_fat,-11.3276216270726,-0.619363661057733,-0.16593627003131,-49.7880289164966,-0.0781229162857732
Vegan,HIS,sat_fat,-12.5149422455169,-0.689041463329557,-0.191140649083424,-57.0076568502285,-0.0720517367664429
Vegan,NHB,sat_fat,-13.2239994077345,-0.686771383483263,-0.185287019960507,-56.400578752945,-0.0684231338407649
Vegan,NHW,sat_fat,-15.7242497977343,-0.900266226429107,-0.242584136880979,-71.8425869999503,-0.0896672648093217
Vegan,OTH,sat_fat,-11.312785034954,-0.618809009791051,-0.165732455971591,-49.725608115035,-0.07816859705598
Med,HIS,veg_dg,5.17242430621774,0.0883557291273799,0.0100751179869587,67.0559189499525,0.154123377220401
Med,NHB,veg_dg,2.43120912164059,0.0436032271698084,0.00521180061288251,31.295295417339702,0.0964490334991988
Med,NHW,veg_dg,2.74921625599789,0.0436375660109631,0.00495424154463097,33.9753636983649,0.0748231527210981
Med,OTH,veg_dg,-1.8913402946928,-0.0347383804325297,-0.00411850241290549,-23.9129012299195,-0.0722459404971952
US,HIS,veg_dg,5.15384254354444,0.0883632169996268,0.010071339666436,67.0109821778372,0.154024300243358
US,NHB,veg_dg,2.42323351677367,0.043327871573232,0.00518087947858873,31.1601099160171,0.0953576324130638
US,NHW,veg_dg,2.75950280058788,0.043961006761305,0.00499174200412813,34.2501777204633,0.0755902966376263
US,OTH,veg_dg,-1.85040226888445,-0.0343467747516091,-0.00408269268415608,-23.4995125749763,-0.0721007858661343
Veg,HIS,veg_dg,5.16924896283103,0.0886911171154107,0.0101034394854792,67.1307606220011,0.15452128858091
Veg,NHB,veg_dg,2.40385843355503,0.0433348581102105,0.0051853649772349,30.9665481701671,0.0960388307768323
Veg,NHW,veg_dg,2.74511157680814,0.0435641172721141,0.00494945539795125,33.9001622299594,0.0750892807317163
Veg,OTH,veg_dg,-1.91919138836274,-0.0357048174370757,-0.00424404194031596,-24.4244200029556,-0.0746854107245273
Vegan,HIS,veg_dg,5.15729532716277,0.08826878060766,0.0100582059275788,67.0368030019994,0.154024083783358
Vegan,NHB,veg_dg,2.40605319218846,0.0432782308758955,0.00517598833500648,30.9030932461288,0.0952644267754596
Vegan,NHW,veg_dg,2.73425550753612,0.0432861588595178,0.0049047332101604,33.7891462377551,0.0744199479165401
Vegan,OTH,veg_dg,-1.85398703783974,-0.0343068860181255,-0.00407612496015858,-23.6071411447429,-0.0720493425033329
Med,HIS,veg_oth,-0.127232920677517,-0.00251084984153639,-0.00103234431769224,-1.00905401132275,0.00854233985801783
Med,NHB,veg_oth,5.80367382988831,0.104681475560827,0.0152748967883725,51.0500497469915,0.67529068648029
Med,NHW,veg_oth,0.362866563654423,0.00654083907927876,9.8264347210858e-4,3.12186227522215,0.021290859739696
Med,OTH,veg_oth,-3.37061088152051,-0.0706099550244838,-0.0135085475336498,-31.8099673339306,-0.25375837449042
