diet_pattern,food_group,outcome,impact_median_year,LB_year,UB_year,combined_consumed_impact_median_year,LB_consumed_year,UB_consumed_year,combined_unconsumed_impact_median_year,LB_unconsumed_year,UB_unconsumed_year,sum,sum_LB,sum_UB,sum_consumed,sum_consumed_LB,sum_consumed_UB,sum_unconsumed,sum_unconsumed_LB,sum_unconsumed_UB,prop,prop_LB,prop_UB,prop_consumed,prop_consumed_LB,prop_consumed_UB,prop_unconsumed,prop_unconsumed_LB,prop_unconsumed_UB
US,veg_sta,GHG (kgCO2eq),13.195881781874387,12.60496000833745,13.748210563248625,5.833723344634268,5.568568876443765,6.078597072055488,7.364236215969335,7.040094592197539,7.670545590357783,100.71361402695786,60.33978280915909,139.49566876522022,51.95134035862391,22.11131529202517,80.48441205778198,48.77966582382938,38.0693665708239,58.99100998462889,13.10238135069035,20.88996582603562,9.855654075100862,11.229206608267752,25.18424979653818,7.55251472507682,15.096938635384886,18.492807278787293,13.002906023064318
US,added_sugar,WATER (litereq),-13719.100482838552,-14004.500516435788,-13447.453586995895,-9093.839225183256,-9283.123415052545,-8913.687037993323,-4625.252351647448,-4721.377101383205,-4533.766549002571,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-5.501646043945418,-6.435030484815522,-4.80596684488983,-5.951666599498123,-7.16721006248837,-5.087709140453579,-4.789309717531068,-5.359151040665458,-4.332837362949982
US,dairy_cow,WATER (litereq),56505.369798548716,55544.9767074006,57345.74783932941,42783.53630836489,42055.28360957134,43418.81399775067,13722.08100586025,13489.77021257916,13926.358753823968,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,22.65983433846366,25.52276805381271,20.494717533566742,28.000642825283645,32.469572835644115,24.782370740911734,14.20880222518166,15.311997860095072,13.309165102841252
US,dairy_soy,WATER (litereq),-14.424953995553636,-18.58674226359825,-9.72975994526527,-11.340619920587855,-14.612537387527698,-7.649349141205212,-3.084334074965784,-3.974204876070554,-2.0804108040600426,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-0.005784708055969578,-0.008540558296905554,-0.0034773054543873814,-0.007422122508175928,-0.01128188437445041,-0.004366056759492394,-0.0031937351811916407,-0.00451104915791868,-0.0019882103687273588
US,dairy_tot,WATER (litereq),0,0,0,0,0,0,0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,0,0,0,0,0,0,0,0,0
US,fruit_exc_juice,WATER (litereq),164575.13154578826,158565.02923577817,170204.12445082876,92105.74896110006,88964.99840815424,95169.0303042404,72441.43642546887,69641.39750735056,75036.26990672344,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,65.99806762355193,72.86020631441886,60.82901671177452,60.28066871860618,68.68710059011703,54.32009709373759,75.01092892819793,79.04870971132004,71.71078402785804
US,fruit_juice,WATER (litereq),67437.79567518839,64625.925077046646,70260.601655828,58680.222434667434,56185.367946018276,61109.67806130147,8779.156852831544,8426.689503076183,9136.733690048943,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,27.04396561953265,29.695439511900556,25.110339282855627,38.40458482577722,43.37897025632017,34.87987252833275,9.090552910484844,9.564985140997335,8.731808459850512
US,gr_refined,WATER (litereq),-34567.882122503725,-35368.74271112573,-33717.18725175549,-26726.73982927612,-27352.955595386855,-26069.176360897618,-7838.843301289971,-8017.607043040812,-7647.960886299917,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-13.862443253094018,-16.25184256222341,-12.050138934227682,-17.49191302116663,-21.118363918782883,-14.879632445037446,-8.116886505381531,-9.100642928049703,-7.309015654065947
US,gr_whole,WATER (litereq),45701.64040735616,45024.420432602106,46419.35550439053,36662.60191009289,36118.99032193519,37239.21226774926,9038.249734391877,8906.871145255376,9179.45174859766,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,18.327313038013703,20.68860061841634,16.58974928390829,23.994660322862565,27.88634593207427,21.2552089646364,9.358835797786776,10.110030769028013,8.772633323273022
US,leg_tot,WATER (litereq),5324.1947539944695,4797.158276707746,5815.848869317726,4276.2092147514695,3837.3181045465485,4685.601568546875,1049.9905914058502,959.1005051689963,1134.4881749932154,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,2.1351133802212656,2.204281381893652,2.078518186362083,2.798660821429856,2.962673628498684,2.67442393110834,1.0872336816271375,1.0886578978987629,1.084209497623331
US,oil,WATER (litereq),-290.1858285128894,-398.75138028423817,-178.867940768957,-241.61884633828367,-332.32780079243827,-148.85063258762975,-48.51838817516244,-66.48598223424578,-30.04123653439188,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-0.11637058256436339,-0.18322519142899021,-0.06392536604704235,-0.15813286137482307,-0.2565799302012955,-0.08496021015214698,-0.050239331889314794,-0.07546705404572261,-0.028709857615864056
US,pf_egg,WATER (litereq),-3143.880911191344,-3655.2434983747435,-2655.7895253159595,-2322.184753392766,-2699.895753572738,-1961.662708646272,-821.6961577985778,-955.3477448020201,-694.1268166696841,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-1.2607619573402697,-1.679574599169751,-0.9491489465349063,-1.5198057819581694,-2.0845053057572236,-1.1196679051807248,-0.8508416609962811,-1.0843982064582809,-0.6633642410533022
US,pf_ns,WATER (litereq),-18434.224407276954,-24269.432531944047,-12782.25942409318,-16178.417665730105,-21290.911979683202,-11216.440606977141,-2252.6701011947366,-2951.715229096267,-1557.241059332952,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-7.392509290996409,-11.151739257601218,-4.5682340227132805,-10.588327511575935,-16.43804910887053,-6.402063159300594,-2.3325721465123634,-3.3504393743776575,-1.4882266592403228
US,pf_pm,WATER (litereq),0,0,0,0,0,0,0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,0,0,0,0,0,0,0,0,0
US,pf_poultry,WATER (litereq),0,0,0,0,0,0,0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,0,0,0,0,0,0,0,0,0
US,pf_poultry_tot,WATER (litereq),-9239.741163438792,-10386.27124387914,-8084.809296866795,-7536.767231984193,-8470.825737345625,-6591.45120855465,-1701.038841175397,-1915.7228005408217,-1480.3703247762983,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-3.7053293313582385,-4.772463823289227,-2.8894188164793655,-4.932605986542313,-6.540060359840146,-3.7622351356601897,-1.7613745656574482,-2.1745028240038504,-1.414762711062895
US,pf_redm,WATER (litereq),0,0,0,0,0,0,0,0,0,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,0,0,0,0,0,0,0,0,0
US,pf_redm_tot,WATER (litereq),-45942.034433553985,-51826.62489036366,-40393.28364833991,-35199.50986243174,-39705.01109815342,-30956.503146338473,-10742.356197683372,-12131.452093892402,-9442.223668545737,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-18.423716067124378,-23.814195351214703,-14.436099794973872,-23.037106988519255,-30.655000730945993,-17.669196073722887,-11.123386793894577,-13.77019516079739,-9.023759617575848
US,pf_seafood,WATER (litereq),2889.584054531812,2694.9026003108384,3087.1859504150825,1808.279168538093,1687.0335760204532,1932.7090262756449,1080.9731348334021,1007.9648700649059,1154.417977265044,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,1.1587836026238825,1.2383005281949486,1.1033251184486215,1.183468770830345,1.3025060080752022,1.10314186900524,1.1193151736258498,1.1441229680171083,1.1032560433566092
US,sat_fat,WATER (litereq),-25043.199579888333,-25356.92495568934,-24698.844135115934,-19252.88475454571,-19496.646287609314,-18986.53852548268,-5789.261547680751,-5861.61473912275,-5708.118510914811,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,-10.042846472972332,-11.651439114129047,-8.827085756611734,-12.600481303902445,-15.052752528394459,-10.837040294317838,-5.994606235432876,-6.653414470948876,-5.4551439490591385
US,veg_dg,WATER (litereq),12210.259978014965,9714.187660073952,14584.710785846572,8910.249437255834,7009.653599073337,10690.189365987402,3304.569809820099,2674.806860781713,3897.301971632018,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,4.896569464421032,4.463643216295444,5.2124096228053505,5.831512154080757,5.411934923581092,6.101692141387756,3.421782661608503,3.036125618378977,3.7245798641972074
US,veg_oth,WATER (litereq),1720.7317899831455,36.76739067346086,3285.9130192271805,1033.6390851511321,-10.805782352158854,1999.7103246089923,688.1639285664749,48.091589578314114,1289.2470550673618,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,0.6900494137275354,0.016894517555493524,1.1743479108095982,0.676488231944283,-0.008342807538448934,1.1413845307118786,0.7125730532656982,0.054587906621644755,1.2321097149340519
US,veg_ro,WATER (litereq),23322.81251339208,22781.842993433802,23828.192320759234,14191.51252350521,13839.419400919918,14504.929707377698,9131.681090499509,8926.915527230267,9332.503308637206,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,9.352935300568294,10.468195848254236,8.515924708449585,9.287952974647316,10.68498408934581,8.279050312100205,9.455581157327861,10.132782789934955,8.918901886206202
US,veg_sta,WATER (litereq),20070.714258082422,19128.992767640015,20944.000633228858,8906.139832970075,8481.184935357101,9302.490320266863,11160.927802650176,10643.036774208244,11646.515013988259,249363.5608916803,217629.12467130707,279807.45645997394,152794.83608759433,129522.13391426057,175200.4053674863,96574.50915560767,88099.34755630512,104637.35813789669,8.048775926327437,8.789720951426517,7.48514742895169,5.828822531583696,6.548058373537429,5.309628308653,11.556805103370396,12.080721446212959,11.130360342851795
Veg,added_sugar,BLUEWATER (L),-3695.2353032972924,-3773.1616866410386,-3619.5128273017467,-2449.407935711076,-2501.0533237315267,-2399.254606577686,-1245.853102117766,-1272.1083629095158,-1220.2582207240607,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,105.58909892609336,42.460515682975405,-182.65030534893677,31.939542268084043,21.460341782546134,66.32097087687156,-29.87911446881679,-46.02883059871276,-21.783907598420857
Veg,dairy_cow,BLUEWATER (L),13483.349380516323,13278.046236621329,13714.40432201472,10208.988665123257,10054.114539114607,10383.827061474463,3274.4434764482103,3224.611993324083,3330.432737473177,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-385.27849913212344,-149.42182108586888,692.065550424402,-133.12213953019435,-86.26954582813478,-287.033101966963,78.53050354665189,116.67647467376099,59.45449723979147
Veg,dairy_soy,BLUEWATER (L),-8.129004661283298,-10.576300669705269,-5.460325836456541,-6.390866288011528,-8.314883090646722,-4.292802595620537,-1.7381383732717726,-2.2614175790585134,-1.1675232408359966,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,0.23228135880413803,0.11901827108121138,-0.27554265695943386,0.08333497289677069,0.07134603301498688,0.11866303607119481,-0.04168552081248594,-0.08182510994689475,-0.020842488880991914
Veg,dairy_tot,BLUEWATER (L),0,0,0,0,0,0,0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-0,-0,0,-0,-0,-0,0,0,0
Veg,fruit_exc_juice,BLUEWATER (L),22254.7824675387,21446.102489355122,23108.616245053894,12466.213310348923,12036.49283732051,12907.799385045571,9790.374060032307,9410.86973193387,10197.345872133003,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-635.9168590554511,-241.33939828552928,1166.1226288558255,-162.5556695329526,-103.27938540977479,-356.8015602650837,234.80112280892996,340.5144886297305,182.0418305363879
Veg,fruit_juice,BLUEWATER (L),7883.7968918993965,7575.746735169573,8202.658668595337,6863.7643719447715,6593.461938526702,7141.336617773982,1021.655858948011,981.0116230538781,1061.0853168016433,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-225.27469609017757,-85.25214124743115,413.9281118693878,-89.50142158017343,-56.5753418323284,-197.40313368613272,24.50222446398776,35.49604666511185,18.94237146096233
Veg,gr_refined,BLUEWATER (L),-10993.96893094031,-11226.172702690643,-10748.160692623074,-8502.890615320764,-8682.273540377137,-8314.357974219929,-2490.2300531843216,-2544.254998187999,-2434.6428798503957,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,314.1459684593352,126.33147521614134,-542.3809573595366,110.87513445574433,74.49843466274334,229.8281689473002,-59.722826620813564,-92.05904601057443,-43.462961059458756
Veg,gr_whole,BLUEWATER (L),12173.889916544927,12011.319688543688,12322.350653799887,9753.99178619309,9624.457327068852,9872.688632758487,2419.4994446764363,2387.5809362832024,2449.654464810802,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-347.86149222119406,-135.1669688087661,621.8187963187977,-127.18911717219437,-82.58286288845206,-272.90404840508353,58.02650468328838,86.39009196161732,43.730946125348574
Veg,leg_tot,BLUEWATER (L),10022.819715868374,9914.395781614627,10132.952580282503,8177.780398462664,8089.0212134281965,8269.15109694083,1845.0771614918503,1825.5997146205675,1864.52241353837,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-286.3959709285342,-111.56965763299458,511.33590932860704,-106.63579507836505,-69.40802032458758,-228.5785458421734,44.250218278786605,66.05586635177671,33.28523691289206
Veg,oil,BLUEWATER (L),-103.13193897381505,-143.45031100811303,-64.54912843244863,-85.9006386261516,-119.550806167879,-53.678195995423074,-17.237328540257465,-23.905612040755692,-10.870932437025614,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,2.946932363692532,1.6142892052182418,-3.257321794597302,1.1201184736338712,1.0258082610225105,1.4837900336110859,-0.41340035331249747,-0.864979273043863,-0.19406661942119596
Veg,pf_egg,BLUEWATER (L),-1925.8181314264307,-2163.639119925126,-1723.956758373552,-1422.4792951559807,-1598.1425244985933,-1273.3771452832966,-503.33883627045003,-565.4965954265326,-450.5796130902554,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,55.029080559877386,24.348077398629627,-86.99547241555939,18.548701876365605,13.71289626955689,35.19910239458485,-12.071502394593065,-20.461422748219217,-8.043694761151638
Veg,pf_ns,BLUEWATER (L),4964.329261512823,3998.2307580968427,5972.463534443212,4359.499274437102,3513.7560676313474,5246.85137345364,604.4133518869442,483.17705888434915,725.215241382481,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-141.8526860868231,-44.99328518292476,301.386496001082,-56.846558432964045,-30.149859435767247,-145.03516057866332,14.495557860564018,17.482846305408565,12.946458002854857
Veg,pf_pm,BLUEWATER (L),0,0,0,0,0,0,0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-0,-0,0,-0,-0,-0,0,0,0
Veg,pf_poultry,BLUEWATER (L),0,0,0,0,0,0,0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-0,-0,0,-0,-0,-0,0,0,0
Veg,pf_poultry_tot,BLUEWATER (L),-20917.025257735233,-21426.576967887406,-20414.948366581746,-17025.888465175933,-17438.526850896345,-16620.477807012285,-3891.853557641777,-3987.6229329453586,-3796.509826370167,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,597.6912612866184,241.11967175924934,-1030.1929377657866,222.01246119801743,149.6316543327389,459.4286165280561,-93.33776008341835,-144.28457969750767,-67.77485113361615
Veg,pf_redm,BLUEWATER (L),0,0,0,0,0,0,0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-0,-0,0,-0,-0,-0,0,0,0
Veg,pf_redm_tot,BLUEWATER (L),-39593.82215376456,-40561.30662616456,-38582.781425067136,-30304.0883355164,-31044.521963532647,-29529.67169419953,-9289.72993352589,-9516.784662631984,-9053.10973086772,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,1131.3693611136312,456.44850105944636,-1946.9904223970584,395.1561910845988,266.37818773858584,816.2687240718121,-222.79424724824125,-344.34681969925333,-161.61506024402607
Veg,pf_seafood,BLUEWATER (L),-484.51182471326825,-511.2351608423789,-457.4474609672839,-301.6152620170561,-318.3390266041443,-284.73734909857257,-182.81478828372025,-192.89327453166038,-172.710111868711,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,13.844630393323392,5.753081995264471,-23.084023296322115,3.93297223767521,2.7315148576901436,7.870801783750828,-4.384420584125534,-6.979477626215654,-3.0832007966547486
Veg,sat_fat,BLUEWATER (L),-5286.482659960616,-5364.43244079187,-5214.3664479336785,-4065.458982326321,-4125.310554931074,-4010.0191622440207,-1221.0220323055596,-1239.1094959543307,-1204.1963388802528,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,151.05802330248795,60.36756086784013,-263.1308878731978,53.01236152298071,35.39731585405779,110.84624505701512,-29.28359451863894,-44.83482912736348,-21.497172754926297
Veg,veg_dg,BLUEWATER (L),980.955918439638,783.5531081615065,1176.2817576894086,712.1811933124212,565.1564940289322,859.7452641259438,266.57817941018493,216.83481044181107,316.9870354374017,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-28.030218108664386,-8.817557210794643,59.35832595971716,-9.286628411176888,-4.8493374401114115,-23.765356318293154,6.393305859210985,7.845756736401575,5.658815628194162
Veg,veg_oth,BLUEWATER (L),195.6390446726951,9.238283164381055,368.4336066512887,117.11726409059403,2.5089321565868716,223.77763531370758,78.13581077420693,6.2646469325024245,144.61896281798641,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-5.5902665855456775,-0.10396116036420665,18.5921459507119,-1.5271738742276724,-0.021527946277148026,-6.1857336832230185,1.873919830731098,0.2266743783975973,2.5817208763708677
Veg,veg_ro,BLUEWATER (L),3018.498087742651,2951.957543323515,3085.226484135949,1835.2821458483647,1793.111040305735,1877.0837557317254,1184.0002641878118,1157.6315297178066,1210.8642054236986,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-86.2517450270312,-33.21926012541166,155.68878638790332,-23.931526805544824,-15.385827808583185,-51.88695553862285,28.395706816992707,41.88670331137484,21.616206731665123
Veg,veg_sta,BLUEWATER (L),4530.427398269025,4325.677457546116,4729.458200936007,2000.4133243161382,1909.6497694445934,2089.964956015848,2529.28549581216,2414.5761019229403,2644.9687472728524,-3499.637122468255,-8886.283235024139,1981.6626204850832,-7668.888662060368,-11654.30331480393,-3617.6409585921638,4169.645333425109,2763.720794907815,5601.649819761991,-129.4542045283188,-48.678140715760854,238.66111981151982,-26.084787672203547,-16.385790877939932,-57.77148644483437,60.65948764362907,87.3668608772573,47.21767394208934
Veg,added_sugar,CED (mJ),-186.35081981309995,-190.1915637152256,-182.51236291285855,-123.51700338491642,-126.06781974747078,-120.97196051850028,-62.83362646295133,-64.12613683930931,-61.54040239435825,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,8.228400523269135,7.656920948412171,8.94225356800245,7.513392715901945,7.0132854280906525,8.130069659311442,10.124701781570174,9.33023163535729,11.131424688037923
Veg,dairy_cow,CED (mJ),1087.245179155832,1070.690327155339,1105.8765565810313,823.2133868941341,810.7249359813236,837.3116794028833,264.03846579330065,260.020247599297,268.5532233966194,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,-48.00777807181288,-43.104915039939264,-54.182787543978904,-50.07509326832219,-45.10148102106458,-56.27256308753823,-42.54586079949967,-37.83245427778878,-48.57589266012576
Veg,dairy_soy,CED (mJ),-1.0591544742739818,-1.3780206362702256,-0.7114436246077614,-0.8326867686117896,-1.0833731798024668,-0.5593232216954674,-0.22646770566219226,-0.29464745646775514,-0.1521204029122904,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,0.04676742092725812,0.05547772399095679,0.034857415624052146,0.050651347834429025,0.060269189633901876,0.03759000627057889,0.036491893147979994,0.04287064768148942,0.0275155303288589
Veg,dairy_tot,CED (mJ),0,0,0,0,0,0,0,0,0,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,-0,-0,-0,-0,-0,-0,-0,-0,-0
Veg,fruit_exc_juice,CED (mJ),361.5839472331421,349.85738901672835,373.86660424774203,203.75333214743006,197.07084440911564,210.20997884149784,157.92567083821314,152.41630253291237,163.71065481999753,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,-15.965894561681736,-14.08490638906568,-18.317717892828792,-12.394073363539823,-10.963258380802603,-14.12742063316731,-25.44736649625201,-22.176283770224433,-29.611974472972218
Veg,fruit_juice,CED (mJ),194.86111233898438,187.0841766383489,202.69255456767988,169.6408158598624,162.9486271739455,176.43583931094986,25.206117002238347,24.206393729902455,26.156231404093447,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,-8.60417614659826,-7.531820671938353,-9.930988730641593,-10.319049485269506,-9.065003541550785,-11.857587972030377,-4.061589821964285,-3.521984508790859,-4.731137735041045
Veg,gr_refined,CED (mJ),-128.25499858657085,-131.0941880115608,-125.41094365696706,-99.2652278071817,-101.45195699442182,-97.01793579857122,-29.002401681056337,-29.639375265907912,-28.34721988932552,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,5.66315457340121,5.27772007755172,6.144550651171576,6.038185991483531,5.643879088775411,6.520209913638323,4.673304478823049,4.31247304747477,5.12744361486667
Veg,gr_whole,CED (mJ),198.60695431810683,196.10346182820157,200.97168157011083,159.1437136736441,157.14644907624844,161.04632323692843,39.45380425251024,38.95413012553064,39.93032374819399,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,-8.769575408764146,-7.894928016769326,-9.846673989124941,-9.680523218094518,-8.742222270443873,-10.823316582456979,-6.357392127297383,-5.667752263570865,-7.2225948202890145
Veg,leg_tot,CED (mJ),169.13674218835337,167.40181382425723,170.8074866144278,137.28343618897327,135.85238483558973,138.6553331910785,31.84737843061835,31.532242824808076,32.16282957209563,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,-7.468305528907844,-6.739428553163199,-8.368769283583624,-8.350788484253183,-7.557611076699214,-9.318502507910594,-5.131730051025225,-4.587881697520967,-5.817610889863193
Veg,oil,CED (mJ),-3.3298872289307484,-4.6373973899691485,-2.0578765303405744,-2.772150554069929,-3.864744295992736,-1.7116082850546084,-0.5575676302902898,-0.7726530939763765,-0.3462910343242771,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,0.14703260143658817,0.18669695189284635,0.10082634103385454,0.16862662799084746,0.21499979065772737,0.11503074371370928,0.08984370786038504,0.11241956393911352,0.06263710373588374
Veg,pf_egg,CED (mJ),-98.44739235536736,-110.60474812173477,-88.1282840916962,-72.7168235683197,-81.6966885822055,-65.09475499911782,-25.730568787047467,-28.90805953952927,-23.033529092578604,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-1643.9577705487848,-1797.5572367627476,-1487.957244990515,-620.5973056641168,-687.294156731337,-552.8528837866634,4.346986912018089,4.45283584794127,4.31787441838759,4.423278071434002,4.544872725684914,4.374773214638488,4.146097405226814,4.206067992344276,4.166303508234363
