diet_pattern,outcome,age_gp,sex_gp,perc_change,perc_change_LB,perc_change_UB
US,CVD (deaths),45-54,Female,-45.367701556452275,NA,NA
US,CVD (deaths),55-64,Male,-48.36266187496127,NA,NA
US,CVD (deaths),55-64,Female,-38.66904102361166,NA,NA
US,CVD (deaths),65-74,Male,-35.21310962318776,NA,NA
US,CVD (deaths),65-74,Female,-34.089229894856494,NA,NA
US,CVD (deaths),75+,Male,-20.078813575957444,NA,NA
US,CVD (deaths),75+,Female,-18.066941946460886,NA,NA
US,Cancer (cases),20-34,Male,-2.9264689169223774,NA,NA
US,Cancer (cases),20-34,Female,-1.9447056610870792,NA,NA
US,Cancer (cases),35-44,Male,-6.1024426108978025,NA,NA
US,Cancer (cases),35-44,Female,-2.2807684991439983,NA,NA
US,Cancer (cases),45-54,Male,-6.266735829746667,NA,NA
US,Cancer (cases),45-54,Female,-3.1527762281974043,NA,NA
US,Cancer (cases),55-64,Male,-4.165428675184048,NA,NA
US,Cancer (cases),55-64,Female,-3.036905055922097,NA,NA
US,Cancer (cases),65-74,Male,-2.9215285521812087,NA,NA
US,Cancer (cases),65-74,Female,-2.8294415094996475,NA,NA
US,Cancer (cases),75+,Male,-3.0784537500365783,NA,NA
US,Cancer (cases),75+,Female,-3.3290265827308465,NA,NA
Veg,CVD (deaths),20-34,Male,-78.15780562140196,NA,NA
Veg,CVD (deaths),20-34,Female,-65.05148394912175,NA,NA
Veg,CVD (deaths),35-44,Male,-92.8445125545208,NA,NA
Veg,CVD (deaths),35-44,Female,-71.42170989433238,NA,NA
Veg,CVD (deaths),45-54,Male,-92.18077201539458,NA,NA
Veg,CVD (deaths),45-54,Female,-73.86148398254139,NA,NA
Veg,CVD (deaths),55-64,Male,-74.83580147468865,NA,NA
Veg,CVD (deaths),55-64,Female,-64.25273710592269,NA,NA
Veg,CVD (deaths),65-74,Male,-57.21711136696438,NA,NA
Veg,CVD (deaths),65-74,Female,-55.14445391683244,NA,NA
Veg,CVD (deaths),75+,Male,-33.99240327424769,NA,NA
Veg,CVD (deaths),75+,Female,-31.269136159164688,NA,NA
Veg,Cancer (cases),20-34,Male,-4.0515967723604955,NA,NA
Veg,Cancer (cases),20-34,Female,-2.9151777318036487,NA,NA
Veg,Cancer (cases),35-44,Male,-8.312229393023445,NA,NA
Veg,Cancer (cases),35-44,Female,-3.3878638006467563,NA,NA
Veg,Cancer (cases),45-54,Male,-8.713146125699224,NA,NA
Veg,Cancer (cases),45-54,Female,-4.731488712856558,NA,NA
Veg,Cancer (cases),55-64,Male,-5.84331979795979,NA,NA
Veg,Cancer (cases),55-64,Female,-4.8764245139893445,NA,NA
Veg,Cancer (cases),65-74,Male,-4.288543597789418,NA,NA
Veg,Cancer (cases),65-74,Female,-4.533982018990592,NA,NA
Veg,Cancer (cases),75+,Male,-4.466349791606573,NA,NA
Veg,Cancer (cases),75+,Female,-5.162144578534055,NA,NA
Vegan,CVD (deaths),20-34,Male,-78.15780562140196,NA,NA
Vegan,CVD (deaths),20-34,Female,-65.05148394912175,NA,NA
Vegan,CVD (deaths),35-44,Male,-92.8445125545208,NA,NA
Vegan,CVD (deaths),35-44,Female,-71.42170989433238,NA,NA
Vegan,CVD (deaths),45-54,Male,-92.18077201539458,NA,NA
Vegan,CVD (deaths),45-54,Female,-73.86148398254139,NA,NA
Vegan,CVD (deaths),55-64,Male,-74.83580147468865,NA,NA
Vegan,CVD (deaths),55-64,Female,-64.25273710592269,NA,NA
Vegan,CVD (deaths),65-74,Male,-57.21711136696438,NA,NA
Vegan,CVD (deaths),65-74,Female,-55.14445391683244,NA,NA
Vegan,CVD (deaths),75+,Male,-33.99240327424769,NA,NA
Vegan,CVD (deaths),75+,Female,-31.269136159164688,NA,NA
Vegan,Cancer (cases),20-34,Male,-3.5401750198886237,NA,NA
Vegan,Cancer (cases),20-34,Female,-2.5390257664096296,NA,NA
Vegan,Cancer (cases),35-44,Male,-7.25022465484846,NA,NA
Vegan,Cancer (cases),35-44,Female,-2.9256229788852957,NA,NA
Vegan,Cancer (cases),45-54,Male,-7.583170940290765,NA,NA
Vegan,Cancer (cases),45-54,Female,-4.156904310312767,NA,NA
Vegan,Cancer (cases),55-64,Male,-5.134776006074412,NA,NA
Vegan,Cancer (cases),55-64,Female,-4.349398440532054,NA,NA
Vegan,Cancer (cases),65-74,Male,-3.764040398355079,NA,NA
Vegan,Cancer (cases),65-74,Female,-3.992637011636307,NA,NA
Vegan,Cancer (cases),75+,Male,-3.8756578919865725,NA,NA
Vegan,Cancer (cases),75+,Female,-4.4414511000540635,NA,NA
