diet_pattern,outcome,age_gp,sex_gp,race_gp,total_impact_current,total_LB_current,total_UB_current,total_impact_CF,total_LB_CF,total_UB_CF,perc_change,perc_change_LB,perc_change_UB
Med,Food_price ($),65-74,Female,NHB,15.523919134361279,13.264050201097126,17.841270569463532,19.22336181344817,19.22336181344817,19.22336181344817,23.8305974610393,44.92829506825996,7.746596513984697
Med,Food_price ($),65-74,Female,NHW,17.11914001640168,15.042926330883612,19.271647197997797,21.28485342544246,21.28485342544246,21.28485342544246,24.33366048206657,41.49410132883501,10.446466805669948
Med,Food_price ($),65-74,Female,OTH,14.761298172520213,11.463044151783453,17.961270893790847,17.514448078107613,17.514448078107613,17.514448078107613,18.651136732084257,52.79054888210183,-2.487701557007857
Med,Food_price ($),65-74,Male,HIS,16.925463417111622,13.656862159093244,20.225223932459617,18.507090766760783,18.507090766760783,18.507090766760783,9.34466200819138,35.514956152926224,-8.495001941320359
Med,Food_price ($),65-74,Male,NHB,16.062824820019703,13.22276930218619,18.871604074933348,19.6136112879963,19.6136112879963,19.6136112879963,22.105616588379384,48.33209927328519,3.931871451502842
Med,Food_price ($),65-74,Male,NHW,18.32589489122332,15.797881728333607,20.902596667686634,22.16069007032614,22.16069007032614,22.16069007032614,20.925554805726776,40.276338634570195,6.018837863261244
Med,Food_price ($),65-74,Male,OTH,15.417211366589465,11.726272034597464,18.966748799076207,17.61952884517306,17.61952884517306,17.61952884517306,14.284797854923518,50.256865892143686,-7.103062144044231
Med,Food_price ($),75+,Female,HIS,13.272397812834546,10.692751347610873,15.776641003602956,16.00396975857664,16.00396975857664,16.00396975857664,20.580847441904105,49.67120470965105,1.4409198695829462
Med,Food_price ($),75+,Female,NHB,14.097942422165687,11.409023741665411,16.802513007173744,16.613385029775607,16.613385029775607,16.613385029775607,17.842622223048522,45.61618422358107,-1.125593399733656
Med,Food_price ($),75+,Female,NHW,15.911819546397837,14.251588473573182,17.594490676475544,21.289234343369056,21.289234343369056,21.289234343369056,33.795096665664325,49.38148391560582,20.99943519157116
Med,Food_price ($),75+,Female,OTH,17.886914473554725,11.57211562565279,24.319926752830092,19.305687026951023,19.305687026951023,19.305687026951023,7.931902148321397,66.82936510031611,-20.61782412767985
Med,Food_price ($),75+,Male,HIS,15.789550971005637,10.334122045353844,21.228811514069374,21.44359129481039,21.44359129481039,21.44359129481039,35.808746773022676,107.50278737467876,1.011737188389797
Med,Food_price ($),75+,Male,NHB,14.628675350181426,11.282769481207936,18.01064297591191,18.582742143907133,18.582742143907133,18.582742143907133,27.02956145428894,64.70018442597537,3.176450550712537
Med,Food_price ($),75+,Male,NHW,16.432933274227786,14.41825485932376,18.499613969005463,22.132681814148988,22.132681814148988,22.132681814148988,34.68491257650436,53.50458172707767,19.63861435828025
Med,Food_price ($),75+,Male,OTH,13.24950320259048,9.100690668739311,17.38708221592118,17.259157806417267,17.259157806417267,17.259157806417267,30.262678853067023,89.64668105578103,-0.7357439731133997
US,Food_price ($),20-34,Female,HIS,18.717666792400657,16.132098429705604,21.241714298226835,21.776420976455896,21.776420976455896,21.776420976455896,16.341535609005973,34.98814845040154,2.517248234873846
US,Food_price ($),20-34,Female,NHB,18.595491107447465,16.14219291458103,21.021180616695144,21.660064718306057,21.660064718306057,21.660064718306057,16.48019723249597,34.1829132691185,3.0392398660211652
US,Food_price ($),20-34,Female,NHW,18.288979897625424,16.08741469450691,20.51408388051859,20.856225061604093,20.856225061604093,20.856225061604093,14.037115128066768,29.64311207024149,1.6678355371765825
US,Food_price ($),20-34,Female,OTH,18.959419710466406,15.766095261100912,22.20079998341439,22.180696211885596,22.180696211885596,22.180696211885596,16.99037497250461,40.68604714454052,-0.09055426625983863
US,Food_price ($),20-34,Male,HIS,19.94566063454445,17.202832322119587,22.77169985997645,18.96234361702073,18.96234361702073,18.96234361702073,-4.929979686010933,10.228032581813537,-16.728466765237183
US,Food_price ($),20-34,Male,NHB,18.587054627751666,15.601004629053936,21.511765018889523,20.90129929098852,20.90129929098852,20.90129929098852,12.450841241847629,33.97405992729328,-2.837822593194718
US,Food_price ($),20-34,Male,NHW,16.819484736713626,14.504757714956485,19.08914859860233,18.681076657021585,18.681076657021585,18.681076657021585,11.068067479168786,28.792752172335263,-2.1377168262529107
US,Food_price ($),20-34,Male,OTH,19.294433918403282,16.36901492600081,22.313676638586948,19.907098622739152,19.907098622739152,19.907098622739152,3.175344282847825,21.614518116898985,-10.78521507157682
US,Food_price ($),35-44,Female,HIS,17.79883177365676,15.342904107395594,20.264196820207566,17.947613002330396,17.947613002330396,17.947613002330396,0.8359044602794584,16.9766354316148,-11.431905436128908
US,Food_price ($),35-44,Female,NHB,16.339593654890763,13.6400847716595,19.04849542874459,18.542297572299876,18.542297572299876,18.542297572299876,13.480775372585846,35.93975318119636,-2.657416478578413
US,Food_price ($),35-44,Female,NHW,17.056877519377228,14.293371487926589,19.78578161736813,19.73320753970526,19.73320753970526,19.73320753970526,15.69062108400335,38.05845287358286,-0.2657164557841961
US,Food_price ($),35-44,Female,OTH,17.122055983727165,14.184426060757195,20.033415088093438,19.304055743064026,19.304055743064026,19.304055743064026,12.743795262733856,36.09331572795082,-3.6407139862184343
US,Food_price ($),35-44,Male,HIS,18.696512892970894,15.877148753626608,21.499813282780238,18.448149252003795,18.448149252003795,18.448149252003795,-1.328395526956653,16.193086921793352,-14.193909456974682
US,Food_price ($),35-44,Male,NHB,19.00275086775554,15.61261844546499,22.43830547683148,21.705634653082964,21.705634653082964,21.705634653082964,14.22364479825792,39.026228873144696,-3.2652680680590227
US,Food_price ($),35-44,Male,NHW,19.301709192649433,15.723462941990016,22.927663491900194,21.755445730649576,21.755445730649576,21.755445730649576,12.712535006664522,38.36294085414833,-5.1126786716175205
US,Food_price ($),35-44,Male,OTH,18.58997201953025,13.90628731636981,23.238243504084654,18.256333028994415,18.256333028994415,18.256333028994415,-1.7947256197336974,31.28114365581921,-21.43841239211799
US,Food_price ($),45-54,Female,HIS,17.211955300013326,15.040263966354198,19.473184249764255,17.90984635205187,17.90984635205187,17.90984635205187,4.054687802018648,19.079335257127575,-8.02815747882277
US,Food_price ($),45-54,Female,NHB,16.268970238286656,13.858318750579423,18.63516385084581,18.44679170433543,18.44679170433543,18.44679170433543,13.386351036057503,33.10988177093386,-1.0108424482773304
US,Food_price ($),45-54,Female,NHW,17.38393578252824,14.045270895839383,20.578027732345685,21.34508222374466,21.34508222374466,21.34508222374466,22.78624639880216,51.97344630830648,3.7275413434946327
US,Food_price ($),45-54,Female,OTH,15.469830087785814,11.811164475357263,19.149881699339435,17.612661129662705,17.612661129662705,17.612661129662705,13.851677941626264,49.11875257016061,-8.027311049810589
US,Food_price ($),45-54,Male,HIS,17.05650504712073,14.367194130427746,19.76953967452558,17.934509919116767,17.934509919116767,17.934509919116767,5.147624730684502,24.829592725652223,-9.282106642945129
US,Food_price ($),45-54,Male,NHB,17.611255052765753,14.806862257473187,20.438996000783575,19.078048981905877,19.078048981905877,19.078048981905877,8.32873026224086,28.845994851319528,-6.658580582067357
US,Food_price ($),45-54,Male,NHW,18.317937880404436,15.416389122935776,21.136206161967188,20.76752795754997,20.76752795754997,20.76752795754997,13.372630113381787,34.710714629361696,-1.7442969736007945
US,Food_price ($),45-54,Male,OTH,17.60351038841998,13.699226264000663,21.411842638245883,17.727651818115845,17.727651818115845,17.727651818115845,0.7052083758108142,29.406226866266376,-17.206323072584738
US,Food_price ($),55-64,Female,HIS,15.604221008205267,13.415142335798363,17.820502149527456,16.872437094366855,16.872437094366855,16.872437094366855,8.127391207127319,25.771584617053872,-5.320080473634357
US,Food_price ($),55-64,Female,NHB,16.865976566486403,14.492708488745063,19.301650697716035,18.5832455008183,18.5832455008183,18.5832455008183,10.181852960380624,28.224793283118338,-3.7219883840439785
US,Food_price ($),55-64,Female,NHW,17.498633913042607,14.730651731866214,20.239249914842986,19.977464706349174,19.977464706349174,19.977464706349174,14.165853206740733,35.61833563095342,-1.2934531150871609
US,Food_price ($),55-64,Female,OTH,17.296785518382045,13.404540284706824,21.16052774303001,18.201020711089235,18.201020711089235,18.201020711089235,5.227764382845706,35.782505960720584,-13.985979309592574
US,Food_price ($),55-64,Male,HIS,18.60659956838777,15.839412564746459,21.438839569516634,17.566138219035945,17.566138219035945,17.566138219035945,-5.591894131583014,10.901450083651675,-18.06395042009265
US,Food_price ($),55-64,Male,NHB,15.64888026477117,13.087740376841529,18.174729768042933,17.22248034538378,17.22248034538378,17.22248034538378,10.055672060799804,31.59246630425664,-5.239414477201841
US,Food_price ($),55-64,Male,NHW,18.711226246730114,15.345047477716538,21.98498647972198,20.085564602015058,20.085564602015058,20.085564602015058,7.344993519733199,30.892814969666983,-8.639631775342991
US,Food_price ($),55-64,Male,OTH,15.671359681336801,11.929063873786562,19.424658689212283,16.111734963211575,16.111734963211575,16.111734963211575,2.8100642881627023,35.0628610398859,-17.055248068994796
US,Food_price ($),65-74,Female,HIS,15.255101822291046,12.584461825518792,17.89895878755562,16.81481854503562,16.81481854503562,16.81481854503562,10.224230168463952,33.61571418921152,-6.057001725004007
US,Food_price ($),65-74,Female,NHB,15.528381361778825,13.22686858175908,17.859296447002425,17.13449261249476,17.13449261249476,17.13449261249476,10.343069334123761,29.54307746071213,-4.058412024563926
US,Food_price ($),65-74,Female,NHW,17.15005223144832,15.038407060111963,19.276274884627348,19.01539714113814,19.01539714113814,19.01539714113814,10.876613578291664,26.445554141002013,-1.353361814202258
US,Food_price ($),65-74,Female,OTH,14.754440030734626,11.474289029739971,17.955038519000638,15.937233515925765,15.937233515925765,15.937233515925765,8.016525755821908,38.895172281423115,-11.23809899343609
US,Food_price ($),65-74,Male,HIS,16.93639829513332,13.6430579582515,20.254430781650942,16.48582215793517,16.48582215793517,16.48582215793517,-2.6604011629061715,20.836708371266063,-18.60634181400871
US,Food_price ($),65-74,Male,NHB,16.016763979423242,13.242455697467507,18.861765816654014,17.366958803456022,17.366958803456022,17.366958803456022,8.4298852487767,31.14605931267934,-7.925064003700813
US,Food_price ($),65-74,Male,NHW,18.294865677037958,15.749924123302014,20.924808507133054,19.487543170572415,19.487543170572415,19.487543170572415,6.519192403972647,23.731028911692302,-6.868714406971465
US,Food_price ($),65-74,Male,OTH,15.38344082085267,11.706221491355393,18.956962109777617,15.07877745647171,15.07877745647171,15.07877745647171,-1.980463070186349,28.809944930623637,-20.4578382910077
US,Food_price ($),75+,Female,HIS,13.21951368278332,10.733037136428669,15.815909213711219,14.664579343830097,14.664579343830097,14.664579343830097,10.931307275915787,36.63028607305851,-7.279568024347312
US,Food_price ($),75+,Female,NHB,14.08415430201881,11.329787876567991,16.7463553299915,15.133339733084942,15.133339733084942,15.133339733084942,7.44940312756828,33.57125391891378,-9.63203971922036
US,Food_price ($),75+,Female,NHW,15.911540054159932,14.204524592534222,17.638409712952626,18.675255659553283,18.675255659553283,18.675255659553283,17.369252730949835,31.473992937214103,5.878341434824804
US,Food_price ($),75+,Female,OTH,18.0145083196235,11.69371960503495,24.123561899591092,16.52645407221219,16.52645407221219,16.52645407221219,-8.2603100845686,41.3276068728073,-31.492479671949596
US,Food_price ($),75+,Male,HIS,15.816648659157853,10.204054017442992,21.565711179175345,17.416615390911733,17.416615390911733,17.416615390911733,10.115712666017265,70.68329274952347,-19.239318164801045
US,Food_price ($),75+,Male,NHB,14.675270559693352,11.263793062099987,18.11858331921911,16.416261299097847,16.416261299097847,16.416261299097847,11.863431970966495,45.74363368175418,-9.395447702114438
US,Food_price ($),75+,Male,NHW,16.44735813450847,14.351856034174432,18.52782461995857,19.15071143326802,19.15071143326802,19.15071143326802,16.43639833614131,33.437176262544895,3.3618993383522526
US,Food_price ($),75+,Male,OTH,13.316017210354449,9.178366694482134,17.311917953093566,15.481098914923058,15.481098914923058,15.481098914923058,16.259228794665834,68.66943139491268,-10.575483566471899
Veg,Food_price ($),20-34,Female,HIS,18.72011233677236,16.237065861958147,21.246965076484685,14.201993512188908,14.201993512188908,14.201993512188908,-24.135105299065987,-12.533498152133593,-33.157542919354995
Veg,Food_price ($),20-34,Female,NHB,18.61621436816391,16.15563671998281,21.03222161188175,13.741889737086947,13.741889737086947,13.741889737086947,-26.18322143632315,-14.940587144487555,-34.662680953667156
Veg,Food_price ($),20-34,Female,NHW,18.28784598346755,16.049315430319993,20.528919342219435,13.689754096520721,13.689754096520721,13.689754096520721,-25.142883919208224,-14.701943793450804,-33.31478453243956
Veg,Food_price ($),20-34,Female,OTH,18.923827035727708,15.73000010733046,22.173713842992782,14.921128785035398,14.921128785035398,14.921128785035398,-21.15163197769308,-5.142220704233265,-32.708030370155186
Veg,Food_price ($),20-34,Male,HIS,19.917173341127686,17.161021300292372,22.748999384301037,12.031962466181492,12.031962466181492,12.031962466181492,-39.590009786497866,-29.88784143064665,-47.109926626114884
Veg,Food_price ($),20-34,Male,NHB,18.56430103888522,15.674931683345262,21.52464285758892,14.167100916740658,14.167100916740658,14.167100916740658,-23.68632200552061,-9.619376958476227,-34.18194666237736
Veg,Food_price ($),20-34,Male,NHW,16.78609207188022,14.517564615211317,19.12161400640104,11.715074890244919,11.715074890244919,11.715074890244919,-30.20963521420321,-19.304131231694228,-38.73385956685848
Veg,Food_price ($),20-34,Male,OTH,19.269592463086976,16.26400643149466,22.19079313711039,12.23092131859233,12.23092131859233,12.23092131859233,-36.527348245573926,-24.797611399688133,-44.8829014671938
Veg,Food_price ($),35-44,Female,HIS,17.795501975774634,15.339193148972134,20.298610331907167,11.286105090186869,11.286105090186869,11.286105090186869,-36.57888883634266,-26.42308509595147,-44.39961699030025
Veg,Food_price ($),35-44,Female,NHB,16.315409133818317,13.540471747108707,18.944260709125835,12.514668401678653,12.514668401678653,12.514668401678653,-23.29540559458941,-7.575831659255843,-33.939526098001366
Veg,Food_price ($),35-44,Female,NHW,17.011394895103944,14.313203299157264,19.826127639982467,13.53517898948528,13.53517898948528,13.53517898948528,-20.43463176919816,-5.435710605171052,-31.730596941232797
Veg,Food_price ($),35-44,Female,OTH,17.137709562312224,14.170638776435137,20.020355112840342,14.179396237768302,14.179396237768302,14.179396237768302,-17.262011086064796,0.061800046358727184,-29.175101251455114
Veg,Food_price ($),35-44,Male,HIS,18.69734331716256,15.85853990679217,21.482139719390883,11.77803478576645,11.77803478576645,11.77803478576645,-37.006907420075976,-25.730648250145983,-45.1728973946902
Veg,Food_price ($),35-44,Male,NHB,19.016791499824226,15.607019889844622,22.45372493514294,14.048079248578611,14.048079248578611,14.048079248578611,-26.128026125182796,-9.988714387942842,-37.43541755697034
Veg,Food_price ($),35-44,Male,NHW,19.360719633541084,15.599510976569032,23.075315068393117,15.254448113263049,15.254448113263049,15.254448113263049,-21.209291792874314,-2.2120107728010137,-33.892785134026276
Veg,Food_price ($),35-44,Male,OTH,18.574193262534052,14.045771467171393,23.275931128371354,10.770102153561549,10.770102153561549,10.770102153561549,-42.01577424476417,-23.321391219171776,-53.72858729404933
Veg,Food_price ($),45-54,Female,HIS,17.199973683467153,14.897875986893151,19.484467577831037,12.238785539941894,12.238785539941894,12.238785539941894,-28.844161245979233,-17.84878897697008,-37.1869644830999
Veg,Food_price ($),45-54,Female,NHB,16.26727876930295,13.899066896226424,18.64880968045865,12.621621157654154,12.621621157654154,12.621621157654154,-22.410986270969357,-9.190874093275246,-32.31942749204068
Veg,Food_price ($),45-54,Female,NHW,17.413333028638856,14.174783217856573,20.665840374122705,13.59924395268711,13.59924395268711,13.59924395268711,-21.90326843045442,-4.060303824925048,-34.19457565482906
Veg,Food_price ($),45-54,Female,OTH,15.484241103805008,11.788395220162306,19.19823493615698,12.818957584755333,12.818957584755333,12.818957584755333,-17.212877926543804,8.742176906576757,-33.228457577562196
Veg,Food_price ($),45-54,Male,HIS,17.089104595126894,14.369764502704337,19.794126316027132,12.207320366401902,12.207320366401902,12.207320366401902,-28.566647254983007,-15.048570461231087,-38.32857196370551
Veg,Food_price ($),45-54,Male,NHB,17.59877248810496,14.887535579780936,20.42491438625732,11.818033523110811,11.818033523110811,11.818033523110811,-32.84739869727482,-20.61793263378579,-42.139128225367514
Veg,Food_price ($),45-54,Male,NHW,18.338650587640227,15.547873845092651,21.16201396724066,13.361501908987206,13.361501908987206,13.361501908987206,-27.140212170286343,-14.06219241221542,-36.86091536622576
Veg,Food_price ($),45-54,Male,OTH,17.567325069983838,13.671010252269022,21.523388045881173,11.170365081882547,11.170365081882547,11.170365081882547,-36.413967195446084,-18.29159019152542,-48.101269846221236
Veg,Food_price ($),55-64,Female,HIS,15.614360786205092,13.432018084118965,17.90209037466505,11.895268549587563,11.895268549587563,11.895268549587563,-23.81840849933003,-11.440943013234495,-33.55374539712028
Veg,Food_price ($),55-64,Female,NHB,16.927801362065274,14.528998392359815,19.318556292980578,13.216068138556164,13.216068138556164,13.216068138556164,-21.926847699353324,-9.036619169109867,-31.58873811208015
Veg,Food_price ($),55-64,Female,NHW,17.529372075472445,14.726507820421435,20.20594172927601,13.39424062518023,13.39424062518023,13.39424062518023,-23.589729469421208,-9.04672860319087,-33.71137656121434
Veg,Food_price ($),55-64,Female,OTH,17.296799739594018,13.378940725377003,21.05568136538624,11.948147363846843,11.948147363846843,11.948147363846843,-30.922786042921004,-10.694369538660482,-43.25452044744281
Veg,Food_price ($),55-64,Male,HIS,18.62597991886283,15.80797952528353,21.375046873449737,11.751583302015671,11.751583302015671,11.751583302015671,-36.907570215327816,-25.660434445654456,-45.02195306709485
Veg,Food_price ($),55-64,Male,NHB,15.661315837228946,13.082606338873207,18.251944332215135,12.068889650431567,12.068889650431567,12.068889650431567,-22.93821428629722,-7.748583594000817,-33.87614255907149
Veg,Food_price ($),55-64,Male,NHW,18.674046875437327,15.484002491299037,21.947335552941528,13.414687424339302,13.414687424339302,13.414687424339302,-28.164004761152533,-13.364212955419957,-38.877831470793836
Veg,Food_price ($),55-64,Male,OTH,15.714296370338992,11.905772136526561,19.409892589454984,12.150703075456114,12.150703075456114,12.150703075456114,-22.677396498701796,2.057245310265194,-37.39943165858963
Veg,Food_price ($),65-74,Female,HIS,15.2421574653974,12.65060545855169,17.91143397193967,11.00847075026518,11.00847075026518,11.00847075026518,-27.776164396303436,-12.980680756085405,-38.53942254142677
Veg,Food_price ($),65-74,Female,NHB,15.528480410827145,13.212010601753637,17.84499243963959,11.95830996291751,11.95830996291751,11.95830996291751,-22.991112803416065,-9.489098038338867,-32.987867586011554
Veg,Food_price ($),65-74,Female,NHW,17.12773796819499,15.015682768194974,19.281242213842013,13.644998764094993,13.644998764094993,13.644998764094993,-20.333912222193025,-9.128349508044051,-29.231744444871705
Veg,Food_price ($),65-74,Female,OTH,14.757723576934286,11.460319258443894,18.029528625691857,12.249199529925749,12.249199529925749,12.249199529925749,-16.998041967185625,6.883580236219094,-32.0603450914918
Veg,Food_price ($),65-74,Male,HIS,16.916791078357104,13.652292641696414,20.23129259180799,11.036190215965432,11.036190215965432,11.036190215965432,-34.76191693302377,-19.162367042594465,-45.449900613694936
Veg,Food_price ($),65-74,Male,NHB,16.02279163659165,13.217524739185752,18.80531607174568,11.092429167426488,11.092429167426488,11.092429167426488,-30.77093293721407,-16.077863394944384,-41.01439654028219
Veg,Food_price ($),65-74,Male,NHW,18.303895326430293,15.756086860981219,20.88436451427964,13.746564060632826,13.746564060632826,13.746564060632826,-24.898149735465395,-12.753945938980744,-34.17772395595929
Veg,Food_price ($),65-74,Male,OTH,15.39812092174096,11.76800420423982,19.015681332229626,9.97893766979338,9.97893766979338,9.97893766979338,-35.19379591503344,-15.202803324984092,-47.52258677747136
Veg,Food_price ($),75+,Female,HIS,13.269873854318915,10.710495825334082,15.790135289173286,10.08817946888915,10.08817946888915,10.08817946888915,-23.97682465078013,-5.810341244640937,-36.11087375669135
Veg,Food_price ($),75+,Female,NHB,14.084849869948266,11.386680607529192,16.76709145453866,10.505936380063705,10.505936380063705,10.505936380063705,-25.409667287406496,-7.734863722120331,-37.341927140142914
Veg,Food_price ($),75+,Female,NHW,15.911134480125721,14.204213326810141,17.647210058970778,12.281822538431914,12.281822538431914,12.281822538431914,-22.80988791985328,-13.533947598138058,-30.403602057263573
Veg,Food_price ($),75+,Female,OTH,17.888574162920104,11.506268333287721,24.560143525778823,11.432174384506641,11.432174384506641,11.432174384506641,-36.09231076558608,-0.6439442105371863,-53.45233071416216
Veg,Food_price ($),75+,Male,HIS,15.808138141974645,10.041748602050106,21.38020493869826,9.956513251437341,9.956513251437341,9.956513251437341,-37.01653438237451,-0.8488098436896044,-53.431160833187285
Veg,Food_price ($),75+,Male,NHB,14.659815564020882,11.263442337158136,18.046967235009408,11.224775219858405,11.224775219858405,11.224775219858405,-23.431675038211168,-0.3432975119175431,-37.80242921878085
Veg,Food_price ($),75+,Male,NHW,16.44642848483263,14.385701899690591,18.49471761131458,12.724254063252816,12.724254063252816,12.724254063252816,-22.632113866013583,-11.549299770166304,-31.200603703900548
Veg,Food_price ($),75+,Male,OTH,13.282090665653927,9.16228583285401,17.429538000511226,13.163884899237749,13.163884899237749,13.163884899237749,-0.8899635561278447,43.674680526063206,-24.47370148966864
Vegan,Food_price ($),20-34,Female,HIS,18.709201279285534,16.151377065041622,21.29099179950916,12.583713666422577,12.583713666422577,12.583713666422577,-32.740508381001696,-22.08891157857351,-40.89653603308099
Vegan,Food_price ($),20-34,Female,NHB,18.61931362867169,16.12080134275817,21.084354600453636,12.224144348380346,12.224144348380346,12.224144348380346,-34.34696577882167,-24.17160854183152,-42.02267709860401
Vegan,Food_price ($),20-34,Female,NHW,18.313854657324757,16.052292787661056,20.524662843762403,11.884154198578372,11.884154198578372,11.884154198578372,-35.10839514156994,-25.966001519026705,-42.098175794444025
Vegan,Food_price ($),20-34,Female,OTH,18.9741232141822,15.732874873027303,22.193460634770126,13.034541659294463,13.034541659294463,13.034541659294463,-31.30358903987826,-17.150922736688802,-41.268548092614886
Vegan,Food_price ($),20-34,Male,HIS,19.918028247170255,17.154652453567685,22.68778560468063,10.279326090308896,10.279326090308896,10.279326090308896,-48.39184901864332,-40.078494052083904,-54.69224599782798
Vegan,Food_price ($),20-34,Male,NHB,18.595218483140883,15.632990987227736,21.45416478786083,11.548475342658808,11.548475342658808,11.548475342658808,-37.89545762460879,-26.127537896657177,-46.17140561354711
Vegan,Food_price ($),20-34,Male,NHW,16.792563795890572,14.558219481290578,19.052828344924205,9.95023613513968,9.95023613513968,9.95023613513968,-40.746176366620844,-31.652107952300245,-47.77554305846415
Vegan,Food_price ($),20-34,Male,OTH,19.282164786841197,16.364568298512445,22.28676467645577,10.586772872382495,10.586772872382495,10.586772872382495,-45.095517078003255,-35.306739051925724,-52.497488863573835
Vegan,Food_price ($),35-44,Female,HIS,17.837340641523742,15.450262754656402,20.27006216437409,9.443509784505203,9.443509784505203,9.443509784505203,-47.05763614492201,-38.87799881164405,-53.41154009333644
Vegan,Food_price ($),35-44,Female,NHB,16.345927371370525,13.63054149685975,19.034974226792244,10.910724503940196,10.910724503940196,10.910724503940196,-33.251113527825574,-19.95384404607957,-42.68064472300123
Vegan,Food_price ($),35-44,Female,NHW,16.99490886579356,14.221078706472538,19.764863512666253,10.650539769273355,10.650539769273355,10.650539769273355,-37.33099804547825,-25.107370621429016,-46.11377021425931
Vegan,Food_price ($),35-44,Female,OTH,17.12790438937743,14.191200713475947,20.149494772860756,12.287649712096163,12.287649712096163,12.287649712096163,-28.259468100972988,-13.413600722116303,-39.017579097584466
Vegan,Food_price ($),35-44,Male,HIS,18.663904111159606,15.841374622255515,21.512861068528373,10.202218013355473,10.202218013355473,10.202218013355473,-45.33717086954322,-35.59764694269399,-52.57619160530667
Vegan,Food_price ($),35-44,Male,NHB,18.988742550065496,15.629200775611965,22.439174007346704,12.627245243147325,12.627245243147325,12.627245243147325,-33.50141427293315,-19.207351518248686,-43.72678228256932
Vegan,Food_price ($),35-44,Male,NHW,19.346574678197257,15.607522583474287,23.184252709997427,13.276029177986256,13.276029177986256,13.276029177986256,-31.37788265460883,-14.938267063324231,-42.736868235302595
Vegan,Food_price ($),35-44,Male,OTH,18.564926842542437,13.939462498459303,23.146678375747598,9.032261792406697,9.032261792406697,9.032261792406697,-51.347711364480965,-35.203658007580906,-60.97815139700376
Vegan,Food_price ($),45-54,Female,HIS,17.20288075915684,15.000956369397617,19.44570680918604,10.105861343005868,10.105861343005868,10.105861343005868,-41.254831185023086,-32.6318863001154,-48.03037275954444
Vegan,Food_price ($),45-54,Female,NHB,16.278851840916868,13.872357950943096,18.677065558311607,11.150545494619939,11.150545494619939,11.150545494619939,-31.502874996422904,-19.62040242868818,-40.29819374030221
Vegan,Food_price ($),45-54,Female,NHW,17.3969665955102,14.122024310460462,20.616397858908464,11.691006446955305,11.691006446955305,11.691006446955305,-32.798592313371955,-17.214372458659874,-43.292681258071696
Vegan,Food_price ($),45-54,Female,OTH,15.457819653405709,11.771554272331826,19.208142867455688,10.593028921193962,10.593028921193962,10.593028921193962,-31.47139015262041,-10.011637578802159,-44.851363329134195
Vegan,Food_price ($),45-54,Male,HIS,17.089352896333256,14.37197429278719,19.781198908410126,10.235590661267754,10.235590661267754,10.235590661267754,-40.1054520708977,-28.780900572549367,-48.25596411693724
Vegan,Food_price ($),45-54,Male,NHB,17.621452997444184,14.696105297230423,20.43884560832911,10.18212987139756,10.18212987139756,10.18212987139756,-42.21742172524379,-30.71545375143407,-50.182461052261175
Vegan,Food_price ($),45-54,Male,NHW,18.328146058597522,15.529725554852263,21.08372263891525,11.137221586478832,11.137221586478832,11.137221586478832,-39.23432544201878,-28.284491911069175,-47.17620897780964
Vegan,Food_price ($),45-54,Male,OTH,17.56776730189154,13.626608323603673,21.532325325879,9.827978824140388,9.827978824140388,9.827978824140388,-44.056756585783106,-27.87655892980642,-54.35709485436549
Vegan,Food_price ($),55-64,Female,HIS,15.626422534030883,13.412855306462331,17.788607816999782,10.095395661593754,10.095395661593754,10.095395661593754,-35.395349513887645,-24.733433479076012,-43.2479721547066
Vegan,Food_price ($),55-64,Female,NHB,16.903406950986398,14.475603405594576,19.329301298024486,11.033371469774256,11.033371469774256,11.033371469774256,-34.72693699106378,-23.77954023312048,-42.91893276607003
Vegan,Food_price ($),55-64,Female,NHW,17.482285335678824,14.825510418861588,20.246740848442986,10.881106705677887,10.881106705677887,10.881106705677887,-37.75924316101216,-26.605517123818405,-46.25749009616694
Vegan,Food_price ($),55-64,Female,OTH,17.250921641968823,13.288685141792918,21.019510069607357,10.021189649230093,10.021189649230093,10.021189649230093,-41.90925066374373,-24.588553778631947,-52.324342403584446
Vegan,Food_price ($),55-64,Male,HIS,18.628694032790804,15.776946489228273,21.440884192934927,9.758313893311467,9.758313893311467,9.758313893311467,-47.61675791048701,-38.14827286145665,-54.48735320100759
Vegan,Food_price ($),55-64,Male,NHB,15.694720619896882,13.0760442463134,18.309748857264285,10.51702680149701,10.51702680149701,10.51702680149701,-32.990034953765814,-19.570272145093625,-42.56050760999683
Vegan,Food_price ($),55-64,Male,NHW,18.6453739320201,15.404215975959065,21.98255529919963,11.152172303774387,11.152172303774387,11.152172303774387,-40.187993309039925,-27.603116437868213,-49.26808029373896
Vegan,Food_price ($),55-64,Male,OTH,15.693728830295267,11.95672439801281,19.442758513324613,9.705846938483113,9.705846938483113,9.705846938483113,-38.154615493630246,-18.825201489998296,-50.07988742013407
Vegan,Food_price ($),65-74,Female,HIS,15.250106771874199,12.627188444350606,17.903550802290756,9.294804447371174,9.294804447371174,9.294804447371174,-39.05088937138723,-26.390546174753084,-48.08401668465729
Vegan,Food_price ($),65-74,Female,NHB,15.546291886553826,13.275013792680937,17.816432231171877,10.460557335975736,10.460557335975736,10.460557335975736,-32.71348941400491,-21.20115655365215,-41.28702536934527
