diet_pattern,food_group,outcome,impact_median_day,LB_day,UB_day,impact_median_year,LB_year,UB_year
Med,oil,FL (mrh-eq),-3.5471695215282e-4,-4.9124480530595e-4,-2.1567566973568e-4,-0.1294716875357793,-0.17930435393667177,-0.0787216194535232
Med,oil,Food_price ($),-0.00699579478681103,-0.0101511385224028,-0.00383527997839187,-2.553465097186026,-3.705165560677022,-1.3998771921130326
Med,oil,GHG (kgCO2eq),-0.00111145854734809,-0.00153171833885522,-6.8195995443983e-4,-0.4056823697820529,-0.5590771936821552,-0.24891538337053795
Med,oil,WATER (litereq),-0.788448611936654,-1.08037417466471,-0.492895083756898,-287.78374335687874,-394.33657375261913,-179.90670557126776
Med,pf_egg,BLUEWATER (L),-3.74997164843137,-4.32076708586732,-3.16953454892864,-1368.73965167745,-1577.0799863415718,-1156.8801103589535
Med,pf_egg,CED (mJ),-0.191697712348976,-0.220876647507453,-0.162025897581071,-69.96966500737624,-80.61997634022035,-59.13945261709092
Med,pf_egg,FL (mrh-eq),-0.0027749319207442,-0.00320323701534189,-0.00233566181980543,-1.012850151071633,-1.1691815105997898,-0.8525165642289819
Med,pf_egg,Food_price ($),-0.233031270895257,-0.287358725891965,-0.179695628410271,-85.0564138767688,-104.88593495056722,-65.58890436974892
Med,pf_egg,GHG (kgCO2eq),-0.0312865259787715,-0.0360487503250206,-0.0264438599281544,-11.419581982251596,-13.157793868632519,-9.652008873776357
Med,pf_egg,WATER (litereq),-8.6051298517256,-9.91494478325007,-7.2731900185086404,-3140.872395879844,-3618.9548458862755,-2654.7143567556536
Med,pf_ns,BLUEWATER (L),-8.62798027518692,-11.3564739618731,-6.19877407312262,-3149.2128004432257,-4145.1129960836815,-2262.5525366897564
Med,pf_ns,Cancer (cases),NA,NA,NA,80.8919030574992,55.5267255974901,116.087329812567
Med,pf_ns,CED (mJ),-0.0210057519106664,-0.0282570398574405,-0.0147684407335021,-7.667099447393236,-10.313819547965783,-5.390480867728266
Med,pf_ns,CVD (deaths),NA,NA,NA,5106.97662480966,3623.93554896742,7258.99830958204
Med,pf_ns,FL (mrh-eq),-0.00588095543126036,-0.00763405716146595,-0.00429280962814502,-2.1465487324100314,-2.7864308639350717,-1.5668755142729325
Med,pf_ns,Food_price ($),-0.0300254194723066,-0.0401718744869514,-0.0205685411169858,-10.95927810739191,-14.66273418773726,-7.507517507699816
Med,pf_ns,GHG (kgCO2eq),-0.00376706712516474,-0.00498934422319535,-0.00266825321927788,-1.37497950068513,-1.8211106414663027,-0.9739124250364262
Med,pf_ns,WATER (litereq),-49.6000703040686,-65.8994237106954,-35.5319010799467,-18104.02566098504,-24053.289654403823,-12969.143894180545
Med,pf_pm,BLUEWATER (L),0,0,0,0,0,0
Med,pf_pm,Cancer (cases),NA,NA,NA,3983.37567018598,3104.40407684691,4890.5680409383
Med,pf_pm,CED (mJ),0,0,0,0,0,0
Med,pf_pm,CVD (deaths),NA,NA,NA,21506.2753686045,16641.7979692144,26977.2839418632
Med,pf_pm,FL (mrh-eq),0,0,0,0,0,0
Med,pf_pm,Food_price ($),-0.173924259921908,-0.201896816362253,-0.144493339764362,-63.48235487149642,-73.69233797222235,-52.74006901399213
Med,pf_pm,GHG (kgCO2eq),0,0,0,0,0,0
Med,pf_pm,WATER (litereq),0,0,0,0,0,0
Med,pf_poultry,BLUEWATER (L),0,0,0,0,0,0
Med,pf_poultry,CED (mJ),0,0,0,0,0,0
Med,pf_poultry,FL (mrh-eq),0,0,0,0,0,0
Med,pf_poultry,Food_price ($),-0.364650387760229,-0.417784388085871,-0.310241558093006,-133.09739153248358,-152.49130165134292,-113.2381687039472
Med,pf_poultry,GHG (kgCO2eq),0,0,0,0,0,0
Med,pf_poultry,WATER (litereq),0,0,0,0,0,0
Med,pf_poultry_tot,BLUEWATER (L),-11.7771868863515,-13.2643349823032,-10.3320326052117,-4298.673213518297,-4841.482268540668,-3771.1919009022704
Med,pf_poultry_tot,CED (mJ),-0.367938424969772,-0.414404453490104,-0.322804087829624,-134.2975251139668,-151.25762552388798,-117.82349205781276
Med,pf_poultry_tot,FL (mrh-eq),-0.00551727286763225,-0.00620802854163556,-0.00483871644674403,-2.0138045966857714,-2.2659304176969797,-1.7661315030615707
Med,pf_poultry_tot,Food_price ($),0,0,0,0,0,0
Med,pf_poultry_tot,GHG (kgCO2eq),-0.0533948765425554,-0.060071987878257,-0.0468271839146933,-19.48912993803272,-21.926275575563807,-17.091922128863054
Med,pf_poultry_tot,WATER (litereq),-25.2847816239152,-28.4772759177764,-22.1821491167585,-9228.945292729048,-10394.205709988386,-8096.484427616852
Med,pf_redm,BLUEWATER (L),0,0,0,0,0,0
Med,pf_redm,Cancer (cases),NA,NA,NA,2239.23645955884,1530.1627781651,3222.40740200465
Med,pf_redm,CED (mJ),0,0,0,0,0,0
Med,pf_redm,CVD (deaths),NA,NA,NA,8405.53315435494,6229.1517765246,10656.327429195
Med,pf_redm,FL (mrh-eq),0,0,0,0,0,0
Med,pf_redm,Food_price ($),-0.608634707186127,-0.717839452108071,-0.497363762615667,-222.15166812293634,-262.0114000194459,-181.53777335471847
Med,pf_redm,GHG (kgCO2eq),0,0,0,0,0,0
