diet_pattern,food_group,outcome,impact_median_year,LB_year,UB_year,sum,sum_LB,sum_UB,prop,prop_LB,prop_UB
US,veg_oth,WATER (litereq),1720.7317899831455,36.76739067346086,3285.9130192271805,249363.5608916803,217629.12467130707,279807.45645997394,0.6900494137275354,0.016894517555493524,1.1743479108095982
US,veg_ro,WATER (litereq),23322.81251339208,22781.842993433802,23828.192320759234,249363.5608916803,217629.12467130707,279807.45645997394,9.352935300568294,10.468195848254236,8.515924708449585
US,veg_sta,WATER (litereq),20070.714258082422,19128.992767640015,20944.000633228858,249363.5608916803,217629.12467130707,279807.45645997394,8.048775926327437,8.789720951426517,7.48514742895169
Veg,added_sugar,BLUEWATER (L),-3695.2353032972924,-3773.1616866410386,-3619.5128273017467,-3499.637122468255,-8886.283235024139,1981.6626204850832,105.58909892609336,42.460515682975405,-182.65030534893677
Veg,dairy_cow,BLUEWATER (L),13483.349380516323,13278.046236621329,13714.40432201472,-3499.637122468255,-8886.283235024139,1981.6626204850832,-385.27849913212344,-149.42182108586888,692.065550424402
Veg,dairy_soy,BLUEWATER (L),-8.129004661283298,-10.576300669705269,-5.460325836456541,-3499.637122468255,-8886.283235024139,1981.6626204850832,0.23228135880413803,0.11901827108121138,-0.27554265695943386
Veg,dairy_tot,BLUEWATER (L),0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-0,-0,0
Veg,fruit_exc_juice,BLUEWATER (L),22254.7824675387,21446.102489355122,23108.616245053894,-3499.637122468255,-8886.283235024139,1981.6626204850832,-635.9168590554511,-241.33939828552928,1166.1226288558255
Veg,fruit_juice,BLUEWATER (L),7883.7968918993965,7575.746735169573,8202.658668595337,-3499.637122468255,-8886.283235024139,1981.6626204850832,-225.27469609017757,-85.25214124743115,413.9281118693878
Veg,gr_refined,BLUEWATER (L),-10993.96893094031,-11226.172702690643,-10748.160692623074,-3499.637122468255,-8886.283235024139,1981.6626204850832,314.1459684593352,126.33147521614134,-542.3809573595366
Veg,gr_whole,BLUEWATER (L),12173.889916544927,12011.319688543688,12322.350653799887,-3499.637122468255,-8886.283235024139,1981.6626204850832,-347.86149222119406,-135.1669688087661,621.8187963187977
Veg,leg_tot,BLUEWATER (L),10022.819715868374,9914.395781614627,10132.952580282503,-3499.637122468255,-8886.283235024139,1981.6626204850832,-286.3959709285342,-111.56965763299458,511.33590932860704
Veg,oil,BLUEWATER (L),-103.13193897381505,-143.45031100811303,-64.54912843244863,-3499.637122468255,-8886.283235024139,1981.6626204850832,2.946932363692532,1.6142892052182418,-3.257321794597302
Veg,pf_egg,BLUEWATER (L),-1925.8181314264307,-2163.639119925126,-1723.956758373552,-3499.637122468255,-8886.283235024139,1981.6626204850832,55.029080559877386,24.348077398629627,-86.99547241555939
Veg,pf_ns,BLUEWATER (L),4964.329261512823,3998.2307580968427,5972.463534443212,-3499.637122468255,-8886.283235024139,1981.6626204850832,-141.8526860868231,-44.99328518292476,301.386496001082
Veg,pf_pm,BLUEWATER (L),0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-0,-0,0
Veg,pf_poultry,BLUEWATER (L),0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-0,-0,0
Veg,pf_poultry_tot,BLUEWATER (L),-20917.025257735233,-21426.576967887406,-20414.948366581746,-3499.637122468255,-8886.283235024139,1981.6626204850832,597.6912612866184,241.11967175924934,-1030.1929377657866
Veg,pf_redm,BLUEWATER (L),0,0,0,-3499.637122468255,-8886.283235024139,1981.6626204850832,-0,-0,0
Veg,pf_redm_tot,BLUEWATER (L),-39593.82215376456,-40561.30662616456,-38582.781425067136,-3499.637122468255,-8886.283235024139,1981.6626204850832,1131.3693611136312,456.44850105944636,-1946.9904223970584
Veg,pf_seafood,BLUEWATER (L),-484.51182471326825,-511.2351608423789,-457.4474609672839,-3499.637122468255,-8886.283235024139,1981.6626204850832,13.844630393323392,5.753081995264471,-23.084023296322115
Veg,sat_fat,BLUEWATER (L),-5286.482659960616,-5364.43244079187,-5214.3664479336785,-3499.637122468255,-8886.283235024139,1981.6626204850832,151.05802330248795,60.36756086784013,-263.1308878731978
Veg,veg_dg,BLUEWATER (L),980.955918439638,783.5531081615065,1176.2817576894086,-3499.637122468255,-8886.283235024139,1981.6626204850832,-28.030218108664386,-8.817557210794643,59.35832595971716
Veg,veg_oth,BLUEWATER (L),195.6390446726951,9.238283164381055,368.4336066512887,-3499.637122468255,-8886.283235024139,1981.6626204850832,-5.5902665855456775,-0.10396116036420665,18.5921459507119
Veg,veg_ro,BLUEWATER (L),3018.498087742651,2951.957543323515,3085.226484135949,-3499.637122468255,-8886.283235024139,1981.6626204850832,-86.2517450270312,-33.21926012541166,155.68878638790332
Veg,veg_sta,BLUEWATER (L),4530.427398269025,4325.677457546116,4729.458200936007,-3499.637122468255,-8886.283235024139,1981.6626204850832,-129.4542045283188,-48.678140715760854,238.66111981151982
Veg,dairy_tot,Cancer (cases),10758.560465923,9945.73971038599,11508.3558715006,86509.0391906922,76492.9610101995,96980.6098471125,12.43634256786492,13.002163308934836,11.86665653025201
Veg,fruit_exc_juice,Cancer (cases),5001.45979474112,3923.87892692775,6135.48851900182,86509.0391906922,76492.9610101995,96980.6098471125,5.781430289286168,5.129725500369299,6.326510555743322
Veg,gr_whole,Cancer (cases),29263.258955636,26993.0190943881,31424.8473110372,86509.0391906922,76492.9610101995,96980.6098471125,33.8268222944089,35.288239254836625,32.403227161159
Veg,leg_tot,Cancer (cases),13214.9730852266,12122.7008912036,14378.5638062007,86509.0391906922,76492.9610101995,96980.6098471125,15.275829218374263,15.848126064288673,14.826225395847835
Veg,pf_ns,Cancer (cases),620.024655163077,506.657242665283,750.828480155817,86509.0391906922,76492.9610101995,96980.6098471125,0.7167166124644551,0.6623579947411445,0.7742047418958071
Veg,pf_pm,Cancer (cases),14009.0897748626,12201.6207775806,15859.8130578614,86509.0391906922,76492.9610101995,96980.6098471125,16.193787268845178,15.951298807681985,16.353591798261526
Veg,pf_redm,Cancer (cases),9496.45098314288,7481.6631621433,11805.8887628419,86509.0391906922,76492.9610101995,96980.6098471125,10.977408918170756,9.780851810855774,12.17345279788773
Veg,pf_seafood,Cancer (cases),0,0,0,86509.0391906922,76492.9610101995,96980.6098471125,0,0,0
Veg,sodium,Cancer (cases),0,0,0,86509.0391906922,76492.9610101995,96980.6098471125,0,0,0
Veg,ssb,Cancer (cases),337.809897750778,184.5432635719,535.68691265602,86509.0391906922,76492.9610101995,96980.6098471125,0.3904908676723855,0.2412552228789956,0.552364966048901
Veg,veg_exc_sta,Cancer (cases),3807.41157824615,3133.13794133299,4581.13712585705,86509.0391906922,76492.9610101995,96980.6098471125,4.401171962912983,4.09598203541267,4.723766052903872
Veg,added_sugar,CED (mJ),-186.35081981309995,-190.1915637152256,-182.51236291285855,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,8.228400523269135,7.656920948412171,8.94225356800245
Veg,dairy_cow,CED (mJ),1087.245179155832,1070.690327155339,1105.8765565810313,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-48.00777807181288,-43.104915039939264,-54.182787543978904
Veg,dairy_soy,CED (mJ),-1.0591544742739818,-1.3780206362702256,-0.7114436246077614,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,0.04676742092725812,0.05547772399095679,0.034857415624052146
Veg,dairy_tot,CED (mJ),0,0,0,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-0,-0,-0
Veg,fruit_exc_juice,CED (mJ),361.5839472331421,349.85738901672835,373.86660424774203,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-15.965894561681736,-14.08490638906568,-18.317717892828792
Veg,fruit_juice,CED (mJ),194.86111233898438,187.0841766383489,202.69255456767988,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-8.60417614659826,-7.531820671938353,-9.930988730641593
Veg,gr_refined,CED (mJ),-128.25499858657085,-131.0941880115608,-125.41094365696706,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,5.66315457340121,5.27772007755172,6.144550651171576
Veg,gr_whole,CED (mJ),198.60695431810683,196.10346182820157,200.97168157011083,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-8.769575408764146,-7.894928016769326,-9.846673989124941
Veg,leg_tot,CED (mJ),169.13674218835337,167.40181382425723,170.8074866144278,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-7.468305528907844,-6.739428553163199,-8.368769283583624
Veg,oil,CED (mJ),-3.3298872289307484,-4.6373973899691485,-2.0578765303405744,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,0.14703260143658817,0.18669695189284635,0.10082634103385454
Veg,pf_egg,CED (mJ),-98.44739235536736,-110.60474812173477,-88.1282840916962,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,4.346986912018089,4.45283584794127,4.31787441838759
Veg,pf_ns,CED (mJ),13.586366823125513,10.973499721211017,16.140762338418234,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-0.5999118650986132,-0.44178205516278296,-0.7908219876585203
Veg,pf_pm,CED (mJ),0,0,0,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-0,-0,-0
Veg,pf_poultry,CED (mJ),0,0,0,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-0,-0,-0
Veg,pf_poultry_tot,CED (mJ),-653.5167152305787,-669.4297552066881,-637.8281367375484,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,28.85631137529562,26.950568237649875,31.250600455142425
Veg,pf_redm,CED (mJ),0,0,0,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-0,-0,-0
Veg,pf_redm_tot,CED (mJ),-1742.7838334834166,-1785.3536519751215,-1697.9998993528677,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,76.95336903675832,71.87654126762992,83.19406650663788
Veg,pf_seafood,CED (mJ),-1484.7650312154522,-1561.7671323299153,-1405.1829261779417,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,65.56043795266471,62.875173001804484,68.84740208700428
Veg,sat_fat,CED (mJ),-296.8513394155717,-301.29620803065905,-292.698768521233,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,13.107598448077903,12.129882114021546,14.34087294354193
Veg,veg_dg,CED (mJ),15.761639387845413,12.311601721296888,19.176584245248478,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-0.6959619599023065,-0.4956526950346477,-0.9395630857677716
Veg,veg_oth,CED (mJ),3.146374200570483,-0.3670551620870497,6.431533039045844,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-0.13892950481430993,0.014777271425221278,-0.3151150878123961
Veg,veg_ro,CED (mJ),170.1368528251779,166.50918256940935,173.74676029786292,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-7.51246584382155,-6.703492117177605,-8.512779969564292
Veg,veg_sta,CED (mJ),116.56686363933082,111.27123413445982,121.80929767851053,-2264.7271396927936,-2483.9170339699795,-2041.0108204259832,-5.147059952447204,-4.479667904069159,-5.968086815585205
Veg,dairy_tot,CVD (deaths),0,0,0,344129.99195613543,303677.19103956607,385641.92133136553,0,0,0
Veg,fruit_exc_juice,CVD (deaths),39346.7270002041,35468.4109076334,43296.5708134953,344129.99195613543,303677.19103956607,385641.92133136553,11.433681434316668,11.679642710806101,11.227143217215852
Veg,gr_whole,CVD (deaths),50128.7648128309,45569.5439834725,54658.3668726959,344129.99195613543,303677.19103956607,385641.92133136553,14.566810793759752,15.005915929173371,14.173346788647056
Veg,leg_tot,CVD (deaths),43246.502182224,40193.6984939308,46355.1373216092,344129.99195613543,303677.19103956607,385641.92133136553,12.566908782462768,13.235665924179985,12.020253701043623
Veg,pf_ns,CVD (deaths),38360.2537136558,31185.8175080339,46153.4702558378,344129.99195613543,303677.19103956607,385641.92133136553,11.147024267081433,10.26939738255505,11.967959836031442
Veg,pf_pm,CVD (deaths),66719.1490036747,56821.1621107491,75989.1892373499,344129.99195613543,303677.19103956607,385641.92133136553,19.387775132421197,18.71104046907029,19.704597719825085
Veg,pf_redm,CVD (deaths),37149.9801248133,34107.8162243897,40494.9408492254,344129.99195613543,303677.19103956607,385641.92133136553,10.795333447585303,11.231602909533564,10.50065841115594
Veg,pf_seafood,CVD (deaths),0.0260692257065251,9.25265957035037e-8,1.99181855553147,344129.99195613543,303677.19103956607,385641.92133136553,7.575400667154875e-6,3.0468734048402214e-11,5.164943034862608e-4
Veg,sodium,CVD (deaths),42819.5613826702,39435.4714555325,46387.606546244,344129.99195613543,303677.19103956607,385641.92133136553,12.442844966598612,12.98598400509917,12.02867322777005
Veg,ssb,CVD (deaths),7170.48946306813,4395.62832913864,10421.6504350128,344129.99195613543,303677.19103956607,385641.92133136553,2.0836572314749358,1.447467395918429,2.702416376060403
Veg,veg_exc_sta,CVD (deaths),19188.5382037686,16499.642026593,21882.9971813397,344129.99195613543,303677.19103956607,385641.92133136553,5.575956368898666,5.433283273633568,5.6744342279470645
Veg,added_sugar,FL (mrh-eq),-8.6342695131766,-8.8150989646229,-8.458487670088765,-22.651474840410597,-28.77696186261663,-16.431081182981696,38.11791317787804,30.632486524139836,51.47858242493224
Veg,dairy_cow,FL (mrh-eq),24.7079658740768,24.331752002430918,25.131369395595595,-22.651474840410597,-28.77696186261663,-16.431081182981696,-109.07883944932975,-84.55288684953096,-152.95018700062855
Veg,dairy_soy,FL (mrh-eq),-0.17770270227020615,-0.23120139393942868,-0.11936450978254741,-22.651474840410597,-28.77696186261663,-16.431081182981696,0.7845083091595505,0.8034253061292622,0.7264556023627821
Veg,dairy_tot,FL (mrh-eq),0,0,0,-22.651474840410597,-28.77696186261663,-16.431081182981696,-0,-0,-0
Veg,fruit_exc_juice,FL (mrh-eq),22.156413475359646,21.439160186293428,22.864025944572315,-22.651474840410597,-28.77696186261663,-16.431081182981696,-97.81444092034239,-74.50112450593494,-139.15107405259167
Veg,fruit_juice,FL (mrh-eq),12.369029462388568,11.887694037922023,12.85058610023431,-22.651474840410597,-28.77696186261663,-16.431081182981696,-54.60584597485908,-41.30976054621319,-78.2090110633995
Veg,gr_refined,FL (mrh-eq),-2.9005321800135215,-2.962175044037082,-2.8333283150696738,-22.651474840410597,-28.77696186261663,-16.431081182981696,12.805047796883077,10.293564199649454,17.24371198411618
Veg,gr_whole,FL (mrh-eq),3.5514870110362775,3.503007034482892,3.5935035140852367,-22.651474840410597,-28.77696186261663,-16.431081182981696,-15.678833436047915,-12.172956447614274,-21.870158598006118
Veg,leg_tot,FL (mrh-eq),7.009417988458829,6.9389320007872595,7.078738326637432,-22.651474840410597,-28.77696186261663,-16.431081182981696,-30.944642844861974,-24.11280257420585,-43.081390979731474
Veg,oil,FL (mrh-eq),-0.1299810206049277,-0.18147283728570718,-0.08133354347265155,-22.651474840410597,-28.77696186261663,-16.431081182981696,0.5738302760447168,0.630618472346289,0.4949981231721491
Veg,pf_egg,FL (mrh-eq),-1.424950951623877,-1.5962245610453891,-1.2735484708712737,-22.651474840410597,-28.77696186261663,-16.431081182981696,6.290764560203124,5.5468835406110095,7.750850091291235
Veg,pf_ns,FL (mrh-eq),3.139162447672358,2.5012793744912334,3.786922861631378,-22.651474840410597,-28.77696186261663,-16.431081182981696,-13.858534465367534,-8.691950826610983,-23.047313925718047
Veg,pf_pm,FL (mrh-eq),0,0,0,-22.651474840410597,-28.77696186261663,-16.431081182981696,-0,-0,-0
Veg,pf_poultry,FL (mrh-eq),0,0,0,-22.651474840410597,-28.77696186261663,-16.431081182981696,-0,-0,-0
Veg,pf_poultry_tot,FL (mrh-eq),-9.77388249286797,-10.010796368644568,-9.541153090807711,-22.651474840410597,-28.77696186261663,-16.431081182981696,43.148989466377735,34.78753739340817,58.06771316235629
Veg,pf_redm,FL (mrh-eq),0,0,0,-22.651474840410597,-28.77696186261663,-16.431081182981696,-0,-0,-0
Veg,pf_redm_tot,FL (mrh-eq),-58.24414388311935,-59.66806423078714,-56.74216025319622,-22.651474840410597,-28.77696186261663,-16.431081182981696,257.1317951412632,207.34664248313268,345.3343064969228
Veg,pf_seafood,FL (mrh-eq),-16.653527689084335,-17.522136231639358,-15.759249698116138,-22.651474840410597,-28.77696186261663,-16.431081182981696,73.52072130585586,60.88945843307347,95.91121559571259
Veg,sat_fat,FL (mrh-eq),-7.736467473880923,-7.851672527585855,-7.628088277038683,-22.651474840410597,-28.77696186261663,-16.431081182981696,34.154365348780466,27.284577729470982,46.424749485988706
Veg,veg_dg,FL (mrh-eq),0.8347535176466846,0.6790825938731564,0.9932703778122276,-22.651474840410597,-28.77696186261663,-16.431081182981696,-3.685206034167236,-2.359813371248666,-6.0450701128602295
Veg,veg_oth,FL (mrh-eq),0.18430883561371203,-0.0491392058637325,0.39967759690947885,-22.651474840410597,-28.77696186261663,-16.431081182981696,-0.8136725617746624,0.17075883860960286,-2.432448555627857
Veg,veg_ro,FL (mrh-eq),7.1111247720559145,6.95728187191549,7.264536254338904,-22.651474840410597,-28.77696186261663,-16.431081182981696,-31.393650180206162,-24.17656841305929,-44.212162142215355
Veg,veg_sta,FL (mrh-eq),1.9603196819223279,1.872830400638129,2.043002273645089,-22.651474840410597,-28.77696186261663,-16.431081182981696,-8.654269515489057,-6.508089386152581,-12.433766536076183
Veg,added_sugar,Food_price ($),-303.0630840573089,-309.5379288382319,-296.9628239425549,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,17.928978317028708,16.291211796931524,20.054846671575234
Veg,dairy_cow,Food_price ($),0,0,0,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-0,-0,-0
Veg,dairy_soy,Food_price ($),0,0,0,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-0,-0,-0
Veg,dairy_tot,Food_price ($),236.35784868321304,231.50462602417923,241.1576180061298,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-13.982748038357398,-12.184260935920243,-16.286143122516922
Veg,fruit_exc_juice,Food_price ($),555.9992613439496,538.2168306072846,575.751885541819,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-32.89248748961658,-28.326752760172585,-38.88236120641523
Veg,fruit_juice,Food_price ($),54.41176549457453,52.25437086709124,56.59285856210429,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-3.2189580818724943,-2.7501864676366825,-3.821896243109186
Veg,gr_refined,Food_price ($),-380.8278167825838,-389.49672693610114,-371.7887337618314,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,22.529479929416894,20.499502909201777,25.108079020877618
Veg,gr_whole,Food_price ($),335.7818766735639,331.5697100361377,339.5757747130217,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-19.86459685401049,-17.45076085479937,-22.93263515223169
Veg,leg_tot,Food_price ($),192.5279457810561,190.52542160932094,194.50543763569564,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-11.389804786246737,-10.027494878533126,-13.135572583745663
Veg,oil,Food_price ($),-2.5434893019546085,-3.7404965341523364,-1.3135987013150456,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,0.15047086545095456,0.19686511921907482,0.08871151005739908
Veg,pf_egg,Food_price ($),-123.0398733047336,-144.20234048090282,-103.53238739991126,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,7.278944010856103,7.589476608585036,6.99187234038762
Veg,pf_ns,Food_price ($),23.348765040698087,19.654322907490638,27.064886216603032,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-1.381294932196075,-1.0344216568643818,-1.8277780903733614
Veg,pf_pm,Food_price ($),-312.68543366860183,-323.4023327468729,-302.34909414889233,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,18.498229098846522,17.02090570346379,20.418598678259634
Veg,pf_poultry,Food_price ($),-606.2557371933776,-625.2864883196215,-586.4731825896063,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,35.86562184082738,32.90929371146041,39.60640459191112
Veg,pf_poultry_tot,Food_price ($),0,0,0,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-0,-0,-0
Veg,pf_redm,Food_price ($),-1096.1431909074192,-1135.238217087334,-1057.6270641050587,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,64.84698577944079,59.748433104642494,71.42492896834196
Veg,pf_redm_tot,Food_price ($),0,0,0,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-0,-0,-0
Veg,pf_seafood,Food_price ($),-540.5289129160357,-576.2350916879525,-503.05924246913196,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,31.977273608045643,30.327682164012735,33.973195164620414
Veg,sat_fat,Food_price ($),-30.467896122134704,-30.98701679428561,-29.949160901409176,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,1.8024572363816482,1.6308697788522182,2.022562359308259
Veg,veg_dg,Food_price ($),27.328167771485973,20.89388267743463,33.57055338634328,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-1.6167133286561644,-1.09966061101422,-2.2671265443424007
Veg,veg_oth,Food_price ($),23.972209711437067,5.5255414131127,41.32740876132038,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-1.4181774380885863,-0.29081336103653915,-2.7909717285087603
Veg,veg_ro,Food_price ($),178.8290590533574,175.005940634713,182.57151711537344,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-10.579389212630062,-9.210693033005757,-12.329636867455049
Veg,veg_sta,Food_price ($),76.6451933201538,72.9458862539413,80.18394813905314,-1690.3533413806606,-1900.0301063947488,-1480.7533999422474,-4.534270524620072,-3.8391963373861464,-5.415077766640987
Veg,added_sugar,GHG (kgCO2eq),-19.168375880939852,-19.571028838254822,-18.780321689415416,-703.1271781255191,-741.4698855144923,-663.6421235510868,2.72616056913647,2.639490722495742,2.829886925941903
Veg,dairy_cow,GHG (kgCO2eq),201.82909236161782,198.75595778489426,205.2876995527715,-703.1271781255191,-741.4698855144923,-663.6421235510868,-28.70449310460137,-26.805668263517024,-30.93349446450088
Veg,dairy_soy,GHG (kgCO2eq),-0.1625793384744283,-0.21152503141951554,-0.1092060097559079,-703.1271781255191,-741.4698855144923,-663.6421235510868,0.023122323177416044,0.028527798033596768,0.016455557277099405
Veg,dairy_tot,GHG (kgCO2eq),0,0,0,-703.1271781255191,-741.4698855144923,-663.6421235510868,-0,-0,-0
Veg,fruit_exc_juice,GHG (kgCO2eq),47.49650900543112,45.93770350799013,49.08060138180095,-703.1271781255191,-741.4698855144923,-663.6421235510868,-6.7550381329382,-6.1954914697735575,-7.395642868354295
Veg,fruit_juice,GHG (kgCO2eq),24.658489262930146,23.676797303946902,25.647133266802232,-703.1271781255191,-741.4698855144923,-663.6421235510868,-3.5069742757871643,-3.1932244001410806,-3.8646029775154758
Veg,gr_refined,GHG (kgCO2eq),-22.36473279923704,-22.853374887481355,-21.85760930141251,-703.1271781255191,-741.4698855144923,-663.6421235510868,3.1807521448480527,3.0821716881493875,3.2935837744075815
Veg,gr_whole,GHG (kgCO2eq),31.412346578480793,31.00841570535282,31.79679491209184,-703.1271781255191,-741.4698855144923,-663.6421235510868,-4.467519896219003,-4.182019568311484,-4.791256278602415
Veg,leg_tot,GHG (kgCO2eq),28.16659942039074,27.877805202141023,28.442118511011785,-703.1271781255191,-741.4698855144923,-663.6421235510868,-4.005903952607925,-3.7598027575721606,-4.2857614822309165
Veg,oil,GHG (kgCO2eq),-0.4071855647823655,-0.567353684532031,-0.25358503280990685,-703.1271781255191,-741.4698855144923,-663.6421235510868,0.05791065648577114,0.07651742783030963,0.03821111165352149
Veg,pf_egg,GHG (kgCO2eq),-16.067363875795152,-18.051536886296166,-14.383206851629046,-703.1271781255191,-741.4698855144923,-663.6421235510868,2.285129116844759,2.4345610305900065,2.1673137284694732
Veg,pf_ns,GHG (kgCO2eq),2.340085924892444,1.8948379761723801,2.7883104679757036,-703.1271781255191,-741.4698855144923,-663.6421235510868,-0.332811189453795,-0.25555157575382675,-0.4201527252453047
Veg,pf_pm,GHG (kgCO2eq),0,0,0,-703.1271781255191,-741.4698855144923,-663.6421235510868,-0,-0,-0
Veg,pf_poultry,GHG (kgCO2eq),0,0,0,-703.1271781255191,-741.4698855144923,-663.6421235510868,-0,-0,-0
Veg,pf_poultry_tot,GHG (kgCO2eq),-94.50272979109411,-96.78659615022467,-92.25237937482564,-703.1271781255191,-741.4698855144923,-663.6421235510868,13.440346601738657,13.053341483055139,13.900922816832633
Veg,pf_redm,GHG (kgCO2eq),0,0,0,-703.1271781255191,-741.4698855144923,-663.6421235510868,-0,-0,-0
Veg,pf_redm_tot,GHG (kgCO2eq),-756.1688456038797,-774.5575829886179,-736.6996942881431,-703.1271781255191,-741.4698855144923,-663.6421235510868,107.54368045049338,104.46244657005413,111.00857949554678
Veg,pf_seafood,GHG (kgCO2eq),-85.55813997437421,-90.18496901298704,-80.79337141658289,-703.1271781255191,-741.4698855144923,-663.6421235510868,12.168231101870559,12.162998224858363,12.174237973964813
Veg,sat_fat,GHG (kgCO2eq),-80.41733063221486,-81.60643141509857,-79.2912663513222,-703.1271781255191,-741.4698855144923,-663.6421235510868,11.437096038102387,11.006034501114414,11.947895339590872
Veg,veg_dg,GHG (kgCO2eq),1.79310933213407,1.3964406364476238,2.178000207850826,-703.1271781255191,-741.4698855144923,-663.6421235510868,-0.25501920391050115,-0.1883341001069328,-0.3281889636837021
Veg,veg_oth,GHG (kgCO2eq),0.3044379293119366,-0.29555010765364376,0.8588592220292798,-703.1271781255191,-741.4698855144923,-663.6421235510868,-0.04329770470877598,0.03986002849577188,-0.1294160198019988
Veg,veg_ro,GHG (kgCO2eq),20.503717324583413,20.0698368205658,20.939060447956262,-703.1271781255191,-741.4698855144923,-663.6421235510868,-2.916075208363398,-2.7067635803765264,-3.155173504646346
Veg,veg_sta,GHG (kgCO2eq),13.185718195500224,12.598268550562521,13.75993879451937,-703.1271781255191,-741.4698855144923,-663.6421235510868,-1.8752963341073368,-1.6990937591242583,-2.0733974391033567
Veg,added_sugar,WATER (litereq),-13657.210060402997,-13945.169227074412,-13376.915724152619,123666.19557743528,92901.79008965871,154980.78878599018,-11.043608155513564,-15.010657182833667,-8.631338005786336
Veg,dairy_cow,WATER (litereq),56503.0457885538,55642.70666860237,57471.29986035167,123666.19557743528,92901.79008965871,154980.78878599018,45.689968487122776,59.89411680324144,37.082854146337205
Veg,dairy_soy,WATER (litereq),-14.173396281150806,-18.440400372051094,-9.520398268794606,123666.19557743528,92901.79008965871,154980.78878599018,-0.011461011002215185,-0.019849348816911305,-0.0061429538095467634
Veg,dairy_tot,WATER (litereq),0,0,0,123666.19557743528,92901.79008965871,154980.78878599018,0,0,0
Veg,fruit_exc_juice,WATER (litereq),164626.85664802507,158746.97298855465,170783.29141242034,123666.19557743528,92901.79008965871,154980.78878599018,133.1219545319818,170.876118571396,110.19642676374006
Veg,fruit_juice,WATER (litereq),67403.50324891564,64741.46140301706,70033.43465983414,123666.19557743528,92901.79008965871,154980.78878599018,54.50438815085082,69.6880666567734,45.18846187867961
Veg,gr_refined,WATER (litereq),-34568.085983543155,-35307.40878797578,-33796.68285410975,123666.19557743528,92901.79008965871,154980.78878599018,-27.95273665704212,-38.00508984154224,-21.80701435245558
Veg,gr_whole,WATER (litereq),56489.28034916283,55728.45406753523,57181.89528021077,123666.19557743528,92901.79008965871,154980.78878599018,45.678837361654985,59.98641577708265,36.89611836933678
Veg,leg_tot,WATER (litereq),41473.674319822836,41006.64890526322,41950.380895366725,123666.19557743528,92901.79008965871,154980.78878599018,33.53679162374937,44.13978338381646,27.06811678013534
Veg,oil,WATER (litereq),-287.7464613547246,-399.9393277857706,-180.91502511417528,123666.19557743528,92901.79008965871,154980.78878599018,-0.23267996562128268,-0.430496901512654,-0.11673383942057305
